,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Blood Bowl: Living Rulebook,104,330,7.9,9.0,3351,99.9%
1,Blood Bowl (Third Edition),104,378,7.5,7.0,5260,99.9%
2,Race for the Galaxy,96,59,7.8,9.0,46293,99.9%
3,The Lord of the Rings: The Card Game,71,129,7.6,8.0,20755,99.9%
4,Agricola,47,31,7.9,8.0,63367,99.9%
5,Middle-earth,30,1220,7.3,10.0,1860,99.9%
6,Carcassonne,26,181,7.4,8.0,101546,99.7%
7,Mage Knight Board Game,24,26,8.1,9.0,27775,99.6%
8,Dominion,23,98,7.6,7.0,77920,99.4%
9,Friday,22,413,7.1,8.0,16438,99.3%
10,Port Royal,21,456,7.1,6.0,12914,99.2%
11,Saint Petersburg,20,303,7.3,8.0,14518,99.0%
12,Mmm!,20,4509,6.4,6.0,495,99.0%
13,Zombie Kidz Evolution,17,659,7.9,6.0,1872,98.0%
14,7 Wonders,17,60,7.8,6.0,84104,98.0%
15,Unicorn Glitterluck: Cloud Crystals,16,7727,6.0,6.0,469,97.4%
16,Sylvion,16,1046,7.1,6.0,2568,97.4%
17,Citadels,16,403,7.1,7.0,48290,97.4%
18,Fabled Fruit,15,770,7.0,6.0,5045,96.8%
19,Dixit,15,278,7.3,7.0,50499,96.8%
20,Steam,14,186,7.6,7.0,9546,96.0%
21,Ra,14,177,7.5,7.0,19077,96.0%
22,The Castles of Burgundy,14,15,8.1,8.0,46330,96.0%
23,Ticket to Ride: Europe,13,119,7.5,7.0,58364,94.9%
24,Space Hulk: Death Angel – The Card Game,13,614,7.0,8.0,12204,94.9%
25,Puerto Rico,13,28,8.0,8.0,63032,94.9%
26,Brass: Lancashire,13,19,8.2,8.0,19333,94.9%
27,Tash-Kalar: Arena of Legends,12,563,7.2,6.0,6054,93.6%
28,At the Gates of Loyang,12,296,7.4,7.0,9745,93.6%
29,Mole Rats in Space,11,3929,7.0,6.0,350,92.0%
30,1830: Railways & Robber Barons,11,196,7.9,8.0,4680,92.0%
31,Through the Ages: A New Story of Civilization,10,6,8.4,9.0,22963,90.0%
32,Archipelago,10,390,7.3,8.0,7359,90.0%
33,Power Grid,9,39,7.9,8.0,56129,87.4%
34,The Lost Expedition,9,784,7.1,6.0,4803,87.4%
35,Carcassonne Junior,9,1478,6.7,6.0,3305,87.4%
36,Twilight Struggle,8,10,8.3,9.0,40694,84.1%
37,Sleeping Queens,8,2115,6.5,5.0,3160,84.1%
38,Robinson Crusoe: Adventures on the Cursed Island,8,54,7.8,7.0,34031,84.1%
39,Port Royal: Just One More Contract...,8,-1,7.5,6.0,1780,84.1%
40,Onirim (Second Edition),8,580,7.1,6.0,8087,84.1%
41,My First Stone Age,8,1906,6.7,5.0,1987,84.1%
42,Food Chain Magnate,7,30,8.1,8.0,13806,80.0%
43,First Orchard,7,2644,6.7,6.0,989,80.0%
44,Vampire: The Eternal Struggle,6,1158,7.2,7.0,2268,74.8%
45,Ticket to Ride,6,174,7.4,7.0,71408,74.8%
46,Spirit Island,6,13,8.3,7.0,25448,74.8%
47,Roll Through the Ages: The Bronze Age,6,712,6.9,6.0,11484,74.8%
48,Pax Porfiriana,6,464,7.7,8.0,2981,74.8%
49,Pandemic Legacy: Season 1,6,2,8.6,8.0,41490,74.8%
50,Codenames: Duet,6,160,7.6,6.0,13865,74.8%
51,Chess,6,439,7.1,7.0,28655,74.8%
52,BANG!,6,1270,6.5,5.0,26411,74.8%
53,Alhambra,6,468,7.0,6.0,28607,74.8%
54,7 Wonders Duel,6,17,8.1,6.0,59932,74.8%
55,Outfoxed!,5,1053,7.2,6.0,2363,68.3%
56,Navajo Wars,5,1365,8.0,7.0,803,68.3%
57,Levée en Masse: The Wars of the French Revolution,5,6006,6.8,5.0,259,68.3%
58,Kayanak,5,4549,6.4,6.0,476,68.3%
59,K2,5,568,7.1,7.0,9050,68.3%
60,Dungeon Twister,5,1016,6.8,8.0,5751,68.3%
61,Dominion: Intrigue,5,84,7.7,6.0,30066,68.3%
62,Celestia,5,689,7.0,6.0,8356,68.3%
63,Trajan,4,95,7.8,7.0,14678,60.1%
64,Red7,4,657,6.9,7.0,12645,60.1%
65,Port Royal: The Adventure Begins...,4,-1,7.2,5.0,350,60.1%
66,Pandemic Legacy: Season 2,4,35,8.2,6.0,12031,60.1%
67,Ortus Regni,4,2455,7.6,7.0,503,60.1%
68,Liberté,4,1002,7.1,8.0,2601,60.1%
69,Guess Who?,4,20257,4.8,5.0,4681,60.1%
70,Forbidden Island,4,721,6.8,6.0,41883,60.1%
71,Fiery Dragons,4,8654,6.1,6.0,191,60.1%
72,6 nimmt!,4,597,6.9,6.0,20527,60.1%
73,"Spot it! 1,2,3",3,4270,6.3,5.0,665,49.8%
74,Neanderthal,3,1240,7.4,7.0,1418,49.8%
75,Monza,3,2108,6.6,6.0,1820,49.8%
76,The Magic Labyrinth,3,1053,6.8,6.0,4859,49.8%
77,Leo,3,2697,6.7,6.0,964,49.8%
78,The King Is Dead,3,1398,7.2,6.0,1507,49.8%
79,Keyflower,3,72,7.8,8.0,18952,49.8%
80,A Game of Thrones,3,463,7.2,7.0,10148,49.8%
81,A Few Acres of Snow,3,339,7.4,7.0,7415,49.8%
82,Fast Forward: FLEE,3,5502,5.9,5.0,1024,49.8%
