,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Hanabi,75,391,7.1,8.8,38808,99.9%
1,Legendary: A Marvel Deck Building Game,46,175,7.6,8.0,19734,99.9%
2,Codenames,41,93,7.6,8.5,67424,99.9%
3,Diamant,38,718,6.8,-1.0,17037,99.9%
4,6 nimmt!,36,597,6.9,7.0,20527,99.9%
5,10 Days in the Americas,34,3623,6.7,7.0,542,99.9%
6,Catan,29,395,7.2,9.0,101212,99.8%
7,Sushi Go!,27,444,7.1,7.0,34649,99.8%
8,UNO,26,20170,5.4,-1.0,21129,99.7%
9,Telestrations,24,258,7.4,7.5,12793,99.6%
10,Cardline: Animals,24,2150,6.6,7.2,1818,99.6%
11,Roll for the Galaxy,19,94,7.7,7.8,26342,98.7%
12,TransAmerica,18,1104,6.7,6.0,7688,98.4%
13,Just Desserts,18,6062,6.0,-1.0,843,98.4%
14,Candy Land,18,20283,3.2,-1.0,3995,98.4%
15,Suburbia,13,146,7.5,8.5,21531,94.9%
16,Fluxx,13,8877,5.7,7.0,15803,94.9%
17,The Scrambled States of America: Deluxe Edition,11,11828,5.8,-1.0,245,92.0%
18,Guillotine,11,1182,6.5,8.0,19362,92.0%
19,Code 777,11,1758,6.7,8.5,1943,92.0%
20,Uno Roboto,10,15370,5.8,-1.0,82,90.0%
21,Star Wars: X-Wing Miniatures Game,10,108,7.7,7.0,23036,90.0%
22,NOIR: Deductive Mystery Game,10,2666,6.5,-1.0,1336,90.0%
23,Coloretto,10,542,7.0,8.0,17960,90.0%
24,Clue: Harry Potter Edition,10,4325,6.3,-1.0,1021,90.0%
25,Bubble Talk,10,18275,5.4,-1.0,229,90.0%
26,Trouble,8,20280,3.8,-1.0,3247,84.1%
27,Star Wars: Hands Down Game,8,-1,3.3,-1.0,4,84.1%
28,Shopkins Supermarket Scramble Game,8,-1,3.6,-1.0,29,84.1%
29,RoboRally,8,441,7.1,7.0,22444,84.1%
30,Bohnanza,7,450,7.0,7.5,38186,80.0%
31,Zingo!,6,19724,5.3,-1.0,398,74.8%
32,Mystic Vale,6,387,7.3,6.5,8936,74.8%
33,Mamma Mia!,6,1566,6.5,6.0,5678,74.8%
34,"Machi Koro: Bright Lights, Big City",6,1873,6.7,-1.0,2224,74.8%
35,Istanbul,6,117,7.6,7.0,25157,74.8%
36,Imaginiff,6,18302,5.5,-1.0,1445,74.8%
37,Harry Potter and the Sorcerer's Stone Mystery at Hogwarts Game,6,18797,5.5,-1.0,496,74.8%
38,Forbidden Island,6,721,6.8,7.0,41883,74.8%
39,Zooloretto,5,755,6.8,7.0,13881,68.3%
40,Wise and Otherwise,5,2862,6.7,8.0,971,68.3%
41,Sorry! with Fire & Ice Power-ups,5,19918,5.0,4.0,252,68.3%
42,Order's Up!,5,17543,5.3,-1.0,64,68.3%
43,Machi Koro,5,987,6.6,7.5,26165,68.3%
44,Lost Cities,5,322,7.2,7.0,37164,68.3%
45,King of Tokyo,5,313,7.2,6.5,57483,68.3%
46,Formula D,5,520,7.0,7.0,17119,68.3%
47,Cartagena,5,1078,6.7,-1.0,7477,68.3%
48,Yahtzee Jr.,4,20045,5.0,-1.0,372,60.1%
49,Skip-Bo,4,19922,5.5,-1.0,6071,60.1%
50,Monster Derby,4,10148,6.1,4.5,135,60.1%
51,Monopoly: Crazy Cash,4,18210,5.2,-1.0,42,60.1%
52,Killer Bunnies and the Quest for the Magic Carrot,4,20089,5.5,5.5,5519,60.1%
53,The Game of Life,4,20279,4.3,5.0,10625,60.1%
54,Enchanted Forest,4,6761,5.7,-1.0,2490,60.1%
55,Disney Apples to Apples,4,15073,5.7,-1.0,223,60.1%
56,Acquire,4,276,7.3,6.0,18189,60.1%
57,Yardmaster Express,3,5928,5.8,-1.0,1185,49.8%
58,Whoowasit?,3,2732,6.8,-1.0,821,49.8%
59,Stratego Legends,3,8462,5.8,-1.0,722,49.8%
