,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Magic: The Gathering,43,158,7.5,7.0,32365,99.9%
1,Coup,27,501,7.0,6.0,35884,99.8%
2,Star Wars: X-Wing Miniatures Game,20,108,7.7,9.0,23036,99.0%
3,Pokémon Trading Card Game,15,2578,6.3,5.0,3441,96.8%
4,Summoner Wars: Alliances Master Set,12,591,8.1,7.5,1631,93.6%
5,Star Wars: Destiny,11,474,7.5,6.0,4582,92.0%
6,Dia de los Muertos,8,14245,5.9,-1.0,74,84.1%
7,Arkham Horror: The Card Game,8,22,8.2,10.0,28406,84.1%
8,Onirim (Second Edition),7,580,7.1,8.0,8087,80.0%
9,Love Letter,7,282,7.2,7.0,55827,80.0%
10,7 Wonders Duel,7,17,8.1,9.0,59932,80.0%
11,Thunder & Lightning,6,1735,7.2,7.5,1057,74.8%
12,Memoir '44,6,138,7.6,8.0,25667,74.8%
13,Jaipur,6,135,7.5,6.5,37008,74.8%
14,Twilight Struggle,5,10,8.3,8.5,40694,68.3%
15,Splendor,5,167,7.5,6.0,58499,68.3%
16,Santorini,5,166,7.5,7.0,27705,68.3%
17,The Castles of Burgundy,5,15,8.1,8.0,46330,68.3%
18,Azul,5,50,7.8,-1.0,53207,68.3%
19,Agricola,5,31,7.9,9.5,63367,68.3%
20,Schotten Totten,4,394,7.3,7.0,7585,60.1%
21,Patchwork,4,88,7.7,7.0,46298,60.1%
22,Keyflower,4,72,7.8,9.0,18952,60.1%
23,Isle of Skye: From Chieftain to King,4,195,7.4,8.5,20353,60.1%
24,Codenames,4,93,7.6,7.0,67424,60.1%
25,Clank!: A Deck-Building Adventure,4,63,7.8,8.5,27731,60.1%
26,Carcassonne,4,181,7.4,6.5,101546,60.1%
27,Sentinels of the Multiverse,3,398,7.2,6.5,14738,49.8%
28,Notre Dame,3,289,7.3,8.0,12221,49.8%
29,Food Chain Magnate,3,30,8.1,9.0,13806,49.8%
30,Cosmic Encounter,3,144,7.5,7.0,27327,49.8%
31,Clans of Caledonia,3,44,8.0,-1.0,14756,49.8%
32,Shadowrun: Crossfire,2,867,7.2,6.6,3372,36.9%
33,Roll for the Galaxy,2,94,7.7,7.0,26342,36.9%
34,Lisboa,2,68,8.2,8.5,6659,36.9%
35,Legend of the Five Rings,2,1439,7.1,-1.0,1626,36.9%
36,Le Havre,2,47,7.9,-1.0,26395,36.9%
37,Glass Road,2,270,7.4,8.0,9013,36.9%
38,A Game of Thrones: The Card Game (Second Edition),2,475,7.6,-1.0,4197,36.9%
39,Eclipse,2,51,7.9,7.0,26127,36.9%
40,Cuba Libre,2,527,7.7,6.5,2531,36.9%
41,Citadels,2,403,7.1,6.0,48290,36.9%
42,Ticket to Ride: Europe,1,119,7.5,6.0,58364,20.5%
43,Spirit Island,1,13,8.3,-1.0,25448,20.5%
44,Orléans,1,25,8.1,8.5,22110,20.5%
45,Mage Knight Board Game,1,26,8.1,8.0,27775,20.5%
46,La Isla,1,951,6.9,6.0,4949,20.5%
