,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,7 Wonders,34,60,7.8,8.0,84104,99.9%
1,Aeon's End,24,70,8.0,8.0,10796,99.6%
2,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,22,440,7.2,7.5,12015,99.3%
3,One Night Ultimate Werewolf,15,413,7.1,7.5,21419,96.8%
4,Cartographers,15,122,7.8,8.0,10489,96.8%
5,San Juan,13,293,7.3,8.0,22214,94.9%
6,Fleet: The Dice Game,13,852,7.8,8.0,1493,94.9%
7,Coffee Roaster,13,975,7.6,7.5,1549,94.9%
8,Wingspan,12,20,8.1,8.8,42672,93.6%
9,Backgammon,11,1277,6.5,6.0,11651,92.0%
10,Parade,9,800,7.0,7.0,5914,87.4%
11,Ingenious,9,426,7.1,7.0,15617,87.4%
12,Nusfjord,8,365,7.6,8.0,4091,84.1%
13,No Thanks!,8,449,7.1,7.0,20289,84.1%
14,Blokus,8,646,6.9,7.0,22840,84.1%
15,BANG!,7,1270,6.5,7.0,26411,80.0%
16,Noctiluca,6,1958,7.1,8.0,974,74.8%
17,La Granja: No Siesta,6,1480,6.9,8.0,2044,74.8%
18,Black Box,6,3631,6.4,6.0,840,74.8%
19,Word on the Street,5,1856,6.6,7.5,2288,68.3%
20,Sagrada,5,147,7.5,7.7,25897,68.3%
21,The Resistance,5,267,7.3,7.5,35861,68.3%
22,One Night Ultimate Alien,5,2123,7.0,7.0,1010,68.3%
23,Biblios,5,366,7.2,7.0,14969,68.3%
24,Welcome To...,4,126,7.6,8.0,17195,60.1%
25,Spyfall,4,639,6.9,7.5,18191,60.1%
26,Onirim,4,1188,6.7,7.0,5773,60.1%
27,Newton,4,349,7.6,8.0,4299,60.1%
28,Mascarade,4,1151,6.6,7.5,9204,60.1%
29,Calico,4,346,8.0,8.0,2850,60.1%
30,BANG! The Dice Game,4,567,7.0,7.5,19765,60.1%
31,The Sherlock Files: Vol II – Curious Capers,3,-1,7.7,6.0,9,49.8%
32,Shakespeare,3,515,7.4,8.0,3820,49.8%
33,Robinson Crusoe: Adventures on the Cursed Island,3,54,7.8,8.0,34031,49.8%
34,Rise of Augustus,3,983,6.7,7.5,7564,49.8%
35,Quarriors!,3,886,6.8,7.0,13141,49.8%
36,Pictomania,3,720,7.3,7.0,3230,49.8%
37,New York Zoo,3,1325,7.4,8.0,1349,49.8%
38,Lords of Waterdeep,3,71,7.8,8.0,45819,49.8%
39,Kingsburg,3,354,7.2,7.5,18324,49.8%
40,Codenames,3,93,7.6,8.0,67424,49.8%
41,The Castles of Burgundy,3,15,8.1,8.6,46330,49.8%
42,Azul: Stained Glass of Sintra,3,308,7.4,7.5,8764,49.8%
43,Awkward Family Photos,3,19852,4.8,6.0,154,49.8%
44,1st & Goal,3,2319,6.6,7.5,1574,49.8%
45,Zitternix,2,6600,6.0,6.0,398,36.9%
46,Village Green,2,3894,7.2,7.7,312,36.9%
47,Ticket to Ride,2,174,7.4,7.5,71408,36.9%
48,Tapestry,2,233,7.5,8.0,11480,36.9%
49,Taluva,2,507,7.2,7.5,7779,36.9%
50,Taco Cat Goat Cheese Pizza,2,2935,7.0,6.0,724,36.9%
51,Rococo,2,227,7.6,8.0,7494,36.9%
52,Pastiche,2,1606,6.8,7.0,2003,36.9%
53,Outsmarted!,2,14692,6.5,-1.0,45,36.9%
54,Orchard: A 9 card solitaire game,2,1410,7.5,7.5,1090,36.9%
55,Mr. Cabbagehead's Garden,2,2932,7.2,7.5,486,36.9%
56,Memoir '44,2,138,7.6,7.5,25667,36.9%
57,Medici,2,537,7.1,7.5,7133,36.9%
58,The Manhattan Project,2,323,7.4,8.0,9100,36.9%
59,Las Vegas,2,502,7.1,7.5,9208,36.9%
60,Kōhaku,2,7907,7.9,7.5,61,36.9%
61,Kalimambo,2,6415,6.1,7.0,373,36.9%
62,Innovation,2,334,7.2,7.5,14811,36.9%
63,Hamsterrolle,2,1564,6.8,7.0,2047,36.9%
64,The Grand Carnival,2,3686,7.8,7.5,249,36.9%
65,Glory to Rome,2,200,7.5,8.7,12957,36.9%
66,Gloom,2,1776,6.3,7.5,13569,36.9%
67,Forbidden Desert,2,380,7.1,7.0,25536,36.9%
68,Detective: A Modern Crime Board Game,2,152,7.9,7.8,6965,36.9%
69,Chimera Station,2,966,7.3,7.5,2127,36.9%
70,La Boca,2,1372,7.0,7.7,1909,36.9%
71,Beyond Balderdash,2,1319,6.8,7.5,2976,36.9%
72,Bears!,2,7509,5.8,6.5,863,36.9%
73,BattleLore,2,358,7.4,7.75,9091,36.9%
74,Bamboleo,2,3000,6.4,7.0,1397,36.9%
75,Balloon Cup,2,1143,6.7,7.0,5751,36.9%
76,Baffle Gab,2,-1,5.0,6.0,29,36.9%
77,Around the World in 80 Days,2,1730,6.6,7.5,3068,36.9%
78,Apples to Apples,2,4760,5.8,6.5,17556,36.9%
