,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Imperial Settlers,82,212,7.4,10.0,21043,99.9%
1,Race for the Galaxy,79,59,7.8,9.0,46293,99.9%
2,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,78,440,7.2,10.0,12015,99.9%
3,Pathfinder Adventure Card Game: Rise of the Runelords – Character Add-On Deck,52,-1,7.6,-1.0,1694,99.9%
4,Saint Petersburg,50,303,7.3,10.0,14518,99.9%
5,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,50,935,7.3,10.0,2413,99.9%
6,Dominion,50,98,7.6,9.0,77920,99.9%
7,Ascension: Deckbuilding Game,48,598,7.0,9.0,11777,99.9%
8,Limes,45,2117,6.9,8.0,1119,99.9%
9,Imperial Settlers: Why Can't We Be Friends,43,-1,7.6,-1.0,1892,99.9%
10,Agricola,43,31,7.9,9.0,63367,99.9%
11,7 Wonders,43,60,7.8,10.0,84104,99.9%
12,Schotten Totten,41,394,7.3,7.5,7585,99.9%
13,Kingdom Builder,40,545,7.0,9.0,19618,99.9%
14,Baseball Highlights: 2045 – Deluxe Edition,40,-1,7.9,9.0,498,99.9%
15,Suburbia,39,146,7.5,9.0,21531,99.9%
16,Ascension: Year Three Collector's Edition,37,-1,8.0,9.0,157,99.9%
17,Viticulture Essential Edition,36,23,8.1,9.0,29285,99.9%
18,Imperial Settlers: Atlanteans,35,-1,7.4,-1.0,1573,99.9%
19,Thunderstone Advance: Towers of Ruin,34,511,7.4,9.0,4589,99.9%
20,Race for the Galaxy: The Gathering Storm,34,-1,8.1,9.0,9575,99.9%
21,Pathfinder Adventure Card Game: Skull & Shackles – Character Add-On Deck,34,-1,7.7,-1.0,337,99.9%
22,Le Havre,33,47,7.9,9.0,26395,99.9%
23,Ascension: Return of the Fallen,32,754,7.3,9.0,3148,99.9%
24,Peloponnes,31,959,7.1,8.0,2739,99.9%
25,Imperial Settlers: 3 Is a Magic Number,31,-1,7.5,-1.0,740,99.9%
26,Ascension: Dreamscape,31,2124,7.6,9.0,600,99.9%
27,Ascension: Dawn of Champions,31,2454,7.4,9.0,622,99.9%
28,Imperial Settlers: Empires of the North,30,416,7.6,9.5,3836,99.9%
29,Rallyman,29,1003,7.2,8.0,2402,99.8%
30,Nations,29,148,7.6,9.0,11130,99.8%
31,Carcassonne,29,181,7.4,8.0,101546,99.8%
32,Louis XIV,28,711,7.1,9.0,5339,99.8%
33,51st State: Master Set,28,294,7.7,9.0,5137,99.8%
