,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Time's Up!,15,518,7.3,10.0,5029,96.8%
1,Attika,10,746,7.0,10.0,6328,90.0%
2,Power Grid,8,39,7.9,9.0,56129,84.1%
3,Carcassonne: Hunters and Gatherers,8,490,7.1,8.0,11093,84.1%
4,Smarty Party!,7,3501,6.6,8.0,643,80.0%
5,Risk Legacy,7,348,7.4,8.0,7538,80.0%
6,Codenames,7,93,7.6,9.0,67424,80.0%
7,Agricola: All Creatures Big and Small,7,279,7.4,8.0,12301,80.0%
8,7 Wonders Duel,7,17,8.1,8.0,59932,80.0%
9,Winner's Circle,6,834,7.0,10.0,5048,74.8%
10,Ultimate Werewolf: Deluxe Edition,6,1620,7.1,9.0,1615,74.8%
11,Memoir '44,6,138,7.6,8.0,25667,74.8%
12,Love Letter,6,282,7.2,9.0,55827,74.8%
13,Lord of the Rings: The Confrontation,6,533,7.2,9.0,6534,74.8%
14,Hammer of the Scots,6,447,7.6,10.0,3847,74.8%
15,Age of Steam,6,118,7.8,10.0,8840,74.8%
16,Perudo,5,684,6.9,5.0,12572,68.3%
17,Pandemic,5,99,7.6,7.0,101865,68.3%
18,Mascarade,5,1151,6.6,7.0,9204,68.3%
19,Ingenious,5,426,7.1,9.0,15617,68.3%
20,Endeavor,5,295,7.4,10.0,9077,68.3%
21,Crokinole,5,66,7.9,8.0,12136,68.3%
22,Coloretto,5,542,7.0,7.0,17960,68.3%
23,Caylus,5,75,7.8,9.0,26766,68.3%
24,Catan,5,395,7.2,9.0,101212,68.3%
25,Can't Stop,5,739,6.8,8.0,13213,68.3%
26,Takenoko,4,280,7.3,8.0,35084,60.1%
27,Taj Mahal,4,436,7.3,7.0,7085,60.1%
28,Sushi Go!,4,444,7.1,7.0,34649,60.1%
29,"Sun, Sea & Sand",4,2610,6.9,9.0,736,60.1%
30,The Resistance: Avalon,4,131,7.6,10.0,27053,60.1%
31,Nippon,4,313,7.7,10.0,4192,60.1%
32,Mamma Mia!,4,1566,6.5,8.0,5678,60.1%
33,Hamsterrolle,4,1564,6.8,7.0,2047,60.1%
34,The Godfather: Corleone's Empire,4,331,7.6,9.0,5698,60.1%
35,For Sale,4,301,7.2,8.0,23815,60.1%
36,Fjords,4,1428,6.7,7.0,2972,60.1%
37,Diamant,4,718,6.8,9.0,17037,60.1%
38,Citadels,4,403,7.1,7.0,48290,60.1%
39,Cartagena,4,1078,6.7,8.0,7477,60.1%
40,Camel Up,4,477,7.0,5.0,22756,60.1%
41,The Bridges of Shangri-La,4,1518,6.8,9.0,2320,60.1%
42,Bohnanza,4,450,7.0,9.0,38186,60.1%
43,Battle Cry,4,849,7.2,8.0,3422,60.1%
44,7 Wonders,4,60,7.8,8.0,84104,60.1%
45,Vinci,3,825,7.1,8.0,3941,49.8%
46,Villa Paletti,3,1789,6.4,7.0,4030,49.8%
47,TransAmerica,3,1104,6.7,6.0,7688,49.8%
48,Tigris & Euphrates,3,92,7.7,10.0,25297,49.8%
49,Ticket to Ride,3,174,7.4,9.0,71408,49.8%
50,Telestrations,3,258,7.4,9.0,12793,49.8%
51,Taboo,3,1924,6.3,9.0,10479,49.8%
52,Spyfall,3,639,6.9,7.0,18191,49.8%
53,Senjutsu: Dynamic Samurai Combat,3,7773,6.6,9.0,145,49.8%
54,Santiago,3,700,7.1,9.0,4817,49.8%
55,Robinson Crusoe: Adventures on the Cursed Island,3,54,7.8,8.0,34031,49.8%
56,Pandemic Legacy: Season 1,3,2,8.6,-1.0,41490,49.8%
57,Orléans,3,25,8.1,9.0,22110,49.8%
58,Mystery Rummy: Jack the Ripper,3,1074,6.9,8.0,3316,49.8%
59,Mogul,3,4011,6.5,8.0,565,49.8%
60,King of New York,3,616,7.0,7.0,14146,49.8%
61,Forbidden Island,3,721,6.8,7.0,41883,49.8%
62,Electronic Catch Phrase,3,3288,6.5,8.0,838,49.8%
63,Domaine,3,893,7.0,9.0,4276,49.8%
64,Cockroach Poker,3,1027,6.7,7.0,8610,49.8%
65,Cacao,3,555,7.1,7.0,8276,49.8%
66,Blokus,3,646,6.9,8.0,22840,49.8%
67,BANG!,3,1270,6.5,7.0,26411,49.8%
68,Android: Netrunner,3,53,7.9,6.0,26700,49.8%
69,Alhambra,3,468,7.0,7.0,28607,49.8%
70,Acquire,3,276,7.3,9.0,18189,49.8%
71,10 Days in the USA,3,2223,6.5,8.0,2021,49.8%
72,10 Days in Africa,3,2178,6.6,8.0,1912,49.8%
73,ZÈRTZ,2,653,7.3,8.0,3909,36.9%
74,Wyatt Earp,2,1116,6.8,8.0,3886,36.9%
75,Dream Factory,2,745,7.1,9.0,5070,36.9%
76,Trans Europa,2,1528,6.6,6.0,3228,36.9%
77,Thurn and Taxis,2,428,7.1,8.0,18091,36.9%
78,Survive: Escape from Atlantis!,2,285,7.3,9.0,20407,36.9%
79,Splendor,2,167,7.5,8.0,58499,36.9%
80,Sorry! Sliders,2,2004,6.4,6.0,3647,36.9%
81,Sheriff of Nottingham,2,368,7.1,8.0,29544,36.9%
82,Shadows over Camelot,2,406,7.1,6.0,25418,36.9%
83,Schrille Stille,2,3603,6.5,8.0,700,36.9%
84,Poker,2,1030,6.7,10.0,9254,36.9%
85,Pick Picknic,2,1836,6.6,6.0,2533,36.9%
86,Odin's Ravens,2,1450,6.6,8.0,3662,36.9%
87,New England,2,2354,6.5,7.0,1810,36.9%
88,Mystery Rummy: Murders in the Rue Morgue,2,2837,6.7,8.0,805,36.9%
89,Mexica,2,584,7.2,9.0,5053,36.9%
90,Lost Cities,2,322,7.2,9.0,37164,36.9%
91,Lords of Waterdeep,2,71,7.8,7.0,45819,36.9%
92,King of Tokyo,2,313,7.2,8.0,57483,36.9%
93,Jambo,2,642,7.0,8.0,7958,36.9%
94,Hearts,2,1845,6.4,9.0,3815,36.9%
95,Hansa,2,952,6.9,9.0,4937,36.9%
96,Hanabi,2,391,7.1,8.0,38808,36.9%
97,A Game of Thrones,2,463,7.2,8.0,10148,36.9%
98,Felicity: The Cat in the Sack,2,1428,6.6,7.0,4723,36.9%
99,Fearsome Floors,2,1115,6.7,8.0,7539,36.9%
100,Exploding Kittens,2,3303,6.0,3.0,21428,36.9%
101,Dead of Winter: A Crossroads Game,2,121,7.6,7.0,39207,36.9%
102,Cleopatra and the Society of Architects,2,986,6.8,8.0,6252,36.9%
103,Castles of Mad King Ludwig,2,133,7.6,8.0,22082,36.9%
104,Carcassonne: The Castle,2,593,7.1,8.0,7556,36.9%
105,Carcassonne,2,181,7.4,9.0,101546,36.9%
106,Blue Moon,2,1165,6.7,6.0,5497,36.9%
107,Barbarossa,2,3093,6.3,8.0,1410,36.9%
108,Around the World in 80 Days,2,1730,6.6,8.0,3068,36.9%
109,Apples to Apples,2,4760,5.8,7.0,17556,36.9%
110,Agricola,2,31,7.9,8.0,63367,36.9%
111,25 Words or Less,2,4236,6.5,9.0,514,36.9%
112,We the People,1,1578,7.3,8.0,1118,20.5%
