,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Star Wars: The Card Game,24,660,7.2,8.0,5326,99.6%
1,Five Tribes,17,65,7.8,-1.0,32178,98.0%
2,Loopin' Louie,12,922,6.8,8.0,8390,93.6%
3,Kingdom Builder,12,545,7.0,-1.0,19618,93.6%
4,Gulo Gulo,11,1311,6.8,-1.0,2753,92.0%
5,Pulsar 2849,8,213,7.7,8.0,6039,84.1%
6,The Voyages of Marco Polo,7,55,7.9,9.0,20157,80.0%
7,Tzolk'in: The Mayan Calendar,7,40,7.9,9.0,30663,80.0%
8,Great Western Trail,7,11,8.3,9.0,29290,80.0%
9,Grand Austria Hotel,7,87,7.8,8.0,12516,80.0%
10,The Manhattan Project: Energy Empire,6,236,7.8,7.0,4749,74.8%
11,Lorenzo il Magnifico,6,97,7.9,8.0,9055,74.8%
12,Tac Tac Jack,5,1962,6.4,-1.0,3452,68.3%
13,Dinosauriespelet,5,-1,4.7,-1.0,11,68.3%
14,Ticket to Ride: Europe,4,119,7.5,9.0,58364,60.1%
15,7 Wonders,4,60,7.8,10.0,84104,60.1%
16,6 nimmt!,4,597,6.9,-1.0,20527,60.1%
17,Zombie Dice,3,2090,6.2,-1.0,16146,49.8%
18,Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania,3,-1,8.0,-1.0,4399,49.8%
19,Stone Age,3,111,7.6,8.0,44874,49.8%
20,Scarab Lords,3,4014,6.0,5.0,1589,49.8%
21,La Isla,3,951,6.9,-1.0,4949,49.8%
22,Hansa Teutonica,3,139,7.6,-1.0,11425,49.8%
23,Go Away Monster!,3,3685,6.5,-1.0,726,49.8%
24,Concordia,3,18,8.1,10.0,27940,49.8%
25,Chess,3,439,7.1,-1.0,28655,49.8%
26,Tzolk'in: The Mayan Calendar – Tribes & Prophecies,2,-1,8.1,-1.0,3283,36.9%
27,Scythe,2,14,8.2,-1.0,57625,36.9%
28,The Manhattan Project 2: Minutes to Midnight,2,2302,7.4,-1.0,621,36.9%
29,Lost Cities,2,322,7.2,8.0,37164,36.9%
30,Dixit,2,278,7.3,-1.0,50499,36.9%
31,Diplomacy,2,605,7.0,6.0,12083,36.9%
32,Carcassonne Junior,2,1478,6.7,6.0,3305,36.9%
33,Carcassonne,2,181,7.4,-1.0,101546,36.9%
34,Atlanteon,2,7658,5.8,-1.0,709,36.9%
35,Vinhos Deluxe Edition,1,109,8.2,6.0,4225,20.5%
36,Tokaido Collector's Edition,1,-1,7.7,-1.0,1243,20.5%
37,Ticket to Ride: 10th Anniversary,1,-1,8.3,-1.0,5030,20.5%
38,Star Wars: X-Wing Miniatures Game,1,108,7.7,-1.0,23036,20.5%
39,Signorie,1,708,7.4,-1.0,2625,20.5%
40,Samurai,1,209,7.5,-1.0,14736,20.5%
41,The Resistance,1,267,7.3,-1.0,35861,20.5%
42,Quicksand,1,4225,6.1,-1.0,1076,20.5%
43,Puerto Rico (with two expansions),1,-1,8.5,7.0,4448,20.5%
44,Newton,1,349,7.6,-1.0,4299,20.5%
45,Kingsburg,1,354,7.2,-1.0,18324,20.5%
46,Kingdoms,1,1329,6.6,4.0,4645,20.5%
47,Kingdom Builder: Big Box,1,-1,7.6,-1.0,1014,20.5%
48,King's Gate,1,4367,6.2,3.0,818,20.5%
49,Jórvík,1,1721,6.9,-1.0,1840,20.5%
50,Imhotep,1,409,7.2,6.0,11737,20.5%
51,Hacienda,1,976,6.9,-1.0,4031,20.5%
52,Great Western Trail: Rails to the North,1,-1,8.5,-1.0,2547,20.5%
53,Glen More,1,346,7.3,7.0,8672,20.5%
54,Expo 1906,1,5663,6.8,-1.0,201,20.5%
55,Elfenland,1,1036,6.7,4.0,8062,20.5%
56,Dogs of War,1,681,7.5,-1.0,2518,20.5%
57,Discovery,1,11431,5.9,3.0,169,20.5%
58,Dice City,1,1128,6.8,-1.0,4549,20.5%
59,Crossing,1,2674,6.6,-1.0,1137,20.5%
60,Concordia: Salsa,1,-1,8.3,-1.0,2986,20.5%
61,Carcassonne: Hunters and Gatherers,1,490,7.1,-1.0,11093,20.5%
62,Arkham Horror,1,333,7.3,5.0,36754,20.5%
63,Zooloretto: The Petting Zoo,0,-1,6.9,-1.0,499,0.0%
64,Zooloretto: Familiarisation Area,0,-1,6.7,-1.0,55,0.0%
65,Zooloretto,0,755,6.8,-1.0,13881,0.0%
66,Zapp Zerapp,0,5988,6.1,-1.0,438,0.0%
67,Yucata',0,8933,5.8,-1.0,513,0.0%
68,Yahtzee,0,20114,5.4,-1.0,11803,0.0%
69,XXXenophile,0,11682,5.8,-1.0,271,0.0%
70,Wyvern,0,19924,5.2,-1.0,404,0.0%
71,Wilderness,0,5593,6.6,-1.0,323,0.0%
72,The Voyages of Marco Polo: The New Characters,0,-1,8.1,-1.0,1219,0.0%
73,The Voyages of Marco Polo: Agents of Venice,0,-1,7.9,-1.0,1016,0.0%
74,Ultimate Combat!,0,17535,5.4,-1.0,60,0.0%
75,Twilight Struggle,0,10,8.3,7.0,40694,0.0%
76,Trick 'r Treat,0,20061,4.4,-1.0,188,0.0%
77,Tribond,0,20087,5.3,-1.0,1214,0.0%
78,Tri-Ominos,0,20112,5.3,-1.0,2258,0.0%
79,Trains: Rising Sun,0,955,7.5,7.0,1719,0.0%
80,Trains: Map Pack 1 – Germany/Northeastern USA,0,-1,7.4,-1.0,264,0.0%
81,Timeline: Diversity,0,1216,6.8,5.0,3782,0.0%
82,Ticket to Ride: Europa 1912,0,-1,7.6,-1.0,4752,0.0%
83,Ticket to Ride: Alvin & Dexter,0,-1,6.5,-1.0,1634,0.0%
84,Tammany Hall,0,743,7.3,-1.0,3378,0.0%
85,Sounds 'n' Faces,0,-1,0.0,-1.0,0,0.0%
86,Solitaire,0,20245,4.4,-1.0,964,0.0%
87,Sniper!,0,7069,6.3,-1.0,257,0.0%
88,Sky Runner,0,16605,5.5,-1.0,404,0.0%
89,Scotland Yard,0,1259,6.5,-1.0,14291,0.0%
90,Streetcar,0,2635,6.5,-1.0,1480,0.0%
91,Lord of the Rings,0,6969,5.9,-1.0,522,0.0%
92,Risk: The Lord of the Rings,0,4335,5.9,-1.0,4353,0.0%
