,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Blood on the Clocktower,104,2181,7.7,10.0,698,99.9%
1,Emmerlaus Duel of Mages,100,13796,6.1,7.0,120,99.9%
2,Spyfall,38,639,6.9,9.0,18191,99.9%
3,Can't Stop,36,739,6.8,7.0,13213,99.9%
4,6 nimmt!,35,597,6.9,8.0,20527,99.9%
5,Love Letter,31,282,7.2,8.0,55827,99.9%
6,Lost Cities,31,322,7.2,7.0,37164,99.9%
7,Alhambra,31,468,7.0,8.0,28607,99.9%
8,Wits & Wagers,29,622,6.9,7.0,13343,99.8%
9,The Castles of Burgundy,29,15,8.1,10.0,46330,99.8%
10,One Night Ultimate Werewolf,27,413,7.1,9.0,21419,99.8%
11,Stone Age,26,111,7.6,8.0,44874,99.7%
12,Peloponnes,23,959,7.1,8.0,2739,99.4%
13,Codenames,22,93,7.6,7.0,67424,99.3%
14,T.I.M.E Stories,21,143,7.6,7.0,23672,99.2%
15,The Resistance: Avalon,21,131,7.6,9.0,27053,99.2%
16,Café International,21,2721,6.2,7.0,2530,99.2%
17,Secret Hitler,18,185,7.6,10.0,18104,98.4%
18,No Thanks!,18,449,7.1,8.0,20289,98.4%
19,UNO,17,20170,5.4,3.0,21129,98.0%
20,Splendor,17,167,7.5,8.0,58499,98.0%
21,Quarto,17,956,6.9,7.0,5849,98.0%
22,Viticulture,16,188,7.6,8.0,10152,97.4%
23,The Resistance,16,267,7.3,9.0,35861,97.4%
24,Coup,16,501,7.0,7.0,35884,97.4%
25,Mascarade,15,1151,6.6,8.0,9204,96.8%
26,Kingdom Builder,15,545,7.0,6.0,19618,96.8%
27,The Crew: The Quest for Planet Nine,15,41,8.0,8.0,14567,96.8%
28,Friday,14,413,7.1,7.0,16438,96.0%
29,San Juan,14,293,7.3,9.0,22214,96.0%
30,The Rose King,14,1282,6.8,8.0,3149,96.0%
31,Perudo,14,684,6.9,8.0,12572,96.0%
32,Mr. Jack Pocket,14,797,6.9,8.0,7558,96.0%
33,Just One,14,163,7.6,9.0,11621,96.0%
34,Dominant Species,14,64,7.8,9.0,17989,96.0%
35,Act One,14,17819,5.3,5.0,98,96.0%
36,Sleuth,13,1205,6.9,10.0,2734,94.9%
37,P.I.,13,1929,6.7,10.0,1698,94.9%
38,Neuroshima Hex! 3.0,13,281,7.4,8.0,13269,94.9%
39,Forbidden Island,13,721,6.8,7.0,41883,94.9%
40,Corruption,13,9686,5.8,6.0,336,94.9%
41,Star Realms,12,115,7.6,7.0,35855,93.6%
42,MindTrap,12,20236,4.8,7.0,1743,93.6%
43,King's Breakfast,12,3421,6.2,6.0,1506,93.6%
44,Pandemic,11,99,7.6,8.0,101865,92.0%
45,Mystery of the Abbey,11,1339,6.5,7.0,7675,92.0%
46,Kingdoms,11,1329,6.6,7.0,4645,92.0%
47,Cockroach Poker,11,1027,6.7,8.0,8610,92.0%
48,Stick 'Em,10,1012,7.0,8.0,2921,90.0%
49,Money!,10,1868,6.5,7.0,2716,90.0%
50,Le Havre: The Inland Port,10,1129,6.9,8.0,3346,90.0%
51,Chronicles of Crime,10,141,7.8,9.0,14109,90.0%
52,7 Wonders,10,60,7.8,9.0,84104,90.0%
53,Elder Sign,9,548,7.0,7.0,22122,87.4%
54,Mysterium,9,256,7.3,8.0,31970,87.4%
55,Magic Maze,9,497,7.1,6.0,15564,87.4%
56,Lewis & Clark: The Expedition,9,202,7.5,9.0,12899,87.4%
57,Dice Town,9,868,6.9,8.0,6778,87.4%
58,Ca$h 'n Guns (Second Edition),9,688,6.9,8.0,12597,87.4%
59,Zombie Dice,8,2090,6.2,7.0,16146,84.1%
60,Targi,8,123,7.6,8.0,14453,84.1%
61,Snowdonia,8,489,7.4,9.0,4542,84.1%
62,Small World,8,255,7.3,8.0,61593,84.1%
63,Parade,8,800,7.0,8.0,5914,84.1%
64,Legendary: A Marvel Deck Building Game,8,175,7.6,8.0,19734,84.1%
65,Insider,8,1040,7.1,7.0,2675,84.1%
66,Get Packing,8,9389,6.1,8.0,188,84.1%
67,Ingenious,8,426,7.1,7.0,15617,84.1%
68,Drôles de Zèbres,8,9645,6.4,7.0,106,84.1%
69,Acquire,8,276,7.3,8.0,18189,84.1%
70,Samurai,7,209,7.5,8.0,14736,80.0%
71,Rumble in the House,7,4801,6.1,7.0,814,80.0%
72,Orléans,7,25,8.1,9.0,22110,80.0%
73,Mexica,7,584,7.2,8.0,5053,80.0%
74,Medici,7,537,7.1,7.0,7133,80.0%
75,FITS,7,1646,6.6,8.0,3085,80.0%
76,Fearsome Floors,7,1115,6.7,8.0,7539,80.0%
77,Escape: The Curse of the Temple,7,544,7.0,7.0,15459,80.0%
78,Dixit,7,278,7.3,7.0,50499,80.0%
79,The Boss,7,1496,6.8,7.0,2295,80.0%
80,Yardmaster,6,2971,6.4,6.0,1428,74.8%
81,Timeline: Inventions,6,1059,6.7,7.0,7245,74.8%
82,Tigris & Euphrates,6,92,7.7,8.0,25297,74.8%
83,Space Alert,6,219,7.4,7.0,14751,74.8%
84,SET,6,1438,6.5,8.0,10813,74.8%
85,The Dwarf King,6,2276,6.6,8.0,1712,74.8%
86,Libertalia,6,418,7.2,8.0,12390,74.8%
87,Who Did It?,6,3657,6.5,8.0,757,74.8%
88,Kingdomino,6,217,7.4,8.0,32067,74.8%
