,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Coup,58,501,7.0,7.0,35884,99.9%
1,Flix,57,12967,6.3,9.0,48,99.9%
2,Telestrations,56,258,7.4,9.0,12793,99.9%
3,The Resistance,45,267,7.3,7.0,35861,99.9%
4,Love Letter,44,282,7.2,8.0,55827,99.9%
5,Good Cop Bad Cop,37,1611,6.6,9.0,2934,99.9%
6,Werewolf,35,1655,6.5,7.0,4359,99.9%
7,Carrom,32,1487,7.0,9.0,1592,99.9%
8,TZAAR,31,425,7.7,9.0,3215,99.9%
9,Codenames,31,93,7.6,9.0,67424,99.9%
10,Spexxx,30,6133,6.4,9.0,354,99.9%
11,Othello,28,2754,6.1,8.0,7021,99.8%
12,Touché,28,14846,5.6,6.0,206,99.8%
13,UNO,26,20170,5.4,4.0,21129,99.7%
14,Pentago,26,2166,6.4,6.0,3095,99.7%
15,Backgammon,26,1277,6.5,9.0,11651,99.7%
16,Pass the Pigs,25,20117,5.4,4.0,5293,99.6%
17,Penguin Trap,24,8307,6.0,6.0,284,99.6%
18,T.I.M.E Stories,23,143,7.6,9.0,23672,99.4%
19,Sequence,23,3221,6.0,7.0,7464,99.4%
20,The Crew: The Quest for Planet Nine,23,41,8.0,-1.0,14567,99.4%
21,Qwixx,22,764,6.9,8.0,9443,99.3%
22,Perudo,22,684,6.9,8.0,12572,99.3%
23,Dixit,22,278,7.3,9.0,50499,99.3%
24,Can't Stop,22,739,6.8,8.0,13213,99.3%
25,Carreau,21,8144,7.1,9.0,75,99.2%
26,Carcassonne,21,181,7.4,8.0,101546,99.2%
27,7 Wonders,21,60,7.8,9.0,84104,99.2%
28,The Resistance: Avalon,20,131,7.6,7.0,27053,99.0%
29,Hanabi,20,391,7.1,8.0,38808,99.0%
30,Pairs,19,2578,6.4,6.0,2064,98.7%
31,Loopin' Louie,19,922,6.8,6.0,8390,98.7%
32,Carcassonne: The River,19,-1,7.0,-1.0,9925,98.7%
33,Splendor,18,167,7.5,8.0,58499,98.4%
34,Blokus 3D,18,1183,6.8,7.0,3819,98.4%
35,"Hey, That's My Fish!",17,855,6.7,7.0,19341,98.0%
36,The Castles of Burgundy,17,15,8.1,10.0,46330,98.0%
37,Yavalath,15,4875,7.1,9.0,229,96.8%
38,Ticket to Ride: 10th Anniversary,15,-1,8.3,8.0,5030,96.8%
39,Buccaneer Bones,15,7228,5.8,6.0,626,96.8%
40,7 Wonders Duel,15,17,8.1,10.0,59932,96.8%
41,Snowdonia,14,489,7.4,10.0,4542,96.0%
42,The Mind,14,618,6.9,8.0,19186,96.0%
43,Cubiko,14,8556,6.5,9.0,117,96.0%
44,Claim It!,14,5975,6.2,7.0,391,96.0%
45,Alhambra,13,468,7.0,8.0,28607,94.9%
46,NMBR 9,12,869,6.9,8.0,5682,93.6%
47,Carcassonne: Expansion 1 – Inns & Cathedrals,12,-1,7.6,-1.0,19773,93.6%
48,Beasts of Balance,12,2581,7.0,9.0,792,93.6%
49,Android: Netrunner,12,53,7.9,9.0,26700,93.6%
50,Terra Mystica,11,16,8.1,10.0,39166,92.0%
51,Phase 10,11,20237,5.1,6.0,7676,92.0%
52,The Game,11,1013,6.7,8.0,8452,92.0%
53,Fairy Tale,11,970,6.7,9.0,8457,92.0%
54,Descent: Journeys in the Dark (Second Edition),11,116,7.7,10.0,22661,92.0%
55,Connections,11,8947,6.4,7.0,119,92.0%
56,Yahtzee,10,20114,5.4,6.0,11803,90.0%
57,Second Chance,10,2257,6.7,7.0,1294,90.0%
58,Qwirkle,10,796,6.8,8.0,16075,90.0%
59,Quoridor,10,1211,6.7,6.0,6372,90.0%
60,Patchwork,10,88,7.7,8.0,46298,90.0%
61,Luxor,10,8464,6.0,5.0,254,90.0%
62,Labyrinth,10,1612,6.4,5.0,10468,90.0%
63,Glass Road,10,270,7.4,10.0,9013,90.0%
64,Chronicles of Crime,10,141,7.8,9.0,14109,90.0%
65,Abalone Classic,10,1635,6.5,9.0,6276,90.0%
66,Terraforming Mars,9,4,8.4,9.0,64485,87.4%
67,Pandemic,9,99,7.6,8.0,101865,87.4%
68,Kingdomino,9,217,7.4,8.0,32067,87.4%
69,Just One,9,163,7.6,9.0,11621,87.4%
70,Hive,9,246,7.3,9.0,29494,87.4%
71,Continuo,9,19666,5.3,8.0,411,87.4%
72,Castro,9,6875,6.5,7.0,201,87.4%
73,Balanx,9,18668,5.3,6.0,165,87.4%
74,7 Wonders: Leaders,9,-1,7.8,-1.0,13462,87.4%
75,Shephy,8,4117,6.8,9.0,380,84.1%
76,KLASK,8,261,7.7,8.0,5624,84.1%
77,Kingdom Builder,8,545,7.0,8.0,19618,84.1%
78,King of Tokyo,8,313,7.2,8.0,57483,84.1%
79,Kamisado,8,1409,6.9,-1.0,2115,84.1%
80,JamSumo,8,3829,7.3,8.0,282,84.1%
81,Harry Potter: Hogwarts Battle,8,288,7.5,-1.0,11884,84.1%
82,FlowerFall,8,5351,6.0,6.0,815,84.1%
83,DVONN,8,472,7.4,9.0,4440,84.1%
84,Carcassonne: The Gold Mines,8,-1,6.9,-1.0,1114,84.1%
85,Camel Up,8,477,7.0,7.0,22756,84.1%
86,Agricola,8,31,7.9,8.0,63367,84.1%
87,7 Wonders: Cities,8,-1,7.8,-1.0,9838,84.1%
88,Take it Easy!,7,1695,6.6,8.0,2751,80.0%
