,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,122,98,7.6,9.0,77920,99.9%
1,Summoner Wars,55,508,7.3,10.0,6201,99.9%
2,Jaipur,45,135,7.5,8.0,37008,99.9%
3,Biblios,41,366,7.2,9.0,14969,99.9%
4,Stone Age,32,111,7.6,10.0,44874,99.9%
5,Escape: The Curse of the Temple,30,544,7.0,8.0,15459,99.9%
6,Tumblin-Dice,28,716,7.2,9.0,3886,99.8%
7,Seasons,26,210,7.4,9.0,20745,99.7%
8,Thunderstone,23,694,6.9,7.0,10079,99.4%
9,Kingdom Builder,21,545,7.0,8.0,19618,99.2%
10,7 Wonders,19,60,7.8,8.0,84104,98.7%
11,Zombie Dice,18,2090,6.2,7.0,16146,98.4%
12,Roll Through the Ages: The Bronze Age,18,712,6.9,8.0,11484,98.4%
13,Ingenious,18,426,7.1,8.0,15617,98.4%
14,Agricola: All Creatures Big and Small,18,279,7.4,7.0,12301,98.4%
15,Love Letter,16,282,7.2,8.0,55827,97.4%
16,San Juan,15,293,7.3,8.0,22214,96.8%
17,Monopoly Deal Card Game,15,2088,6.3,5.0,8703,96.8%
18,Hawaii,15,716,7.2,9.5,4184,96.8%
19,Ticket to Ride: Nordic Countries,14,154,7.6,7.5,11593,96.0%
20,Yomi,14,1155,7.0,7.0,2870,96.0%
21,Tzolk'in: The Mayan Calendar,14,40,7.9,9.0,30663,96.0%
22,Rise of Augustus,14,983,6.7,7.0,7564,96.0%
23,Splendor,13,167,7.5,-1.0,58499,94.9%
24,Small World,13,255,7.3,7.0,61593,94.9%
25,Cabo,13,2113,7.1,7.0,954,94.9%
26,Bruges,13,260,7.4,8.0,10254,94.9%
27,Lost Cities,12,322,7.2,8.0,37164,93.6%
28,The Castles of Burgundy,12,15,8.1,8.5,46330,93.6%
29,Alien Frontiers,12,232,7.4,7.5,14122,93.6%
30,Hanabi,11,391,7.1,8.5,38808,92.0%
31,Ascension: Deckbuilding Game,11,598,7.0,8.0,11777,92.0%
32,Las Vegas,10,502,7.1,7.5,9208,90.0%
33,Skip-Bo,10,19922,5.5,1.0,6071,90.0%
34,Qwixx,10,764,6.9,6.0,9443,90.0%
35,"Hey, That's My Fish!",10,855,6.7,7.0,19341,90.0%
36,Ignis,10,9449,6.1,3.0,170,90.0%
37,Glass Road,10,270,7.4,8.0,9013,90.0%
38,Robinson Crusoe: Adventures on the Cursed Island,9,54,7.8,9.0,34031,87.4%
39,Loopin' Louie,9,922,6.8,8.0,8390,87.4%
40,Dominion: Intrigue,9,84,7.7,9.0,30066,87.4%
41,Boom Boom Balloon,9,9241,5.9,8.0,282,87.4%
42,Perudo,9,684,6.9,8.0,12572,87.4%
43,Barragoon,9,5947,7.2,-1.0,153,87.4%
44,Tobago,8,488,7.1,7.0,10608,84.1%
45,Sanssouci,8,1551,7.1,6.0,1388,84.1%
46,Potato Man,8,2786,6.7,-1.0,846,84.1%
47,PitchCar,8,386,7.3,7.0,9625,84.1%
48,The Little Prince: Make Me a Planet,8,1097,6.9,6.5,3455,84.1%
49,Hive,8,246,7.3,8.0,29494,84.1%
50,Expedition: Northwest Passage,8,1407,7.0,7.0,1775,84.1%
51,Carcassonne,8,181,7.4,8.0,101546,84.1%
52,Yedo,7,631,7.4,9.0,3468,80.0%
53,Word on the Street,7,1856,6.6,6.0,2288,80.0%
54,Troyes,7,83,7.8,8.0,18847,80.0%
55,Targi,7,123,7.6,7.5,14453,80.0%
56,Mosaix,7,3645,6.5,7.5,626,80.0%
57,Hippos & Crocodiles,7,10203,6.4,5.0,98,80.0%
58,Extra!,7,4832,6.5,7.0,399,80.0%
59,Caverna: The Cave Farmers,7,30,8.0,9.0,28040,80.0%
60,Android: Netrunner,7,53,7.9,9.0,26700,80.0%
61,Agricola,7,31,7.9,8.5,63367,80.0%
62,Ab in die Tonne,7,6950,6.2,8.0,291,80.0%
63,Trajan,6,95,7.8,8.0,14678,74.8%
64,Spyrium,6,661,7.1,8.0,5766,74.8%
65,Rialto,6,1037,6.9,8.0,3746,74.8%
66,Relic Runners,6,1879,6.6,6.0,2171,74.8%
67,Mauna Kea,6,12438,5.7,2.0,211,74.8%
68,Kashgar: Merchants of the Silk Road,6,1256,7.1,6.0,1832,74.8%
69,Ginkgopolis,6,412,7.4,7.0,4963,74.8%
70,Feuer & Flamme,6,14872,5.9,7.0,46,74.8%
71,Eclipse,6,51,7.9,8.0,26127,74.8%
72,Drako: Dragon & Dwarves,6,1788,6.7,6.5,2252,74.8%
73,City Tycoon,6,3006,6.5,6.0,959,74.8%
74,Camel Up,6,477,7.0,-1.0,22756,74.8%
75,6 nimmt!,6,597,6.9,8.0,20527,74.8%
76,Wunderland,5,8038,6.1,7.0,222,68.3%
77,Village,5,156,7.5,8.0,20214,68.3%
78,Star Wars: X-Wing Miniatures Game,5,108,7.7,7.5,23036,68.3%
79,Smash Up,5,865,6.8,4.0,23563,68.3%
80,Race for the Galaxy,5,59,7.8,7.0,46293,68.3%
81,Qwirkle,5,796,6.8,7.0,16075,68.3%
82,Quarriors!,5,886,6.8,5.0,13141,68.3%
83,Port Royal,5,456,7.1,-1.0,12914,68.3%
84,Packet Row,5,4930,6.1,6.0,675,68.3%
85,Ortus,5,9512,6.5,5.5,95,68.3%
86,Nations,5,148,7.6,8.0,11130,68.3%
87,Legends of Andor,5,397,7.2,7.0,14950,68.3%
88,Lancaster,5,345,7.4,8.0,6661,68.3%
89,Helios,5,1791,6.8,4.0,1742,68.3%
90,Guildhall,5,1006,6.9,7.0,3911,68.3%
91,Dragi Drache,5,16745,5.5,6.0,51,68.3%
92,Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box,5,-1,7.6,8.0,348,68.3%
93,Burgenland,5,9720,6.1,-1.0,144,68.3%
94,Bruxelles 1893,5,299,7.7,8.0,4705,68.3%
95,Attika,5,746,7.0,7.0,6328,68.3%
96,Asante,5,1802,6.9,7.0,1510,68.3%
97,Agent Hunter,5,8421,5.7,5.0,834,68.3%
98,Zooloretto: The Dice Game,4,2512,6.4,5.0,1842,60.1%
