,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Wizard,69,759,6.9,8.0,8341,99.9%
1,Perudo,44,684,6.9,6.5,12572,99.9%
2,Battle Line,39,224,7.4,8.0,15624,99.9%
3,Viewpoint,37,16688,5.9,7.5,65,99.9%
4,The Downfall of Pompeii,29,541,7.1,9.0,7368,99.8%
5,Sitting Ducks Gallery,27,3712,6.1,7.0,1724,99.8%
6,No Thanks!,25,449,7.1,7.0,20289,99.6%
7,Cards Against Humanity,25,4284,5.9,8.0,23175,99.6%
8,Spyfall,23,639,6.9,7.0,18191,99.4%
9,Zombie Dice,22,2090,6.2,6.0,16146,99.3%
10,Dixit: Odyssey,22,212,7.5,8.0,16662,99.3%
11,Canyon,21,4180,6.2,8.0,769,99.2%
12,6 nimmt!,19,597,6.9,8.0,20527,98.7%
13,Star Wars: Legion,18,1205,8.0,8.0,1118,98.4%
14,Memoir '44,17,138,7.6,8.0,25667,98.0%
15,K2,17,568,7.1,8.0,9050,98.0%
16,Ghostbusters: The Board Game,16,3562,6.4,7.0,1140,97.4%
17,Formula D,16,520,7.0,9.0,17119,97.4%
18,Drum Roll,16,1589,6.9,9.5,1761,97.4%
19,Catan Geographies: Germany,13,2950,6.9,7.0,657,94.9%
20,The Castles of Burgundy,13,15,8.1,8.5,46330,94.9%
21,Ra: The Dice Game,12,1447,6.8,7.0,2446,93.6%
22,Diamant,12,718,6.8,7.0,17037,93.6%
23,Aton,12,1139,6.9,7.0,3354,93.6%
24,Vikings,11,432,7.3,8.0,7930,92.0%
25,Pirate Versus Pirate,11,8874,6.0,7.0,262,92.0%
26,Dragonheart,11,1726,6.5,9.0,3258,92.0%
27,Codenames,11,93,7.6,7.0,67424,92.0%
28,Witch of Salem,10,2050,6.6,7.5,1818,90.0%
29,Timeline: Events,10,1147,6.8,6.5,4202,90.0%
30,Spartacus: A Game of Blood and Treachery,10,364,7.5,7.5,7162,90.0%
31,Archaeology: The Card Game,10,1522,6.7,7.5,3083,90.0%
32,Ants!,10,9361,6.0,6.5,230,90.0%
33,Queen's Necklace,9,2265,6.4,7.0,2395,87.4%
34,Merchants & Marauders,9,268,7.4,7.5,12712,87.4%
35,Long Shot,9,1727,6.7,8.0,2098,87.4%
36,Isle of Skye: From Chieftain to King,9,195,7.4,7.5,20353,87.4%
37,Flash Point: Fire Rescue,9,344,7.2,7.0,20894,87.4%
38,Dweebies,9,6754,5.9,7.0,652,87.4%
39,Burrows,9,6052,6.2,7.5,357,87.4%
40,Battlestar Galactica: The Board Game,9,81,7.7,7.0,32861,87.4%
41,Alhambra: The Dice Game,9,3796,6.2,6.5,1124,87.4%
42,Royal Visit,8,3216,6.3,7.5,1190,84.1%
43,Pick & Pack,8,3665,6.5,7.5,693,84.1%
44,Pandemic: The Cure,8,361,7.3,7.0,9373,84.1%
45,Operation: Maccabee,8,13767,7.0,6.0,54,84.1%
46,Lifeboats,8,1609,6.6,7.0,3425,84.1%
47,Dixit,8,278,7.3,7.5,50499,84.1%
48,Cyclades,8,183,7.5,7.5,17824,84.1%
49,Cartagena,8,1078,6.7,7.0,7477,84.1%
50,Viewpoint Reflections,7,-1,6.4,8.0,32,80.0%
51,Tsuro,7,933,6.7,6.0,23277,80.0%
52,Torres,7,528,7.1,8.0,8723,80.0%
53,Takenoko,7,280,7.3,7.5,35084,80.0%
54,Scary Tales: Snow White vs. The Giant,7,19097,5.2,6.0,157,80.0%
55,Power Grid: The First Sparks,7,1215,6.8,7.5,3399,80.0%
56,Police Precinct,7,1714,6.9,8.0,1628,80.0%
57,Mr. Jack Pocket,7,797,6.9,8.0,7558,80.0%
58,The Manhattan Project,7,323,7.4,8.0,9100,80.0%
59,Lucky Loop,7,19690,5.3,7.5,566,80.0%
60,Dinosaur Island,7,134,7.7,8.5,11483,80.0%
61,Colossal Arena,7,980,6.8,7.0,6969,80.0%
62,Cold War: CIA vs KGB,7,1458,6.6,7.5,3944,80.0%
63,Citadels,7,403,7.1,6.0,48290,80.0%
64,Biblios,7,366,7.2,7.0,14969,80.0%
65,Arkadia,7,995,6.9,7.5,4089,80.0%
66,20th Century,7,1678,6.9,9.0,1699,80.0%
67,Zong Shi,6,5128,6.5,7.5,335,74.8%
68,Zombie Dice 2: Double Feature,6,-1,6.6,6.0,2480,74.8%
69,Völuspá,6,2125,6.7,7.0,1519,74.8%
70,Tribune: Primus Inter Pares,6,629,7.2,8.0,4415,74.8%
71,Tony & Tino,6,9672,5.9,8.0,256,74.8%
72,Ticket to Ride: 10th Anniversary,6,-1,8.3,8.5,5030,74.8%
73,Shipyard,6,572,7.4,9.0,3709,74.8%
74,Revolution!,6,1289,6.7,6.5,4098,74.8%
75,The Reef,6,9020,5.7,6.0,741,74.8%
76,Pergamon,6,1314,6.9,7.5,2295,74.8%
77,Pastiche,6,1606,6.8,7.0,2003,74.8%
