,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,35,59,7.8,9.0,46293,99.9%
1,Race for the Galaxy: The Gathering Storm,30,-1,8.1,-1.0,9575,99.9%
2,PitchCar,13,386,7.3,7.0,9625,94.9%
3,Tsuro,10,933,6.7,7.0,23277,90.0%
4,Fluxx,9,8877,5.7,7.0,15803,87.4%
5,Blue Moon City,8,632,7.0,8.0,7687,84.1%
6,Roll Through the Ages: The Bronze Age,7,712,6.9,-1.0,11484,80.0%
7,Chrononauts,7,2483,6.2,5.0,5287,80.0%
8,Ticket to Ride: Märklin,6,309,7.4,6.0,8709,74.8%
9,TransAmerica,5,1104,6.7,6.0,7688,68.3%
10,Cribbage,5,615,7.1,8.0,8282,68.3%
11,Runebound: Second Edition,4,888,6.9,8.0,7749,60.1%
12,Pandemic,4,99,7.6,8.0,101865,60.1%
13,Monty Python Fluxx,4,3239,6.1,6.0,4831,60.1%
14,Infernal Contraption,4,6091,5.8,7.0,1227,60.1%
15,I Go!,4,3330,6.4,7.0,994,60.1%
16,Cosmic Wimpout,4,5605,6.0,5.0,1021,60.1%
17,Ca$h 'n Gun$,4,1154,6.6,7.0,9760,60.1%
18,BANG!,4,1270,6.5,6.0,26411,60.1%
19,7 Wonders,4,60,7.8,-1.0,84104,60.1%
20,Shut the Box,3,20188,5.1,5.0,1184,49.8%
21,Killer Bunnies and the Quest for the Magic Carrot,3,20089,5.5,6.0,5519,49.8%
22,duck! duck! Go!,3,5278,6.0,6.0,823,49.8%
23,Diamant,3,718,6.8,8.0,17037,49.8%
24,Citadels,3,403,7.1,7.0,48290,49.8%
25,Zombie Fluxx,2,3519,6.0,6.0,6110,36.9%
26,RattleSnake,2,5574,5.9,5.0,1288,36.9%
27,Race for the Galaxy: Rebel vs Imperium,2,-1,7.9,-1.0,5715,36.9%
28,Ra,2,177,7.5,7.0,19077,36.9%
29,Love Letter,2,282,7.2,7.0,55827,36.9%
30,Homesteaders,2,697,7.2,-1.0,3479,36.9%
31,Guillotine,2,1182,6.5,7.0,19362,36.9%
32,GiftTRAP,2,2273,6.4,7.0,2504,36.9%
33,Five Crowns,2,4084,6.0,6.0,2315,36.9%
34,Drakon (Third Edition),2,2032,6.5,6.0,2710,36.9%
35,Colosseum,2,451,7.2,-1.0,8436,36.9%
36,Bohnanza,2,450,7.0,8.0,38186,36.9%
