,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,DVONN,9,472,7.4,8.0,4440,87.4%
1,Ultimate Werewolf: Ultimate Edition,8,972,7.0,7.0,3760,84.1%
2,18Chesapeake,7,1380,8.0,-1.0,757,80.0%
3,Steam over Holland,6,2581,7.3,8.5,522,74.8%
4,The Resistance,6,267,7.3,7.5,35861,74.8%
5,Munchkin,6,4419,5.9,4.0,41521,74.8%
6,Dominion,6,98,7.6,7.0,77920,74.8%
7,Twilight Struggle,5,10,8.3,8.5,40694,68.3%
8,Saboteur,5,1075,6.6,7.0,25602,68.3%
9,Root,5,28,8.1,-1.0,24064,68.3%
10,Onitama,5,247,7.4,8.5,15071,68.3%
11,Magic Maze,5,497,7.1,8.0,15564,68.3%
12,7 Wonders,5,60,7.8,7.0,84104,68.3%
13,Ultimate Werewolf: Inquisition,4,3150,6.5,6.5,878,60.1%
14,The Great Zimbabwe,4,353,7.8,8.0,3189,60.1%
15,Glory to Rome,4,200,7.5,7.5,12957,60.1%
16,Confusion,4,19758,5.3,6.0,530,60.1%
17,Catan,4,395,7.2,6.0,101212,60.1%
18,1846: The Race for the Midwest,4,462,7.9,-1.0,2143,60.1%
19,"Unmatched: Battle of Legends, Volume One",3,558,8.0,-1.0,1942,49.8%
20,Space Empires: 4X,3,492,7.7,9.0,3020,49.8%
21,Imperial 2030,3,234,7.7,8.0,5717,49.8%
22,Dominant Species,3,64,7.8,9.5,17989,49.8%
23,Cosmic Encounter,3,144,7.5,-1.0,27327,49.8%
24,Abalone Classic,3,1635,6.5,-1.0,6276,49.8%
25,1860: Railways on the Isle of Wight,3,1600,8.0,9.0,644,49.8%
26,1817,3,1531,8.7,-1.0,478,49.8%
27,Terra Mystica,2,16,8.1,-1.0,39166,36.9%
28,Star Fleet Battles: Captain's Edition Basic Set,2,2820,7.5,-1.0,483,36.9%
29,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,2,96,7.7,-1.0,17180,36.9%
30,Scythe,2,14,8.2,8.5,57625,36.9%
31,The Rats in the Walls,2,18968,4.7,6.0,52,36.9%
32,Pax Pamir: Second Edition,2,77,8.4,-1.0,4264,36.9%
33,Leaving Earth,2,543,7.8,7.5,2345,36.9%
34,Irish Gauge,2,1043,7.4,7.5,1721,36.9%
35,Brass: Lancashire,2,19,8.2,8.5,19333,36.9%
36,Antiquity,2,239,7.9,8.0,3825,36.9%
37,Advanced Squad Leader: Starter Kit #1,2,554,7.8,-1.0,2375,36.9%
38,18MEX,2,2313,7.8,-1.0,437,36.9%
39,1882: Assiniboia,2,3145,8.2,-1.0,233,36.9%
40,Treasure Island,1,669,7.3,-1.0,3711,20.5%
41,SpaceCorp,1,828,7.7,-1.0,1692,20.5%
42,Sidereal Confluence: Remastered Edition,1,508,7.8,-1.0,2328,20.5%
43,Next War: Korea,1,3488,8.2,-1.0,256,20.5%
44,Neanderthal,1,1240,7.4,-1.0,1418,20.5%
45,My Very First Games: Animal upon Animal,1,7567,6.6,-1.0,142,20.5%
46,Mage Knight Board Game,1,26,8.1,-1.0,27775,20.5%
47,John Company,1,1367,7.5,-1.0,1065,20.5%
48,Illusion,1,1392,6.8,7.0,2711,20.5%
49,Forbidden Island,1,721,6.8,-1.0,41883,20.5%
50,Food Chain Magnate,1,30,8.1,9.0,13806,20.5%
51,Everdell,1,36,8.1,8.5,19285,20.5%
52,The Estates,1,671,7.5,8.5,2531,20.5%
53,Container: 10th Anniversary Jumbo Edition!,1,882,7.7,-1.0,1483,20.5%
54,Bohnanza,1,450,7.0,-1.0,38186,20.5%
55,Age of Steam,1,118,7.8,-1.0,8840,20.5%
56,18Lilliput,1,2176,7.2,8.0,725,20.5%
57,1830: Railways & Robber Barons,1,196,7.9,8.5,4680,20.5%
58,Zombie Kidz Evolution,0,659,7.9,-1.0,1872,0.0%
59,YINSH,0,189,7.7,8.0,7320,0.0%
60,Western Empires,0,4346,8.5,-1.0,163,0.0%
61,Welcome To...,0,126,7.6,-1.0,17195,0.0%
62,War of the Suns: The War of Resistance 1937-1945,0,9019,7.0,-1.0,65,0.0%
63,Virgin Queen,0,662,8.1,-1.0,1555,0.0%
64,Unfair,0,732,7.3,-1.0,3600,0.0%
65,Tzolk'in: The Mayan Calendar,0,40,7.9,-1.0,30663,0.0%
66,TZAAR,0,425,7.7,-1.0,3215,0.0%
67,Two Rooms and a Boom,0,901,7.0,-1.0,4292,0.0%
68,Trick of the Rails,0,2794,6.7,-1.0,868,0.0%
69,Trans-Siberian,0,-1,6.4,-1.0,25,0.0%
70,Trains,0,503,7.2,-1.0,7653,0.0%
71,TOKYO TSUKIJI MARKET,0,4705,7.4,-1.0,180,0.0%
72,Through the Ages: A New Story of Civilization,0,6,8.4,9.5,22963,0.0%
73,Thousand Islands Railway,0,15855,5.8,-1.0,34,0.0%
74,Terraforming Mars,0,4,8.4,8.0,64485,0.0%
75,Talon,0,2137,7.6,-1.0,647,0.0%
76,Stellar Horizons,0,4550,8.1,-1.0,169,0.0%
77,Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge,0,13870,5.7,-1.0,504,0.0%
78,Star Trek: Galactic Enterprises,0,8354,6.7,-1.0,100,0.0%
79,Star Fleet Battles: Campaign Designer's Handbook,0,-1,7.1,-1.0,41,0.0%
80,Southern Rails,0,12745,6.3,-1.0,55,0.0%
