,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Ra,79,177,7.5,9.0,19077,99.9%
1,Catan,46,395,7.2,9.0,101212,99.9%
2,Fjords,27,1428,6.7,7.0,2972,99.8%
3,In the Year of the Dragon,19,297,7.4,10.0,10759,98.7%
4,Diamant,15,718,6.8,7.0,17037,96.8%
5,Taj Mahal,14,436,7.3,10.0,7085,96.0%
6,Maharaja: The Game of Palace Building in India,12,698,7.1,8.0,4871,93.6%
7,Through the Desert,11,499,7.1,8.0,12705,92.0%
8,San Marco,8,694,7.2,8.0,4236,84.1%
9,Mississippi Queen,7,2070,6.3,7.0,3837,80.0%
10,Castle Keep,7,11139,5.7,5.0,751,80.0%
11,Pandemic,6,99,7.6,7.0,101865,74.8%
12,Chicago Express,6,453,7.2,10.0,7392,74.8%
13,Elfenland,5,1036,6.7,7.0,8062,68.3%
14,Blokus,5,646,6.9,7.0,22840,68.3%
15,Quicksand,4,4225,6.1,6.0,1076,60.1%
16,Pueblo,4,1283,6.9,-1.0,2393,60.1%
17,"Hey, That's My Fish!",4,855,6.7,7.0,19341,60.1%
18,The Downfall of Pompeii,4,541,7.1,8.0,7368,60.1%
19,Aquädukt,4,2606,6.4,8.0,1626,60.1%
20,Modern Art,3,221,7.4,7.0,16670,49.8%
21,El Grande,3,78,7.8,8.0,23511,49.8%
22,Railways of the World,2,128,7.7,8.0,11028,36.9%
23,Labyrinth,2,1612,6.4,6.0,10468,36.9%
24,The Game of Life: Pirates of the Caribbean – Dead Man's Chest,2,18917,5.3,4.0,180,36.9%
25,Chess,2,439,7.1,6.0,28655,36.9%
26,Vasco da Gama,1,620,7.2,8.0,4282,20.5%
27,Keythedral,1,983,7.1,8.0,2965,20.5%
28,Java,1,997,7.0,8.0,3327,20.5%
29,Genoa,1,696,7.1,9.0,5901,20.5%
30,Age of Steam,1,118,7.8,9.0,8840,20.5%
31,Waterworks,0,18105,5.5,5.0,1900,0.0%
32,Wars of the Roses: Lancaster vs. York,0,1221,7.4,-1.0,1447,0.0%
33,VOC! Founding the Dutch East Indies Company,0,7869,6.1,-1.0,270,0.0%
34,Tower of Babel,0,1814,6.6,7.0,2268,0.0%
35,Tinners' Trail,0,654,7.3,8.0,3806,0.0%
36,Ticket to Ride: Europe,0,119,7.5,7.0,58364,0.0%
37,Tichu,0,170,7.6,-1.0,13267,0.0%
38,Thurn and Taxis,0,428,7.1,-1.0,18091,0.0%
39,Through the Ages: A Story of Civilization,0,49,7.9,-1.0,17986,0.0%
40,Stratego,0,2593,6.1,5.0,13793,0.0%
41,Steam,0,186,7.6,10.0,9546,0.0%
42,Small World,0,255,7.3,4.0,61593,0.0%
43,Quoridor,0,1211,6.7,7.0,6372,0.0%
44,Pampas Railroads,0,4866,7.1,-1.0,213,0.0%
45,Oregon,0,1309,6.8,-1.0,3218,0.0%
46,Neuland,0,2628,6.5,-1.0,1387,0.0%
47,Napoleon's Triumph,0,624,8.0,-1.0,1702,0.0%
48,Medici,0,537,7.1,-1.0,7133,0.0%
49,Liberté,0,1002,7.1,8.0,2601,0.0%
50,Kalah,0,3728,5.9,5.0,5918,0.0%
51,Indonesia,0,231,7.9,-1.0,4030,0.0%
52,Hive,0,246,7.3,-1.0,29494,0.0%
53,Hansa Teutonica,0,139,7.6,-1.0,11425,0.0%
54,Goa,0,180,7.6,-1.0,10921,0.0%
55,Gheos,0,2318,6.5,7.0,1707,0.0%
56,For the People,0,927,7.7,-1.0,1493,0.0%
57,Diplomacy,0,605,7.0,8.0,12083,0.0%
58,China,0,860,7.0,7.0,4330,0.0%
59,Carcassonne,0,181,7.4,6.0,101546,0.0%
