,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Carcassonne,17,181,7.4,10.0,101546,98.0%
1,Wizard Kings,10,2422,6.7,10.0,1181,90.0%
2,Monopoly Deal Card Game,10,2088,6.3,9.0,8703,90.0%
3,Wasabi!,9,1532,6.5,10.0,4734,87.4%
4,Memoir '44,9,138,7.6,10.0,25667,87.4%
5,Villa Paletti,8,1789,6.4,10.0,4030,84.1%
6,Hive,8,246,7.3,9.0,29494,84.1%
7,Apples to Apples,8,4760,5.8,8.0,17556,84.1%
8,Runebound: Second Edition,7,888,6.9,10.0,7749,80.0%
9,HeroClix,7,2267,6.5,-1.0,2400,80.0%
10,Citadels,7,403,7.1,9.0,48290,80.0%
11,Roma,6,1149,6.8,10.0,4454,74.8%
12,Race for the Galaxy,6,59,7.8,10.0,46293,74.8%
13,Killer Bunnies and the Quest for the Magic Carrot,6,20089,5.5,7.0,5519,74.8%
14,Through the Desert,5,499,7.1,9.0,12705,68.3%
15,Shakespeare: The Bard Game,5,15202,5.8,10.0,171,68.3%
16,Ingenious,5,426,7.1,-1.0,15617,68.3%
17,Descent: Journeys in the Dark,5,376,7.3,8.0,11316,68.3%
18,Crappy Birthday,5,13159,5.6,8.0,447,68.3%
19,Blokus,5,646,6.9,7.5,22840,68.3%
20,BattleLore,5,358,7.4,10.0,9091,68.3%
21,Say Anything Family Edition,4,4862,6.7,9.0,321,60.1%
22,Notre Dame,4,289,7.3,10.0,12221,60.1%
23,Kingdom Hearts TCG,4,16501,6.0,7.0,56,60.1%
24,Hera and Zeus,4,1840,6.5,8.0,3277,60.1%
25,Drakon (Third Edition),4,2032,6.5,9.0,2710,60.1%
26,Defenders of the Realm,4,525,7.3,10.0,5212,60.1%
27,Chess,4,439,7.1,10.0,28655,60.1%
28,Carcassonne Junior,4,1478,6.7,8.0,3305,60.1%
29,Angry Birds: Card Game,4,20127,4.7,7.0,340,60.1%
30,Zooloretto,3,755,6.8,10.0,13881,49.8%
31,Thebes,3,500,7.1,9.0,9162,49.8%
32,Power Grid,3,39,7.9,10.0,56129,49.8%
33,The Pillars of the Earth,3,298,7.3,9.0,16300,49.8%
34,Marvel Heroes,3,2440,6.4,9.0,2415,49.8%
35,Love Letter,3,282,7.2,9.0,55827,49.8%
36,"Hey, That's My Fish!",3,855,6.7,9.0,19341,49.8%
37,Forbidden Island,3,721,6.8,9.0,41883,49.8%
38,Dungeons & Dragons Miniatures,3,3081,6.5,7.0,1062,49.8%
39,Dungeon Heroes,3,6230,6.3,-1.0,313,49.8%
40,D-Day Dice,3,1184,6.8,8.0,3425,49.8%
41,Council of Verona,3,2756,6.3,9.0,1826,49.8%
42,Cold War: CIA vs KGB,3,1458,6.6,7.0,3944,49.8%
43,Carcassonne: Winter Edition,3,1025,7.5,9.0,1671,49.8%
44,The Big Bang Theory: Fact or Fiction Game,3,20077,4.3,7.0,170,49.8%
45,Aquaretto,3,1231,7.0,10.0,2443,49.8%
46,Angry Birds: Star Wars – Jenga Death Star Game,3,18533,5.0,8.0,75,49.8%
47,Agricola: All Creatures Big and Small,3,279,7.4,9.0,12301,49.8%
48,The Adventurers: The Temple of Chac,3,1414,6.6,8.0,4614,49.8%
49,Zombie Fluxx,2,3519,6.0,7.0,6110,36.9%
50,Timeline: Discoveries,2,1341,6.7,6.0,3501,36.9%
51,Tales of the Arabian Nights,2,435,7.2,10.0,11564,36.9%
52,Sushi Go!,2,444,7.1,-1.0,34649,36.9%
53,Summoner Wars,2,508,7.3,8.0,6201,36.9%
54,Smash Up,2,865,6.8,8.0,23563,36.9%
55,Small World,2,255,7.3,9.0,61593,36.9%
56,San Juan,2,293,7.3,9.0,22214,36.9%
57,Rory's Story Cubes,2,2433,6.3,10.0,3215,36.9%
58,Qwirkle,2,796,6.8,7.0,16075,36.9%
59,Quarriors!,2,886,6.8,8.0,13141,36.9%
60,Pokémon Trading Card Game,2,2578,6.3,5.0,3441,36.9%
61,PitchCar Mini,2,1315,7.0,10.0,2086,36.9%
62,Pandemic,2,99,7.6,10.0,101865,36.9%
63,Pairs in Pears,2,19067,5.2,-1.0,162,36.9%
64,Oz Fluxx,2,4159,6.3,7.0,812,36.9%
65,O Zoo le Mio,2,1862,6.6,8.0,2139,36.9%
66,Melee,2,3016,7.3,6.0,660,36.9%
67,Lords & Ladies,2,6946,6.5,-1.0,216,36.9%
68,London,2,389,7.4,9.5,6275,36.9%
69,Kingdom Builder,2,545,7.0,9.0,19618,36.9%
70,Jim Henson's Labyrinth: The Board Game,2,20010,5.2,-1.0,625,36.9%
71,Gloom,2,1776,6.3,8.5,13569,36.9%
72,For Sale,2,301,7.2,9.0,23815,36.9%
73,Eight-Minute Empire,2,1244,6.6,9.0,7558,36.9%
74,Divine Right,2,3282,7.1,7.0,550,36.9%
75,The Castles of Burgundy,2,15,8.1,10.0,46330,36.9%
76,The Card Game of Oz,2,14167,6.1,9.0,65,36.9%
77,Candamir: The First Settlers,2,3353,6.2,8.0,1820,36.9%
78,Burger Joint,2,6691,6.0,8.0,534,36.9%
79,Bora Bora,2,205,7.6,9.0,9086,36.9%
80,Battle Cry,2,849,7.2,8.0,3422,36.9%
81,Ascension: Deckbuilding Game,2,598,7.0,-1.0,11777,36.9%
82,Archaeology: The Card Game,2,1522,6.7,7.0,3083,36.9%
83,Zooloretto: Building Sites,1,-1,6.2,10.0,315,20.5%
84,Zombie Dice,1,2090,6.2,7.0,16146,20.5%
85,World of Warcraft Trading Card Game,1,2058,6.7,8.0,1871,20.5%
86,Wits & Wagers Party,1,1432,6.9,-1.0,2082,20.5%
87,Winner's Circle,1,834,7.0,6.0,5048,20.5%
88,Wings of War: Famous Aces,1,1064,6.9,6.0,4616,20.5%
89,White Elephant,1,17820,5.4,-1.0,93,20.5%
90,"Warriors of God: The Wars of England & France, 1135-1453",1,1484,7.4,-1.0,1042,20.5%
91,Vs System,1,2922,6.8,7.0,808,20.5%
