,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,High Society,3,566,7.1,8.0,8875,49.8%
1,Cryptid,3,272,7.5,7.0,7446,49.8%
2,Watergate,2,173,8.0,-1.0,4314,36.9%
3,Brass: Birmingham,2,3,8.7,8.0,18969,36.9%
4,Trismegistus: The Ultimate Formula,1,767,7.7,-1.0,2008,20.5%
5,Ingenious,1,426,7.1,-1.0,15617,20.5%
6,The Crew: The Quest for Planet Nine,1,41,8.0,-1.0,14567,20.5%
7,Wir sind das Volk!: 2+2,0,-1,8.0,-1.0,118,0.0%
8,Wir sind das Volk!,0,586,7.8,-1.0,1977,0.0%
9,Wallenstein,0,532,7.5,-1.0,3497,0.0%
10,Viticulture: Visit from the Rhine Valley,0,-1,8.3,-1.0,1110,0.0%
11,Viticulture Essential Edition,0,23,8.1,7.0,29285,0.0%
12,Viscounts of the West Kingdom,0,292,8.2,-1.0,2614,0.0%
13,Vinhos Deluxe Edition: Experts Expansion Pack,0,-1,8.2,-1.0,148,0.0%
14,Vinhos Deluxe Edition: Connoisseur Expansion Pack,0,-1,8.1,-1.0,150,0.0%
15,Vinhos Deluxe Edition,0,109,8.2,-1.0,4225,0.0%
16,Vindication: Leaders & Alliances,0,-1,8.0,-1.0,341,0.0%
17,Vindication,0,241,7.9,-1.0,4559,0.0%
18,Unfair Expansion: Alien B-movie Dinosaur Western,0,-1,8.2,-1.0,271,0.0%
19,Unfair,0,732,7.3,-1.0,3600,0.0%
20,Underwater Cities: New Discoveries,0,-1,8.5,-1.0,1001,0.0%
21,Underwater Cities,0,45,8.1,-1.0,9835,0.0%
22,Tzolk'in: The Mayan Calendar – Tribes & Prophecies,0,-1,8.1,-1.0,3283,0.0%
23,Tzolk'in: The Mayan Calendar,0,40,7.9,-1.0,30663,0.0%
24,TRUT,0,12707,6.6,-1.0,44,0.0%
25,Troyes,0,83,7.8,-1.0,18847,0.0%
26,Trickerion: Dahlgaard's Gifts,0,-1,8.2,-1.0,853,0.0%
27,Trickerion: Dahlgaard's Academy,0,-1,8.6,-1.0,306,0.0%
28,Trickerion: Collector's Edition,0,-1,8.9,-1.0,956,0.0%
29,Tremor,0,-1,7.8,-1.0,15,0.0%
30,Touched On: Neighbus,0,-1,1.0,-1.0,1,0.0%
31,Touched On,0,-1,5.2,5.0,5,0.0%
32,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",0,885,7.7,-1.0,1649,0.0%
33,Time of Crisis: The Age of Iron and Rust,0,-1,8.2,-1.0,201,0.0%
34,Tichu,0,170,7.6,-1.0,13267,0.0%
35,Terraforming Mars: Venus Next,0,-1,7.6,-1.0,5505,0.0%
36,Terraforming Mars: Turmoil,0,-1,7.7,-1.0,2659,0.0%
37,Terraforming Mars: Prelude,0,-1,8.8,-1.0,8372,0.0%
38,Terraforming Mars: Hellas & Elysium,0,-1,8.4,-1.0,7069,0.0%
39,Terraforming Mars: Colonies,0,-1,8.2,-1.0,4265,0.0%
40,Terraforming Mars,0,4,8.4,-1.0,64485,0.0%
41,Teotihuacan: Shadow of Xitle,0,-1,8.1,-1.0,397,0.0%
42,Teotihuacan: Late Preclassic Period,0,-1,8.3,-1.0,994,0.0%
43,Teotihuacan: City of Gods,0,62,8.0,8.0,12877,0.0%
44,Tekhenu: Obelisk of the Sun,0,470,8.0,-1.0,2263,0.0%
45,Tak,0,809,7.7,6.0,2064,0.0%
46,Sushi Go Party!,0,188,7.5,6.0,22195,0.0%
47,Stick 'Em,0,1012,7.0,-1.0,2921,0.0%
