,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Hive,39,246,7.3,8.0,29494,99.9%
1,Diamant,36,718,6.8,7.5,17037,99.9%
2,Santorini,22,166,7.5,7.5,27705,99.3%
3,Ticket to Ride,17,174,7.4,9.0,71408,98.0%
4,Samurai,17,209,7.5,9.0,14736,98.0%
5,Zombie in My Pocket,14,3229,6.3,7.0,1657,96.0%
6,Tac Tac Jack,14,1962,6.4,7.0,3452,96.0%
7,Tsuro,12,933,6.7,7.5,23277,93.6%
8,Spot it!,12,1109,6.6,6.5,12801,93.6%
9,For Sale,12,301,7.2,7.0,23815,93.6%
10,Carcassonne,12,181,7.4,7.0,101546,93.6%
11,JamSumo,11,3829,7.3,7.5,282,92.0%
12,"Hey, That's My Fish!",11,855,6.7,7.5,19341,92.0%
13,Friday,11,413,7.1,7.5,16438,92.0%
14,Escape: The Curse of the Temple,11,544,7.0,7.0,15459,92.0%
15,Dixit: Odyssey,10,212,7.5,8.5,16662,90.0%
16,Bohnanza,10,450,7.0,8.5,38186,90.0%
17,Alien Frontiers,10,232,7.4,8.5,14122,90.0%
18,Reef Encounter,9,650,7.1,9.5,4966,87.4%
19,Jaipur,9,135,7.5,7.0,37008,87.4%
20,GIPF,9,979,7.1,8.0,2934,87.4%
21,First Orchard,9,2644,6.7,-1.0,989,87.4%
22,Deep Sea Adventure,9,619,7.0,8.0,10690,87.4%
23,Zombie Dice,8,2090,6.2,6.5,16146,84.1%
24,Wits & Wagers,8,622,6.9,7.0,13343,84.1%
25,Survive: Escape from Atlantis!,8,285,7.3,8.0,20407,84.1%
26,Love Letter,8,282,7.2,7.0,55827,84.1%
27,Junk Art,8,412,7.4,7.5,5426,84.1%
28,Go Away Monster!,8,3685,6.5,-1.0,726,84.1%
29,Agricola,8,31,7.9,9.5,63367,84.1%
30,Sagrada,7,147,7.5,7.5,25897,80.0%
31,Onirim,7,1188,6.7,7.5,5773,80.0%
32,Kingdomino,7,217,7.4,7.0,32067,80.0%
33,Jungle Speed,7,1382,6.5,6.0,11283,80.0%
34,Gulo Gulo,7,1311,6.8,7.0,2753,80.0%
35,Coup,7,501,7.0,7.0,35884,80.0%
36,Archaeology: The Card Game,7,1522,6.7,7.0,3083,80.0%
37,Zooloretto,6,755,6.8,7.5,13881,74.8%
38,Takenoko,6,280,7.3,7.5,35084,74.8%
39,Mr. Jack,6,530,7.0,7.5,15314,74.8%
40,Ingenious: Travel Edition,6,1256,7.1,7.0,1912,74.8%
41,Cube Quest,6,1646,6.8,7.5,1896,74.8%
42,Cartagena,6,1078,6.7,6.8,7477,74.8%
43,Azul,6,50,7.8,8.0,53207,74.8%
44,10 Days in the USA,6,2223,6.5,7.0,2021,74.8%
45,Small World,5,255,7.3,7.5,61593,68.3%
46,FlowerFall,5,5351,6.0,6.5,815,68.3%
47,Ethnos,5,248,7.5,8.0,9707,68.3%
48,Confusion: Espionage and Deception in the Cold War,5,1586,7.1,8.0,1333,68.3%
49,Cards Against Humanity,5,4284,5.9,6.0,23175,68.3%
50,Between Two Cities,5,588,7.0,8.0,9466,68.3%
51,7 Wonders Duel,5,17,8.1,8.0,59932,68.3%
52,Wingspan,4,20,8.1,-1.0,42672,60.1%
53,Through the Desert,4,499,7.1,7.5,12705,60.1%
54,Sushi Go!,4,444,7.1,7.0,34649,60.1%
55,Shopping List,4,16470,5.6,-1.0,106,60.1%
56,Roll Through the Ages: The Bronze Age,4,712,6.9,7.0,11484,60.1%
57,Rhino Hero,4,722,6.9,6.5,8330,60.1%
58,The Resistance: Avalon,4,131,7.6,7.5,27053,60.1%
59,Rattus,4,1020,6.8,7.0,5669,60.1%
60,Pickomino,4,1252,6.6,7.0,8983,60.1%
61,Onitama,4,247,7.4,8.0,15071,60.1%
62,Lords of Waterdeep,4,71,7.8,8.0,45819,60.1%
63,Loopin' Louie,4,922,6.8,7.0,8390,60.1%
64,Kemet,4,102,7.7,8.5,16243,60.1%
65,Eclipse,4,51,7.9,9.0,26127,60.1%
66,The Downfall of Pompeii,4,541,7.1,7.5,7368,60.1%
67,Dominion,4,98,7.6,7.0,77920,60.1%
68,The Cottonwood Contest,4,-1,5.3,7.0,7,60.1%
69,Codenames,4,93,7.6,7.0,67424,60.1%
70,Claustrophobia 1643,4,964,8.1,9.0,1145,60.1%
71,Bärenpark,4,291,7.4,7.5,11956,60.1%
72,Labyrinth,4,1612,6.4,7.0,10468,60.1%
73,The Adventurers: The Temple of Chac,4,1414,6.6,7.5,4614,60.1%
74,Yspahan,3,576,7.1,7.5,7744,49.8%
75,Wasabi!,3,1532,6.5,7.5,4734,49.8%
76,Viticulture Essential Edition,3,23,8.1,8.5,29285,49.8%
77,Ticket to Ride: Switzerland,3,-1,7.5,8.0,4602,49.8%
78,Thurn and Taxis,3,428,7.1,7.5,18091,49.8%
79,Splendor,3,167,7.5,7.5,58499,49.8%
80,Sleeping Queens,3,2115,6.5,7.5,3160,49.8%
81,Pandemic,3,99,7.6,7.5,101865,49.8%
82,Outfoxed!,3,1053,7.2,-1.0,2363,49.8%
83,Notre Dame,3,289,7.3,-1.0,12221,49.8%
84,My First Stone Age,3,1906,6.7,-1.0,1987,49.8%
85,Memoir '44,3,138,7.6,8.0,25667,49.8%
86,Last Night on Earth: The Zombie Game,3,703,6.9,7.0,13528,49.8%
87,Kings of Air and Steam,3,1920,6.9,8.0,1285,49.8%
88,Kingdom Builder,3,545,7.0,7.5,19618,49.8%
89,King of New York,3,616,7.0,7.5,14146,49.8%
90,Hisss,3,13232,5.6,-1.0,1161,49.8%
91,Guess Who?,3,20257,4.8,5.5,4681,49.8%
92,Discworld: Ankh-Morpork,3,466,7.2,7.5,9231,49.8%
93,Colt Express,3,392,7.1,8.0,24660,49.8%
94,Chess,3,439,7.1,7.0,28655,49.8%
95,The Walking Dead Card Game,2,18191,5.5,6.5,492,36.9%
96,Tzolk'in: The Mayan Calendar,2,40,7.9,8.0,30663,36.9%
97,Space Base,2,214,7.6,-1.0,8287,36.9%
98,Race for the Galaxy,2,59,7.8,7.0,46293,36.9%
99,Perry Rhodan: The Cosmic League,2,1850,6.8,7.0,1627,36.9%
100,Orchard: A 9 card solitaire game,2,1410,7.5,6.5,1090,36.9%
101,Mush! Mush!: Snow Tails 2,2,3859,7.0,7.5,357,36.9%
102,Merchants & Marauders,2,268,7.4,8.0,12712,36.9%
103,Meeple Circus,2,777,7.1,-1.0,4166,36.9%
104,Long Shot,2,1727,6.7,7.0,2098,36.9%
105,Istanbul,2,117,7.6,7.5,25157,36.9%
106,Imhotep,2,409,7.2,7.5,11737,36.9%
107,Hanabi,2,391,7.1,7.0,38808,36.9%
108,Greed,2,19498,5.3,5.0,385,36.9%
109,Fluxx,2,8877,5.7,6.0,15803,36.9%
110,Five Tribes,2,65,7.8,8.0,32178,36.9%
111,Evo,2,1029,6.9,7.5,4372,36.9%
112,Concept,2,756,6.8,6.5,15389,36.9%
113,The Castles of Burgundy,2,15,8.1,8.0,46330,36.9%
114,Carcassonne Junior,2,1478,6.7,-1.0,3305,36.9%
115,Camel Up,2,477,7.0,7.5,22756,36.9%
116,Battlestar Galactica: The Board Game,2,81,7.7,8.5,32861,36.9%
117,Agricola: All Creatures Big and Small,2,279,7.4,-1.0,12301,36.9%
118,Abyss,2,341,7.3,8.0,10096,36.9%
119,Above and Below,2,251,7.4,8.0,12830,36.9%
120,The Voyages of Marco Polo,1,55,7.9,-1.0,20157,20.5%
121,Twilight Struggle,1,10,8.3,-1.0,40694,20.5%
122,Tobago,1,488,7.1,7.5,10608,20.5%
123,Time's Up!,1,518,7.3,7.5,5029,20.5%
124,Thebes,1,500,7.1,-1.0,9162,20.5%
125,Sunda to Sahul,1,7753,6.0,6.0,301,20.5%
126,Stupid Deaths,1,19864,4.7,-1.0,132,20.5%
127,Star Trek Panic,1,1542,7.0,-1.0,1629,20.5%
128,Sid Meier's Civilization: The Board Game,1,259,7.4,7.5,14412,20.5%
129,Sequence for Kids,1,11771,5.7,-1.0,459,20.5%
130,Scrabble,1,1807,6.3,6.0,26658,20.5%
131,Say Anything Family Edition,1,4862,6.7,7.5,321,20.5%
132,Reiner Knizia's Decathlon,1,3384,6.3,-1.0,1175,20.5%
133,Raptor,1,379,7.3,-1.0,7861,20.5%
134,Ra,1,177,7.5,7.5,19077,20.5%
135,Puerto Rico,1,28,8.0,7.5,63032,20.5%
136,The Pillars of the Earth,1,298,7.3,7.5,16300,20.5%
137,Pictionary: 15th Anniversary,1,10337,6.1,6.5,138,20.5%
138,My Little Scythe,1,606,7.4,-1.0,3773,20.5%
139,Mice and Mystics,1,325,7.3,-1.0,16705,20.5%
140,Lifeboats,1,1609,6.6,8.0,3425,20.5%
141,Lancaster,1,345,7.4,-1.0,6661,20.5%
142,Jenga,1,10810,5.6,6.5,11678,20.5%
143,Jamaica,1,493,7.1,7.5,16227,20.5%
144,ICECOOL,1,863,6.8,-1.0,8165,20.5%
145,Ghost Fightin' Treasure Hunters,1,953,7.2,-1.0,2832,20.5%
146,A Game of Thrones: The Board Game (Second Edition),1,132,7.6,-1.0,28575,20.5%
147,Fossilis,1,2885,7.6,-1.0,423,20.5%
148,Fog of Love,1,877,7.0,-1.0,5302,20.5%
149,Dungeon Twister,1,1016,6.8,7.5,5751,20.5%
150,Concordia,1,18,8.1,8.5,27940,20.5%
151,Citadels,1,403,7.1,6.5,48290,20.5%
152,Chicken Cha Cha Cha,1,1785,6.6,-1.0,2805,20.5%
153,Caylus,1,75,7.8,-1.0,26766,20.5%
154,Memory,1,20252,4.7,-1.0,2470,20.5%
155,Carcassonne: Expansion 4 – The Tower,1,-1,6.6,-1.0,5330,20.5%
156,Blood Rage,1,34,8.0,8.5,33822,20.5%
157,Alien Frontiers: Factions,1,-1,7.7,-1.0,1466,20.5%
158,Yahtzee,0,20114,5.4,4.5,11803,0.0%
159,"Win, Lose, or Banana",0,19699,5.4,-1.0,835,0.0%
160,Weilong,0,14484,5.8,-1.0,111,0.0%
161,We Didn't Playtest This At All,0,19717,5.5,6.5,3037,0.0%
162,Viticulture: Visit from the Rhine Valley,0,-1,8.3,-1.0,1110,0.0%
163,Viticulture: Tuscany Essential Edition,0,-1,8.6,-1.0,5597,0.0%
164,Viticulture: Moor Visitors Expansion,0,-1,8.0,-1.0,1594,0.0%
165,Village,0,156,7.5,-1.0,20214,0.0%
