,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Memoir '44,201,138,7.6,9.65,25667,100.0%
1,The Castles of Burgundy,154,15,8.1,10.0,46330,99.9%
2,The Castles of Burgundy: 1st Expansion – New Player Boards,127,-1,8.0,10.0,805,99.9%
3,Memoir '44: Air Pack,115,-1,7.5,9.65,1218,99.9%
4,Memoir '44: Terrain Pack,76,-1,7.5,9.65,2100,99.9%
5,Ticket to Ride,50,174,7.4,9.0,71408,99.9%
6,Harry Potter: Hogwarts Battle,50,288,7.5,9.5,11884,99.9%
7,Memoir '44: Equipment Pack,48,-1,7.7,9.65,477,99.9%
8,Memoir '44: Winter/Desert Board Map,47,-1,7.4,9.65,1820,99.9%
9,Love Letter,45,282,7.2,9.87,55827,99.9%
10,Memoir '44: Mediterranean Theater,40,-1,7.9,9.65,1385,99.9%
11,Dominion,38,98,7.6,9.35,77920,99.9%
12,Memoir '44: Eastern Front,37,-1,8.0,9.65,2769,99.9%
13,The Crew: The Quest for Planet Nine,34,41,8.0,9.8,14567,99.9%
14,Friday,31,413,7.1,9.1,16438,99.9%
15,Ticket to Ride: Europe,29,119,7.5,9.0,58364,99.8%
16,Stone Age,29,111,7.6,8.25,44874,99.8%
17,Lords of Waterdeep,29,71,7.8,9.75,45819,99.8%
18,Loopin' Louie,26,922,6.8,9.5,8390,99.7%
19,Coup,26,501,7.0,7.0,35884,99.7%
20,Memoir '44: Pacific Theater,24,-1,7.9,9.65,1952,99.6%
21,7 Wonders,23,60,7.8,9.25,84104,99.4%
22,Timeline: Inventions,22,1059,6.7,8.0,7245,99.3%
23,Hanabi,22,391,7.1,9.02,38808,99.3%
24,Agricola: All Creatures Big and Small,22,279,7.4,9.36,12301,99.3%
25,Perudo,21,684,6.9,8.0,12572,99.2%
26,Pandemic,21,99,7.6,9.05,101865,99.2%
27,SOS Titanic,20,2174,6.7,8.75,1399,99.0%
28,Santiago de Cuba,20,993,6.9,9.1,4222,99.0%
29,Forbidden Island,20,721,6.8,7.5,41883,99.0%
30,Battle Cry,18,849,7.2,9.22,3422,98.4%
31,Terraforming Mars: Penguins Promo Card,17,-1,7.9,9.0,937,98.0%
32,Terraforming Mars,17,4,8.4,9.6,64485,98.0%
33,Perpetual Commotion,17,8452,6.3,9.0,168,98.0%
34,Memoir '44: Winter Wars,17,-1,8.2,9.65,807,98.0%
35,K2,17,568,7.1,9.15,9050,98.0%
36,For The Win,17,9071,5.8,7.0,482,98.0%
37,Bonnie and Clyde,17,4606,6.2,8.0,624,98.0%
38,Betrayal at House on the Hill,17,519,7.1,9.41,36940,98.0%
39,London,16,389,7.4,9.61,6275,97.4%
40,TransAmerica,15,1104,6.7,8.5,7688,96.8%
41,Space Beans,15,3875,6.1,9.0,1423,96.8%
42,Pandemic Legacy: Season 2,15,35,8.2,9.5,12031,96.8%
43,Welcome To...,13,126,7.6,9.0,17195,94.9%
44,UNO,12,20170,5.4,5.5,21129,93.6%
45,Roma,12,1149,6.8,8.5,4454,93.6%
46,Pyramid of Pengqueen,12,1593,6.9,7.5,1749,93.6%
47,Pathfinder Adventure Card Game: Rise of the Runelords – Character Add-On Deck,12,-1,7.6,9.25,1694,93.6%
48,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,12,440,7.2,9.25,12015,93.6%
49,Wingspan,11,20,8.1,8.5,42672,92.0%
50,Tac Tac Jack,11,1962,6.4,8.0,3452,92.0%
51,Survive: Escape from Atlantis!,11,285,7.3,8.0,20407,92.0%
52,Stratego,11,2593,6.1,8.0,13793,92.0%
53,Smash Up,11,865,6.8,8.0,23563,92.0%
54,Phase 10,11,20237,5.1,6.0,7676,92.0%
55,Legendary: A Marvel Deck Building Game,11,175,7.6,9.23,19734,92.0%
56,Kill Doctor Lucky,11,2530,6.2,8.0,6496,92.0%
57,Dixit,11,278,7.3,8.0,50499,92.0%
58,Ticket to Ride: Switzerland,10,-1,7.5,9.0,4602,90.0%
59,Magic: The Gathering,10,158,7.5,5.0,32365,90.0%
60,Lords of Waterdeep: Inevitable Betrayal Promo Card,10,-1,7.2,9.75,282,90.0%
61,Hera and Zeus,10,1840,6.5,9.0,3277,90.0%
62,For The Win: 3-4 Player Expansion,10,-1,6.5,7.0,40,90.0%
63,Escape: The Curse of the Temple,10,544,7.0,9.0,15459,90.0%
64,The Downfall of Pompeii,10,541,7.1,8.6,7368,90.0%
65,Charterstone,10,306,7.4,8.5,11703,90.0%
66,Hawaii,9,716,7.2,8.75,4184,87.4%
67,Diamant,9,718,6.8,7.9,17037,87.4%
68,Balloon Cup,9,1143,6.7,8.65,5751,87.4%
69,Agricola,9,31,7.9,9.0,63367,87.4%
70,T.I.M.E Stories,8,143,7.6,7.2,23672,84.1%
71,Pinochle,8,2451,6.8,8.0,950,84.1%
72,Lords of Waterdeep: Scoundrels of Skullport,8,-1,8.2,9.75,11442,84.1%
73,Libertalia,8,418,7.2,9.0,12390,84.1%
74,Dominion: Intrigue,8,84,7.7,9.35,30066,84.1%
75,The Castles of Burgundy: 2nd Expansion – New Hex Tiles,8,-1,7.6,10.0,838,84.1%
76,Ave Caesar,8,1379,6.6,8.1,4372,84.1%
77,Alien Frontiers,8,232,7.4,8.0,14122,84.1%
78,Agricola: All Creatures Big and Small – More Buildings Big and Small,8,-1,7.7,9.36,1870,84.1%
79,Zooloretto,7,755,6.8,7.775,13881,80.0%
80,Wingspan: Oceania Expansion,7,-1,8.6,-1.0,1623,80.0%
81,That's Pretty Clever!,7,130,7.6,9.25,14225,80.0%
82,Power Grid,7,39,7.9,9.42,56129,80.0%
83,The Manhattan Project,7,323,7.4,8.5,9100,80.0%
84,Mage Wars Arena,7,245,7.6,9.85,7372,80.0%
85,Flash Point: Fire Rescue,7,344,7.2,8.5,20894,80.0%
86,Drum Roll,7,1589,6.9,9.6,1761,80.0%
87,Crocodile Pool Party,7,20155,4.5,3.0,307,80.0%
88,Cosmic Cows,7,7431,5.9,6.0,622,80.0%
89,Ca$h 'n Gun$,7,1154,6.6,8.8,9760,80.0%
90,Around the World in 80 Days,7,1730,6.6,8.0,3068,80.0%
91,Village,6,156,7.5,8.75,20214,74.8%
92,Ultimate Werewolf: Ultimate Edition,6,972,7.0,8.0,3760,74.8%
93,Thurn and Taxis,6,428,7.1,8.25,18091,74.8%
94,Terraforming Mars: Prelude,6,-1,8.8,9.0,8372,74.8%
95,The Speicherstadt,6,788,7.0,7.5,4750,74.8%
96,Sorry! Sliders,6,2004,6.4,7.0,3647,74.8%
97,Sitting Ducks Gallery,6,3712,6.1,8.5,1724,74.8%
98,Seasons,6,210,7.4,8.0,20745,74.8%
99,Save Doctor Lucky,6,6257,5.9,7.5,1148,74.8%
100,Robinson Crusoe: Adventures on the Cursed Island,6,54,7.8,9.2,34031,74.8%
101,Quarriors!,6,886,6.8,8.0,13141,74.8%
102,Mystery Rummy: Al Capone and the Chicago Underworld,6,2695,6.8,7.0,798,74.8%
103,Macao,6,328,7.4,7.5,6953,74.8%
104,Legendary: A Marvel Deck Building Game – Dark City,6,-1,8.3,9.23,4913,74.8%
105,KeyForge: Call of the Archons,6,423,7.3,7.75,9308,74.8%
106,Dixit: Quest,6,-1,7.7,8.0,6616,74.8%
107,Blue Moon City,6,632,7.0,8.5,7687,74.8%
108,Automobiles,6,790,7.3,8.75,2632,74.8%
109,Amerigo,6,360,7.5,9.0,5492,74.8%
110,Alhambra,6,468,7.0,7.8,28607,74.8%
111,7 Wonders: Leaders,6,-1,7.8,9.25,13462,74.8%
112,Wyatt Earp,5,1116,6.8,7.75,3886,68.3%
113,UNO Attack!,5,19949,5.4,5.5,1340,68.3%
114,Timeline: Diversity,5,1216,6.8,8.0,3782,68.3%
115,Star Wars: X-Wing Miniatures Game,5,108,7.7,9.62,23036,68.3%
116,Space Alert,5,219,7.4,8.0,14751,68.3%
117,Settlers of Catan: Gallery Edition,5,3983,6.7,7.0,697,68.3%
118,Sentinels of the Multiverse,5,398,7.2,8.0,14738,68.3%
119,Rummikub,5,1638,6.4,8.0,13147,68.3%
120,Pandemic Legacy: Season 1,5,2,8.6,9.9,41490,68.3%
121,Mr. Jack Pocket,5,797,6.9,7.0,7558,68.3%
122,Long Shot,5,1727,6.7,7.6,2098,68.3%
123,Ligretto,5,2853,6.2,8.0,3490,68.3%
124,In the Year of the Dragon,5,297,7.4,8.7,10759,68.3%
125,Fortune and Glory: The Cliffhanger Game,5,927,7.1,8.25,3526,68.3%
126,Fast Flowing Forest Fellers,5,2361,6.5,7.6,1567,68.3%
127,Drum Roll: Ringmaster,5,-1,7.2,9.6,123,68.3%
128,Dixit: Odyssey,5,212,7.5,8.0,16662,68.3%
129,Descent: Journeys in the Dark,5,376,7.3,9.5,11316,68.3%
130,Android: Infiltration,5,1685,6.5,7.5,3566,68.3%
131,The Adventurers: The Temple of Chac,5,1414,6.6,7.3,4614,68.3%
132,3 Wishes,5,15070,5.5,8.0,982,68.3%
133,Trains,4,503,7.2,9.24,7653,60.1%
134,Ticket to Ride: USA 1910,4,-1,8.0,9.0,10064,60.1%
135,Terraforming Mars: Venus Next,4,-1,7.6,9.0,5505,60.1%
136,Star Wars: X-Wing Miniatures Game – TIE Advanced Expansion Pack,4,-1,7.8,9.62,1965,60.1%
137,Star Wars: The Queen's Gambit,4,773,7.6,9.06,2096,60.1%
138,Star Wars: Epic Duels,4,1144,7.0,8.75,3097,60.1%
139,Space Hulk: Death Angel – The Card Game,4,614,7.0,7.25,12204,60.1%
140,Small World,4,255,7.3,8.0,61593,60.1%
141,Rallyman,4,1003,7.2,9.4,2402,60.1%
142,Pandemic: Reign of Cthulhu,4,374,7.4,9.3,7857,60.1%
143,Mystery Rummy: Jack the Ripper,4,1074,6.9,7.25,3316,60.1%
144,Mr. Jack,4,530,7.0,7.0,15314,60.1%
145,Lost Legacy,4,-1,6.5,5.5,1124,60.1%
146,Lost Cities: The Board Game,4,1178,6.8,7.0,3857,60.1%
147,Lost Cities,4,322,7.2,8.2,37164,60.1%
148,The Lord of the Rings: The Card Game,4,129,7.6,8.0,20755,60.1%
149,Loot,4,1982,6.3,8.0,5922,60.1%
150,Last Will,4,443,7.2,7.75,9026,60.1%
151,Lady Alice,4,4454,6.3,7.0,587,60.1%
152,Krosmaster: Arena – Exp #2 – Remington Style,4,-1,7.2,7.0,153,60.1%
153,Krosmaster: Arena – Exp #1 – Fire & Ice,4,-1,7.3,7.0,176,60.1%
154,Krosmaster: Arena – Amalia Promo,4,-1,7.2,7.0,70,60.1%
155,Krosmaster: Arena,4,1343,6.8,7.0,3436,60.1%
156,King of Tokyo,4,313,7.2,8.0,57483,60.1%
157,Kemet,4,102,7.7,9.0,16243,60.1%
158,Jungle Speed,4,1382,6.5,7.5,11283,60.1%
159,It Happens..,4,3899,6.2,7.5,1031,60.1%
160,Glory to Rome,4,200,7.5,8.5,12957,60.1%
161,Dream Factory,4,745,7.1,8.5,5070,60.1%
162,Dominion: Seaside,4,-1,8.0,9.35,14447,60.1%
163,"Dixit: Odyssey – ""Bunny"" Promo Card",4,-1,7.3,8.0,367,60.1%
164,Coup: Deluxe Edition,4,-1,7.3,8.0,597,60.1%
165,Cold War: CIA vs KGB,4,1458,6.6,8.8,3944,60.1%
166,Cartographers,4,122,7.8,9.3,10489,60.1%
167,Carcassonne: The Castle,4,593,7.1,7.5,7556,60.1%
168,Aqua Romana,4,2891,6.3,7.6,1592,60.1%
169,Airborne in My Pocket,4,5700,7.0,6.0,191,60.1%
170,Zombies!!!,3,6200,5.8,7.0,14433,49.8%
171,Wingspan: European Expansion,3,-1,8.4,-1.0,5981,49.8%
172,Triassic Terror,3,2492,7.0,9.0,806,49.8%
173,Trajan,3,95,7.8,9.0,14678,49.8%
174,Tobago,3,488,7.1,8.0,10608,49.8%
175,Ticket to Ride: Märklin,3,309,7.4,9.0,8709,49.8%
176,Sushi Go!,3,444,7.1,7.0,34649,49.8%
177,Star Wars: X-Wing Miniatures Game – X-Wing Expansion Pack,3,-1,7.9,9.62,1605,49.8%
178,Star Wars: X-Wing Miniatures Game – TIE Fighter Expansion Pack,3,-1,7.8,9.62,1468,49.8%
179,Star Munchkin,3,3157,6.1,5.0,4642,49.8%
180,Scotland Yard,3,1259,6.5,7.0,14291,49.8%
181,Road Kill Rally,3,3456,6.4,7.5,952,49.8%
182,Rise of Augustus,3,983,6.7,7.5,7564,49.8%
183,Primordial Soup,3,913,6.9,8.0,4539,49.8%
184,Potion Explosion,3,437,7.2,8.0,13355,49.8%
185,Nations,3,148,7.6,9.0,11130,49.8%
186,Mystery Express,3,1877,6.6,8.5,2504,49.8%
187,Munchkin Fu,3,5562,5.9,5.0,2274,49.8%
188,Minotaur Lords,3,6149,6.0,7.0,600,49.8%
189,The Magic Labyrinth,3,1053,6.8,8.0,4859,49.8%
190,Lost Wonders (fan expansion for 7 Wonders),3,-1,7.8,9.25,150,49.8%
191,The Great Fire of London 1666,3,2475,6.5,7.5,1485,49.8%
192,Grand Austria Hotel,3,87,7.8,9.0,12516,49.8%
193,The Fox in the Forest,3,417,7.2,8.5,8798,49.8%
