,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Ascension: Deckbuilding Game,302,598,7.0,8.68,11777,100.0%
1,Ascension: Realms Unraveled,140,1499,7.5,9.6,1013,99.9%
2,Ticket to Ride,130,174,7.4,8.9,71408,99.9%
3,Ascension: Dawn of Champions,94,2454,7.4,9.61,622,99.9%
4,Ascension: Darkness Unleashed,71,1770,7.5,8.64,887,99.9%
5,Ascension: Immortal Heroes,66,1202,7.4,8.62,1510,99.9%
6,Race for the Galaxy,63,59,7.8,10.0,46293,99.9%
7,Ascension: Return of the Fallen,61,754,7.3,8.67,3148,99.9%
8,Dominion,54,98,7.6,10.0,77920,99.9%
9,Ascension: Rise of Vigil,54,1342,7.2,8.65,1615,99.9%
10,Love Letter,45,282,7.2,9.5,55827,99.9%
11,Lords of Waterdeep,44,71,7.8,7.25,45819,99.9%
12,Ascension: Dreamscape,43,2124,7.6,6.0,600,99.9%
13,Qwixx,41,764,6.9,8.61,9443,99.9%
14,Red7,36,657,6.9,8.59,12645,99.9%
15,Can't Stop,35,739,6.8,7.85,13213,99.9%
16,The Quacks of Quedlinburg,32,67,7.8,-1.0,22044,99.9%
17,Ascension: Valley of the Ancients,32,4924,7.4,-1.0,191,99.9%
18,Ascension: Storm of Souls,31,710,7.3,8.63,3375,99.9%
19,Betrayal at House on the Hill,30,519,7.1,9.8,36940,99.9%
20,Lanterns: The Harvest Festival,29,737,6.9,8.41,9581,99.8%
21,Star Realms,28,115,7.6,-1.0,35855,99.8%
22,Quarriors!,28,886,6.8,9.4,13141,99.8%
23,Zombie Dice,27,2090,6.2,7.9,16146,99.8%
24,Ticket to Ride: Europe,27,119,7.5,6.15,58364,99.8%
25,Qwinto,27,1105,7.1,8.0,2480,99.8%
26,Splendor,26,167,7.5,8.57,58499,99.7%
27,Port Royal,26,456,7.1,8.48,12914,99.7%
28,Arkham Horror,22,333,7.3,10.0,36754,99.3%
29,6 nimmt!,22,597,6.9,7.88,20527,99.3%
30,Kingsburg,18,354,7.2,10.0,18324,98.4%
31,Jaipur,17,135,7.5,8.95,37008,98.0%
32,7 Wonders,17,60,7.8,8.78,84104,98.0%
33,Kings Cribbage,16,6075,6.5,10.0,238,97.4%
34,Las Vegas,15,502,7.1,8.73,9208,96.8%
35,Favor of the Pharaoh,15,1425,6.8,9.9,2616,96.8%
36,Sagrada,14,147,7.5,-1.0,25897,96.0%
37,Firefly: The Game,14,343,7.4,8.53,10507,96.0%
38,Timeline: Diversity,13,1216,6.8,7.73,3782,94.9%
39,TransAmerica,12,1104,6.7,7.36,7688,93.6%
40,Timeline: American History,12,2698,6.7,7.73,960,93.6%
41,Pandemic,12,99,7.6,7.92,101865,93.6%
42,Dominion: Renaissance,12,-1,8.4,-1.0,703,93.6%
43,Tales of the Arabian Nights,11,435,7.2,9.7,11564,92.0%
44,Stone Age,11,111,7.6,8.43,44874,92.0%
45,Seasons,11,210,7.4,8.0,20745,92.0%
46,Pandemic Legacy: Season 1,11,2,8.6,8.82,41490,92.0%
47,Small World,10,255,7.3,8.25,61593,90.0%
48,Pandemic: Contagion,10,1985,6.4,7.93,3094,90.0%
49,Flash Point: Fire Rescue,10,344,7.2,7.87,20894,90.0%
50,The Dresden Files Cooperative Card Game,10,1612,7.1,-1.0,1519,90.0%
51,Timeline: Music & Cinema,9,1395,6.8,7.74,3081,87.4%
52,Project Dreamscape,9,5841,6.6,8.14,241,87.4%
53,Pandemic: The Cure,9,361,7.3,9.1,9373,87.4%
54,Oaxaca: Crafts of a Culture,9,4533,7.1,-1.0,261,87.4%
55,Mansions of Madness: Second Edition,9,33,8.1,9.85,24995,87.4%
56,Dominion: Menagerie,9,-1,8.5,8.0,312,87.4%
57,Dead Man's Draw,9,1092,6.9,8.82,4451,87.4%
58,Alhambra: The Card Game,9,3306,6.4,7.85,934,87.4%
59,Ticket to Ride: USA 1910,8,-1,8.0,8.0,10064,84.1%
60,Star Trek: Five-Year Mission,8,2622,6.5,8.09,1417,84.1%
61,Diamant,8,718,6.8,8.38,17037,84.1%
62,Detective: A Modern Crime Board Game,8,152,7.9,8.0,6965,84.1%
63,Ascension X: War of Shadows,8,2562,7.6,7.0,480,84.1%
