,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Loopin' Louie,560,922,6.8,8.0,8390,100.0%
1,Nertz,384,5521,6.4,10.0,366,100.0%
2,Ultimate Werewolf: Ultimate Edition,312,972,7.0,9.0,3760,100.0%
3,Saint Petersburg,291,303,7.3,9.0,14518,100.0%
4,Perudo,212,684,6.9,10.0,12572,100.0%
5,Dancing Eggs,201,2394,6.4,9.0,2223,100.0%
6,Dominion,187,98,7.6,10.0,77920,100.0%
7,Le Passe-Trappe,150,3642,6.7,8.0,545,99.9%
8,Sankt Petersburg: Das Bankett,147,-1,6.8,9.0,333,99.9%
9,The Resistance,147,267,7.3,9.0,35861,99.9%
10,Spot it!,137,1109,6.6,9.0,12801,99.9%
11,Can't Stop,132,739,6.8,10.0,13213,99.9%
12,Hide & Seek Safari,130,16477,5.6,8.0,55,99.9%
13,PitchCar,124,386,7.3,8.0,9625,99.9%
14,Werewords,123,785,7.2,-1.0,3484,99.9%
15,Crokinole,121,66,7.9,10.0,12136,99.9%
16,Tichu,112,170,7.6,9.0,13267,99.9%
17,Ra,106,177,7.5,9.0,19077,99.9%
18,Agricola,102,31,7.9,9.0,63367,99.9%
19,Secret Hitler,100,185,7.6,10.0,18104,99.9%
20,No Thanks!,98,449,7.1,9.0,20289,99.9%
21,One Night Ultimate Werewolf,95,413,7.1,10.0,21419,99.9%
22,Rock the Beat,91,3233,6.3,9.0,1249,99.9%
23,Coup,87,501,7.0,8.0,35884,99.9%
24,Junior Mix & Match,85,-1,5.6,7.0,21,99.9%
25,Brass: Lancashire,85,19,8.2,9.0,19333,99.9%
26,Puerto Rico,84,28,8.0,9.0,63032,99.9%
27,WeyKick,80,3169,6.9,8.0,500,99.9%
28,Take it Easy!,73,1695,6.6,8.0,2751,99.9%
29,Diamant,70,718,6.8,7.0,17037,99.9%
30,Star Wars Quickfire,70,-1,5.7,8.0,8,99.9%
31,Say What?,69,-1,6.0,8.0,18,99.9%
32,One Night Ultimate Werewolf Daybreak,67,505,7.4,9.0,4864,99.9%
33,7 Wonders,66,60,7.8,8.0,84104,99.9%
34,Race for the Galaxy,64,59,7.8,8.0,46293,99.9%
35,For Sale,64,301,7.2,8.0,23815,99.9%
36,Frog Tennis,63,-1,5.4,6.0,27,99.9%
37,Dominion: Intrigue,62,84,7.7,8.0,30066,99.9%
38,Pickomino,61,1252,6.6,8.0,8983,99.9%
39,Modern Art,61,221,7.4,9.0,16670,99.9%
40,Würfel Bingo,60,3870,6.4,8.0,711,99.9%
41,Le Passe-Trappe Grande,59,6405,7.0,8.0,134,99.9%
42,Hands Up,59,7362,5.9,9.0,412,99.9%
43,Go Away Monster!,56,3685,6.5,7.0,726,99.9%
44,Splendor,55,167,7.5,8.0,58499,99.9%
45,Lord of the Rings: The Confrontation,55,533,7.2,8.0,6534,99.9%
46,Code 777,55,1758,6.7,8.0,1943,99.9%
47,The Chameleon,55,1899,6.7,8.0,2226,99.9%
48,Bongo Kongo,53,-1,5.9,7.0,29,99.9%
49,Hide the Kids!,52,6003,6.5,7.0,275,99.9%
50,Blink,50,4707,5.9,8.0,1850,99.9%
51,Yspahan,48,576,7.1,8.0,7744,99.9%
52,The Resistance: Avalon,47,131,7.6,10.0,27053,99.9%
53,Dominion: Prosperity,47,-1,8.3,9.0,13433,99.9%
54,Zitternix,46,6600,6.0,6.0,398,99.9%
55,Medici,45,537,7.1,9.0,7133,99.9%
56,Launch Across,44,-1,6.3,7.0,15,99.9%
57,"Win, Lose, or Banana",43,19699,5.4,6.0,835,99.9%
58,Pick Picknic,43,1836,6.6,8.0,2533,99.9%
59,Blue Moon,43,1165,6.7,8.0,5497,99.9%
60,Ticket to Ride,42,174,7.4,9.0,71408,99.9%
61,Zingo!,41,19724,5.3,5.0,398,99.9%
62,It's Mine!,41,7372,5.9,7.0,428,99.9%
63,Piranhas,41,13867,5.8,8.0,116,99.9%
64,Iceberg Seals,41,19854,5.3,7.0,504,99.9%
65,Lost Cities,41,322,7.2,7.0,37164,99.9%
66,Sorry! Sliders,40,2004,6.4,7.0,3647,99.9%
67,Mamma Mia!,40,1566,6.5,9.0,5678,99.9%
68,Dominion: Seaside,40,-1,8.0,9.0,14447,99.9%
69,Cranium Cariboo,40,7097,6.1,8.0,352,99.9%
70,Snorta!,39,4047,6.1,7.0,1445,99.9%
71,Sleuth,39,1205,6.9,7.0,2734,99.9%
