,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Crokinole,18,66,7.9,9.0,12136,98.4%
1,Innovation,16,334,7.2,9.5,14811,97.4%
2,Dominion,16,98,7.6,9.0,77920,97.4%
3,Galaxy Trucker,12,191,7.4,8.5,29437,93.6%
4,Carcassonne,9,181,7.4,8.0,101546,87.4%
5,Agricola,7,31,7.9,8.0,63367,80.0%
6,Poker,6,1030,6.7,7.0,9254,74.8%
7,Catan,6,395,7.2,7.0,101212,74.8%
8,Puerto Rico,5,28,8.0,8.0,63032,68.3%
9,Scrabble,4,1807,6.3,7.0,26658,60.1%
10,RoboRally,4,441,7.1,8.0,22444,60.1%
11,Red November,4,1860,6.3,7.5,7710,60.1%
12,Wits & Wagers,3,622,6.9,8.0,13343,49.8%
13,Twilight Struggle,3,10,8.3,8.0,40694,49.8%
14,Tigris & Euphrates,3,92,7.7,9.0,25297,49.8%
15,Stone Age,3,111,7.6,8.0,44874,49.8%
16,The Resistance,3,267,7.3,-1.0,35861,49.8%
17,Quoridor,3,1211,6.7,7.5,6372,49.8%
18,Power Grid,3,39,7.9,8.0,56129,49.8%
19,New World: A Carcassonne Game,3,2210,6.5,8.0,2164,49.8%
20,Gridiron Fantasy Football,3,16227,5.8,6.5,53,49.8%
21,Glory to Rome,3,200,7.5,9.0,12957,49.8%
22,Betrayal at House on the Hill,3,519,7.1,7.0,36940,49.8%
23,Banzai,3,19356,4.8,6.0,78,49.8%
24,7 Wonders,3,60,7.8,8.5,84104,49.8%
25,Ticket to Ride: Märklin,2,309,7.4,-1.0,8709,36.9%
26,Space Alert,2,219,7.4,7.5,14751,36.9%
27,Small World,2,255,7.3,8.0,61593,36.9%
28,Showdown Yahtzee,2,12730,5.8,5.0,181,36.9%
29,Phase 10,2,20237,5.1,4.5,7676,36.9%
30,Pandemic,2,99,7.6,7.5,101865,36.9%
31,NMBR 9,2,869,6.9,8.0,5682,36.9%
32,Magnet,2,9820,6.2,6.5,136,36.9%
33,Lord of the Rings: The Confrontation,2,533,7.2,7.0,6534,36.9%
34,Knights of the Dinner Table: HACK!,2,9025,6.0,5.5,261,36.9%
35,Carcassonne: Hunters and Gatherers,2,490,7.1,7.5,11093,36.9%
36,Campaign Manager 2008,2,1635,6.7,6.0,2593,36.9%
37,Space Hulk: Death Angel – The Card Game,1,614,7.0,7.0,12204,20.5%
38,Rummikub,1,1638,6.4,7.0,13147,20.5%
39,O Zoo le Mio,1,1862,6.6,6.5,2139,20.5%
40,Neuland,1,2628,6.5,4.0,1387,20.5%
41,In the Year of the Dragon,1,297,7.4,8.0,10759,20.5%
42,"Hey, That's My Fish!",1,855,6.7,-1.0,19341,20.5%
43,Gheos,1,2318,6.5,7.0,1707,20.5%
44,Elder Sign,1,548,7.0,-1.0,22122,20.5%
45,Doge,1,3508,6.5,7.5,740,20.5%
46,Catan: Cities & Knights,1,-1,7.5,-1.0,17116,20.5%
47,Blokus,1,646,6.9,7.0,22840,20.5%
