,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Lord of the Rings: The Confrontation,31,533,7.2,9.0,6534,99.9%
1,Relationship Tightrope,12,3974,6.2,6.0,1010,93.6%
2,Schotten Totten,11,394,7.3,7.0,7585,92.0%
3,Ra,11,177,7.5,9.0,19077,92.0%
4,Race for the Galaxy,10,59,7.8,9.0,46293,90.0%
5,Chess,9,439,7.1,8.0,28655,87.4%
6,Mr. Jack,8,530,7.0,7.0,15314,84.1%
7,Samurai,7,209,7.5,9.0,14736,80.0%
8,Blue Moon,7,1165,6.7,8.0,5497,80.0%
9,Razzia!,6,1662,6.8,8.0,1827,74.8%
10,Puerto Rico,6,28,8.0,2.0,63032,74.8%
11,Through the Desert,5,499,7.1,8.0,12705,68.3%
12,In the Shadow of the Emperor,5,1196,6.9,6.0,2864,68.3%
13,Amun-Re,5,365,7.3,7.0,8554,68.3%
14,Alhambra,5,468,7.0,8.0,28607,68.3%
15,Ricochet Robots,4,686,7.0,7.0,7998,60.1%
16,The Lord of the Rings,4,876,6.8,6.0,14258,60.1%
17,Goa,4,180,7.6,9.0,10921,60.1%
18,Dungeons & Dragons: Wrath of Ashardalon Board Game,4,731,7.1,8.0,5846,60.1%
19,Coloretto,4,542,7.0,7.0,17960,60.1%
20,Brass: Lancashire,4,19,8.2,8.0,19333,60.1%
21,Power Grid,3,39,7.9,8.0,56129,49.8%
22,Dixit,3,278,7.3,-1.0,50499,49.8%
23,Mykerinos,2,1073,6.9,6.0,3854,36.9%
24,Steam,2,186,7.6,8.0,9546,36.9%
25,Keythedral,2,983,7.1,8.0,2965,36.9%
26,Dream Factory,2,745,7.1,6.0,5070,36.9%
27,Elasund: The First City,2,1556,6.6,-1.0,3201,36.9%
28,The Bridges of Shangri-La,2,1518,6.8,7.0,2320,36.9%
29,6 nimmt!,2,597,6.9,9.0,20527,36.9%
30,1960: The Making of the President,2,204,7.6,7.0,8511,36.9%
31,Twilight Struggle,1,10,8.3,-1.0,40694,20.5%
32,Scrabble,1,1807,6.3,8.0,26658,20.5%
33,RoboRally,1,441,7.1,7.0,22444,20.5%
34,Industria,1,2491,6.4,9.0,1760,20.5%
35,For Sale,1,301,7.2,8.0,23815,20.5%
36,Delve the Card Game,1,13273,6.1,-1.0,84,20.5%
37,Decktet,1,2605,7.5,-1.0,492,20.5%
38,China,1,860,7.0,7.0,4330,20.5%
39,Bohnanza,1,450,7.0,8.0,38186,20.5%
40,BANG!,1,1270,6.5,7.0,26411,20.5%
41,War of the Ring: Second Edition,0,12,8.5,-1.0,13658,0.0%
42,Wallenstein (Second Edition),0,1135,7.6,-1.0,1226,0.0%
43,Verräter,0,1828,6.7,-1.0,1903,0.0%
44,Thunderstone,0,694,6.9,-1.0,10079,0.0%
45,Thingamajig,0,6570,6.4,-1.0,219,0.0%
46,Catan,0,395,7.2,-1.0,101212,0.0%
47,Tarot,0,3082,6.8,-1.0,711,0.0%
48,Stonehenge: An Anthology Board Game,0,-1,5.4,-1.0,478,0.0%
49,Spades,0,1704,6.8,10.0,2091,0.0%
50,Space Hulk: Death Angel – The Card Game,0,614,7.0,-1.0,12204,0.0%
51,Space Checkers,0,-1,5.3,-1.0,16,0.0%
52,Sleuth,0,1205,6.9,-1.0,2734,0.0%
53,Skat,0,1865,7.3,-1.0,996,0.0%
54,Shogun,0,192,7.5,-1.0,12819,0.0%
55,Schafkopf,0,3824,7.5,-1.0,276,0.0%
56,Ikusa,0,883,7.0,-1.0,4892,0.0%
57,Risk 2210 A.D.,0,1290,6.7,-1.0,6692,0.0%
58,Race for the Galaxy: The Gathering Storm,0,-1,8.1,-1.0,9575,0.0%
59,Race for the Galaxy: Rebel vs Imperium,0,-1,7.9,-1.0,5715,0.0%
60,Race for the Galaxy: Alien Artifacts,0,-1,7.5,-1.0,1496,0.0%
61,Mystery Rummy: Jack the Ripper,0,1074,6.9,-1.0,3316,0.0%
62,Mü & More,0,1212,7.2,7.0,1834,0.0%
63,Mission: Red Planet,0,977,6.9,-1.0,4111,0.0%
64,Middle-Earth Quest,0,577,7.4,6.5,3939,0.0%
65,Meuterer,0,1136,6.9,-1.0,3222,0.0%
66,Merchant of Venus (Second Edition),0,776,7.2,-1.0,3588,0.0%
67,Maharaja,0,6018,6.1,-1.0,448,0.0%
68,Machine of Death: The Game of Creative Assassination,0,19373,5.4,-1.0,483,0.0%
69,Lord of the Rings: Sauron,0,-1,6.9,-1.0,1621,0.0%
70,Lord of the Rings: Friends & Foes,0,-1,7.3,-1.0,2697,0.0%
71,Lifeboats,0,1609,6.6,-1.0,3425,0.0%
72,Kupferkessel Co.,0,2077,6.9,7.0,1100,0.0%
73,India Rails,0,3005,7.1,-1.0,540,0.0%
74,Hive,0,246,7.3,9.0,29494,0.0%
75,Friedrich,0,670,7.6,-1.0,2506,0.0%
76,Free Trader,0,9203,6.1,-1.0,181,0.0%
77,Exploding Kittens,0,3303,6.0,-1.0,21428,0.0%
78,Dungeons & Dragons: Castle Ravenloft Board Game,0,766,7.0,-1.0,8427,0.0%
79,Dungeons & Dragons Basic Game,0,2888,6.8,-1.0,807,0.0%
80,Duel in the Dark,0,2363,6.6,-1.0,1409,0.0%
81,Colosseum,0,451,7.2,-1.0,8436,0.0%
82,Citadels,0,403,7.1,7.0,48290,0.0%
83,Chinatown,0,363,7.3,6.0,8442,0.0%
84,Catan Card Game,0,960,6.7,-1.0,13003,0.0%
85,Cartagena,0,1078,6.7,-1.0,7477,0.0%
86,Carcassonne: The City,0,680,7.2,6.0,4207,0.0%
87,Call of Cthulhu: The Card Game,0,1258,6.9,-1.0,2932,0.0%
88,Cable Car,0,2405,6.7,-1.0,1188,0.0%
89,Bonaparte at Marengo,0,1767,7.4,-1.0,871,0.0%
90,Blue Moon: The Terrah,0,-1,7.1,-1.0,745,0.0%
91,Blue Moon: The Pillar,0,-1,7.2,-1.0,669,0.0%
92,Blue Moon: The Mimix,0,-1,7.1,-1.0,898,0.0%
93,Blue Moon: The Flit,0,-1,7.0,-1.0,893,0.0%
94,Blue Moon: The Aqua,0,-1,7.2,-1.0,690,0.0%
95,Blue Moon Legends,0,-1,7.3,-1.0,1835,0.0%
96,Blood Feud in New York,0,5701,6.1,-1.0,654,0.0%
97,BANG! The Bullet!,0,-1,6.9,-1.0,7846,0.0%
98,Atlantic Star,0,1681,6.9,-1.0,1743,0.0%
99,Arena: Roma II,0,1462,6.9,-1.0,2014,0.0%
100,Airships,0,2230,6.4,-1.0,2636,0.0%
101,Age of Industry,0,701,7.4,-1.0,2855,0.0%
102,Aether Captains: Clockwork Cabal,0,12312,6.3,-1.0,77,0.0%
