,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Codenames: Duet,21,160,7.6,8.0,13865,99.2%
1,Mechs vs. Minions,19,42,8.0,8.0,14015,98.7%
2,Gloomhaven,18,1,8.8,9.0,41815,98.4%
3,The Crew: The Quest for Planet Nine,18,41,8.0,7.0,14567,98.4%
4,Claim,18,1293,7.0,7.0,2192,98.4%
5,Star Realms: Frontiers,17,359,8.0,7.0,2614,98.0%
6,Arkham Horror,16,333,7.3,10.0,36754,97.4%
7,Robinson Crusoe: Adventures on the Cursed Island,15,54,7.8,9.0,34031,96.8%
8,Legendary Encounters: An Alien Deck Building Game,15,113,7.8,9.0,11204,96.8%
9,The 7th Continent,12,32,8.2,7.0,16777,93.6%
10,Too Many Bones,11,48,8.4,9.0,6013,92.0%
11,Tempel des Schreckens,11,1553,7.1,6.0,1446,92.0%
12,Kitchen Rush (Revised Edition),10,2308,7.7,8.0,516,90.0%
13,Flash Point: Fire Rescue,9,344,7.2,7.0,20894,87.4%
14,Shadows in Kyoto,8,2604,6.9,7.0,803,84.1%
15,Glory to Rome,8,200,7.5,8.0,12957,84.1%
16,Dungeon Degenerates: Hand of Doom,8,1578,8.3,8.0,787,84.1%
17,Burgle Bros.,8,238,7.5,7.0,8386,84.1%
18,Galaxy Trucker: Anniversary Edition,7,-1,8.2,8.0,2755,80.0%
19,Earth Reborn,7,477,7.7,9.0,3233,80.0%
20,One Deck Dungeon,6,636,7.1,7.0,7994,74.8%
21,Mini Rails,6,1780,7.0,8.0,1296,74.8%
22,V-Commandos,5,1217,7.8,8.0,1240,68.3%
23,Familiar's Trouble,5,6901,6.7,7.0,144,68.3%
24,Space Cadets: Away Missions,5,1994,7.4,8.0,789,68.3%
25,Senators,5,3495,7.0,8.0,441,68.3%
26,Schotten Totten,5,394,7.3,7.0,7585,68.3%
27,Multiuniversum,5,2412,6.6,7.0,1304,68.3%
28,Cosmic Encounter,5,144,7.5,8.0,27327,68.3%
29,Combat Commander: Europe,5,156,7.9,9.5,5376,68.3%
30,Bla5t,5,12212,7.5,7.0,30,68.3%
31,Targi,4,123,7.6,6.0,14453,60.1%
32,One Deck Dungeon: Forest of Shadows,4,1166,7.2,7.0,1951,60.1%
33,The Mind,4,618,6.9,7.0,19186,60.1%
34,Meeple Circus,4,777,7.1,7.0,4166,60.1%
35,Luchador! Mexican Wrestling Dice,4,3060,6.5,8.0,1125,60.1%
36,Iron Curtain,4,1983,7.2,7.0,908,60.1%
37,Codenames: Pictures,4,319,7.3,8.0,16964,60.1%
38,Arkham Horror: The Curse of the Dark Pharaoh Expansion (Revised Edition),4,-1,7.7,8.0,1247,60.1%
39,Arkham Horror: Dunwich Horror Expansion,4,-1,7.8,8.5,6201,60.1%
40,878 Vikings: Invasions of England,3,693,7.6,8.0,2477,49.8%
41,Star Wars: Imperial Assault,3,43,8.0,8.0,20456,49.8%
42,Santorini,3,166,7.5,6.0,27705,49.8%
43,Red7,3,657,6.9,7.0,12645,49.8%
44,Now Boarding,3,2057,7.1,7.0,919,49.8%
45,Navajo Wars,3,1365,8.0,9.0,803,49.8%
46,Lovecraft Letter,3,838,7.2,7.0,2958,49.8%
47,Lords of Waterdeep,3,71,7.8,7.0,45819,49.8%
48,Flamme Rouge,3,198,7.6,8.0,12056,49.8%
49,Final Fantasy Trading Card Game,3,5095,7.2,6.0,209,49.8%
50,Dungeon Fighter,3,1023,6.8,7.0,5843,49.8%
51,Deep Space D-6,3,907,7.3,7.0,2588,49.8%
52,Dawn of the Zeds (Third Edition),3,574,8.2,8.0,1566,49.8%
53,Cosmic Encounter Duel,3,3302,7.3,7.0,400,49.8%
54,Codenames,3,93,7.6,8.0,67424,49.8%
55,Chickwood Forest,3,7076,6.9,7.0,132,49.8%
56,Arkham Horror: Kingsport Horror Expansion,3,-1,7.5,7.0,3017,49.8%
57,Anno Domini: Schweiz,3,11984,6.5,6.0,47,49.8%
58,VENOM Assault,2,4208,7.6,7.0,221,36.9%
59,Time Barons,2,4768,7.7,7.0,232,36.9%
60,Thunder Alley,2,719,7.3,9.0,3132,36.9%
61,Sushi Go!,2,444,7.1,6.0,34649,36.9%
62,Space Hulk: Death Angel – The Card Game,2,614,7.0,7.0,12204,36.9%
63,Robinson Crusoe: Adventures on the Cursed Island – Voyage of the Beagle (Vol. 1),2,-1,8.2,-1.0,1693,36.9%
64,Leaving Earth,2,543,7.8,8.0,2345,36.9%
65,Konja,2,6205,6.7,6.0,226,36.9%
66,Hand of Fate: Ordeals,2,2873,7.3,8.0,545,36.9%
67,Gears of War: The Board Game,2,480,7.5,9.0,4693,36.9%
68,Dokmus,2,1990,7.1,7.0,1001,36.9%
69,Decrypto,2,104,7.8,7.0,11595,36.9%
70,Clank! In! Space!: A Deck-Building Adventure,2,105,7.9,7.0,9123,36.9%
71,Claim 2,2,2477,7.1,7.0,748,36.9%
72,Bandido,2,2246,6.5,5.0,2103,36.9%
73,XCOM: The Board Game,1,640,7.1,7.0,7883,20.5%
74,Tichu,1,170,7.6,7.0,13267,20.5%
75,Three Kingdoms Redux,1,966,7.9,8.0,1186,20.5%
76,This War of Mine: The Board Game,1,149,7.8,-1.0,8487,20.5%
77,Spartacus: A Game of Blood and Treachery,1,364,7.5,8.0,7162,20.5%
78,Sekigahara: The Unification of Japan,1,162,8.0,9.0,4361,20.5%
79,Room 25,1,1100,6.7,7.0,5833,20.5%
80,The Road to Canterbury,1,2423,6.9,7.0,905,20.5%
81,The Grizzled,1,402,7.2,8.0,12202,20.5%
82,Pandemic: Reign of Cthulhu,1,374,7.4,7.0,7857,20.5%
83,Citadels,1,403,7.1,7.0,48290,20.5%
84,New Angeles,1,1084,7.1,-1.0,2504,20.5%
85,Nemo's War (Second Edition),1,252,8.0,8.0,3403,20.5%
86,Nemesis,1,24,8.4,8.0,12143,20.5%
87,Mythos Tales,1,1006,7.4,-1.0,1825,20.5%
88,Lords of Waterdeep: Scoundrels of Skullport,1,-1,8.2,7.0,11442,20.5%
89,"Labyrinth: The War on Terror, 2001 – ?",1,385,7.6,8.0,4317,20.5%
90,Merchants & Marauders,1,268,7.4,8.0,12712,20.5%
91,Hostage Negotiator,1,1035,6.9,7.0,4182,20.5%
92,Flamme Rouge: Peloton,1,-1,8.1,8.0,1887,20.5%
93,Fields of Despair: France 1914-1918,1,2746,8.0,8.0,369,20.5%
94,Escape the Dark Castle,1,1299,7.6,6.0,2229,20.5%
95,Detective: A Modern Crime Board Game,1,152,7.9,8.0,6965,20.5%
96,Cruel Necessity: The English Civil Wars 1640-1653,1,2198,7.4,8.0,676,20.5%
97,Counterfeiters,1,3137,7.0,7.0,540,20.5%
98,Arkham Noir: Case #1 – The Witch Cult Murders,1,2389,6.8,-1.0,1079,20.5%
99,Arkham Horror: The Card Game,1,22,8.2,8.0,28406,20.5%
