,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Tigris & Euphrates,91,92,7.7,10.0,25297,99.9%
1,Dominion,88,98,7.6,10.0,77920,99.9%
2,Jungle Speed,18,1382,6.5,8.0,11283,98.4%
3,Ra,17,177,7.5,10.0,19077,98.0%
4,Dominion: Intrigue,17,84,7.7,9.0,30066,98.0%
5,Ra: The Dice Game,13,1447,6.8,9.0,2446,94.9%
6,Saint Petersburg,11,303,7.3,10.0,14518,92.0%
7,Catan,11,395,7.2,9.0,101212,92.0%
8,Vegas Showdown,10,549,7.2,9.0,6077,90.0%
9,Splendor,10,167,7.5,8.0,58499,90.0%
10,Ticket to Ride,8,174,7.4,9.0,71408,84.1%
11,Oceania,8,7077,5.8,7.0,933,84.1%
12,No Thanks!,8,449,7.1,8.0,20289,84.1%
13,Memoir '44,8,138,7.6,9.0,25667,84.1%
14,Dominion: Seaside,8,-1,8.0,10.0,14447,84.1%
15,San Juan,7,293,7.3,9.0,22214,80.0%
16,Pandemic,7,99,7.6,9.0,101865,80.0%
17,Cloud 9,7,2160,6.5,8.0,2210,80.0%
18,Apples to Apples,7,4760,5.8,5.0,17556,80.0%
19,Stone Age,6,111,7.6,10.0,44874,74.8%
20,High Society,6,566,7.1,8.0,8875,74.8%
21,For Sale,6,301,7.2,8.0,23815,74.8%
22,"Edel, Stein & Reich",6,1745,6.9,10.0,1485,74.8%
23,Cleopatra and the Society of Architects,6,986,6.8,8.0,6252,74.8%
24,7 Wonders,6,60,7.8,8.0,84104,74.8%
25,Xenon Profiteer,5,2007,7.2,9.0,820,68.3%
26,Wildlife Safari,5,1603,6.6,9.0,2802,68.3%
27,Roll Through the Ages: The Bronze Age,5,712,6.9,8.0,11484,68.3%
28,Poker,5,1030,6.7,7.0,9254,68.3%
29,Niagara,5,1425,6.5,8.0,7917,68.3%
30,Manila,5,803,7.0,9.0,5483,68.3%
31,Colosseum,5,451,7.2,9.0,8436,68.3%
32,Carcassonne,5,181,7.4,8.0,101546,68.3%
33,(Your Name Here) and the Argonauts,4,7601,7.1,6.0,109,60.1%
34,Palazzo,4,1922,6.5,7.0,2402,60.1%
35,Nicht die Bohne!,4,3403,6.3,8.0,1017,60.1%
36,Diamant,4,718,6.8,8.0,17037,60.1%
37,Carcassonne: The Castle,4,593,7.1,9.0,7556,60.1%
38,Tobago,3,488,7.1,8.0,10608,49.8%
39,New World: A Carcassonne Game,3,2210,6.5,7.0,2164,49.8%
40,Mr. Jack Pocket,3,797,6.9,-1.0,7558,49.8%
41,Memoir '44: Pacific Theater,3,-1,7.9,10.0,1952,49.8%
42,Lanterns: The Harvest Festival,3,737,6.9,8.0,9581,49.8%
43,The Kids of Catan,3,19925,5.3,5.0,661,49.8%
44,Gold Digger,3,8888,5.7,5.0,672,49.8%
45,Carcassonne Junior,3,1478,6.7,8.0,3305,49.8%
46,Airships,3,2230,6.4,8.0,2636,49.8%
47,7 Wonders Duel,3,17,8.1,10.0,59932,49.8%
48,Wits & Wagers,2,622,6.9,8.0,13343,36.9%
49,Sorry! Sliders,2,2004,6.4,7.0,3647,36.9%
50,Small World,2,255,7.3,7.0,61593,36.9%
51,Scrabble Slam!,2,20174,5.1,4.0,1518,36.9%
52,Scrabble,2,1807,6.3,5.0,26658,36.9%
53,Quoridor,2,1211,6.7,4.0,6372,36.9%
54,Quo Vadis?,2,2215,6.5,-1.0,2141,36.9%
55,Monopoly Deal Card Game,2,2088,6.3,3.0,8703,36.9%
56,Looting London,2,7047,5.9,7.0,588,36.9%
57,Friday the 13th,2,1852,6.4,7.0,3784,36.9%
58,Euphrates & Tigris: Contest of Kings,2,4313,6.1,-1.0,1209,36.9%
59,Coloretto,2,542,7.0,8.0,17960,36.9%
60,Carcassonne: The River,2,-1,7.0,10.0,9925,36.9%
61,Can't Stop,2,739,6.8,7.0,13213,36.9%
62,Campaign Manager 2008,2,1635,6.7,7.0,2593,36.9%
63,California,2,3375,6.2,8.0,1373,36.9%
64,Button Men,2,3951,6.3,6.0,798,36.9%
65,Betrayal at House on the Hill,2,519,7.1,6.0,36940,36.9%
66,Aeon's End,2,70,8.0,-1.0,10796,36.9%
67,War of the Ring,1,124,7.8,6.0,9923,20.5%
68,Tutankhamen,1,3982,6.1,7.0,1281,20.5%
69,Ticket to Ride: Switzerland,1,-1,7.5,9.0,4602,20.5%
70,Ticket to Ride: Nordic Countries,1,154,7.6,-1.0,11593,20.5%
71,Ticket to Ride: Europe,1,119,7.5,9.0,58364,20.5%
72,Shut the Box,1,20188,5.1,3.0,1184,20.5%
73,The Settlers of Catan: The Great River,1,-1,6.0,-1.0,967,20.5%
74,Scrabble Express,1,13439,5.8,6.0,150,20.5%
75,Save Doctor Lucky,1,6257,5.9,6.0,1148,20.5%
76,Risk 2210 A.D.,1,1290,6.7,7.0,6692,20.5%
77,Pit,1,1665,6.4,7.0,8269,20.5%
78,Pirates of the Spanish Main,1,3940,6.1,6.0,2763,20.5%
79,Pandemic: On the Brink,1,-1,8.1,10.0,16131,20.5%
80,Niagara: The Spirits of Niagara,1,-1,6.9,-1.0,808,20.5%
81,Monopoly Express,1,9029,5.7,7.0,865,20.5%
82,Money!,1,1868,6.5,8.0,2716,20.5%
83,Memoir '44: Terrain Pack,1,-1,7.5,9.0,2100,20.5%
84,Memoir '44: Air Pack,1,-1,7.5,6.0,1218,20.5%
85,Modern Art Card Game,1,2033,6.6,-1.0,1809,20.5%
86,Lord of the Rings: The Confrontation,1,362,7.5,6.0,5651,20.5%
87,Leonardo da Vinci,1,1330,6.8,-1.0,3367,20.5%
88,Illuminati,1,1801,6.5,5.0,4837,20.5%
89,Hamburgum,1,957,7.1,10.0,3103,20.5%
90,Go,1,171,7.6,7.0,14810,20.5%
91,Gloom,1,1776,6.3,5.0,13569,20.5%
92,Friday,1,413,7.1,6.0,16438,20.5%
93,Forbidden Island,1,721,6.8,7.0,41883,20.5%
94,Fjords,1,1428,6.7,8.0,2972,20.5%
95,Cranium,1,8066,5.7,5.0,8575,20.5%
96,Coin Age,1,3815,6.1,5.0,1809,20.5%
97,Clue Express,1,11891,6.0,-1.0,140,20.5%
98,Catan: 5-6 Player Extension,1,-1,7.0,7.0,14665,20.5%
99,Carcassonne: King & Scout,1,-1,6.6,8.0,3802,20.5%
100,Carcassonne: Expansion 3 – The Princess & The Dragon,1,-1,6.8,7.0,8808,20.5%
101,Big Boggle,1,2027,6.9,9.0,1362,20.5%
102,"Before I Kill You, Mister Spy...",1,19477,5.4,5.0,1216,20.5%
103,1960: The Making of the President,1,204,7.6,8.0,8511,20.5%
104,You Need Drew's Truck,0,-1,5.3,-1.0,27,0.0%
105,Yahtzee Free for All,0,4535,6.3,5.0,642,0.0%
106,Yahtzee,0,20114,5.4,4.0,11803,0.0%
