,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Love Letter,57,282,7.2,10.0,55827,99.9%
1,Abyss,31,341,7.3,8.0,10096,99.9%
2,Dominion,25,98,7.6,7.0,77920,99.6%
3,Coup,17,501,7.0,9.0,35884,98.0%
4,Hooyah: Navy Seals Card Game,16,7466,6.3,5.0,207,97.4%
5,King of Tokyo,15,313,7.2,9.5,57483,96.8%
6,Imperial 2030,15,234,7.7,10.0,5717,96.8%
7,Point Salad,14,384,7.3,-1.0,7896,96.0%
8,Terraforming Mars,12,4,8.4,-1.0,64485,93.6%
9,One Night Ultimate Werewolf,10,413,7.1,-1.0,21419,90.0%
10,Acquire,10,276,7.3,8.0,18189,90.0%
11,Stone Garden,9,5955,6.7,8.5,206,87.4%
12,Splendor,9,167,7.5,-1.0,58499,87.4%
13,Explorers of the North Sea,9,1004,7.3,-1.0,2080,87.4%
14,Biblios,9,366,7.2,8.0,14969,87.4%
15,Agent Hunter,8,8421,5.7,7.0,834,84.1%
16,Saint Petersburg,7,303,7.3,9.0,14518,80.0%
17,PARKS,7,140,7.9,-1.0,7073,80.0%
18,Mr. Jack,7,530,7.0,7.0,15314,80.0%
19,Don't Break the Ice,7,20228,4.7,-1.0,1117,80.0%
20,Compounded,7,1520,6.8,8.0,2553,80.0%
21,The Resistance: Avalon,6,131,7.6,10.0,27053,74.8%
22,The Resistance,6,267,7.3,9.0,35861,74.8%
23,Mystery of the Abbey,6,1339,6.5,7.0,7675,74.8%
24,Founding Fathers,6,1436,7.0,9.0,1818,74.8%
25,Deep Sea Adventure,6,619,7.0,9.0,10690,74.8%
26,Cargo Noir,6,2012,6.5,8.0,2778,74.8%
27,Agricola,6,31,7.9,10.0,63367,74.8%
28,Rolling Japan,5,5008,6.2,-1.0,514,68.3%
29,Prohis,5,5567,6.2,7.5,435,68.3%
30,Power Grid,5,39,7.9,7.0,56129,68.3%
31,One Night Revolution,5,3616,6.1,-1.0,1546,68.3%
32,Homesteaders,5,697,7.2,-1.0,3479,68.3%
33,Floating Market,5,5479,6.2,7.0,445,68.3%
34,Exploding Kittens,5,3303,6.0,6.0,21428,68.3%
35,Balloon Cup,5,1143,6.7,-1.0,5751,68.3%
36,7 Wonders,5,60,7.8,8.0,84104,68.3%
37,Takenoko,4,280,7.3,-1.0,35084,60.1%
38,Raiders of the North Sea,4,91,7.8,9.0,15886,60.1%
39,Macao,4,328,7.4,8.0,6953,60.1%
40,Longhorn,4,2294,6.6,-1.0,1538,60.1%
41,Koryŏ,4,2109,6.7,-1.0,1698,60.1%
42,Francis Drake,4,467,7.4,9.0,4505,60.1%
43,Flash Point: Fire Rescue,4,344,7.2,6.5,20894,60.1%
44,Explorers of the North Sea: Rocks of Ruin,4,-1,7.9,-1.0,418,60.1%
45,Eggs and Empires,4,2775,6.7,-1.0,860,60.1%
46,Dominion: Prosperity,4,-1,8.3,7.0,13433,60.1%
47,Cypher,4,6217,5.9,-1.0,651,60.1%
48,Twilight Imperium: Fourth Edition – Prophecy of Kings,3,-1,9.4,-1.0,430,49.8%
49,Scythe,3,14,8.2,10.0,57625,49.8%
50,Mascarade,3,1151,6.6,8.0,9204,49.8%
51,Machi Koro,3,987,6.6,7.5,26165,49.8%
52,Kingdom Builder: Big Box,3,-1,7.6,8.0,1014,49.8%
53,Killer Bunnies and the Quest for the Magic Carrot,3,20089,5.5,-1.0,5519,49.8%
54,Fleet,3,942,6.9,8.5,4556,49.8%
55,Far Space Foundry,3,4025,6.8,-1.0,394,49.8%
56,Dominion: Cornucopia,3,-1,7.7,7.0,5662,49.8%
57,Agricola: All Creatures Big and Small,3,279,7.4,9.0,12301,49.8%
58,Skyline,2,4438,6.0,-1.0,1380,36.9%
59,Shipwrights of the North Sea,2,2835,6.4,-1.0,1396,36.9%
60,Sheep & Thief,2,3197,6.6,7.0,724,36.9%
61,Power Grid: China/Korea,2,-1,8.0,7.0,2757,36.9%
62,Odin's Ravens (Second Edition),2,1093,7.1,8.0,2657,36.9%
63,Mille Bornes,2,7284,5.7,6.0,7311,36.9%
64,Magic: The Gathering,2,158,7.5,9.0,32365,36.9%
65,Love Letter: Batman,2,565,7.3,-1.0,5028,36.9%
66,Legendary: A Marvel Deck Building Game,2,175,7.6,-1.0,19734,36.9%
67,The Grizzled,2,402,7.2,-1.0,12202,36.9%
68,Flash Point: Fire Rescue – Urban Structures,2,-1,7.6,6.5,1317,36.9%
69,Flash Point: Fire Rescue – Dangerous Waters,2,-1,7.6,-1.0,770,36.9%
70,Fields of Green,2,815,7.2,-1.0,3179,36.9%
71,Egizia: Shifting Sands,2,1706,7.7,-1.0,715,36.9%
72,Dominion: Seaside,2,-1,8.0,7.0,14447,36.9%
73,Cat Box,2,6265,6.2,-1.0,386,36.9%
74,Can't Stop,2,739,6.8,8.0,13213,36.9%
75,AquaSphere,2,470,7.3,8.0,6463,36.9%
76,The Agents,2,3201,6.3,6.5,1454,36.9%
77,TROLL,1,5562,6.5,-1.0,286,20.5%
78,Tiny Epic Western,1,1455,6.7,-1.0,3624,20.5%
79,Superfight: The Loot Crate Deck,1,15673,5.8,-1.0,233,20.5%
80,Shadows over the Empire,1,6283,6.0,-1.0,568,20.5%
81,Qwirkle,1,796,6.8,6.9,16075,20.5%
82,Port Royal,1,456,7.1,-1.0,12914,20.5%
83,The North Sea Runesaga,1,-1,7.3,-1.0,262,20.5%
84,Lanterns: The Harvest Festival,1,737,6.9,-1.0,9581,20.5%
85,King of New York,1,616,7.0,9.5,14146,20.5%
86,Kigi,1,5279,6.4,-1.0,391,20.5%
87,Haru Ichiban,1,2773,6.7,-1.0,983,20.5%
88,Gloom,1,1776,6.3,6.0,13569,20.5%
89,A Few Acres of Snow,1,339,7.4,7.0,7415,20.5%
90,Drum Roll,1,1589,6.9,7.5,1761,20.5%
91,Dominion: Intrigue,1,84,7.7,7.0,30066,20.5%
92,Compounded: Geiger Expansion,1,-1,7.0,-1.0,199,20.5%
93,Colt Express: Marshal & Prisoners,1,-1,7.6,8.0,932,20.5%
94,Colt Express,1,392,7.1,-1.0,24660,20.5%
95,Cheaty Mages!,1,2843,6.3,-1.0,1909,20.5%
96,Burgle Bros.,1,238,7.5,-1.0,8386,20.5%
97,The Builders: Middle Ages,1,1703,6.5,7.5,3938,20.5%
98,Antike Duellum,1,1405,7.1,9.5,1631,20.5%
99,Android: Netrunner,1,53,7.9,9.0,26700,20.5%
100,America,1,3134,6.8,-1.0,607,20.5%
101,Agricola: Farmers of the Moor,1,-1,8.1,8.0,5599,20.5%
102,12 Days of Christmas,1,8943,6.0,-1.0,267,20.5%
103,ひとひら (Hitohira),0,12880,6.5,-1.0,41,0.0%
104,Upwords,0,6345,5.7,-1.0,2856,0.0%
105,UNO: Harry Potter,0,18367,5.5,-1.0,292,0.0%
106,Trajan,0,95,7.8,-1.0,14678,0.0%
107,Tiny Epic Kingdoms: Heroes' Call,0,-1,7.2,-1.0,443,0.0%
108,Terraforming Mars: Prelude,0,-1,8.8,-1.0,8372,0.0%
109,Suburbia,0,146,7.5,7.5,21531,0.0%
110,Stone Age: The Expansion,0,-1,7.4,-1.0,2771,0.0%
111,Stone Age,0,111,7.6,-1.0,44874,0.0%
112,Spyrium,0,661,7.1,-1.0,5766,0.0%
113,Space Park,0,2632,7.3,8.0,590,0.0%
114,Shogun Big Box,0,-1,8.0,-1.0,394,0.0%
115,Shipwrights of the North Sea: The Townsfolk Expansion,0,-1,7.4,-1.0,318,0.0%
116,Shadows over the Empire: Promo Pack,0,-1,6.7,-1.0,33,0.0%
117,Shadows over the Empire: Fallen Allies,0,-1,6.5,-1.0,44,0.0%
118,Seven7s,0,5202,6.2,-1.0,511,0.0%
119,Sequence,0,3221,6.0,5.0,7464,0.0%
120,Secret Moon,0,10942,5.8,-1.0,240,0.0%
121,Secret Hitler,0,185,7.6,-1.0,18104,0.0%
122,Scythe: The Wind Gambit,0,-1,7.9,-1.0,4919,0.0%
123,Scythe: Modular Board,0,-1,8.4,-1.0,705,0.0%
124,Scythe: Invaders from Afar,0,-1,8.4,-1.0,8024,0.0%
125,Scythe: Encounters,0,-1,8.1,10.0,1595,0.0%
126,Sangoku,0,17914,4.9,-1.0,30,0.0%
127,Rook,0,2331,6.4,-1.0,2537,0.0%
128,Risk: Star Wars – The Clone Wars Edition,0,4793,6.0,-1.0,1545,0.0%
129,The Resistance: Merlin/Assassin Promo,0,-1,7.5,-1.0,221,0.0%
130,The Resistance: Hostile Intent,0,-1,7.3,-1.0,430,0.0%
131,The Resistance: Hidden Agenda,0,-1,7.8,-1.0,715,0.0%
132,Quiddler,0,3396,6.1,3.0,3109,0.0%
133,Puerto Rico,0,28,8.0,8.0,63032,0.0%
134,Pocket Battles: Macedonians vs. Persians,0,4315,6.8,-1.0,368,0.0%
135,Pictionary Card Game,0,16839,5.5,-1.0,157,0.0%
136,PARKS: Nightfall Expansion,0,-1,8.4,-1.0,439,0.0%
137,Paperback,0,457,7.2,-1.0,8906,0.0%
138,Pandemic,0,99,7.6,8.0,101865,0.0%
139,Operation,0,20276,4.1,-1.0,3606,0.0%
140,oddball Äeronauts,0,7388,5.9,-1.0,633,0.0%
141,Monster Cube,0,-1,6.0,-1.0,18,0.0%
142,Monopoly: Clone Wars,0,18670,5.1,-1.0,93,0.0%
143,Mascarade: Usurper,0,-1,6.9,-1.0,169,0.0%
144,Mascarade: The Damned,0,-1,6.5,-1.0,134,0.0%
145,Mascarade: Expansion,0,-1,7.3,-1.0,806,0.0%
146,Marvel Dice Masters: Uncanny X-Men,0,761,7.2,-1.0,3692,0.0%
147,Love Letter Premium,0,482,7.5,-1.0,4297,0.0%
148,Krakatoa,0,17887,5.5,-1.0,147,0.0%
149,King's Kilt,0,8652,6.1,-1.0,211,0.0%
150,King of Tokyo: Power Up!,0,-1,7.6,9.5,10407,0.0%
151,Kaleido,0,13236,6.2,-1.0,48,0.0%
152,Jaipur,0,135,7.5,7.0,37008,0.0%
153,Imperial Settlers,0,212,7.4,-1.0,21043,0.0%
154,Fleet: Arctic Bounty,0,-1,7.6,-1.0,670,0.0%
155,Fleet Commander: Nimitz – The WWII Pacific Ocean Solitaire Strategy Game,0,5983,6.9,-1.0,217,0.0%
156,Flash Point: Fire Rescue – Veteran and Rescue Dog,0,-1,7.6,-1.0,827,0.0%
157,Flash Point: Fire Rescue – Extreme Danger Kickstarter Bonus Pack,0,-1,7.8,-1.0,76,0.0%
158,Flash Point: Fire Rescue – Extreme Danger,0,-1,7.7,-1.0,1154,0.0%
159,Flash Point: Fire Rescue – Explosive Objects,0,-1,7.8,-1.0,64,0.0%
160,Flash Point: Fire Rescue – 2nd Story,0,-1,7.6,-1.0,1338,0.0%
161,Fields of Green: Crop Circle,0,-1,7.0,-1.0,126,0.0%
162,Far Space Foundry: Extra Products Expansion,0,-1,7.3,-1.0,30,0.0%
163,Fallout,0,1044,6.9,-1.0,5399,0.0%
164,Extra Pilots: An Expansion for Far Space Foundry,0,-1,7.3,-1.0,30,0.0%
165,Exploding Kittens: NSFW Deck,0,2627,6.2,-1.0,7679,0.0%
166,Evil Intent,0,17535,5.7,2.0,99,0.0%
167,Ether Ore: An Expansion for Far Space Foundry,0,-1,7.2,-1.0,30,0.0%
168,Drum Roll: Ringmaster,0,-1,7.2,-1.0,123,0.0%
169,Drum Roll: Plate Spinner,0,-1,6.9,-1.0,175,0.0%
170,Drum Roll: Performer Promo Cards,0,-1,7.1,-1.0,130,0.0%
171,Drum Roll: Mini Expansion,0,-1,7.4,-1.0,119,0.0%
172,Drum Roll: Kickstarter Promo Cards,0,-1,7.2,-1.0,108,0.0%
173,Drum Roll: Fire Dancer,0,-1,7.0,-1.0,94,0.0%
174,Drum Roll: Dragon Dancers,0,-1,7.1,-1.0,120,0.0%
175,Doggy Go! Plus,0,-1,6.3,-1.0,6,0.0%
176,Doggy GO!,0,14405,5.9,-1.0,91,0.0%
177,Deadwood 1876,0,2843,6.7,-1.0,1024,0.0%
178,Dark Souls: The Board Game,0,2290,6.6,-1.0,3320,0.0%
179,Coup: Reformation,0,-1,7.3,-1.0,4570,0.0%
180,Coup: Rebellion G54,0,1196,7.0,-1.0,2454,0.0%
181,Compounded: Methamphetamine,0,-1,6.6,-1.0,50,0.0%
182,Compounded: Chemical Chaos,0,-1,7.0,-1.0,253,0.0%
183,Colt Express: Horses & Stagecoach,0,-1,7.5,-1.0,2148,0.0%
184,Clown Standoff,0,19079,4.9,-1.0,61,0.0%
185,Chinatown,0,363,7.3,6.0,8442,0.0%
186,Briefcase: Bonus Companies,0,-1,6.7,-1.0,56,0.0%
187,Briefcase: Board Game Factory,0,-1,6.5,-1.0,66,0.0%
188,Briefcase,0,4504,6.3,-1.0,604,0.0%
189,Blokus,0,646,6.9,-1.0,22840,0.0%
190,Black Gold,0,2231,6.9,-1.0,1097,0.0%
191,Battleship,0,20265,4.6,-1.0,8540,0.0%
192,At the Gates of Loyang,0,296,7.4,7.0,9745,0.0%
193,Art of War: The Card Game,0,6993,6.6,-1.0,154,0.0%
194,Archon: Glory & Machination,0,2326,7.0,-1.0,849,0.0%
195,Antike II,0,1226,7.5,9.5,1276,0.0%
196,The Agents: The Partners,0,-1,6.3,-1.0,81,0.0%
197,The Agents: The 'Spoof' Agents,0,-1,6.6,-1.0,66,0.0%
198,The Agents: The 'Special' Agents,0,-1,6.7,-1.0,82,0.0%
199,The Agents: The 'Secret' Agents,0,-1,6.6,-1.0,86,0.0%
200,The Agents: Mission: Critical,0,-1,6.7,-1.0,91,0.0%
201,The Agents: MaVericks,0,-1,6.7,-1.0,31,0.0%
202,The Agents: Events,0,-1,6.7,-1.0,35,0.0%
203,The Agents: Break the Rules,0,-1,6.7,-1.0,35,0.0%
204,The Agents: Black Ops,0,-1,6.5,-1.0,87,0.0%
205,Abyss: Kraken,0,-1,7.7,8.0,1443,0.0%
206,7 Wonders: Wonder Pack,0,-1,7.6,8.0,5176,0.0%
207,7 Wonders: Cities,0,-1,7.8,8.0,9838,0.0%
208,221b Baker Street: The Master Detective Game – Set #8,0,-1,6.9,-1.0,6,0.0%
209,221b Baker Street: The Master Detective Game – Set #6,0,-1,6.9,-1.0,9,0.0%
210,221b Baker Street: The Master Detective Game – Set #5,0,-1,7.2,-1.0,9,0.0%
211,221b Baker Street: The Master Detective Game – Set #4,0,-1,6.5,-1.0,13,0.0%
212,221b Baker Street: The Master Detective Game – Set #3,0,-1,6.7,-1.0,13,0.0%
213,221b Baker Street: The Master Detective Game – Set #2,0,-1,6.6,-1.0,21,0.0%
214,221B Baker Street: The Master Detective Game,0,4351,6.0,-1.0,2649,0.0%
