,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Puerto Rico,50,28,8.0,10.0,63032,99.9%
1,Dominion,38,98,7.6,9.0,77920,99.9%
2,Dominion: Intrigue,19,84,7.7,8.0,30066,98.7%
3,Coup,18,501,7.0,-1.0,35884,98.4%
4,The Werewolves of Miller's Hollow,15,1010,6.7,7.0,9865,96.8%
5,Quarto,13,956,6.9,6.0,5849,94.9%
6,Mister X,12,5085,6.6,8.0,336,93.6%
7,Dominion: Prosperity,12,-1,8.3,9.0,13433,93.6%
8,Race for the Galaxy,11,59,7.8,10.0,46293,92.0%
9,Pandemic,11,99,7.6,8.0,101865,92.0%
10,The Resistance,10,267,7.3,7.0,35861,90.0%
11,"Ciao, Ciao...",10,6569,6.0,7.0,546,90.0%
12,Ra,9,177,7.5,8.0,19077,87.4%
13,Tides of Time,8,1135,6.7,7.0,6670,84.1%
14,Hive,8,246,7.3,7.0,29494,84.1%
15,Tichu,7,170,7.6,7.0,13267,80.0%
16,Sushizock im Gockelwok,7,2205,6.5,6.0,2202,80.0%
17,Scotland Yard,7,1259,6.5,7.0,14291,80.0%
18,Haggis,7,929,7.0,7.0,3910,80.0%
19,Troyes,6,83,7.8,9.0,18847,74.8%
20,Stone Age,6,111,7.6,6.0,44874,74.8%
21,Puerto Rico: Expansion I – New Buildings,6,-1,7.6,7.0,2677,74.8%
22,Hive: The Mosquito,6,-1,7.5,7.0,2943,74.8%
23,Dixit,6,278,7.3,8.0,50499,74.8%
24,Caylus,6,75,7.8,10.0,26766,74.8%
25,YINSH,5,189,7.7,7.0,7320,68.3%
26,Chicago Express,5,453,7.2,8.0,7392,68.3%
27,Vanuatu,5,914,7.2,8.0,2545,68.3%
28,PitchCar,5,386,7.3,7.0,9625,68.3%
29,Paperback,5,457,7.2,7.0,8906,68.3%
30,Magic Maze,5,497,7.1,-1.0,15564,68.3%
31,The Lord of the Rings: The Card Game,5,129,7.6,9.0,20755,68.3%
32,Favoriten,5,7523,6.4,7.0,172,68.3%
33,Decrypto,5,104,7.8,7.0,11595,68.3%
34,Blokus 3D,5,1183,6.8,8.0,3819,68.3%
35,Age of Steam,5,118,7.8,8.0,8840,68.3%
36,7 Wonders,5,60,7.8,7.0,84104,68.3%
37,6 nimmt!,5,597,6.9,6.0,20527,68.3%
38,Time's Up! Kids,4,6052,7.2,9.0,142,60.1%
39,Hanabi,4,391,7.1,6.0,38808,60.1%
40,Forbidden Island,4,721,6.8,7.0,41883,60.1%
41,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,4,617,7.5,9.0,2977,60.1%
42,Treasure Chest,3,-1,7.3,-1.0,627,49.8%
43,Snow Tails,3,763,7.0,6.0,6008,49.8%
44,Scotland Yard Swiss Edition,3,-1,7.4,8.0,26,49.8%
45,Russian Railroads,3,90,7.8,8.0,14806,49.8%
46,Root,3,28,8.1,8.0,24064,49.8%
47,Glen More,3,346,7.3,9.0,8672,49.8%
48,Elements,3,3307,6.8,7.0,540,49.8%
49,Ca$h 'n Guns (Second Edition),3,688,6.9,-1.0,12597,49.8%
50,Agricola,3,31,7.9,7.0,63367,49.8%
51,2 de Mayo,3,1468,6.9,7.0,1900,49.8%
52,Wings of Glory: WW1 Rules and Accessories Pack,2,2358,8.0,8.0,502,36.9%
53,Chicago Express: Narrow Gauge & Erie Railroad Company,2,-1,7.1,9.0,445,36.9%
54,Sushi Go Party!,2,188,7.5,6.0,22195,36.9%
55,Seii Taishogun,2,12729,7.1,8.0,35,36.9%
56,San Juan,2,293,7.3,7.0,22214,36.9%
57,Saboteur,2,1075,6.6,6.0,25602,36.9%
58,Race for the Galaxy: The Gathering Storm,2,-1,8.1,9.0,9575,36.9%
59,Qwixx,2,764,6.9,6.0,9443,36.9%
60,Mr. Jack,2,530,7.0,7.0,15314,36.9%
61,You're Bluffing!,2,1618,6.6,7.0,3677,36.9%
62,Just One,2,163,7.6,7.0,11621,36.9%
63,Helvetia,2,1359,7.0,8.0,1948,36.9%
64,Hansa Teutonica,2,139,7.6,7.0,11425,36.9%
65,El Grande,2,78,7.8,8.0,23511,36.9%
66,Ghost Blitz,2,1099,6.7,-1.0,6841,36.9%
67,Dixit: Quest,2,-1,7.7,7.0,6616,36.9%
68,Descent: Journeys in the Dark (Second Edition),2,116,7.7,8.0,22661,36.9%
69,China,2,860,7.0,7.0,4330,36.9%
70,Architects of the West Kingdom,2,79,7.8,7.0,16705,36.9%
71,18Lilliput,2,2176,7.2,8.0,725,36.9%
72,なつめも (Natsumemo),1,5293,7.3,-1.0,167,20.5%
73,Wir sind das Volk!,1,586,7.8,10.0,1977,20.5%
