,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Codenames,138,93,7.6,10.0,67424,99.9%
1,7 Wonders,102,60,7.8,9.0,84104,99.9%
2,No Thanks!,90,449,7.1,10.0,20289,99.9%
3,Diamant,68,718,6.8,9.0,17037,99.9%
4,The City,67,2035,6.5,9.0,2091,99.9%
5,Fine Sand,61,3675,6.7,9.0,521,99.9%
6,Tichu,57,170,7.6,7.0,13267,99.9%
7,Qwixx,55,764,6.9,7.0,9443,99.9%
8,Rise of Augustus,52,983,6.7,8.0,7564,99.9%
9,For Sale,50,301,7.2,9.0,23815,99.9%
10,Can't Stop,50,739,6.8,9.0,13213,99.9%
11,Just One,48,163,7.6,7.0,11621,99.9%
12,Glass Road,46,270,7.4,10.0,9013,99.9%
13,King of Tokyo,43,313,7.2,8.0,57483,99.9%
14,Yikerz!,33,7503,6.1,8.0,329,99.9%
15,Dominion,31,98,7.6,9.0,77920,99.9%
16,Railroad Ink: Blazing Red Edition,30,752,7.2,8.0,3749,99.9%
17,Witness,29,888,7.3,9.0,2399,99.8%
18,Splendor,29,167,7.5,8.0,58499,99.8%
19,Sagrada,29,147,7.5,7.0,25897,99.8%
20,Roll for the Galaxy,28,94,7.7,9.0,26342,99.8%
21,Pandemic Legacy: Season 1,28,2,8.6,9.0,41490,99.8%
22,NMBR 9,28,869,6.9,9.0,5682,99.8%
23,Decrypto,28,104,7.8,9.0,11595,99.8%
24,Machi Koro,27,987,6.6,7.0,26165,99.8%
25,Filler,26,5833,6.8,7.0,200,99.7%
26,Letter Jam,25,881,7.3,9.0,2368,99.6%
27,Las Vegas,25,502,7.1,8.0,9208,99.6%
28,TransAmerica,24,1104,6.7,8.0,7688,99.6%
29,San Juan,24,293,7.3,9.0,22214,99.6%
30,Montage,24,4949,7.2,10.0,192,99.6%
31,Mental Blocks,24,3492,7.0,8.0,446,99.6%
32,Kingdom Builder,24,545,7.0,8.0,19618,99.6%
33,Mascarade,23,1151,6.6,8.0,9204,99.4%
34,7 Wonders: Leaders,23,-1,7.8,9.0,13462,99.4%
35,Wits & Wagers,22,622,6.9,9.0,13343,99.3%
36,Tokaido,22,546,7.0,8.0,20583,99.3%
37,Password,22,4666,6.1,7.0,921,99.3%
38,Libertalia,22,418,7.2,8.0,12390,99.3%
39,Dominion: Intrigue,22,84,7.7,9.0,30066,99.3%
40,Tac Tac Jack,22,1962,6.4,7.0,3452,99.3%
41,Agricola,22,31,7.9,8.0,63367,99.3%
42,Timeline: Inventions,21,1059,6.7,7.0,7245,99.2%
43,Potion Explosion,21,437,7.2,9.0,13355,99.2%
44,Mint Works,21,804,7.0,7.0,4905,99.2%
