,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Lost Cities,386,322,7.2,10.0,37164,100.0%
1,Ghost Stories,33,275,7.3,9.0,19378,99.9%
2,Yggdrasil,26,885,7.1,9.0,3756,99.7%
3,Carcassonne,26,181,7.4,7.0,101546,99.7%
4,Friday,22,413,7.1,7.0,16438,99.3%
5,Diamant,20,718,6.8,8.0,17037,99.0%
6,Catan,20,395,7.2,7.0,101212,99.0%
7,Pandemic,18,99,7.6,8.0,101865,98.4%
8,Fjords,18,1428,6.7,8.0,2972,98.4%
9,No Thanks!,15,449,7.1,7.0,20289,96.8%
10,Ghost Stories: White Moon,15,-1,7.9,9.0,1864,96.8%
11,7 Wonders,15,60,7.8,9.0,84104,96.8%
12,Thurn and Taxis,14,428,7.1,8.0,18091,96.0%
13,Coup,14,501,7.0,-1.0,35884,96.0%
14,Lost Cities: The Board Game,13,1178,6.8,8.0,3857,94.9%
15,Thebes,12,500,7.1,9.0,9162,93.6%
16,Wits & Wagers,11,622,6.9,7.0,13343,92.0%
17,Escape: The Curse of the Temple,11,544,7.0,-1.0,15459,92.0%
18,Love Letter,10,282,7.2,-1.0,55827,90.0%
19,Forbidden Island,10,721,6.8,9.0,41883,90.0%
20,Fast Flowing Forest Fellers,10,2361,6.5,9.0,1567,90.0%
21,Ticket to Ride: Europe,9,119,7.5,6.0,58364,87.4%
22,Stone Age,9,111,7.6,9.0,44874,87.4%
23,Space Alert,9,219,7.4,9.0,14751,87.4%
24,Royal Visit,9,3216,6.3,8.0,1190,87.4%
25,Ra,9,177,7.5,8.0,19077,87.4%
26,Castle Panic,9,1033,6.7,8.0,14252,87.4%
27,Balloon Cup,9,1143,6.7,7.0,5751,87.4%
28,Saint Petersburg,8,303,7.3,8.0,14518,84.1%
29,Medici,8,537,7.1,8.0,7133,84.1%
30,Forbidden Desert,8,380,7.1,-1.0,25536,84.1%
31,Citadels,8,403,7.1,8.0,48290,84.1%
32,Zooloretto,7,755,6.8,7.0,13881,80.0%
33,Ticket to Ride: Switzerland,7,-1,7.5,6.0,4602,80.0%
34,Tikal,6,263,7.3,8.0,17891,74.8%
35,Roma,6,1149,6.8,8.0,4454,74.8%
36,Jambo,6,642,7.0,8.0,7958,74.8%
37,Codenames,6,93,7.6,-1.0,67424,74.8%
38,"Carcassonne: Expansion 8 – Bridges, Castles and Bazaars",6,-1,7.0,8.0,2439,74.8%
39,Die Pyramiden des Jaguar,5,4503,6.1,7.0,884,68.3%
40,Onirim,5,1188,6.7,-1.0,5773,68.3%
41,Catan: Traders & Barbarians,5,-1,7.0,8.0,4186,68.3%
42,Catan: 5-6 Player Extension,5,-1,7.0,9.0,14665,68.3%
43,Carcassonne: Expansion 1 – Inns & Cathedrals,5,-1,7.6,7.0,19773,68.3%
44,Bohnanza,5,450,7.0,7.0,38186,68.3%
45,Tokaido,4,546,7.0,-1.0,20583,60.1%
46,Timeline: Events,4,1147,6.8,-1.0,4202,60.1%
47,Takenoko,4,280,7.3,-1.0,35084,60.1%
48,Pandemic: On the Brink,4,-1,8.1,8.0,16131,60.1%
49,Modern Art,4,221,7.4,7.0,16670,60.1%
50,Medici vs Strozzi,4,2401,6.5,8.0,1625,60.1%
51,Jaipur,4,135,7.5,8.0,37008,60.1%
52,For Sale,4,301,7.2,7.0,23815,60.1%
53,Dominion,4,98,7.6,7.0,77920,60.1%
54,Dixit,4,278,7.3,7.0,50499,60.1%
55,Castle Panic: The Wizard's Tower,4,-1,7.5,9.0,3213,60.1%
56,Sushi Go!,3,444,7.1,-1.0,34649,49.8%
57,Sultaniya,3,3351,6.6,-1.0,761,49.8%
58,SOS Titanic,3,2174,6.7,-1.0,1399,49.8%
59,Say Anything,3,1098,6.7,-1.0,5588,49.8%
60,Saboteur,3,1075,6.6,7.0,25602,49.8%
61,River Dragons,3,1872,6.5,-1.0,3241,49.8%
62,Hanabi,3,391,7.1,8.0,38808,49.8%
63,Fresco,3,331,7.3,8.0,11812,49.8%
64,Desperados,3,7131,6.5,-1.0,159,49.8%
65,Agricola,3,31,7.9,10.0,63367,49.8%
66,Witch of Salem,2,2050,6.6,-1.0,1818,36.9%
67,Timeline: Discoveries,2,1341,6.7,-1.0,3501,36.9%
68,Shear Panic,2,2056,6.4,-1.0,3678,36.9%
69,Mysterium,2,256,7.3,-1.0,31970,36.9%
70,Mascarade,2,1151,6.6,-1.0,9204,36.9%
71,Flash Point: Fire Rescue,2,344,7.2,8.0,20894,36.9%
72,Duplik,2,1421,7.0,-1.0,1952,36.9%
73,Carcassonne: The River II,2,-1,7.2,7.0,4234,36.9%
74,BANG!,2,1270,6.5,8.0,26411,36.9%
75,Wok Star,1,2421,6.7,-1.0,1127,20.5%
76,Quarantine,1,4649,6.1,-1.0,886,20.5%
77,O Zoo le Mio,1,1862,6.6,7.0,2139,20.5%
78,Nuns on the Run,1,1692,6.5,-1.0,3793,20.5%
79,Machi Koro,1,987,6.6,-1.0,26165,20.5%
80,The Lord of the Rings,1,876,6.8,-1.0,14258,20.5%
81,Ghost Stories: The Guardhouse Expansion,1,-1,7.4,-1.0,562,20.5%
82,Dead Panic,1,5192,6.0,-1.0,1059,20.5%
83,Cardline: Globetrotter,1,4017,6.4,-1.0,669,20.5%
84,Carcassonne: Gold Rush,1,1490,7.2,-1.0,1383,20.5%
85,Camel Up,1,477,7.0,-1.0,22756,20.5%
86,The Builders: Middle Ages,1,1703,6.5,-1.0,3938,20.5%
87,Atlantis Rising,1,3051,6.5,-1.0,940,20.5%
88,At the Gates of Loyang,1,296,7.4,-1.0,9745,20.5%
89,Age of War,1,1640,6.5,-1.0,6460,20.5%
90,Zombie in My Pocket,0,3229,6.3,6.0,1657,0.0%
91,Timeline: Inventions,0,1059,6.7,-1.0,7245,0.0%
92,Thurn and Taxis: Power and Glory,0,-1,7.2,-1.0,2079,0.0%
93,Telestrations,0,258,7.4,-1.0,12793,0.0%
94,Sid Meier's Civilization: The Boardgame,0,17014,5.6,-1.0,2677,0.0%
95,Roll Through the Ages: The Bronze Age,0,712,6.9,6.0,11484,0.0%
96,Puppy Lake,0,-1,6.0,6.0,1,0.0%
97,Piece o' Cake,0,1855,6.6,-1.0,2205,0.0%
98,Micropul,0,2896,6.8,-1.0,784,0.0%
99,Machine of Death: The Game of Creative Assassination,0,19373,5.4,-1.0,483,0.0%
100,Jasper and Zot,0,9852,6.1,-1.0,172,0.0%
101,Inspector Moss: House Arrest,0,8197,7.2,8.0,77,0.0%
102,Greed,0,19498,5.3,-1.0,385,0.0%
103,Escape: The Curse of the Temple – Expansion 1: Illusions,0,-1,7.4,-1.0,979,0.0%
104,Dream Factory,0,745,7.1,7.0,5070,0.0%
105,Coup: Reformation,0,-1,7.3,-1.0,4570,0.0%
106,Colt Express,0,392,7.1,-1.0,24660,0.0%
107,Cheese Chasers,0,10738,6.2,-1.0,133,0.0%
108,Caylus,0,75,7.8,-1.0,26766,0.0%
109,Catan: Traders & Barbarians – 5-6 Player Extension,0,-1,6.9,-1.0,716,0.0%
110,Carcassonne: The Count of Carcassonne,0,-1,6.0,5.0,3200,0.0%
111,Carcassonne: The Castle,0,593,7.1,-1.0,7556,0.0%
112,Boss Monster: The Dungeon Building Card Game,0,1988,6.3,-1.0,13824,0.0%
113,Bibliogamo,0,13307,6.4,-1.0,48,0.0%
114,8-Bit Invaders,0,12247,6.8,-1.0,52,0.0%
