,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Innovation,74,334,7.2,9.0,14811,99.9%
1,Gloomhaven,61,1,8.8,8.0,41815,99.9%
2,YINSH,47,189,7.7,10.0,7320,99.9%
3,Blokus 3D,44,1183,6.8,9.0,3819,99.9%
4,Race for the Galaxy,43,59,7.8,9.0,46293,99.9%
5,Brawl,30,3404,6.3,6.0,1150,99.9%
6,Through the Desert,29,499,7.1,10.0,12705,99.8%
7,ZÈRTZ,28,653,7.3,8.0,3909,99.8%
8,Shazamm!,26,5065,6.2,8.0,595,99.7%
9,Take it Higher!,24,7280,6.9,9.0,116,99.6%
10,Take it Easy!,22,1695,6.6,7.0,2751,99.3%
11,Finito!,22,4638,6.1,7.0,756,99.3%
12,TZAAR,19,425,7.7,8.0,3215,98.7%
13,Russian Railroads,19,90,7.8,9.0,14806,98.7%
14,The Resistance: Avalon,19,131,7.6,8.0,27053,98.7%
15,Through the Ages: A Story of Civilization,18,49,7.9,10.0,17986,98.4%
16,Factory Fun,18,1175,6.8,9.0,3403,98.4%
17,Age of Steam,17,118,7.8,10.0,8840,98.0%
18,Reef Encounter,16,650,7.1,7.0,4966,97.4%
19,Ra,16,177,7.5,9.0,19077,97.4%
20,Goa,16,180,7.6,9.0,10921,97.4%
21,Deduce or Die,16,4945,7.2,10.0,202,97.4%
22,The Castles of Burgundy,16,15,8.1,9.0,46330,97.4%
23,Torres,15,528,7.1,8.0,8723,96.8%
24,Power Grid,15,39,7.9,9.0,56129,96.8%
25,Mottainai,15,937,7.0,8.0,3486,96.8%
26,Dominion,15,98,7.6,7.0,77920,96.8%
27,Blokus,15,646,6.9,8.0,22840,96.8%
28,Notre Dame,14,289,7.3,9.0,12221,96.0%
29,Gemblo,14,1999,6.8,8.0,1407,96.0%
30,Amun-Re,14,365,7.3,9.0,8554,96.0%
31,Wingspan,13,20,8.1,8.0,42672,94.9%
32,Wallenstein,13,532,7.5,9.0,3497,94.9%
33,Santiago,13,700,7.1,9.0,4817,94.9%
34,Race for the Galaxy: The Gathering Storm,13,-1,8.1,8.0,9575,94.9%
35,Ingenious,13,426,7.1,8.0,15617,94.9%
36,Hansa Teutonica,13,139,7.6,9.0,11425,94.9%
37,Gyges,13,4677,6.7,7.0,355,94.9%
38,For Sale,13,301,7.2,7.0,23815,94.9%
39,Tzolk'in: The Mayan Calendar,12,40,7.9,10.0,30663,93.6%
40,Taj Mahal,12,436,7.3,9.0,7085,93.6%
41,Mykerinos,12,1073,6.9,8.0,3854,93.6%
42,China,12,860,7.0,9.0,4330,93.6%
43,Caylus,12,75,7.8,8.0,26766,93.6%
44,Web of Power,11,714,7.3,9.0,3342,92.0%
45,Vegas Showdown,11,549,7.2,8.0,6077,92.0%
46,Ticket to Ride: Märklin,11,309,7.4,8.0,8709,92.0%
47,PÜNCT,11,1842,6.8,6.0,1659,92.0%
48,Innovation: Figures in the Sand,11,-1,7.6,9.0,546,92.0%
49,Innovation: Echoes of the Past,11,-1,7.6,10.0,1627,92.0%
50,City and Guilds,11,6278,6.6,9.0,190,92.0%
51,6 nimmt!,10,597,6.9,7.0,20527,90.0%
52,Ubongo,9,1052,6.7,7.0,7781,87.4%
53,Terra Mystica,9,16,8.1,8.0,39166,87.4%
54,Saint Petersburg,9,303,7.3,7.0,14518,87.4%
55,High Society,9,566,7.1,7.0,8875,87.4%
56,Glory to Rome,9,200,7.5,8.0,12957,87.4%
57,Galaxy Trucker,9,191,7.4,9.0,29437,87.4%
58,Race for the Galaxy: Rebel vs Imperium,8,-1,7.9,7.0,5715,84.1%
59,Macao,8,328,7.4,9.0,6953,84.1%
60,In the Year of the Dragon,8,297,7.4,8.0,10759,84.1%
61,Le Havre,8,47,7.9,9.0,26395,84.1%
62,Fairy Tale,8,970,6.7,7.0,8457,84.1%
63,Coloretto,8,542,7.0,5.0,17960,84.1%
64,Carcassonne,8,181,7.4,7.0,101546,84.1%
65,Agricola,8,31,7.9,9.0,63367,84.1%
66,Age of Empires III: The Age of Discovery,8,216,7.5,7.0,9813,84.1%
67,Vikings,7,432,7.3,7.0,7930,80.0%
68,Trias,7,2300,6.4,8.0,1998,80.0%
69,TAMSK,7,2105,6.8,7.0,1352,80.0%
70,Tahuantinsuyu,7,3246,7.2,9.0,399,80.0%
71,San Juan,7,293,7.3,7.0,22214,80.0%
72,Red7,7,657,6.9,9.0,12645,80.0%
73,DVONN,7,472,7.4,8.0,4440,80.0%
74,Cockroach Salad,7,2961,6.2,-1.0,2605,80.0%
75,Ca$h 'n Gun$,7,1154,6.6,6.0,9760,80.0%
