,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Ticket to Ride,81,174,7.4,8.0,71408,99.9%
1,Coloretto,27,542,7.0,-1.0,17960,99.8%
2,Fluxx,11,8877,5.7,6.0,15803,92.0%
3,Cranium Pop 5,7,6550,6.3,7.0,299,80.0%
4,Bohnanza,7,450,7.0,8.0,38186,80.0%
5,Mille Bornes,6,7284,5.7,-1.0,7311,74.8%
6,Po-Ke-No,2,20035,4.6,6.0,194,36.9%
7,Mad Gab,1,20208,5.0,-1.0,1388,20.5%
8,Free Parking,1,19619,5.2,4.0,307,20.5%
9,Zitternix,0,6600,6.0,-1.0,398,0.0%
10,Wizard,0,759,6.9,-1.0,8341,0.0%
11,Tripoley,0,17127,5.5,-1.0,798,0.0%
12,Scruples: Millennium Edition,0,17147,5.7,-1.0,55,0.0%
13,Scattergories,0,2336,6.2,6.0,8503,0.0%
14,Route 66: The Great American Road Trip Game,0,-1,4.6,-1.0,9,0.0%
15,Ripley's Believe It or Not!,0,19765,4.3,-1.0,81,0.0%
16,Phase 10,0,20237,5.1,-1.0,7676,0.0%
17,Murder to Go,0,-1,6.7,-1.0,8,0.0%
18,Movie Mania,0,19275,4.6,-1.0,62,0.0%
19,Monopoly,0,20278,4.4,4.0,28927,0.0%
20,"Men Are from Mars, Women Are from Venus",0,20084,3.8,-1.0,128,0.0%
21,Loaded Questions,0,6538,5.9,6.0,958,0.0%
22,The Inventors,0,18666,5.5,-1.0,328,0.0%
23,Ingenious: Travel Edition,0,1256,7.1,-1.0,1912,0.0%
24,The Game of Life,0,20279,4.3,-1.0,10625,0.0%
25,Cranium,0,8066,5.7,7.0,8575,0.0%
26,Connect Four,0,20254,4.9,-1.0,6894,0.0%
27,Colosseum,0,451,7.2,-1.0,8436,0.0%
28,Clue,0,8703,5.7,6.0,17489,0.0%
29,Chess,0,439,7.1,6.0,28655,0.0%
30,Billionaire,0,19773,5.2,-1.0,291,0.0%
31,Beyond Balderdash,0,1319,6.8,5.0,2976,0.0%
