,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Arkham Horror: The Card Game,60,22,8.2,10.0,28406,99.9%
1,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,26,440,7.2,8.0,12015,99.7%
2,Adventure Tactics: Domianne's Tower,21,5646,8.4,8.0,118,99.2%
3,Cross Clues,14,4912,7.7,8.0,188,96.0%
4,Point Salad,10,384,7.3,8.0,7896,90.0%
5,The Mind,10,618,6.9,8.5,19186,90.0%
6,Hanabi,9,391,7.1,7.5,38808,87.4%
7,Gloomhaven,8,1,8.8,9.5,41815,84.1%
8,Arkham Horror: The Card Game – The Dream-Eaters: Expansion,8,-1,8.7,-1.0,228,84.1%
9,Gloomhaven: Forgotten Circles,7,-1,8.0,5.0,1172,80.0%
10,Arkham Horror: The Card Game – The Path to Carcosa: Expansion,7,-1,8.7,-1.0,1217,80.0%
11,Arkham Horror: The Card Game – The Dunwich Legacy: Expansion,7,-1,8.5,-1.0,2759,80.0%
12,Spirit Island,6,13,8.3,9.5,25448,74.8%
13,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 3: The Hook Mountain Massacre,6,-1,7.6,-1.0,1095,74.8%
14,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 2: The Skinsaw Murders,6,-1,7.6,-1.0,1364,74.8%
15,Ghost Stories,6,275,7.3,9.0,19378,74.8%
16,Letter Jam,5,881,7.3,8.0,2368,68.3%
17,Cockroach Poker Royal,5,1162,7.0,7.0,2331,68.3%
18,Welcome To...,4,126,7.6,6.5,17195,60.1%
19,Scythe: Invaders from Afar,4,-1,8.4,9.0,8024,60.1%
20,Scythe,4,14,8.2,9.0,57625,60.1%
21,Mysterium Park,4,2078,7.6,6.0,675,60.1%
22,Decrypto,4,104,7.8,8.0,11595,60.1%
23,Arkham Horror: The Card Game – The Innsmouth Conspiracy: Expansion,4,-1,8.8,-1.0,119,60.1%
24,Arkham Horror: The Card Game – The Forgotten Age: Expansion,4,-1,8.3,-1.0,615,60.1%
25,Arkham Horror: The Card Game – The Essex County Express: Mythos Pack,4,-1,8.4,-1.0,1273,60.1%
26,Arkham Horror: The Card Game – Nathaniel Cho: Investigator Starter Deck,4,-1,8.7,-1.0,109,60.1%
27,Spirit Island: Branch & Claw,3,-1,8.8,7.0,2714,49.8%
28,Seikatsu,3,1731,7.2,7.0,1178,49.8%
29,Gloomhaven: Jaws of the Lion,3,7,8.9,7.0,7952,49.8%
30,Dice Forge,3,335,7.3,8.5,14769,49.8%
31,Clank!: A Deck-Building Adventure,3,63,7.8,8.0,27731,49.8%
32,Bunny Kingdom,3,310,7.5,7.0,7586,49.8%
33,Arkham Horror: The Card Game – The Miskatonic Museum: Mythos Pack,3,-1,8.1,-1.0,1373,49.8%
34,Arkham Horror: The Card Game – Dim Carcosa: Mythos Pack,3,-1,8.5,-1.0,446,49.8%
35,Terraforming Mars,2,4,8.4,9.0,64485,36.9%
36,Rick and Morty: Close Rick-Counters of the Rick Kind Deck-Building Game,2,5642,6.5,-1.0,317,36.9%
37,Qwixx,2,764,6.9,7.5,9443,36.9%
38,Love Letter: Batman,2,565,7.3,8.0,5028,36.9%
39,Kingdom Builder,2,545,7.0,7.0,19618,36.9%
40,Gizmos,2,320,7.5,6.5,7321,36.9%
41,Dungeon Petz,2,208,7.5,9.0,12668,36.9%
42,Dice Forge: Rebellion,2,-1,7.7,8.5,920,36.9%
43,Clank!: Sunken Treasures,2,-1,8.0,-1.0,3322,36.9%
44,Between Two Cities,2,588,7.0,6.5,9466,36.9%
45,Bananagrams,2,1762,6.4,7.5,8614,36.9%
46,Arkham Horror: The Card Game – War of the Outer Gods: Scenario Pack,2,-1,8.3,-1.0,57,36.9%
47,Arkham Horror: The Card Game – The Pallid Mask: Mythos Pack,2,-1,8.6,-1.0,486,36.9%
48,Arkham Horror: The Card Game – Murder at the Excelsior Hotel: Scenario Pack,2,-1,8.6,-1.0,320,36.9%
49,Arkham Horror: The Card Game – Heart of the Elders: Mythos Pack,2,-1,8.0,-1.0,306,36.9%
50,Arkham Horror: The Card Game – Devil Reef: Mythos Pack,2,-1,8.4,-1.0,50,36.9%
51,Arkham Horror: The Card Game – Curse of the Rougarou: Scenario Pack,2,-1,7.9,-1.0,985,36.9%
52,Arkham Horror: The Card Game – Black Stars Rise: Mythos Pack,2,-1,8.5,-1.0,478,36.9%
53,Arkham Horror: The Card Game – A Phantom of Truth: Mythos Pack,2,-1,8.4,-1.0,518,36.9%
54,Welcome To...: Winter Wonderland Thematic Neighborhood,1,-1,7.9,6.5,250,20.5%
55,Terraforming Mars: Prelude,1,-1,8.8,-1.0,8372,20.5%
56,Snowdonia,1,489,7.4,7.5,4542,20.5%
57,Scythe: The Rise of Fenris,1,-1,8.8,9.0,4705,20.5%
58,Rummikub,1,1638,6.4,7.0,13147,20.5%
59,Race for the Galaxy,1,59,7.8,8.0,46293,20.5%
60,Pathfinder Adventure Card Game: Class Deck – Fighter,1,-1,7.5,9.0,110,20.5%
61,Ghost Stories: White Moon,1,-1,7.9,6.0,1864,20.5%
62,Funkoverse Strategy Game: Rick & Morty 100,1,6132,7.1,-1.0,160,20.5%
63,Funkoverse Strategy Game: DC Batman 101,1,4255,7.3,-1.0,274,20.5%
64,Elysium,1,423,7.2,7.5,8489,20.5%
65,Dungeon Petz: Dark Alleys,1,-1,7.8,7.0,856,20.5%
66,Dungeon Petz: Bonus Pets,1,-1,7.4,8.0,467,20.5%
67,Dohdles!,1,7630,6.7,8.0,156,20.5%
68,Dixit: Odyssey,1,212,7.5,7.5,16662,20.5%
69,Dead of Winter: A Crossroads Game,1,121,7.6,8.5,39207,20.5%
70,Clank! In! Space!: A Deck-Building Adventure,1,105,7.9,7.0,9123,20.5%
71,Clank! Adventuring Party,1,-1,8.5,-1.0,198,20.5%
72,Check Out!,1,-1,7.5,7.0,6,20.5%
73,Century: Golem Edition,1,199,7.7,7.5,6925,20.5%
74,Calico,1,346,8.0,7.0,2850,20.5%
75,Arkham Horror: The Card Game – Where the Gods Dwell: Mythos Pack,1,-1,8.5,-1.0,104,20.5%
76,Arkham Horror: The Card Game – Where Doom Awaits: Mythos Pack,1,-1,8.1,-1.0,920,20.5%
77,Arkham Horror: The Card Game – Weaver of the Cosmos: Mythos Pack,1,-1,8.7,-1.0,102,20.5%
78,Arkham Horror: The Card Game – Union and Disillusion: Mythos Pack,1,-1,8.5,-1.0,190,20.5%
79,Arkham Horror: The Card Game – Threads of Fate: Mythos Pack,1,-1,8.6,-1.0,340,20.5%
80,Arkham Horror: The Card Game – The Wages of Sin: Mythos Pack,1,-1,8.2,-1.0,202,20.5%
81,Arkham Horror: The Card Game – The Unspeakable Oath: Mythos Pack,1,-1,8.4,-1.0,582,20.5%
82,Arkham Horror: The Card Game – The Secret Name: Mythos Pack,1,-1,8.3,-1.0,210,20.5%
83,Arkham Horror: The Card Game – The Search for Kadath: Mythos Pack,1,-1,8.6,-1.0,126,20.5%
84,Arkham Horror: The Card Game – The City of Archives: Mythos Pack,1,-1,8.3,-1.0,306,20.5%
85,Arkham Horror: The Card Game – The Boundary Beyond: Mythos Pack,1,-1,8.0,-1.0,325,20.5%
86,Arkham Horror: The Card Game – Point of No Return: Mythos Pack,1,-1,8.5,-1.0,99,20.5%
87,Arkham Horror: The Card Game – Lost in Time and Space: Mythos Pack,1,-1,8.3,-1.0,865,20.5%
88,Arkham Horror: The Card Game – In The Clutches of Chaos: Mythos Pack,1,-1,8.6,-1.0,179,20.5%
89,Arkham Horror: The Card Game – In Too Deep: Mythos Pack,1,-1,8.4,-1.0,66,20.5%
90,Arkham Horror: The Card Game – For the Greater Good: Mythos Pack,1,-1,8.5,-1.0,197,20.5%
91,Arkham Horror: The Card Game – Echoes of the Past: Mythos Pack,1,-1,8.2,-1.0,598,20.5%
92,Arkham Horror: The Card Game – Dark Side of the Moon: Mythos Pack,1,-1,8.6,-1.0,110,20.5%
93,Arkham Horror: The Card Game – Blood on the Altar: Mythos Pack,1,-1,8.3,-1.0,1104,20.5%
94,Arkham Horror: The Card Game – Before the Black Throne: Mythos Pack,1,-1,8.5,-1.0,185,20.5%
95,Arkham Horror: The Card Game – A Thousand Shapes of Horror: Mythos Pack,1,-1,8.6,-1.0,117,20.5%
96,Amerigo,1,360,7.5,7.0,5492,20.5%
97,Alien Frontiers,1,232,7.4,7.0,14122,20.5%
98,Agricola (Revised Edition),1,74,8.0,7.5,9424,20.5%
99,Watson & Holmes,0,899,7.4,8.0,2237,0.0%
100,Unlock!: Timeless Adventures,0,1035,8.0,-1.0,1052,0.0%
101,Unlock!: Secret Adventures,0,-1,7.7,-1.0,1664,0.0%
