,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Circus Flohcati,187,1751,6.6,9.5,2542,100.0%
1,Ticket to Ride,66,174,7.4,9.0,71408,99.9%
2,Trendy,64,5097,6.2,9.0,522,99.9%
3,Nicht die Bohne!,43,3403,6.3,8.5,1017,99.9%
4,Parade,32,800,7.0,7.0,5914,99.9%
5,6 nimmt!,31,597,6.9,7.0,20527,99.9%
6,Mystery Rummy: Jack the Ripper,30,1074,6.9,9.5,3316,99.9%
7,High Society,30,566,7.1,8.5,8875,99.9%
8,Coloretto,30,542,7.0,7.5,17960,99.9%
9,"Hey, That's My Fish!",27,855,6.7,8.0,19341,99.8%
10,My City,25,770,7.9,-1.0,1578,99.6%
11,Schotten Totten,22,394,7.3,7.0,7585,99.3%
12,For Sale,22,301,7.2,7.0,23815,99.3%
13,Saboteur,21,1075,6.6,7.5,25602,99.2%
14,Race for the Galaxy,21,59,7.8,9.0,46293,99.2%
15,Thurn and Taxis,20,428,7.1,7.5,18091,99.0%
16,Ingenious,20,426,7.1,8.0,15617,99.0%
17,Gold!,20,4979,6.4,-1.0,438,99.0%
18,Tigris & Euphrates,19,92,7.7,10.0,25297,98.7%
19,Scarab Lords,19,4014,6.0,7.0,1589,98.7%
20,Familienbande,19,4496,6.3,8.0,589,98.7%
21,Pickomino,18,1252,6.6,6.0,8983,98.4%
22,Agricola,18,31,7.9,7.5,63367,98.4%
23,Ra,17,177,7.5,8.0,19077,98.0%
24,Caylus,17,75,7.8,10.0,26766,98.0%
25,It's Alive!,16,3579,6.3,8.0,1051,97.4%
26,Hansa Teutonica,16,139,7.6,9.5,11425,97.4%
27,Peloponnes,15,959,7.1,9.0,2739,96.8%
28,Memoir '44,15,138,7.6,6.5,25667,96.8%
29,Puerto Rico,13,28,8.0,8.0,63032,94.9%
30,Power Grid,13,39,7.9,9.0,56129,94.9%
31,Elk Fest,13,3271,6.2,7.0,1803,94.9%
32,Chicago Express,13,453,7.2,9.0,7392,94.9%
33,Port Royal,12,456,7.1,-1.0,12914,93.6%
34,Palazzo,12,1922,6.5,8.0,2402,93.6%
35,Felicity: The Cat in the Sack,12,1428,6.6,7.0,4723,93.6%
36,Fast Flowing Forest Fellers,12,2361,6.5,8.0,1567,93.6%
37,Famiglia,12,1967,6.4,7.5,2968,93.6%
38,Ticket to Ride: Nordic Countries,11,154,7.6,9.0,11593,92.0%
39,Homesteaders,11,697,7.2,8.5,3479,92.0%
40,San Juan,10,293,7.3,7.0,22214,90.0%
41,Oasis,10,1713,6.7,6.0,2160,90.0%
42,Web of Power,10,714,7.3,9.0,3342,90.0%
43,Fairy Tale,10,970,6.7,7.5,8457,90.0%
44,Cat Blues,10,6304,5.9,7.5,735,90.0%
45,Carcassonne,10,181,7.4,6.5,101546,90.0%
46,Blue Moon City,10,632,7.0,7.0,7687,90.0%
47,Aton,10,1139,6.9,7.0,3354,90.0%
48,Yspahan,9,576,7.1,7.0,7744,87.4%
49,Railways of the World,9,128,7.7,8.0,11028,87.4%
50,R-Eco,9,1876,6.6,7.5,2116,87.4%
51,Notre Dame,9,289,7.3,6.5,12221,87.4%
52,Medici,9,537,7.1,7.0,7133,87.4%
53,Kupferkessel Co.,9,2077,6.9,7.0,1100,87.4%
54,Phoenix,8,4024,6.4,7.0,672,84.1%
55,Taj Mahal,7,436,7.3,7.5,7085,80.0%
56,Saint Petersburg,7,303,7.3,7.0,14518,80.0%
57,The Quacks of Quedlinburg,7,67,7.8,-1.0,22044,80.0%
58,Mystery Rummy: Murders in the Rue Morgue,7,2837,6.7,7.5,805,80.0%
59,Mamma Mia!,7,1566,6.5,6.0,5678,80.0%
60,M.I.G. (Mobile Intelligence Games),7,17460,5.3,6.0,49,80.0%
61,Hamburgum,7,957,7.1,7.0,3103,80.0%
62,Goa,7,180,7.6,8.5,10921,80.0%
63,Gheos,7,2318,6.5,7.5,1707,80.0%
64,Genesis,7,4734,6.4,7.0,465,80.0%
65,Fearsome Floors,7,1115,6.7,7.0,7539,80.0%
66,Endeavor,7,295,7.4,8.0,9077,80.0%
67,Through the Desert,6,499,7.1,6.0,12705,74.8%
68,Pick Picknic,6,1836,6.6,7.0,2533,74.8%
69,Mr. Jack,6,530,7.0,7.0,15314,74.8%
70,Lost Cities,6,322,7.2,7.0,37164,74.8%
71,Lord of the Rings: The Confrontation,6,533,7.2,6.0,6534,74.8%
72,Fiasko,6,12785,6.0,6.5,86,74.8%
73,Erosion,6,7226,6.2,-1.0,239,74.8%
74,Quietville,6,4171,6.2,7.0,934,74.8%
75,The Downfall of Pompeii,6,541,7.1,7.0,7368,74.8%
76,Canal Mania,6,1960,6.9,8.0,1237,74.8%
77,The BoardGameGeek Game,6,5807,6.0,7.0,598,74.8%
78,Azul,6,50,7.8,8.0,53207,74.8%
79,Armorica,6,6427,6.5,7.0,217,74.8%
80,Amun-Re,6,365,7.3,8.5,8554,74.8%
81,Willy Waschbär,5,14921,5.9,-1.0,41,68.3%
82,Vasco da Gama,5,620,7.2,8.0,4282,68.3%
83,Tower of Babel,5,1814,6.6,7.5,2268,68.3%
84,Santiago,5,700,7.1,7.5,4817,68.3%
85,Love Letter,5,282,7.2,-1.0,55827,68.3%
