,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,455,98,7.6,8.5,77920,100.0%
1,Ticket to Ride,241,174,7.4,7.5,71408,100.0%
2,Twilight Struggle,122,10,8.3,10.0,40694,99.9%
3,RoboRally,108,441,7.1,7.0,22444,99.9%
4,Tichu,101,170,7.6,9.0,13267,99.9%
5,To Court the King,83,1806,6.5,6.0,3870,99.9%
6,1960: The Making of the President,77,204,7.6,7.0,8511,99.9%
7,Ingenious,75,426,7.1,7.5,15617,99.9%
8,Oregon,72,1309,6.8,7.5,3218,99.9%
9,Egizia,69,404,7.4,8.0,5126,99.9%
10,A Few Acres of Snow,66,339,7.4,5.5,7415,99.9%
11,Notre Dame,60,289,7.3,9.7,12221,99.9%
12,Sentinels of the Multiverse,56,398,7.2,7.5,14738,99.9%
13,Dominion: Intrigue,52,84,7.7,8.0,30066,99.9%
14,Race for the Galaxy,49,59,7.8,7.5,46293,99.9%
15,Through the Ages: A Story of Civilization,48,49,7.9,8.0,17986,99.9%
16,Saint Petersburg,41,303,7.3,6.0,14518,99.9%
17,The Speicherstadt,39,788,7.0,7.5,4750,99.9%
18,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,39,440,7.2,8.5,12015,99.9%
19,Small World,37,255,7.3,8.0,61593,99.9%
20,1989: Dawn of Freedom,36,600,7.8,9.1,2040,99.9%
21,Patience,34,20102,4.8,4.0,377,99.9%
22,Acquire,34,276,7.3,8.0,18189,99.9%
23,Warhammer: Invasion,33,609,7.2,6.5,5692,99.9%
24,Ticket to Ride: Europe,33,119,7.5,7.5,58364,99.9%
25,The Pillars of the Earth,31,298,7.3,9.3,16300,99.9%
26,Tic-Tac-Toe,27,20285,2.7,2.0,3269,99.8%
27,Space Alert,27,219,7.4,9.8,14751,99.8%
28,Zombie in My Pocket,25,3229,6.3,6.0,1657,99.6%
29,Pandemic,25,99,7.6,7.0,101865,99.6%
30,Ra,23,177,7.5,9.2,19077,99.4%
31,Guillotine,22,1182,6.5,5.0,19362,99.3%
32,Campaign Manager 2008,22,1635,6.7,6.0,2593,99.3%
33,Amun-Re,20,365,7.3,8.5,8554,99.0%
34,Puerto Rico,19,28,8.0,10.0,63032,98.7%
35,Magic: The Gathering,18,158,7.5,8.0,32365,98.4%
36,Agricola,18,31,7.9,6.5,63367,98.4%
37,Vegas Showdown,16,549,7.2,6.5,6077,97.4%
38,Galaxy Trucker,16,191,7.4,7.0,29437,97.4%
39,Apples to Apples,16,4760,5.8,7.0,17556,97.4%
40,Trajan,15,95,7.8,7.5,14678,96.8%
41,Poker,15,1030,6.7,4.0,9254,96.8%
42,Loopin' Louie,15,922,6.8,7.5,8390,96.8%
43,The Downfall of Pompeii,15,541,7.1,6.0,7368,96.8%
44,Caylus,15,75,7.8,8.5,26766,96.8%
45,Power Grid,14,39,7.9,8.5,56129,96.0%
46,Lost Cities,14,322,7.2,6.5,37164,96.0%
47,The Castles of Burgundy,14,15,8.1,7.0,46330,96.0%
48,"Hey, That's My Fish!",13,855,6.7,6.0,19341,94.9%
49,Hearts,13,1845,6.4,5.0,3815,94.9%
50,Witch's Brew,12,928,7.0,7.5,3652,93.6%
51,Risk,12,19446,5.6,4.0,30178,93.6%
52,Puzzle Strike,12,1915,6.7,7.5,1948,93.6%
53,Glory to Rome,12,200,7.5,9.0,12957,93.6%
54,Chess,12,439,7.1,6.5,28655,93.6%
55,Ca$h 'n Gun$,12,1154,6.6,7.0,9760,93.6%
56,7 Wonders,12,60,7.8,6.5,84104,93.6%
57,Tumblin-Dice,11,716,7.2,7.5,3886,92.0%
58,RattleSnake,11,5574,5.9,6.0,1288,92.0%
59,Nexus Ops,10,454,7.2,7.0,8480,90.0%
60,Perudo,9,684,6.9,7.0,12572,87.4%
61,Mage Knight Board Game,9,26,8.1,7.0,27775,87.4%
62,Kalah,9,3728,5.9,6.0,5918,87.4%
63,In the Year of the Dragon,9,297,7.4,8.5,10759,87.4%
64,Igloo Pop,9,3387,6.3,6.0,1210,87.4%
65,Dungeon Lords,9,257,7.4,8.0,12855,87.4%
66,Chutes and Ladders,9,20284,2.9,3.0,3766,87.4%
67,Blokus,9,646,6.9,8.0,22840,87.4%
68,Yahtzee,8,20114,5.4,5.0,11803,84.1%
69,World Without End,8,591,7.3,8.0,4627,84.1%
70,Tsuro,8,933,6.7,5.5,23277,84.1%
71,The Resistance,8,267,7.3,7.0,35861,84.1%
72,Reiner Knizia's Decathlon,8,3384,6.3,5.5,1175,84.1%
73,The Princes of Florence,8,182,7.5,8.5,14549,84.1%
74,My First UNO,8,19450,4.9,3.0,118,84.1%
75,Macao,8,328,7.4,8.5,6953,84.1%
76,Diamant,8,718,6.8,6.5,17037,84.1%
77,Defenders of the Realm,8,525,7.3,8.0,5212,84.1%
78,Dancing Eggs,8,2394,6.4,6.0,2223,84.1%
