,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Pandemic,30,99,7.6,8.0,101865,99.9%
1,Race for the Galaxy,21,59,7.8,7.5,46293,99.2%
2,The Resistance: Avalon,17,131,7.6,8.0,27053,98.0%
3,Agricola,17,31,7.9,10.0,63367,98.0%
4,Hanabi,16,391,7.1,8.0,38808,97.4%
5,Dixit,16,278,7.3,8.0,50499,97.4%
6,Battlestar Galactica: The Board Game,16,81,7.7,9.0,32861,97.4%
7,Roll Through the Ages: The Bronze Age,14,712,6.9,7.5,11484,96.0%
8,Marvel Dice Masters: Uncanny X-Men,14,761,7.2,8.0,3692,96.0%
9,Wingspan,13,20,8.1,10.0,42672,94.9%
10,Cosmic Encounter,13,144,7.5,8.0,27327,94.9%
11,Reef Encounter,12,650,7.1,10.0,4966,93.6%
12,Coup,12,501,7.0,8.0,35884,93.6%
13,Marvel Dice Masters: Avengers vs. X-Men,11,638,7.2,8.0,5531,92.0%
14,Carcassonne,11,181,7.4,9.0,101546,92.0%
15,Bohnanza,11,450,7.0,8.5,38186,92.0%
16,Tikal,10,263,7.3,8.0,17891,90.0%
17,Android: Netrunner,10,53,7.9,9.0,26700,90.0%
18,Innovation,9,334,7.2,8.0,14811,87.4%
19,Scythe,8,14,8.2,8.0,57625,84.1%
20,San Juan,8,293,7.3,8.0,22214,84.1%
21,Race for the Galaxy: The Gathering Storm,8,-1,8.1,8.0,9575,84.1%
22,Terraforming Mars,7,4,8.4,10.0,64485,80.0%
23,Risk Legacy,7,348,7.4,8.0,7538,80.0%
24,Pandemic: On the Brink,7,-1,8.1,8.5,16131,80.0%
25,Isle of Skye: From Chieftain to King,7,195,7.4,8.0,20353,80.0%
26,Ingenious: Travel Edition,7,1256,7.1,8.0,1912,80.0%
27,Escape: The Curse of the Temple,7,544,7.0,8.0,15459,80.0%
28,The Duke,7,561,7.4,8.0,3773,80.0%
29,The Taverns of Tiefenthal,6,267,7.6,8.0,6217,74.8%
30,Saboteur,6,1075,6.6,8.0,25602,74.8%
31,Galaxy Trucker,6,191,7.4,8.0,29437,74.8%
32,Bruges,6,260,7.4,-1.0,10254,74.8%
33,Battlestar Galactica: The Board Game – Pegasus Expansion,6,-1,7.8,7.0,5552,74.8%
34,Tichu,5,170,7.6,9.0,13267,68.3%
35,Takenoko,5,280,7.3,7.0,35084,68.3%
36,Puerto Rico,5,28,8.0,9.0,63032,68.3%
37,Pueblo,5,1283,6.9,8.0,2393,68.3%
38,Marvel Dice Masters: The Amazing Spider-Man,5,2443,7.4,-1.0,598,68.3%
39,Holmes: Sherlock & Mycroft,5,1504,6.9,7.0,2150,68.3%
