,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,565,59,7.8,10.0,46293,100.0%
1,That's Pretty Clever!,108,130,7.6,8.0,14225,99.9%
2,Call to Glory,92,4095,6.5,7.0,536,99.9%
3,Carcassonne,76,181,7.4,8.0,101546,99.9%
4,Welcome To...,31,126,7.6,-1.0,17195,99.9%
5,Azul: Summer Pavilion,31,151,7.8,9.0,6895,99.9%
6,Ingenious,28,426,7.1,8.0,15617,99.8%
7,Biblios,25,366,7.2,8.0,14969,99.6%
8,Lanterns: The Harvest Festival,20,737,6.9,8.0,9581,99.0%
9,Yardmaster,16,2971,6.4,6.0,1428,97.4%
10,Citadels,16,403,7.1,7.0,48290,97.4%
11,Jungle Brunch,15,9909,6.1,7.0,166,96.8%
12,Atlantis,14,2234,6.5,9.0,1858,96.0%
13,Onitama,10,247,7.4,7.0,15071,90.0%
14,Corinth,10,1672,6.8,7.0,2016,90.0%
15,Chicago Express,10,453,7.2,8.0,7392,90.0%
16,2 de Mayo,10,1468,6.9,8.0,1900,90.0%
17,Memoir '44,9,138,7.6,8.0,25667,87.4%
18,GOSU,9,1988,6.5,7.0,2499,87.4%
19,Cacao,9,555,7.1,7.0,8276,87.4%
20,Karuba: The Card Game,8,4213,6.4,7.0,559,84.1%
21,The Castles of Burgundy,8,15,8.1,9.0,46330,84.1%
22,Grand Slam,7,10756,6.2,7.0,103,80.0%
23,Imperial Settlers,7,212,7.4,9.0,21043,80.0%
24,Kokoro: Avenue of the Kodama,6,1771,6.8,-1.0,1642,74.8%
25,Cubeez,6,12372,6.4,5.0,61,74.8%
26,Cosmic Encounter,6,144,7.5,9.0,27327,74.8%
27,Warhammer: Invasion,5,609,7.2,7.0,5692,68.3%
28,Völuspá,5,2125,6.7,7.0,1519,68.3%
29,Vienna,5,3838,6.5,7.0,572,68.3%
30,Kamisado Schnupperspiel,5,11221,6.7,8.0,51,68.3%
31,1960: The Making of the President,5,204,7.6,8.0,8511,68.3%
32,Twilight Struggle,4,10,8.3,9.0,40694,60.1%
33,Libertalia,4,418,7.2,8.0,12390,60.1%
34,Forbidden Island,4,721,6.8,7.0,41883,60.1%
35,Cold War: CIA vs KGB,4,1458,6.6,7.0,3944,60.1%
36,Luna,3,523,7.3,8.0,4475,49.8%
37,Isle of Skye: From Chieftain to King,3,195,7.4,7.0,20353,49.8%
38,Hannibal: Rome vs. Carthage,3,237,7.8,7.0,4780,49.8%
39,Cortex Challenge 2,3,6629,6.6,-1.0,178,49.8%
40,Las Vegas,2,502,7.1,7.0,9208,36.9%
41,Caylus,2,75,7.8,8.0,26766,36.9%
42,Vinhos,1,421,7.5,9.0,4445,20.5%
43,Mr. Jack,1,530,7.0,8.0,15314,20.5%
44,The Crew: The Quest for Planet Nine,1,41,8.0,-1.0,14567,20.5%
45,Chess,1,439,7.1,6.0,28655,20.5%
46,Agricola,1,31,7.9,8.0,63367,20.5%
47,1989: Dawn of Freedom,1,600,7.8,9.0,2040,20.5%
48,Stuffed Fables,0,422,7.6,-1.0,4410,0.0%
49,"Soviet Dawn: The Russian Civil War, 1918-1921",0,3281,7.1,7.0,457,0.0%
50,Roll for the Galaxy,0,94,7.7,7.0,26342,0.0%
51,Rat-a-Tat Cat,0,2827,6.2,7.0,2857,0.0%
52,Race for the Galaxy: The Gathering Storm,0,-1,8.1,7.0,9575,0.0%
53,Race for the Galaxy: The Brink of War,0,-1,7.8,9.0,3439,0.0%
54,Race for the Galaxy: Rebel vs Imperium,0,-1,7.9,8.0,5715,0.0%
55,Race for the Galaxy: Alien Artifacts,0,-1,7.5,9.0,1496,0.0%
56,Panamax,0,622,7.3,7.0,3571,0.0%
57,Memoir '44: Winter/Desert Board Map,0,-1,7.4,-1.0,1820,0.0%
58,Memoir '44: Winter Wars,0,-1,8.2,-1.0,807,0.0%
59,Kanban: Driver's Edition,0,176,7.8,-1.0,5711,0.0%
60,Istanbul,0,117,7.6,8.0,25157,0.0%
61,Le Havre,0,47,7.9,8.0,26395,0.0%
62,Funkoverse Strategy Game: DC Comics 100,0,3162,7.1,-1.0,497,0.0%
63,Dead of Winter: A Crossroads Game,0,121,7.6,8.0,39207,0.0%
64,Clans,0,1451,6.6,6.0,4861,0.0%
65,Carolus Magnus,0,1204,6.8,-1.0,3405,0.0%
66,Carcassonne: Expansion 1 – Inns & Cathedrals,0,-1,7.6,9.0,19773,0.0%
67,Carcassonne: Die Windrosen,0,-1,6.3,-1.0,225,0.0%
68,Backgammon,0,1277,6.5,9.0,11651,0.0%
69,AquaSphere,0,470,7.3,7.0,6463,0.0%
