,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Magic: The Gathering,348,158,7.5,9.0,32365,100.0%
1,Dominion,52,98,7.6,8.4,77920,99.9%
2,Star Realms,47,115,7.6,7.0,35855,99.9%
3,Race for the Galaxy,47,59,7.8,8.2,46293,99.9%
4,Onirim,23,1188,6.7,6.0,5773,99.4%
5,Famiglia,23,1967,6.4,8.0,2968,99.4%
6,Crokinole,22,66,7.9,8.0,12136,99.3%
7,The Castles of Burgundy,22,15,8.1,9.0,46330,99.3%
8,Can't Stop,20,739,6.8,7.0,13213,99.0%
9,Terraforming Mars,18,4,8.4,8.0,64485,98.4%
10,The City,18,2035,6.5,7.0,2091,98.4%
11,Roll Through the Ages: The Bronze Age,17,712,6.9,7.5,11484,98.0%
12,Stone Age,16,111,7.6,9.1,44874,97.4%
13,The Lord of the Rings: The Card Game,16,129,7.6,8.0,20755,97.4%
14,To Court the King,15,1806,6.5,8.0,3870,96.8%
15,Kingdom Builder,15,545,7.0,7.0,19618,96.8%
16,Decrypto,15,104,7.8,7.0,11595,96.8%
17,Pandemic,14,99,7.6,8.9,101865,96.0%
18,Glen More,14,346,7.3,7.0,8672,96.0%
19,Codenames: Pictures,14,319,7.3,8.0,16964,96.0%
20,Campaign Manager 2008,14,1635,6.7,7.5,2593,96.0%
21,Zooloretto: The Dice Game,13,2512,6.4,6.5,1842,94.9%
22,Star Realms: Gambit Set,13,-1,7.2,6.0,1863,94.9%
23,Hawaii,13,716,7.2,7.0,4184,94.9%
24,Azul,13,50,7.8,8.0,53207,94.9%
25,Hive,12,246,7.3,5.5,29494,93.6%
26,Escape: The Curse of the Temple,12,544,7.0,8.0,15459,93.6%
27,Terra Mystica,11,16,8.1,8.0,39166,92.0%
28,PAX,11,2771,6.8,8.0,794,92.0%
29,Hostage Negotiator,11,1035,6.9,8.0,4182,92.0%
30,Galaxy Trucker,11,191,7.4,9.5,29437,92.0%
31,Encore!,11,1017,7.0,6.0,3233,92.0%
32,Through the Ages: A New Story of Civilization,10,6,8.4,8.0,22963,90.0%
33,That's Pretty Clever!,10,130,7.6,8.0,14225,90.0%
34,San Juan,10,293,7.3,8.6,22214,90.0%
35,Qwixx,10,764,6.9,7.0,9443,90.0%
36,King of Tokyo,10,313,7.2,6.0,57483,90.0%
37,Yspahan,9,576,7.1,7.0,7744,87.4%
38,Spank the Monkey,9,5406,5.9,7.0,1406,87.4%
39,Patchwork,9,88,7.7,7.5,46298,87.4%
40,The Hanging Gardens,9,1574,6.8,7.0,2196,87.4%
41,Alea Iacta Est,9,1625,6.6,7.5,2674,87.4%
42,Acquire,9,276,7.3,9.3,18189,87.4%
43,Ticket to Ride,8,174,7.4,6.0,71408,84.1%
44,Neuroshima Hex! 3.0,8,281,7.4,8.0,13269,84.1%
45,Machi Koro,8,987,6.6,7.0,26165,84.1%
46,Just One,8,163,7.6,-1.0,11621,84.1%
47,Hostage Negotiator: Crime Wave,8,2528,7.5,8.0,526,84.1%
48,Go,8,171,7.6,7.5,14810,84.1%
49,Coda,8,3609,6.1,7.0,1810,84.1%
50,Arcadia Quest: Inferno – Kickstarter Exclusives,8,-1,8.4,8.0,380,84.1%
51,Arcadia Quest: Inferno,8,560,8.0,7.5,1928,84.1%
52,7 Wonders Duel,8,17,8.1,8.0,59932,84.1%
53,7 Wonders,8,60,7.8,9.0,84104,84.1%
54,Wings of War: Famous Aces,7,1064,6.9,8.5,4616,80.0%
55,Villa Paletti,7,1789,6.4,6.0,4030,80.0%
56,Tournay,7,1056,7.0,6.5,2926,80.0%
57,Time's Up! Family,7,3044,7.0,7.0,514,80.0%
58,Terraforming Mars: Hellas & Elysium,7,-1,8.4,7.5,7069,80.0%
59,Star Realms: Colony Wars,7,164,7.9,7.0,6040,80.0%
60,Smash Up,7,865,6.8,6.0,23563,80.0%
61,Power Grid,7,39,7.9,8.2,56129,80.0%
62,Pokémon Trading Card Game,7,2578,6.3,7.0,3441,80.0%
63,Mafia de Cuba,7,1603,6.6,-1.0,3568,80.0%
64,Imperial Settlers,7,212,7.4,8.0,21043,80.0%
65,Le Havre,7,47,7.9,8.0,26395,80.0%
66,Dominion: Seaside,7,-1,8.0,8.0,14447,80.0%
67,Coconuts Duo,7,3903,7.0,6.0,353,80.0%
68,Zombicide: Black Plague,6,180,7.7,7.0,12615,74.8%
69,Troyes,6,83,7.8,9.0,18847,74.8%
70,Terraforming Mars: Venus Next,6,-1,7.6,7.0,5505,74.8%
71,Terraforming Mars: Prelude,6,-1,8.8,8.0,8372,74.8%
72,Telestrations,6,258,7.4,7.0,12793,74.8%
73,Seasons,6,210,7.4,7.0,20745,74.8%
74,Marvel Champions: The Card Game,6,52,8.2,9.0,9451,74.8%
75,Love Letter,6,282,7.2,7.5,55827,74.8%
76,Lost Cities,6,322,7.2,7.0,37164,74.8%
77,Kung Fu,6,15098,5.8,5.0,77,74.8%
78,Ingenious,6,426,7.1,6.0,15617,74.8%
79,The Grizzled,6,402,7.2,8.0,12202,74.8%
80,Ghost Stories,6,275,7.3,8.5,19378,74.8%
81,Friday,6,413,7.1,6.0,16438,74.8%
82,Fast Flowing Forest Fellers,6,2361,6.5,6.0,1567,74.8%
83,Dice Town,6,868,6.9,8.0,6778,74.8%
84,Black Stories Junior: Green Stories,6,18523,4.9,5.0,48,74.8%
85,Agricola: All Creatures Big and Small,6,279,7.4,7.0,12301,74.8%
86,Wingspan,5,20,8.1,-1.0,42672,68.3%
87,Trajan,5,95,7.8,8.8,14678,68.3%
88,Stick 'Em,5,1012,7.0,7.5,2921,68.3%
89,Star Wars: Imperial Assault,5,43,8.0,7.0,20456,68.3%
90,Puerto Rico,5,28,8.0,7.0,63032,68.3%
91,Peloponnes,5,959,7.1,8.0,2739,68.3%
92,Nuns on the Run,5,1692,6.5,8.0,3793,68.3%
93,Nightfall,5,1738,6.5,7.5,3806,68.3%
94,Megaland,5,2079,6.8,8.0,1487,68.3%
95,It's a Wonderful World,5,172,7.9,9.0,5855,68.3%
96,Imperial Settlers: Why Can't We Be Friends,5,-1,7.6,7.0,1892,68.3%
97,Honshū,5,896,7.0,8.0,4301,68.3%
98,Hide the Kids!,5,6003,6.5,9.0,275,68.3%
99,Get Packing,5,9389,6.1,6.5,188,68.3%
100,Funny Friends,5,1976,6.5,6.0,2466,68.3%
101,Flizz & Miez,5,13753,5.9,6.0,82,68.3%
102,Citadels,5,403,7.1,8.1,48290,68.3%
103,Aqualin,5,3711,7.2,-1.0,354,68.3%
104,Animal Upon Animal,5,908,6.8,7.0,7101,68.3%
105,Android: Netrunner,5,53,7.9,7.0,26700,68.3%
106,Twilight Struggle,4,10,8.3,10.0,40694,60.1%
107,Timeline: Inventions,4,1059,6.7,6.0,7245,60.1%
108,Terraforming Mars: Lunar Exports Promo Card,4,-1,7.9,-1.0,135,60.1%
109,Terraforming Mars: Colonies,4,-1,8.2,6.0,4265,60.1%
110,Star Wars: The Card Game,4,660,7.2,6.0,5326,60.1%
111,Space Race: The Card Game,4,3180,6.9,7.0,596,60.1%
112,Space Hulk: Death Angel – The Card Game,4,614,7.0,8.0,12204,60.1%
113,A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,4,1700,8.3,9.0,725,60.1%
114,Scrabble,4,1807,6.3,3.0,26658,60.1%
115,Saint Malo,4,2195,6.5,8.0,2135,60.1%
116,Roma,4,1149,6.8,8.5,4454,60.1%
117,Rat Hot,4,3546,6.3,7.5,1022,60.1%
118,Quarriors!,4,886,6.8,7.0,13141,60.1%
119,Opera,4,2838,6.6,9.1,1001,60.1%
120,NMBR 9,4,869,6.9,6.0,5682,60.1%
121,Nacht der Magier,4,2511,6.7,8.0,1114,60.1%
122,Machi Koro: Harbor,4,-1,7.1,7.0,5560,60.1%
123,London,4,389,7.4,8.0,6275,60.1%
124,Jambo,4,642,7.0,6.0,7958,60.1%
125,Helvetia,4,1359,7.0,8.5,1948,60.1%
126,Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,4,1817,7.4,8.0,1037,60.1%
127,Hanabi,4,391,7.1,7.0,38808,60.1%
128,Guillotine,4,1182,6.5,7.5,19362,60.1%
129,La Granja: No Siesta,4,1480,6.9,7.0,2044,60.1%
130,Cleopatra and the Society of Architects,4,986,6.8,7.0,6252,60.1%
131,Catch the Moon,4,2515,6.7,8.0,1051,60.1%
132,Bohnanza,4,450,7.0,6.5,38186,60.1%
133,Blokus 3D,4,1183,6.8,5.0,3819,60.1%
134,Black Stories,4,3230,6.0,6.0,4066,60.1%
135,BANG!,4,1270,6.5,7.0,26411,60.1%
136,Bacchus' Banquet,4,6035,6.0,8.2,634,60.1%
137,At the Gates of Loyang,4,296,7.4,8.0,9745,60.1%
138,Agricola: All Creatures Big and Small – More Buildings Big and Small,4,-1,7.7,7.0,1870,60.1%
139,A la carte,4,1917,6.5,6.0,3077,60.1%
140,Unlock!: Heroic Adventures,3,675,7.8,-1.0,1802,49.8%
141,Terraforming Mars: Jovian Lanterns Promo Card,3,-1,7.7,-1.0,142,49.8%
142,Terraforming Mars: Atmo Collectors Promo Card,3,-1,7.8,-1.0,136,49.8%
143,Terra Mystica: Fire & Ice,3,-1,8.4,8.0,3761,49.8%
144,Star Wars: Rebellion,3,9,8.4,8.0,22983,49.8%
145,Silver & Gold,3,601,7.4,7.0,3612,49.8%
146,Scotland Yard,3,1259,6.5,7.0,14291,49.8%
147,Sail to India,3,1537,6.7,7.5,2444,49.8%
148,Saboteur,3,1075,6.6,8.0,25602,49.8%
149,The River,3,2150,6.6,-1.0,1638,49.8%
150,The Resistance,3,267,7.3,7.0,35861,49.8%
151,Point Salad,3,384,7.3,-1.0,7896,49.8%
