,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,One Night Ultimate Werewolf,12,413,7.1,8.0,21419,93.6%
1,Spyfall,11,639,6.9,8.0,18191,92.0%
2,Love Letter,6,282,7.2,8.5,55827,74.8%
3,Isle of Skye: From Chieftain to King,6,195,7.4,-1.0,20353,74.8%
4,Coconuts,5,933,7.0,8.5,3702,68.3%
5,Unusual Suspects,4,2204,6.4,-1.0,2370,60.1%
6,Sushi Go!,4,444,7.1,8.0,34649,60.1%
7,Saint Petersburg (Second Edition),4,600,7.5,-1.0,2828,60.1%
8,Roll for the Galaxy,4,94,7.7,-1.0,26342,60.1%
9,Pick-a-Dog,4,3725,6.2,8.0,1286,60.1%
10,Istanbul,4,117,7.6,8.5,25157,60.1%
11,Fun Farm,4,5661,6.2,7.5,470,60.1%
12,The Castles of Burgundy,4,15,8.1,9.0,46330,60.1%
13,Codenames,4,93,7.6,-1.0,67424,60.1%
14,The Voyages of Marco Polo,3,55,7.9,9.0,20157,49.8%
15,Small World,3,255,7.3,9.0,61593,49.8%
16,Fabled Fruit,3,770,7.0,-1.0,5045,49.8%
17,Camel Up,3,477,7.0,8.0,22756,49.8%
18,Bubble Bomb,3,18459,4.7,7.5,37,49.8%
19,7 Wonders,3,60,7.8,9.0,84104,49.8%
20,Zooloretto,2,755,6.8,7.0,13881,36.9%
21,Viceroy,2,1016,6.8,-1.0,5061,36.9%
22,Screwball Scramble,2,17607,5.5,6.0,319,36.9%
23,Thurn and Taxis,2,428,7.1,7.0,18091,36.9%
24,Targi,2,123,7.6,8.0,14453,36.9%
25,Splendor,2,167,7.5,8.5,58499,36.9%
26,Smash Up,2,865,6.8,8.0,23563,36.9%
27,Saboteur,2,1075,6.6,7.5,25602,36.9%
28,RoboRally,2,441,7.1,9.0,22444,36.9%
29,Pictomania,2,720,7.3,7.5,3230,36.9%
30,Mamma Mia!,2,1566,6.5,7.0,5678,36.9%
31,Las Vegas,2,502,7.1,8.5,9208,36.9%
32,La Isla,2,951,6.9,7.5,4949,36.9%
33,Hospital Rush,2,8659,6.0,7.5,279,36.9%
34,Hanabi,2,391,7.1,7.0,38808,36.9%
35,Good Cop Bad Cop,2,1611,6.6,8.5,2934,36.9%
36,No Thanks!,2,449,7.1,8.0,20289,36.9%
37,Friday,2,413,7.1,7.0,16438,36.9%
38,Evolution,2,461,7.1,-1.0,13581,36.9%
39,Escape: The Curse of the Temple,2,544,7.0,8.0,15459,36.9%
40,Dungeon Petz,2,208,7.5,9.0,12668,36.9%
41,Cartographers,2,122,7.8,-1.0,10489,36.9%
42,Cacao,2,555,7.1,-1.0,8276,36.9%
43,Bezzerwizzer Familieudgave,2,13742,6.0,7.0,79,36.9%
44,Between Two Cities,2,588,7.0,-1.0,9466,36.9%
45,Belfort,2,513,7.2,-1.0,5945,36.9%
46,Alhambra,2,468,7.0,7.0,28607,36.9%
47,Ticket to Ride: Europe,1,119,7.5,8.0,58364,20.5%
48,Yedo,1,631,7.4,-1.0,3468,20.5%
49,Welcome to the Dungeon,1,1086,6.6,8.5,11699,20.5%
50,Villa Paletti,1,1789,6.4,6.0,4030,20.5%
51,Tobago,1,488,7.1,-1.0,10608,20.5%
52,Tides of Time,1,1135,6.7,-1.0,6670,20.5%
53,Thurn and Taxis: Power and Glory,1,-1,7.2,8.0,2079,20.5%
54,Terraforming Mars,1,4,8.4,-1.0,64485,20.5%
55,Star Realms,1,115,7.6,-1.0,35855,20.5%
56,Russian Railroads,1,90,7.8,-1.0,14806,20.5%
57,Rise of Augustus,1,983,6.7,7.5,7564,20.5%
58,Port Royal,1,456,7.1,-1.0,12914,20.5%
59,Planes,1,6100,5.9,-1.0,685,20.5%
60,Patchwork,1,88,7.7,-1.0,46298,20.5%
61,Orléans,1,25,8.1,-1.0,22110,20.5%
62,The Oracle of Delphi,1,570,7.3,-1.0,4195,20.5%
63,Olympos,1,1227,6.9,7.5,2553,20.5%
64,Citadels,1,403,7.1,-1.0,48290,20.5%
65,OddVille,1,1747,6.8,7.5,1829,20.5%
66,Ein Nilpferd kommt selten allein,1,18475,4.9,5.0,44,20.5%
67,Niagara,1,1425,6.5,7.0,7917,20.5%
68,Mysterium,1,256,7.3,-1.0,31970,20.5%
69,Munchkin,1,4419,5.9,8.0,41521,20.5%
70,Mombasa,1,86,7.9,9.0,10927,20.5%
71,Madeira,1,383,7.6,-1.0,3902,20.5%
72,Machi Koro,1,987,6.6,-1.0,26165,20.5%
73,Leg los!,1,10534,6.7,8.5,64,20.5%
74,Jaipur,1,135,7.5,8.0,37008,20.5%
75,Inis,1,107,7.8,-1.0,12580,20.5%
76,Die holde Isolde,1,-1,6.7,-1.0,393,20.5%
77,Helvetia,1,1359,7.0,8.0,1948,20.5%
78,Grimoire,1,2823,6.4,7.5,1340,20.5%
79,Travel Blog,1,5124,6.1,7.0,654,20.5%
80,Great Western Trail,1,11,8.3,-1.0,29290,20.5%
81,Grand Austria Hotel,1,87,7.8,-1.0,12516,20.5%
82,"Going, Going, GONE!",1,3529,6.2,-1.0,1283,20.5%
83,The Big Idea,1,7035,6.1,7.0,288,20.5%
84,Fresco,1,331,7.3,8.0,11812,20.5%
85,Treasure Falls,1,16002,5.6,7.0,162,20.5%
86,Flash Point: Fire Rescue,1,344,7.2,8.0,20894,20.5%
87,Euphoria: Build a Better Dystopia,1,405,7.3,-1.0,9334,20.5%
88,Eselsbrücke,1,3759,7.0,-1.0,395,20.5%
89,Dracula,1,3198,6.2,-1.0,1667,20.5%
90,Dominion,1,98,7.6,8.0,77920,20.5%
91,Doctor Panic,1,5660,6.3,-1.0,414,20.5%
92,Dixit,1,278,7.3,-1.0,50499,20.5%
93,Forbidden Desert,1,380,7.1,-1.0,25536,20.5%
94,The Pillars of the Earth,1,298,7.3,8.0,16300,20.5%
