,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Crokinole,61,66,7.9,10.0,12136,99.9%
1,6 nimmt!,54,597,6.9,7.0,20527,99.9%
2,Race for the Galaxy,50,59,7.8,8.0,46293,99.9%
3,Dominion,35,98,7.6,7.0,77920,99.9%
4,Scythe,30,14,8.2,9.5,57625,99.9%
5,Ra,29,177,7.5,7.0,19077,99.8%
6,BANG!,29,1270,6.5,6.5,26411,99.8%
7,Wits & Wagers,27,622,6.9,7.0,13343,99.8%
8,Ticket to Ride,27,174,7.4,7.0,71408,99.8%
9,Tzolk'in: The Mayan Calendar,25,40,7.9,9.5,30663,99.6%
10,Tac Tac Jack,25,1962,6.4,8.0,3452,99.6%
11,San Juan,24,293,7.3,7.0,22214,99.6%
12,Puerto Rico,23,28,8.0,8.0,63032,99.4%
13,No Thanks!,23,449,7.1,7.0,20289,99.4%
14,Scrabble Flash,22,9891,5.8,5.0,352,99.3%
15,Pick Picknic,22,1836,6.6,7.5,2533,99.3%
16,Star Wars: X-Wing Miniatures Game,21,108,7.7,9.0,23036,99.2%
17,Power Grid,20,39,7.9,9.0,56129,99.0%
18,Medici,20,537,7.1,8.0,7133,99.0%
19,Agricola,20,31,7.9,8.0,63367,99.0%
20,7 Wonders,20,60,7.8,8.0,84104,99.0%
21,For Sale,19,301,7.2,7.0,23815,98.7%
22,Concordia,19,18,8.1,7.0,27940,98.7%
23,Ra: The Dice Game,18,1447,6.8,7.1,2446,98.4%
24,Through the Ages: A Story of Civilization,17,49,7.9,10.0,17986,98.0%
25,Notre Dame,16,289,7.3,9.0,12221,97.4%
26,Carcassonne,16,181,7.4,10.0,101546,97.4%
27,Thurn and Taxis,15,428,7.1,7.0,18091,96.8%
28,Louis XIV,15,711,7.1,8.0,5339,96.8%
29,Terraforming Mars,14,4,8.4,8.0,64485,96.0%
30,Merchant of Venus,14,996,7.1,8.0,2646,96.0%
31,Dominion: Intrigue,14,84,7.7,6.75,30066,96.0%
32,Ca$h 'n Gun$,14,1154,6.6,7.75,9760,96.0%
33,Tsuro,13,933,6.7,6.5,23277,94.9%
34,Guillotine,13,1182,6.5,7.0,19362,94.9%
35,A Fistful of Penguins,13,4652,6.0,7.0,996,94.9%
36,Catan,13,395,7.2,6.0,101212,94.9%
37,Amun-Re,13,365,7.3,7.5,8554,94.9%
38,The Werewolves of Miller's Hollow,12,1010,6.7,8.0,9865,93.6%
39,Twilight Struggle,12,10,8.3,10.0,40694,93.6%
40,Pacific Typhoon,12,3068,6.6,7.25,780,93.6%
41,The Downfall of Pompeii,12,541,7.1,7.0,7368,93.6%
42,Diamonds Club,12,1394,7.0,9.0,1720,93.6%
43,Circus Flohcati,12,1751,6.6,8.0,2542,93.6%
44,Azul,12,50,7.8,8.0,53207,93.6%
45,Union Pacific,11,668,7.2,8.0,4173,92.0%
46,TransAmerica,11,1104,6.7,7.85,7688,92.0%
47,Castles of Mad King Ludwig,11,133,7.6,10.0,22082,92.0%
48,Taktika,10,5338,7.1,8.0,186,90.0%
49,Wingspan,9,20,8.1,8.0,42672,87.4%
50,Leaping Lemmings,9,2890,6.4,8.0,1179,87.4%
51,Hive,9,246,7.3,8.0,29494,87.4%
52,Axis & Allies: War at Sea,9,2713,7.1,8.0,735,87.4%
53,Arkham Horror,9,333,7.3,7.0,36754,87.4%
54,Tumblin-Dice,8,716,7.2,7.0,3886,84.1%
