,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,7 Wonders,57,60,7.8,10.0,84104,99.9%
1,Pandemic,55,99,7.6,9.0,101865,99.9%
2,Pickomino,55,1252,6.6,9.0,8983,99.9%
3,Mystic Vale,45,387,7.3,-1.0,8936,99.9%
4,Love Letter,40,282,7.2,8.0,55827,99.9%
5,7 Wonders Duel,40,17,8.1,10.0,59932,99.9%
6,King of Tokyo,35,313,7.2,9.0,57483,99.9%
7,Harry Potter: Hogwarts Battle,33,288,7.5,-1.0,11884,99.9%
8,Zooloretto: The Dice Game,31,2512,6.4,8.0,1842,99.9%
9,Can't Stop,30,739,6.8,8.0,13213,99.9%
10,PitchCar,27,386,7.3,-1.0,9625,99.8%
11,Carcassonne,27,181,7.4,9.0,101546,99.8%
12,Kingdomino,26,217,7.4,8.0,32067,99.7%
13,Villa Paletti,25,1789,6.4,8.0,4030,99.6%
14,Dominion,24,98,7.6,9.0,77920,99.6%
15,Colt Express,24,392,7.1,9.0,24660,99.6%
16,Catan,24,395,7.2,7.0,101212,99.6%
17,Camel Up,24,477,7.0,8.0,22756,99.6%
18,Railroad Ink: Blazing Red Edition,22,752,7.2,-1.0,3749,99.3%
19,One Night Ultimate Werewolf,21,413,7.1,9.0,21419,99.2%
20,Cube Quest,21,1646,6.8,8.0,1896,99.2%
21,Las Vegas,20,502,7.1,8.0,9208,99.0%
22,Innovation,20,334,7.2,-1.0,14811,99.0%
23,Dominion: Intrigue,20,84,7.7,10.0,30066,99.0%
24,Isle of Skye: From Chieftain to King,19,195,7.4,-1.0,20353,98.7%
25,Coconuts,19,933,7.0,8.0,3702,98.7%
26,Santorini,18,166,7.5,-1.0,27705,98.4%
27,Codenames,18,93,7.6,8.0,67424,98.4%
28,Quadropolis,17,350,7.3,9.0,11027,98.0%
29,Escape: The Curse of the Temple,17,544,7.0,-1.0,15459,98.0%
30,Qwirkle,16,796,6.8,7.0,16075,97.4%
31,Pandemic Legacy: Season 1,16,2,8.6,9.0,41490,97.4%
32,Ticket to Ride,15,174,7.4,8.0,71408,96.8%
33,Lords of Vegas,15,408,7.3,9.0,6532,96.8%
34,Villagers,13,621,7.3,-1.0,4147,94.9%
