,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,122,59,7.8,10.0,46293,99.9%
1,Dominion,77,98,7.6,8.0,77920,99.9%
2,Dominion: Intrigue,16,84,7.7,5.0,30066,97.4%
3,Le Passe-Trappe,14,3642,6.7,8.0,545,96.0%
4,Escalation!,9,7940,5.7,7.0,893,87.4%
5,Hansa Teutonica,8,139,7.6,10.0,11425,84.1%
6,Sushizock im Gockelwok,6,2205,6.5,7.0,2202,74.8%
7,Stone Age,5,111,7.6,6.0,44874,68.3%
8,Samurai,5,209,7.5,8.0,14736,68.3%
9,Can't Stop,5,739,6.8,9.0,13213,68.3%
10,7 Wonders,5,60,7.8,9.0,84104,68.3%
11,TransAmerica,4,1104,6.7,8.0,7688,60.1%
12,Tarantel Tango,4,6212,6.1,-1.0,549,60.1%
13,Ingenious,4,426,7.1,10.0,15617,60.1%
14,Through the Desert,4,499,7.1,8.0,12705,60.1%
15,Chicago Express,3,453,7.2,10.0,7392,49.8%
16,Ticket to Ride: Europe,3,119,7.5,6.0,58364,49.8%
17,Biblios,3,366,7.2,10.0,14969,49.8%
18,Power Grid,3,39,7.9,8.0,56129,49.8%
19,Pickomino,3,1252,6.6,7.0,8983,49.8%
20,Paris Connection,3,1518,6.7,10.0,2448,49.8%
21,Metropolys,3,845,7.0,10.0,4008,49.8%
22,Le Havre,3,47,7.9,9.0,26395,49.8%
23,Trans Europa,2,1528,6.6,8.0,3228,36.9%
24,Animal Upon Animal,2,908,6.8,6.0,7101,36.9%
25,Ra,2,177,7.5,8.0,19077,36.9%
26,Manhattan,2,1152,6.7,5.0,4929,36.9%
27,Jaipur,2,135,7.5,10.0,37008,36.9%
28,Impulse,2,1543,6.9,10.0,1946,36.9%
29,Dixit,2,278,7.3,9.0,50499,36.9%
30,Crokinole,2,66,7.9,10.0,12136,36.9%
31,Coyote,2,2352,6.6,8.0,1360,36.9%
32,Agricola,2,31,7.9,9.0,63367,36.9%
33,A la carte,2,1917,6.5,9.0,3077,36.9%
34,6 nimmt!,2,597,6.9,7.0,20527,36.9%
35,Wasabi!,1,1532,6.5,7.0,4734,20.5%
36,Summoner Wars,1,508,7.3,9.0,6201,20.5%
37,Struggle of Empires,1,479,7.5,8.0,3798,20.5%
38,Steam,1,186,7.6,10.0,9546,20.5%
39,Splendor,1,167,7.5,8.0,58499,20.5%
40,R-Eco,1,1876,6.6,7.0,2116,20.5%
41,No Thanks!,1,449,7.1,5.0,20289,20.5%
42,Innovation,1,334,7.2,10.0,14811,20.5%
43,Hive,1,246,7.3,7.0,29494,20.5%
44,Forbidden Desert,1,380,7.1,-1.0,25536,20.5%
45,Coloretto,1,542,7.0,8.0,17960,20.5%
46,Caverna: The Cave Farmers,1,30,8.0,10.0,28040,20.5%
47,Ca$h 'n Gun$,1,1154,6.6,9.0,9760,20.5%
48,Blue Moon City,1,632,7.0,6.0,7687,20.5%
49,Bananagrams,1,1762,6.4,8.0,8614,20.5%
50,Archaeology: The Card Game,1,1522,6.7,7.0,3083,20.5%
51,Piece o' Cake,1,1855,6.6,7.0,2205,20.5%
52,Würfel Bohnanza,0,1880,6.7,-1.0,1983,0.0%
53,Wizard,0,759,6.9,5.0,8341,0.0%
54,Wir sind das Volk!,0,586,7.8,-1.0,1977,0.0%
55,Who's the Ass?,0,5292,6.1,-1.0,646,0.0%
56,Werewolf,0,1655,6.5,-1.0,4359,0.0%
