,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Pandemic,90,99,7.6,9.0,101865,99.9%
1,Pandemic: On the Brink,53,-1,8.1,9.0,16131,99.9%
2,Ticket to Ride: Europe,39,119,7.5,9.0,58364,99.9%
3,Roll for the Galaxy,39,94,7.7,-1.0,26342,99.9%
4,Carcassonne,29,181,7.4,8.0,101546,99.8%
5,Carcassonne: Expansion 1 – Inns & Cathedrals,26,-1,7.6,8.0,19773,99.7%
6,Thunderstone: Dragonspire,24,793,7.3,8.0,2634,99.6%
7,Thunderstone: Doomgate Legion,24,-1,7.6,7.0,1400,99.6%
8,Carcassonne: The River II,22,-1,7.2,8.0,4234,99.3%
9,Carcassonne: The River,22,-1,7.0,8.0,9925,99.3%
10,Carcassonne: Expansion 5 – Abbey & Mayor,21,-1,7.1,8.0,4613,99.2%
11,Thunderstone: Promo Pack,20,-1,7.4,7.0,386,99.0%
12,7 Wonders Duel,20,17,8.1,-1.0,59932,99.0%
13,Ticket to Ride: Switzerland,18,-1,7.5,8.0,4602,98.4%
14,Thunderstone: Thornwood Siege,18,-1,7.6,7.0,811,98.4%
15,SET,18,1438,6.5,7.0,10813,98.4%
16,Thurn and Taxis,16,428,7.1,6.0,18091,97.4%
17,Thunderstone: Heart of Doom,16,-1,7.7,7.0,580,97.4%
18,Loony Quest,16,843,6.9,7.0,5492,97.4%
19,Kingdom Builder,16,545,7.0,8.0,19618,97.4%
20,Roll for the Galaxy: Ambition,15,-1,8.1,-1.0,3144,96.8%
21,Pandemic Legacy: Season 1,15,2,8.6,10.0,41490,96.8%
22,Thunderstone: Wrath of the Elements,14,-1,7.5,7.0,2018,96.0%
23,Roll Through the Ages: The Bronze Age,14,712,6.9,7.0,11484,96.0%
24,Istanbul,14,117,7.6,8.0,25157,96.0%
25,Time is Money,13,9226,6.2,7.0,148,94.9%
26,Carcassonne: Expansion 3 – The Princess & The Dragon,13,-1,6.8,7.0,8808,94.9%
27,7 Wonders,13,60,7.8,8.0,84104,94.9%
28,Ubongo: Duel,12,2235,6.9,8.0,1035,93.6%
29,Seasons,12,210,7.4,8.0,20745,93.6%
30,Santy Anno,12,4510,6.3,7.0,562,93.6%
31,Pandemic: In the Lab,12,-1,7.9,-1.0,4736,93.6%
32,Monty Python Fluxx,12,3239,6.1,5.0,4831,93.6%
33,Kragmortha,12,7727,5.8,5.0,1140,93.6%
34,Galaxy Trucker,12,191,7.4,9.0,29437,93.6%
35,Fliegen klatschen,12,6438,6.0,7.0,566,93.6%
36,Dungeons & Dragons: The Legend of Drizzt Board Game,12,627,7.3,7.0,5548,93.6%
37,Tunnelz,11,17581,5.3,6.0,34,92.0%
38,Imperial Settlers,11,212,7.4,8.0,21043,92.0%
