,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,109,98,7.6,8.0,77920,99.9%
1,Ticket to Ride,14,174,7.4,7.0,71408,96.0%
2,Pandemic,13,99,7.6,7.0,101865,94.9%
3,Agricola,13,31,7.9,9.0,63367,94.9%
4,Dixit,11,278,7.3,8.0,50499,92.0%
5,Catch Phrase!,9,2662,6.3,6.0,2307,87.4%
6,The Battle for Hill 218,8,2055,6.6,7.0,1756,84.1%
7,Plato 3000,7,4709,6.4,7.0,438,80.0%
8,Bohnanza,7,450,7.0,8.0,38186,80.0%
9,Wits & Wagers,6,622,6.9,7.0,13343,74.8%
10,Qwirkle,6,796,6.8,-1.0,16075,74.8%
11,Dominion: Cornucopia,6,-1,7.7,8.0,5662,74.8%
12,Can't Stop,6,739,6.8,7.0,13213,74.8%
13,Bananagrams,6,1762,6.4,6.0,8614,74.8%
14,King of Tokyo,5,313,7.2,8.0,57483,68.3%
15,7 Wonders,5,60,7.8,7.0,84104,68.3%
16,Steam,4,186,7.6,9.0,9546,60.1%
17,Puerto Rico,4,28,8.0,9.0,63032,60.1%
18,Morels,4,706,7.0,7.0,7266,60.1%
19,Smash Up,3,865,6.8,8.0,23563,49.8%
20,Power Grid,3,39,7.9,9.0,56129,49.8%
21,Pandemic: On the Brink,3,-1,8.1,8.0,16131,49.8%
22,Fresco,3,331,7.3,8.0,11812,49.8%
23,Dominion: Prosperity,3,-1,8.3,8.0,13433,49.8%
24,Cribbage,3,615,7.1,7.0,8282,49.8%
25,Container,3,702,7.2,9.0,4377,49.8%
26,Carcassonne,3,181,7.4,7.0,101546,49.8%
27,Sushi Go!,2,444,7.1,-1.0,34649,36.9%
28,Catan,2,395,7.2,7.0,101212,36.9%
29,Ora et Labora,2,136,7.7,9.0,9747,36.9%
30,Mille Bornes,2,7284,5.7,6.0,7311,36.9%
31,Keythedral,2,983,7.1,8.0,2965,36.9%
32,Keyflower,2,72,7.8,9.0,18952,36.9%
33,Innovation,2,334,7.2,8.0,14811,36.9%
34,Glory to Rome,2,200,7.5,8.0,12957,36.9%
35,Forbidden Island,2,721,6.8,7.0,41883,36.9%
36,Caylus,2,75,7.8,9.0,26766,36.9%
37,Caverna: The Cave Farmers,2,30,8.0,8.0,28040,36.9%
38,Troyes,1,83,7.8,-1.0,18847,20.5%
39,Trajan,1,95,7.8,9.0,14678,20.5%
40,Tammany Hall,1,743,7.3,8.0,3378,20.5%
41,Survive: Escape from Atlantis!,1,285,7.3,-1.0,20407,20.5%
42,Snowdonia,1,489,7.4,8.0,4542,20.5%
43,Small World,1,255,7.3,7.0,61593,20.5%
44,Scrabble,1,1807,6.3,5.0,26658,20.5%
45,Scoville,1,657,7.2,8.0,4756,20.5%
