,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,6 nimmt!,669,597,6.9,7.0,20527,100.0%
1,Ra,373,177,7.5,8.0,19077,100.0%
2,Acquire,326,276,7.3,10.0,18189,100.0%
3,Elk Fest,236,3271,6.2,10.0,1803,100.0%
4,Ticket to Ride,174,174,7.4,8.0,71408,100.0%
5,TransAmerica,142,1104,6.7,7.0,7688,99.9%
6,Crokinole,124,66,7.9,10.0,12136,99.9%
7,Union Pacific,100,668,7.2,10.0,4173,99.9%
8,Lost Cities,96,322,7.2,8.0,37164,99.9%
9,Le Passe-Trappe,80,3642,6.7,9.0,545,99.9%
10,Age of Steam,73,118,7.8,10.0,8840,99.9%
11,Perudo,67,684,6.9,9.0,12572,99.9%
12,Scythe,60,14,8.2,8.0,57625,99.9%
13,Excape,52,2814,6.3,7.0,1570,99.9%
14,Reef Encounter,49,650,7.1,8.0,4966,99.9%
15,Mystery Rummy: Al Capone and the Chicago Underworld,49,2695,6.8,8.0,798,99.9%
16,No Thanks!,45,449,7.1,8.0,20289,99.9%
17,The Princes of Florence,33,182,7.5,9.0,14549,99.9%
18,Medici,31,537,7.1,8.0,7133,99.9%
19,King of Tokyo,25,313,7.2,8.0,57483,99.6%
20,Mhing,24,3322,6.7,8.0,670,99.6%
21,Power Grid,23,39,7.9,8.0,56129,99.4%
22,Money!,23,1868,6.5,7.0,2716,99.4%
23,Galaxy Trucker,23,191,7.4,9.0,29437,99.4%
24,Agricola,23,31,7.9,7.0,63367,99.4%
25,Tikal,22,263,7.3,7.0,17891,99.3%
26,For Sale,20,301,7.2,7.0,23815,99.0%
27,Dream Factory,18,745,7.1,8.0,5070,98.4%
28,Survive: Escape from Atlantis!,15,285,7.3,8.0,20407,96.8%
29,Fabled Fruit,15,770,7.0,8.0,5045,96.8%
30,DC Comics Deck-Building Game,15,775,7.0,9.0,6301,96.8%
31,To Court the King,14,1806,6.5,7.0,3870,96.0%
32,Tiny Epic Galaxies,14,271,7.4,8.0,15645,96.0%
33,Las Vegas,13,502,7.1,9.0,9208,94.9%
34,Concordia,13,18,8.1,9.0,27940,94.9%
35,Terraforming Mars,12,4,8.4,7.0,64485,93.6%
36,Strat-O-Matic Pro Football,12,3794,7.2,7.0,380,93.6%
37,Progress: Evolution of Technology,12,2246,6.5,8.0,1791,93.6%
38,Die Macher,12,286,7.6,10.0,5222,93.6%
39,Dungeons & Dragons: Wrath of Ashardalon Board Game,12,731,7.1,8.0,5846,93.6%
40,Star Wars: The Queen's Gambit,11,773,7.6,9.0,2096,92.0%
41,Root,11,28,8.1,10.0,24064,92.0%
42,Imperial Settlers,11,212,7.4,8.0,21043,92.0%
43,Dungeons & Dragons: Castle Ravenloft Board Game,11,766,7.0,8.0,8427,92.0%
44,Claustrophobia,11,301,7.5,8.0,6645,92.0%
45,Tumblin-Dice,10,716,7.2,7.0,3886,90.0%
46,Daytona 500,10,1939,7.1,7.0,998,90.0%
47,Ascending Empires,10,1116,7.2,10.0,1997,90.0%
48,18Chesapeake,10,1380,8.0,7.9,757,90.0%
49,1846: The Race for the Midwest,10,462,7.9,7.0,2143,90.0%
50,Great Western Trail,9,11,8.3,9.0,29290,87.4%
51,Finished!,9,2393,6.8,7.8,1112,87.4%
52,Tramways Engineer's Workbook,8,3903,7.4,7.8,257,84.1%
53,Marvel Champions: The Card Game,8,52,8.2,8.9,9451,84.1%
54,Arkwright,8,551,7.9,8.7,1991,84.1%
55,Thunderstone Quest,7,338,7.9,9.6,3142,80.0%
56,Star Wars: Imperial Assault,7,43,8.0,7.4,20456,80.0%
57,Sid Meier's Civilization: The Board Game,7,259,7.4,7.7,14412,80.0%
58,JamSumo (Second Edition),7,-1,8.0,7.0,21,80.0%
59,Food Chain Magnate,7,30,8.1,9.7,13806,80.0%
60,Fire & Axe: A Viking Saga,7,1045,7.0,7.8,3016,80.0%
61,Chicago Express,7,453,7.2,6.8,7392,80.0%
62,The Castles of Burgundy,7,15,8.1,6.6,46330,80.0%
63,Roads & Boats,6,399,7.7,8.5,3075,74.8%
64,Heaven & Ale,6,264,7.6,6.6,6394,74.8%
65,Dinosaur Island,6,134,7.7,6.6,11483,74.8%
66,Catacombs,6,998,7.1,8.6,2889,74.8%
67,Russian Railroads,5,90,7.8,7.5,14806,68.3%
68,Kanban: Driver's Edition,5,176,7.8,7.5,5711,68.3%
69,Bus,5,810,7.5,6.5,2009,68.3%
70,SpaceCorp,4,828,7.7,7.4,1692,60.1%
71,Irish Gauge,4,1043,7.4,7.4,1721,60.1%
72,1830: Railways & Robber Barons,4,196,7.9,7.4,4680,60.1%
73,Wildcatters,3,1297,7.6,8.3,1068,49.8%
74,Tramways,3,1203,7.4,7.2,1316,49.8%
75,Through the Ages: A New Story of Civilization,3,6,8.4,8.4,22963,49.8%
76,Straight Shooter,3,-1,5.5,6.3,14,49.8%
77,Star Trek: Fleet Captains,3,586,7.5,7.3,3152,49.8%
78,Terror in Meeple City,3,857,6.9,7.5,7117,49.8%
79,Q.E.,3,873,7.5,7.5,1796,49.8%
80,Neanderthal,3,1240,7.4,7.3,1418,49.8%
81,Merchant of Venus (Second Edition),3,776,7.2,8.3,3588,49.8%
82,Mansions of Madness: Second Edition,3,33,8.1,7.2,24995,49.8%
83,Dominant Species,3,64,7.8,7.3,17989,49.8%
84,18CZ,3,1956,7.9,7.3,550,49.8%
85,WWE Legends Royal Rumble Card Game,2,8139,7.2,6.2,79,36.9%
86,Star Wars: Rebellion,2,9,8.4,7.2,22983,36.9%
87,Snowdonia: Deluxe Master Set,2,-1,8.2,7.2,1227,36.9%
88,Samarkand: Routes to Riches,2,1709,6.9,7.2,1605,36.9%
89,Marvel Villainous: Infinite Power,2,3463,7.2,7.2,487,36.9%
90,Marvel United,2,1612,7.4,6.4,1105,36.9%
91,Horrified,2,184,7.8,6.3,6328,36.9%
92,Endeavor: Age of Sail,2,113,8.0,8.2,6220,36.9%
93,Civilization: A New Dawn,2,647,7.3,7.2,4256,36.9%
94,Baltimore & Ohio,2,2484,7.2,7.1,615,36.9%
95,American Rails,2,1551,7.4,7.2,956,36.9%
96,Volldampf,1,3119,6.9,6.1,581,20.5%
97,Steam over Holland,1,2581,7.3,7.1,522,20.5%
98,Star Wars: X-Wing (Second Edition),1,559,8.3,7.1,1674,20.5%
99,Star Wars: Outer Rim,1,262,7.7,7.1,5620,20.5%
100,Pax Pamir: Second Edition,1,77,8.4,8.1,4264,20.5%
101,Meltwater: A Game of Tactical Starvation,1,4831,7.7,6.1,164,20.5%
