,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Ra,21,177,7.5,9.5,19077,99.2%
1,Dominion,15,98,7.6,9.5,77920,96.8%
2,Bamboleo,15,3000,6.4,7.5,1397,96.8%
3,Zitternix,14,6600,6.0,7.0,398,96.0%
4,Dungeon Dice,14,4036,6.8,9.0,580,96.0%
5,The Werewolves of Miller's Hollow: The Village,10,2635,6.9,-1.0,727,90.0%
6,High Society,9,566,7.1,8.0,8875,87.4%
7,Formula D,9,520,7.0,10.0,17119,87.4%
8,Tumblin-Dice,8,716,7.2,-1.0,3886,84.1%
9,Mage Wars Arena,8,245,7.6,10.0,7372,84.1%
10,Crokinole,8,66,7.9,9.0,12136,84.1%
11,Defenders of the Realm,7,525,7.3,9.0,5212,80.0%
12,Star Wars: X-Wing Miniatures Game,6,108,7.7,8.5,23036,74.8%
13,Legendary: A Marvel Deck Building Game,6,175,7.6,9.1,19734,74.8%
14,Pillage & Plunder: The Viking Longship Game,5,-1,6.3,-1.0,20,68.3%
15,Formula Dé,4,-1,7.0,9.5,7632,60.1%
16,Forbidden Island,4,721,6.8,-1.0,41883,60.1%
17,For Sale,4,301,7.2,8.0,23815,60.1%
18,Dragon Rampage,4,4476,6.4,9.5,507,60.1%
19,Blokus,4,646,6.9,6.5,22840,60.1%
20,Battlestar Galactica: The Board Game,4,81,7.7,8.5,32861,60.1%
21,7 Wonders,4,60,7.8,9.0,84104,60.1%
22,Ys,3,1281,6.9,9.5,2485,49.8%
23,Witch's Brew,3,928,7.0,9.0,3652,49.8%
24,Troyes,3,83,7.8,10.0,18847,49.8%
25,Loopin' Louie,3,922,6.8,-1.0,8390,49.8%
26,A Game of Thrones Collectible Card Game,3,3273,6.9,9.0,610,49.8%
27,Formula D: Circuits 2 – Hockenheim and Valencia,3,-1,7.6,9.0,706,49.8%
28,Duel of Ages Set 1: Worldspanner,3,2402,6.6,10.0,1684,49.8%
29,Descent: Journeys in the Dark (Second Edition),3,116,7.7,5.0,22661,49.8%
30,A Touch of Evil: The Supernatural Game,2,990,7.0,8.0,4412,36.9%
31,The Resistance,2,267,7.3,-1.0,35861,36.9%
32,Quarriors!,2,886,6.8,-1.0,13141,36.9%
33,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2,2100,6.8,-1.0,1399,36.9%
34,Diamant,2,718,6.8,9.0,17037,36.9%
35,Castles of Mad King Ludwig,2,133,7.6,-1.0,22082,36.9%
36,7 Wonders: Leaders,2,-1,7.8,-1.0,13462,36.9%
37,Smash Up,1,865,6.8,-1.0,23563,20.5%
38,Shadows over Camelot,1,406,7.1,7.5,25418,20.5%
39,Sentinels of the Multiverse,1,398,7.2,-1.0,14738,20.5%
40,Pass the Pigs,1,20117,5.4,5.5,5293,20.5%
41,Lords of Waterdeep,1,71,7.8,-1.0,45819,20.5%
42,Kingsburg: To Forge a Realm,1,-1,7.9,-1.0,4148,20.5%
43,Kingsburg,1,354,7.2,9.0,18324,20.5%
44,King of Tokyo: Power Up!,1,-1,7.6,-1.0,10407,20.5%
45,King of Tokyo,1,313,7.2,-1.0,57483,20.5%
46,Guildhall,1,1006,6.9,-1.0,3911,20.5%
47,Formula Dé Circuits 7 & 8: Magny-Cours & Monza,1,-1,7.5,9.5,275,20.5%
48,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,1,-1,7.6,-1.0,188,20.5%
49,Formula Dé Circuits 23 - 26: USA Track Pack #1,1,-1,7.4,-1.0,305,20.5%
50,Formula Dé Circuits 11 & 12: Watkins Glen & Silverstone,1,-1,7.5,9.75,254,20.5%
51,Duel of Ages II,1,1448,7.4,10.0,1172,20.5%
52,Dominion: Intrigue,1,84,7.7,-1.0,30066,20.5%
