,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Tsuro,26,933,6.7,9.0,23277,99.7%
1,Red7,16,657,6.9,8.0,12645,97.4%
2,Love Letter,13,282,7.2,10.0,55827,94.9%
3,Walk the Plank!,12,2291,6.6,7.5,1692,93.6%
4,Qwixx,12,764,6.9,-1.0,9443,93.6%
5,Camel Up,11,477,7.0,8.0,22756,92.0%
6,Splendor,9,167,7.5,7.0,58499,87.4%
7,Jaipur,9,135,7.5,8.0,37008,87.4%
8,For Sale,7,301,7.2,7.5,23815,80.0%
9,Just One,6,163,7.6,-1.0,11621,74.8%
10,Hanabi,6,391,7.1,6.5,38808,74.8%
11,Century: Spice Road,6,250,7.4,-1.0,18492,74.8%
12,Bärenpark,6,291,7.4,7.5,11956,74.8%
13,Sushi Go!,5,444,7.1,7.5,34649,68.3%
14,Stop Thief!,5,1739,7.0,8.0,1384,68.3%
15,Lords of Waterdeep,5,71,7.8,9.0,45819,68.3%
16,Codenames,5,93,7.6,9.0,67424,68.3%
17,Azul,5,50,7.8,-1.0,53207,68.3%
18,7 Wonders,5,60,7.8,7.5,84104,68.3%
19,Roll for the Galaxy,4,94,7.7,9.5,26342,60.1%
20,The Resistance: Avalon,4,131,7.6,6.8,27053,60.1%
21,Rent a Hero,4,2835,6.3,8.0,1581,60.1%
22,Once Upon a Time: The Storytelling Card Game,4,1630,6.4,7.0,8092,60.1%
23,Mini Rails,4,1780,7.0,7.5,1296,60.1%
24,The Game: Extreme,4,2064,7.0,-1.0,1033,60.1%
25,Fuji Flush,4,1887,6.6,8.0,2348,60.1%
26,Adrenaline,4,730,7.1,7.5,5528,60.1%
27,San Juan,3,293,7.3,8.0,22214,49.8%
28,Revolution!,3,1289,6.7,8.0,4098,49.8%
29,NOIR: Deductive Mystery Game,3,2666,6.5,6.5,1336,49.8%
30,Gier,3,7790,6.1,-1.0,255,49.8%
31,FUSE,3,645,7.1,7.5,7016,49.8%
32,Cheaty Mages!,3,2843,6.3,7.0,1909,49.8%
33,The Castles of Burgundy,3,15,8.1,9.0,46330,49.8%
34,Captain Sonar,3,157,7.6,8.0,15954,49.8%
35,Buccaneer Bones,3,7228,5.8,7.5,626,49.8%
36,BANG! The Dice Game,3,567,7.0,7.0,19765,49.8%
37,Western Legends,2,243,7.7,8.0,6540,36.9%
38,Ticket to Ride: Europe,2,119,7.5,8.5,58364,36.9%
39,The Quest for El Dorado,2,165,7.6,-1.0,11988,36.9%
40,Palastgeflüster,2,1570,6.8,7.0,2202,36.9%
41,L.L.A.M.A.,2,1725,6.5,-1.0,3764,36.9%
42,Istanbul,2,117,7.6,8.5,25157,36.9%
43,Fresco,2,331,7.3,7.5,11812,36.9%
44,Flip 9,2,13240,6.0,6.5,86,36.9%
45,Falling Coin,2,17455,5.3,7.0,62,36.9%
46,Dragon Punch,2,7502,6.1,7.0,313,36.9%
47,Covert,2,1506,7.1,7.5,1395,36.9%
48,Clank! In! Space!: A Deck-Building Adventure,2,105,7.9,9.0,9123,36.9%
49,Chronicle,2,1752,6.8,7.5,1748,36.9%
50,Catan,2,395,7.2,7.0,101212,36.9%
51,BraveRats,2,2202,6.5,6.5,2156,36.9%
52,6 nimmt!,2,597,6.9,7.0,20527,36.9%
53,Untold: Adventures Await,1,3766,7.2,-1.0,361,20.5%
54,Tranquility,1,3310,7.5,-1.0,382,20.5%
55,The Taverns of Tiefenthal,1,267,7.6,-1.0,6217,20.5%
56,Targi,1,123,7.6,-1.0,14453,20.5%
57,Symphony No.9,1,3781,7.0,-1.0,371,20.5%
58,Space Planets,1,10579,6.2,-1.0,95,20.5%
59,Scare It!,1,9087,6.0,8.0,242,20.5%
60,Saint Petersburg,1,303,7.3,7.0,14518,20.5%
61,Roll Player,1,194,7.5,9.0,13177,20.5%
62,Port Royal,1,456,7.1,8.0,12914,20.5%
63,Point Salad,1,384,7.3,-1.0,7896,20.5%
64,Munchkin,1,4419,5.9,6.5,41521,20.5%
65,Mariposas,1,1354,7.2,-1.0,1582,20.5%
66,Lost Ruins of Arnak,1,291,8.3,-1.0,2496,20.5%
67,Lost Cities,1,322,7.2,-1.0,37164,20.5%
68,Kingdomino Duel,1,2004,6.9,-1.0,1154,20.5%
69,Gùgōng,1,317,7.5,8.0,6083,20.5%
70,Funemployed,1,1992,6.8,8.0,1578,20.5%
71,Deep Sea Adventure,1,619,7.0,7.5,10690,20.5%
72,Dead of Winter: A Crossroads Game,1,121,7.6,9.0,39207,20.5%
73,Dark Moon,1,1038,7.0,8.0,3107,20.5%
74,Cypher,1,6217,5.9,7.0,651,20.5%
75,CV,1,1241,6.6,7.0,5830,20.5%
76,The Crew: The Quest for Planet Nine,1,41,8.0,-1.0,14567,20.5%
77,Coup,1,501,7.0,7.5,35884,20.5%
78,Citadels,1,403,7.1,7.0,48290,20.5%
79,Age of Thieves,1,4098,6.8,7.5,433,20.5%
80,"Western Legends: The Good, the Bad, and the Handsome",0,-1,7.8,-1.0,540,0.0%
81,Western Legends: Fistful of Extras,0,-1,7.9,-1.0,590,0.0%
82,Wanted: Rich or Dead,0,12954,6.3,-1.0,64,0.0%
83,Vault Wars,0,2377,6.9,7.5,1014,0.0%
84,Unlock!: Mystery Adventures – The Tonipal's Treasure,0,1457,7.1,-1.0,1588,0.0%
85,Ultimate Werewolf: Inquisition,0,3150,6.5,-1.0,878,0.0%
86,Targi: The Expansion,0,-1,8.2,-1.0,600,0.0%
87,Talisman,0,2256,6.4,6.5,5116,0.0%
88,Sweet Nose,0,8942,6.6,-1.0,105,0.0%
89,Sophie's World,0,19309,4.9,-1.0,87,0.0%
90,Secret Moon,0,10942,5.8,-1.0,240,0.0%
91,Sail to India,0,1537,6.7,7.0,2444,0.0%
92,Runes & Ruin,0,-1,5.2,-1.0,19,0.0%
93,Rory's Story Cubes: Voyages,0,3130,6.6,-1.0,866,0.0%
94,Roll for the Galaxy: Ambition,0,-1,8.1,-1.0,3144,0.0%
95,RoboRally,0,441,7.1,7.0,22444,0.0%
96,Rhino Hero,0,722,6.9,7.5,8330,0.0%
97,Ragers: Champions of the Arena,0,15960,5.9,-1.0,40,0.0%
98,Puerto Rico,0,28,8.0,7.0,63032,0.0%
99,Power Grid: The Card Game,0,1892,6.8,-1.0,1617,0.0%
100,Pocket Odyssey,0,11586,7.4,-1.0,37,0.0%
101,PaiMiahhh,0,12773,6.6,-1.0,38,0.0%
102,Overseers,0,2847,6.7,-1.0,938,0.0%
103,My Story,0,7415,6.7,-1.0,136,0.0%
104,Monster My Neighbor,0,7261,6.0,7.0,356,0.0%
105,Mix It,0,8787,6.2,7.5,175,0.0%
106,Liberatores: The Conspiracy to Liberate Rome,0,9523,6.4,-1.0,118,0.0%
107,Legacy: The Testament of Duke de Crecy,0,737,7.2,7.0,4003,0.0%
108,Latitude 90: The Origin,0,-1,8.0,-1.0,19,0.0%
109,KIKA,0,-1,7.1,-1.0,8,0.0%
110,Joraku,0,2428,7.0,7.0,768,0.0%
111,In A Bind: Expansions,0,-1,6.7,-1.0,32,0.0%
112,In A Bind Jr,0,12749,7.0,-1.0,33,0.0%
113,In a Bind,0,5326,7.1,-1.0,214,0.0%
114,How to Human,0,18311,5.1,6.0,55,0.0%
115,Haze Islands,0,6693,7.3,-1.0,130,0.0%
116,Harvest Island,0,4505,7.0,-1.0,281,0.0%
117,Guns & Steel,0,3622,6.4,7.0,875,0.0%
118,GROWL,0,4931,6.7,-1.0,409,0.0%
119,Gooseberry,0,6030,6.7,7.0,208,0.0%
120,Forbidden Island,0,721,6.8,-1.0,41883,0.0%
121,The Flow of History,0,1617,6.8,7.5,1952,0.0%
122,Figment,0,-1,6.7,7.5,23,0.0%
123,Escape Plan,0,445,7.6,-1.0,3492,0.0%
124,Eclipse,0,51,7.9,7.5,26127,0.0%
125,Dragon & Lyre,0,-1,5.0,-1.0,5,0.0%
126,Dominion: Intrigue,0,84,7.7,7.0,30066,0.0%
127,Discworld: Ankh-Morpork,0,466,7.2,7.5,9231,0.0%
128,Dead of Winter: Kodiak Colby,0,-1,7.7,-1.0,558,0.0%
129,Dadaocheng,0,6162,6.7,-1.0,193,0.0%
130,CV: Promo Cards,0,-1,7.0,-1.0,222,0.0%
131,Council of Verona,0,2756,6.3,7.0,1826,0.0%
132,Conflicting Legends,0,11833,6.2,-1.0,113,0.0%
133,Cha dango,0,8766,6.6,8.5,99,0.0%
134,Catan Card Game,0,960,6.7,6.5,13003,0.0%
135,Carcassonne,0,181,7.4,6.0,101546,0.0%
136,Buccaneer Bones: Expansion Set,0,-1,5.8,-1.0,60,0.0%
137,Bohnanza,0,450,7.0,7.0,38186,0.0%
138,Blackout: Hong Kong,0,483,7.5,-1.0,3697,0.0%
139,Black Sheep and White Sheep,0,17531,5.5,6.0,84,0.0%
140,Behind the Throne,0,6351,6.3,6.0,322,0.0%
141,Animals Frightening Night!,0,11005,6.2,-1.0,109,0.0%
142,Adrenaline: Chainsaw,0,-1,7.3,-1.0,181,0.0%
