,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Clue,51,8703,5.7,7.0,17489,99.9%
1,Animal Upon Animal,45,908,6.8,8.0,7101,99.9%
2,Memory,34,20252,4.7,5.0,2470,99.9%
3,Telestrations,31,258,7.4,8.0,12793,99.9%
4,Dominion,28,98,7.6,8.5,77920,99.8%
5,Jungle Speed,25,1382,6.5,7.3,11283,99.6%
6,7 Wonders,25,60,7.8,9.5,84104,99.6%
7,Kingdom Builder,24,545,7.0,7.3,19618,99.6%
8,Ghost Stories,23,275,7.3,9.5,19378,99.4%
9,Affenparty,23,-1,5.0,7.0,6,99.4%
10,Happy Salmon,22,1227,6.8,7.5,4035,99.3%
11,King of Tokyo,20,313,7.2,8.5,57483,99.0%
12,Agricola,19,31,7.9,10.0,63367,98.7%
13,Party Animals,18,13276,5.9,7.5,126,98.4%
14,Escape: The Curse of the Temple,18,544,7.0,7.0,15459,98.4%
15,Ticket to Ride,17,174,7.4,8.8,71408,98.0%
16,Sagrada,16,147,7.5,9.0,25897,97.4%
17,Cockroach Poker,16,1027,6.7,6.2,8610,97.4%
18,Carcassonne,16,181,7.4,7.3,101546,97.4%
19,Tajemnicze Domostwo,15,633,7.2,8.0,4875,96.8%
20,Rush Hour Scramble,15,8001,6.6,7.0,117,96.8%
21,Cryptid,15,272,7.5,9.0,7446,96.8%
22,The Castles of Burgundy,15,15,8.1,9.0,46330,96.8%
23,Carcassonne: Expansion 3 – The Princess & The Dragon,15,-1,6.8,7.0,8808,96.8%
24,Qwixx,14,764,6.9,7.5,9443,96.0%
25,Dominion: Intrigue,14,84,7.7,8.5,30066,96.0%
26,Catan Card Game,14,960,6.7,7.0,13003,96.0%
27,"Here, Fishy, Fishy!",13,12689,5.8,6.0,168,94.9%
28,Bling Bling Gemstone,13,3816,6.6,7.5,574,94.9%
29,Wingspan,12,20,8.1,10.0,42672,93.6%
30,L.L.A.M.A.,12,1725,6.5,7.0,3764,93.6%
31,King of Tokyo: Power Up!,12,-1,7.6,8.5,10407,93.6%
32,Catan,12,395,7.2,4.0,101212,93.6%
33,T.I.M.E Stories,11,143,7.6,8.8,23672,92.0%
34,Pictomania (Second Edition),11,1346,7.6,6.5,1022,92.0%
35,Menara,11,816,7.5,7.0,2100,92.0%
36,Lagoonies,11,12202,6.3,5.7,92,92.0%
37,Lady Alice,11,4454,6.3,7.3,587,92.0%
38,King of Tokyo: Halloween,11,-1,7.2,6.5,4476,92.0%
39,First Orchard,11,2644,6.7,6.5,989,92.0%
40,Coconuts,11,933,7.0,7.0,3702,92.0%
41,Tapple,10,3578,6.4,5.5,901,90.0%
42,ICECOOL,10,863,6.8,6.0,8165,90.0%
43,Escape: The Curse of the Temple – Expansion 1: Illusions,10,-1,7.4,6.5,979,90.0%
44,Diamant,10,718,6.8,6.7,17037,90.0%
45,The City,10,2035,6.5,7.0,2091,90.0%
46,Splendor,9,167,7.5,8.5,58499,87.4%
47,Magic Maze,9,497,7.1,6.8,15564,87.4%
48,Dixit: Odyssey,9,212,7.5,6.8,16662,87.4%
49,Ticket to Ride Map Collection: Volume 3 – The Heart of Africa,8,-1,7.4,8.0,2708,84.1%
