,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,201,59,7.8,9.0,46293,100.0%
1,Star Realms,158,115,7.6,9.0,35855,99.9%
2,Through the Ages: A New Story of Civilization,155,6,8.4,10.0,22963,99.9%
3,Terraforming Mars,85,4,8.4,10.0,64485,99.9%
4,Carcassonne,65,181,7.4,7.5,101546,99.9%
5,Scythe,55,14,8.2,8.5,57625,99.9%
6,Roll for the Galaxy,49,94,7.7,9.0,26342,99.9%
7,Lords of Waterdeep,46,71,7.8,8.0,45819,99.9%
8,Android: Netrunner,46,53,7.9,10.0,26700,99.9%
9,Agricola,38,31,7.9,10.0,63367,99.9%
10,Jaipur,37,135,7.5,7.5,37008,99.9%
11,Patchwork,35,88,7.7,7.0,46298,99.9%
12,Azul,33,50,7.8,9.0,53207,99.9%
13,Splendor,29,167,7.5,8.0,58499,99.8%
14,Dominion,29,98,7.6,8.0,77920,99.8%
15,Alien Frontiers,29,232,7.4,9.0,14122,99.8%
16,Coup,28,501,7.0,9.0,35884,99.8%
17,Pandemic Legacy: Season 1,27,2,8.6,9.0,41490,99.8%
18,That's Pretty Clever!,26,130,7.6,7.0,14225,99.7%
19,Terra Mystica,26,16,8.1,9.0,39166,99.7%
20,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,26,440,7.2,8.0,12015,99.7%
21,Viticulture: Complete Collector's Edition,25,-1,8.4,9.0,762,99.6%
22,Skull,25,381,7.2,8.0,14130,99.6%
23,Legendary: A Marvel Deck Building Game,25,175,7.6,8.5,19734,99.6%
24,Onirim (Second Edition),24,580,7.1,7.0,8087,99.6%
25,Ticket to Ride: Europe,22,119,7.5,8.5,58364,99.3%
26,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,22,-1,7.7,-1.0,5150,99.3%
27,7 Wonders,22,60,7.8,8.0,84104,99.3%
28,Magic Maze,21,497,7.1,8.0,15564,99.2%
29,Star Realms: Colony Wars,19,164,7.9,8.0,6040,98.7%
30,Ticket to Ride,18,174,7.4,7.5,71408,98.4%
31,Cockroach Poker Royal,18,1162,7.0,8.0,2331,98.4%
32,Sagrada,17,147,7.5,8.0,25897,98.0%
33,Mafia de Cuba,16,1603,6.6,7.0,3568,97.4%
34,Charterstone,15,306,7.4,9.0,11703,96.8%
35,Century: Spice Road,14,250,7.4,8.0,18492,96.0%
36,The Castles of Burgundy,14,15,8.1,8.0,46330,96.0%
37,Great Western Trail,13,11,8.3,9.0,29290,94.9%
38,Sushi Go Party!,12,188,7.5,7.0,22195,93.6%
39,One Deck Dungeon,12,636,7.1,8.0,7994,93.6%
40,Cosmic Encounter,12,144,7.5,9.0,27327,93.6%
41,Ra,11,177,7.5,8.0,19077,92.0%
42,Isle of Skye: From Chieftain to King,11,195,7.4,8.0,20353,92.0%
43,A Game of Thrones: The Card Game (Second Edition),11,475,7.6,9.0,4197,92.0%
44,Eldritch Horror,11,82,7.8,9.0,29279,92.0%
45,Elder Sign,11,548,7.0,9.0,22122,92.0%
46,Alhambra,11,468,7.0,8.0,28607,92.0%
47,Kingdomino,10,217,7.4,7.5,32067,90.0%
48,Five Tribes,10,65,7.8,9.0,32178,90.0%
49,Arkham Horror: The Card Game,10,22,8.2,9.0,28406,90.0%
50,Twilight Struggle,9,10,8.3,8.0,40694,87.4%
51,Quadropolis,9,350,7.3,7.5,11027,87.4%
52,Onitama,9,247,7.4,7.5,15071,87.4%
53,Imperial Settlers,9,212,7.4,8.5,21043,87.4%
54,Diamant,9,718,6.8,7.5,17037,87.4%
55,Codenames,9,93,7.6,6.0,67424,87.4%
56,Tortuga 1667,8,1361,7.0,7.0,2416,84.1%
57,Star Wars: The Card Game,8,660,7.2,7.0,5326,84.1%
58,The Resistance,8,267,7.3,8.0,35861,84.1%
59,The Quacks of Quedlinburg,8,67,7.8,-1.0,22044,84.1%
60,Monikers,8,340,7.8,8.0,3475,84.1%
61,Everdell,8,36,8.1,-1.0,19285,84.1%
62,Wingspan,7,20,8.1,8.5,42672,80.0%
63,"Warhammer 40,000: Conquest",7,801,7.4,7.0,2849,80.0%
64,Not Alone,7,685,7.0,8.0,7924,80.0%
65,Keyflower,7,72,7.8,10.0,18952,80.0%
66,Galaxy Trucker,7,191,7.4,8.0,29437,80.0%
67,Cottage Garden,7,811,6.9,7.5,6966,80.0%
68,Celestia,7,689,7.0,7.5,8356,80.0%
69,Wibbell++,6,-1,7.3,8.0,163,74.8%
70,Welcome to the Dungeon,6,1086,6.6,7.0,11699,74.8%
71,Takenoko,6,280,7.3,7.0,35084,74.8%
72,Spyfall,6,639,6.9,8.0,18191,74.8%
73,Secrets,6,2340,6.5,7.0,1818,74.8%
74,Secret Hitler,6,185,7.6,8.0,18104,74.8%
75,Honshū,6,896,7.0,7.0,4301,74.8%
76,Hanamikoji,6,206,7.5,8.0,10948,74.8%
77,Dead of Winter: A Crossroads Game,6,121,7.6,8.0,39207,74.8%
78,Concordia,6,18,8.1,9.0,27940,74.8%
79,Captain Sonar,6,157,7.6,8.0,15954,74.8%
80,Between Two Cities,6,588,7.0,7.0,9466,74.8%
81,Villages of Valeria,5,1060,7.1,7.0,2758,68.3%
82,Ubongo,5,1052,6.7,7.0,7781,68.3%
83,Tash-Kalar: Arena of Legends,5,563,7.2,8.5,6054,68.3%
84,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,5,442,7.8,9.0,2809,68.3%
85,Star Wars: Imperial Assault,5,43,8.0,8.0,20456,68.3%
86,Salem 1692,5,1780,7.1,7.0,1460,68.3%
87,Root,5,28,8.1,-1.0,24064,68.3%
88,Pandemic,5,99,7.6,8.0,101865,68.3%
89,Mysterium,5,256,7.3,8.0,31970,68.3%
90,Mice and Mystics,5,325,7.3,8.0,16705,68.3%
91,Meeple Circus,5,777,7.1,8.0,4166,68.3%
92,Lisboa,5,68,8.2,10.0,6659,68.3%
93,The Isle of Cats,5,114,8.0,-1.0,6250,68.3%
94,Food Chain Magnate,5,30,8.1,9.0,13806,68.3%
95,Flamme Rouge,5,198,7.6,7.5,12056,68.3%
96,Deus,5,388,7.3,7.5,7272,68.3%
97,Carpe Diem,5,357,7.6,-1.0,4642,68.3%
98,7 Wonders Duel,5,17,8.1,8.0,59932,68.3%
99,Wavelength,4,496,7.5,8.0,3645,60.1%
100,Targi,4,123,7.6,8.0,14453,60.1%
101,Tapestry,4,233,7.5,8.0,11480,60.1%
102,Sheriff of Nottingham,4,368,7.1,8.0,29544,60.1%
103,Orléans,4,25,8.1,8.0,22110,60.1%
104,The Mind,4,618,6.9,8.0,19186,60.1%
105,Guilds of London,4,1507,6.9,8.0,2004,60.1%
106,Grand Austria Hotel,4,87,7.8,8.5,12516,60.1%
107,A Fake Artist Goes to New York,4,656,7.2,8.0,4768,60.1%
108,Ethnos,4,248,7.5,8.0,9707,60.1%
109,Elysium,4,423,7.2,8.0,8489,60.1%
110,Cyclades,4,183,7.5,8.0,17824,60.1%
111,Conan,4,459,7.7,8.0,3953,60.1%
112,Colossal Arena,4,980,6.8,7.0,6969,60.1%
113,Chinatown,4,363,7.3,8.0,8442,60.1%
114,Chess,4,439,7.1,7.0,28655,60.1%
115,Catan,4,395,7.2,7.0,101212,60.1%
116,Cards Against Humanity,4,4284,5.9,7.0,23175,60.1%
117,Azul: Summer Pavilion,4,151,7.8,-1.0,6895,60.1%
118,The 7th Continent,4,32,8.2,9.0,16777,60.1%
119,Waggle Dance,3,1838,7.0,7.0,1235,49.8%
120,Village,3,156,7.5,9.0,20214,49.8%
121,Tzolk'in: The Mayan Calendar,3,40,7.9,9.0,30663,49.8%
