,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Jambo,98,642,7.0,10.0,7958,99.9%
1,Commands & Colors: Ancients,67,142,7.8,10.0,7975,99.9%
2,Memoir '44,29,138,7.6,8.0,25667,99.8%
3,Cribbage,25,615,7.1,9.0,8282,99.6%
4,Lost Cities,24,322,7.2,8.0,37164,99.6%
5,Backgammon,22,1277,6.5,6.0,11651,99.3%
6,San Juan,21,293,7.3,6.0,22214,99.2%
7,Battle Line,21,224,7.4,7.0,15624,99.2%
8,Lock 'n Load: Band of Heroes,20,2463,7.4,9.0,617,99.0%
9,DC Comics Deck-Building Game,19,775,7.0,9.0,6301,98.7%
10,Sorry! Sliders,18,2004,6.4,6.0,3647,98.4%
11,Tiki Topple,16,2320,6.5,8.0,1949,97.4%
12,Pick Picknic,16,1836,6.6,7.0,2533,97.4%
13,"Labyrinth: The War on Terror, 2001 – ?",16,385,7.6,9.0,4317,97.4%
14,Summoner Wars,14,508,7.3,6.0,6201,96.0%
15,A Dog's Life,14,16801,5.5,5.0,576,96.0%
16,O Zoo le Mio,13,1862,6.6,7.0,2139,94.9%
17,Twilight Struggle,12,10,8.3,10.0,40694,93.6%
18,The Pillars of the Earth,12,298,7.3,7.0,16300,93.6%
19,Magic: The Gathering,12,158,7.5,7.0,32365,93.6%
20,Lock 'n Load: Forgotten Heroes – Vietnam,12,3435,7.4,9.0,350,93.6%
21,Gulo Gulo,12,1311,6.8,7.0,2753,93.6%
22,Can't Stop,12,739,6.8,7.0,13213,93.6%
23,Perudo,11,684,6.9,7.0,12572,92.0%
24,Sharp Shooters,10,3011,6.4,7.0,1207,90.0%
25,Password,10,4666,6.1,7.0,921,90.0%
26,Babel,10,1385,6.7,7.0,3814,90.0%
27,Thurn and Taxis,9,428,7.1,6.0,18091,87.4%
28,Star Wars Customizable Card Game,9,1834,6.7,7.0,2277,87.4%
29,Hold the Line,9,2729,7.3,8.0,526,87.4%
30,The Great Dalmuti,9,1381,6.6,8.0,6862,87.4%
31,Yahtzee,8,20114,5.4,6.0,11803,84.1%
32,Pizza Box Football,8,3634,6.3,7.0,993,84.1%
33,Nexus Ops,7,454,7.2,7.0,8480,80.0%
34,Battleball,7,2856,6.3,6.0,2066,80.0%
35,Battle Cry,7,849,7.2,8.0,3422,80.0%
36,Acquire,7,276,7.3,6.0,18189,80.0%
37,1989: Dawn of Freedom,7,600,7.8,6.0,2040,80.0%
38,Zero!,6,3010,6.9,6.0,593,74.8%
39,Snit's Revenge!,6,6238,6.2,6.0,389,74.8%
40,Pit,6,1665,6.4,5.0,8269,74.8%
41,Lionheart,6,10357,5.7,5.0,903,74.8%
42,Bastogne: Screaming Eagles Under Siege 18-27 Dec' 44,6,3184,7.4,8.0,372,74.8%
43,Space Hulk: Death Angel – The Card Game,5,614,7.0,7.0,12204,68.3%
44,Scrabble,5,1807,6.3,5.0,26658,68.3%
45,Loot,5,1982,6.3,6.0,5922,68.3%
46,Jenga,5,10810,5.6,4.0,11678,68.3%
47,Dragonmaster,5,3696,6.6,8.0,553,68.3%
48,Conquest of Paradise,5,1742,7.0,5.0,1446,68.3%
49,The Adventurers: The Temple of Chac,5,1414,6.6,7.0,4614,68.3%
50,High-Bid,4,10923,5.8,4.0,260,60.1%
51,The Great Battles of Alexander: Deluxe Edition,4,1914,7.7,9.0,670,60.1%
52,DC Comics Deck-Building Game: Heroes Unite,4,1140,7.4,7.0,1703,60.1%
53,1960: The Making of the President,4,204,7.6,7.0,8511,60.1%
54,Sushi Go!,3,444,7.1,6.0,34649,49.8%
55,Survive: Escape from Atlantis!,3,285,7.3,7.0,20407,49.8%
56,Stratego,3,2593,6.1,6.0,13793,49.8%
57,Scotland Yard,3,1259,6.5,7.0,14291,49.8%
58,Rook,3,2331,6.4,7.0,2537,49.8%
59,The Price of Freedom: The American Civil War 1861-1865,3,7640,6.4,6.0,187,49.8%
60,MLB Showdown,3,9054,6.2,6.0,255,49.8%
61,Micropul,3,2896,6.8,4.0,784,49.8%
62,Lords of Waterdeep,3,71,7.8,7.0,45819,49.8%
63,"Hey, That's My Fish!",3,855,6.7,7.0,19341,49.8%
64,The Drive on Metz (Second Edition),3,7650,6.3,7.0,212,49.8%
65,Brothers By My Side,3,-1,6.8,6.0,13,49.8%
66,Axis & Allies,3,1432,6.6,6.0,10290,49.8%
67,Across 5 Aprils,3,3479,7.0,8.0,449,49.8%
68,Wyatt Earp,2,1116,6.8,-1.0,3886,36.9%
69,Washington's War,2,604,7.6,9.0,2375,36.9%
70,Star Wars Miniatures,2,2009,6.9,6.0,1562,36.9%
71,Stalingrad,2,8992,6.0,7.0,453,36.9%
72,"Soviet Dawn: The Russian Civil War, 1918-1921",2,3281,7.1,8.0,457,36.9%
73,Shifting Sands: The Campaign for North Africa,2,2525,7.3,9.0,559,36.9%
74,Saga,2,6431,5.8,4.0,1219,36.9%
75,Rise of the Luftwaffe,2,3069,7.1,6.0,519,36.9%
76,Panzer Leader: Game of Tactical Warfare on the Western Front,2,2412,6.6,6.0,1579,36.9%
77,Omaha: The Battle for the Beach,2,-1,5.8,6.0,12,36.9%
78,Netrunner,2,820,7.4,10.0,2324,36.9%
79,Monopoly: Star Wars,2,20229,4.9,3.0,1784,36.9%
80,Magic: The Gathering – Duel Decks: Speed vs. Cunning,2,12778,6.8,7.0,39,36.9%
81,Magic: The Gathering – Duel Decks: Heroes vs. Monsters,2,11692,7.4,7.0,32,36.9%
82,Lee at Gettysburg: The Battle for Cemetery Ridge,2,-1,6.2,7.0,5,36.9%
83,Der Kessel,2,-1,5.3,6.0,18,36.9%
84,"Glory: The Battles of First & Second Manassas and Chickamauga, 1861-63",2,7160,6.5,8.0,173,36.9%
85,Gettysburg,2,14123,5.7,6.0,311,36.9%
86,A Few Acres of Snow,2,339,7.4,8.0,7415,36.9%
87,Combat Commander: Europe,2,156,7.9,9.0,5376,36.9%
88,Clash for a Continent: Battles of the American Revolution and French & Indian War,2,5438,7.2,7.0,170,36.9%
89,"Battle for Moscow: Operation Typhoon, 1941",2,4238,6.9,7.0,350,36.9%
90,Battle for Moscow,2,6769,6.2,5.0,305,36.9%
91,Air Superiority,2,4664,6.8,6.0,381,36.9%
92,Zooloretto,1,755,6.8,7.0,13881,20.5%
93,Zero!: Java – Module,1,-1,7.8,-1.0,6,20.5%
94,World War II: Barbarossa to Berlin,1,1558,7.3,7.0,1191,20.5%
95,Wilderness War,1,823,7.7,9.5,1682,20.5%
96,War at Sea (Second Edition),1,3154,6.5,8.0,973,20.5%
97,Victory in the Pacific,1,1664,7.2,8.0,1194,20.5%
98,Veracruz: U.S. Invasion of Mexico 1847,1,12377,6.0,-1.0,146,20.5%
99,Tyrant: Battles of Carthage versus Syracuse,1,-1,8.1,-1.0,157,20.5%
100,Twilight of the Luftwaffe,1,-1,8.0,-1.0,6,20.5%
101,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,1,17787,5.6,3.0,1450,20.5%
102,Tri-Ominos,1,20112,5.3,4.0,2258,20.5%
103,Tobruk: Tank Battles in North Africa 1942,1,4714,6.4,8.0,559,20.5%
104,Thurn and Taxis: All Roads Lead to Rome,1,-1,6.4,-1.0,769,20.5%
105,Tactics II,1,19809,5.4,6.0,794,20.5%
106,Summoner Wars: Master Set,1,226,7.5,6.0,10344,20.5%
107,Storm Over Stalingrad,1,2672,7.1,9.0,605,20.5%
108,Storm over Arnhem,1,2099,7.2,7.0,869,20.5%
109,Stonewall's Sword: The Battle of Cedar Mountain,1,5217,8.0,9.0,136,20.5%
110,Stonewall Jackson's Way,1,3129,7.6,10.0,361,20.5%
111,Statis Pro Baseball,1,3451,7.1,6.0,475,20.5%
112,Star Wars: Star Warriors,1,3561,6.9,-1.0,517,20.5%
113,Star Wars Miniatures Battles,1,7856,6.6,-1.0,147,20.5%
114,Star Trek Customizable Card Game,1,5089,6.1,5.0,1039,20.5%
115,Squad Leader,1,637,7.5,8.0,3147,20.5%
116,Simple GBoH Battle Manual,1,-1,7.4,-1.0,89,20.5%
117,Saratoga,1,3545,7.1,7.0,375,20.5%
118,"Road to Richmond: The Peninsular Campaign, May-July, 1862",1,12830,6.1,8.0,108,20.5%
119,"Raid! Commando Operations, in the 20th Century",1,18859,5.4,-1.0,146,20.5%
120,Raid & Riposte,1,-1,7.4,8.0,14,20.5%
121,Paths of Glory,1,153,8.1,9.0,4522,20.5%
122,Panzer Battles: 11th Panzer on the Chir River,1,6101,7.5,-1.0,126,20.5%
123,Not War But Murder,1,5748,7.1,-1.0,165,20.5%
124,No Retreat!: The North African Front,1,3658,7.3,-1.0,317,20.5%
125,No Retreat! Solitaire,1,-1,7.4,-1.0,36,20.5%
126,Nations at War: White Star Rising,1,3950,7.4,-1.0,287,20.5%
127,Napoleon at Waterloo,1,4130,6.6,7.0,485,20.5%
128,Napoleon at Eylau,1,8260,6.5,-1.0,127,20.5%
129,Mr. Madison's War: The Incredible War of 1812,1,4051,7.5,-1.0,251,20.5%
