,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,81,98,7.6,10.0,77920,99.9%
1,Ticket to Ride,41,174,7.4,10.0,71408,99.9%
2,Pandemic,24,99,7.6,10.0,101865,99.6%
3,For Sale,17,301,7.2,9.0,23815,98.0%
4,"Hey, That's My Fish!",16,855,6.7,7.5,19341,97.4%
5,Turn the Tide,14,1189,6.8,8.5,3995,96.0%
6,Space Alert,12,219,7.4,8.0,14751,93.6%
7,Glory to Rome,11,200,7.5,9.5,12957,92.0%
8,1960: The Making of the President,11,204,7.6,9.0,8511,92.0%
9,Wits & Wagers,10,622,6.9,8.5,13343,90.0%
10,Star Wars: The Card Game,10,660,7.2,9.5,5326,90.0%
11,Shadows over Camelot,9,406,7.1,8.0,25418,87.4%
12,Commands & Colors: Ancients,9,142,7.8,9.5,7975,87.4%
13,Battle Line,9,224,7.4,8.0,15624,87.4%
14,Ticket to Ride: Switzerland,8,-1,7.5,8.5,4602,84.1%
15,Power Grid,8,39,7.9,9.0,56129,84.1%
16,Bohnanza,7,450,7.0,7.75,38186,80.0%
17,Agricola,7,31,7.9,9.0,63367,80.0%
18,Splendor,6,167,7.5,9.0,58499,74.8%
19,Innovation,6,334,7.2,9.0,14811,74.8%
20,Carcassonne,6,181,7.4,8.0,101546,74.8%
21,Ca$h 'n Gun$,6,1154,6.6,8.0,9760,74.8%
22,Vegas Showdown,5,549,7.2,8.5,6077,68.3%
23,Small World,5,255,7.3,8.5,61593,68.3%
24,Puerto Rico,5,28,8.0,7.5,63032,68.3%
25,Perry Rhodan: The Cosmic League,5,1850,6.8,8.5,1627,68.3%
26,Battlestar Galactica: The Board Game,5,81,7.7,9.0,32861,68.3%
27,Abalone Classic,5,1635,6.5,6.5,6276,68.3%
28,Unexploded Cow,4,3938,6.1,7.0,1718,60.1%
29,Twilight Struggle,4,10,8.3,9.0,40694,60.1%
30,Tichu,4,170,7.6,10.0,13267,60.1%
31,Pizza Box Football,4,3634,6.3,7.0,993,60.1%
32,The Lord of the Rings: The Card Game,4,129,7.6,9.0,20755,60.1%
33,Ghost Stories,4,275,7.3,9.0,19378,60.1%
34,Galaxy Trucker,4,191,7.4,10.0,29437,60.1%
35,Combat Commander: Europe,4,156,7.9,9.0,5376,60.1%
36,The Castles of Burgundy,4,15,8.1,9.0,46330,60.1%
37,Castle Panic,4,1033,6.7,8.0,14252,60.1%
38,Axis & Allies,4,1334,6.7,8.0,5801,60.1%
39,War of the Ring,3,124,7.8,9.5,9923,49.8%
40,Through the Ages: A Story of Civilization,3,49,7.9,9.0,17986,49.8%
41,Sentinels of the Multiverse,3,398,7.2,8.0,14738,49.8%
42,Polarity,3,2766,6.4,7.5,1718,49.8%
43,Morels,3,706,7.0,9.0,7266,49.8%
44,Lost Cities,3,322,7.2,8.5,37164,49.8%
45,King of Tokyo,3,313,7.2,9.0,57483,49.8%
46,FITS,3,1646,6.6,8.0,3085,49.8%
47,Eminent Domain,3,556,7.0,8.0,9502,49.8%
48,Duel of Ages Set 1: Worldspanner,3,2402,6.6,7.0,1684,49.8%
49,Dominion: Prosperity,3,-1,8.3,10.0,13433,49.8%
50,Dominion: Intrigue,3,84,7.7,10.0,30066,49.8%
51,Citadels,3,403,7.1,7.5,48290,49.8%
52,Caylus,3,75,7.8,8.0,26766,49.8%
53,Tongiaki: Journey into the Unknown,2,2866,6.2,8.25,2284,36.9%
54,Tikal,2,263,7.3,8.0,17891,36.9%
55,Ticket to Ride: The Dice Expansion,2,-1,5.7,6.5,811,36.9%
56,Suburbia,2,146,7.5,8.5,21531,36.9%
57,Star Wars: Empire vs. Rebellion,2,2889,6.3,8.0,1689,36.9%
58,RoboRally,2,441,7.1,8.5,22444,36.9%
59,Pandemic: On the Brink,2,-1,8.1,7.0,16131,36.9%
60,The Omega Virus,2,3578,6.4,7.0,1047,36.9%
61,No Thanks!,2,449,7.1,8.0,20289,36.9%
62,Napoleon's Triumph,2,624,8.0,10.0,1702,36.9%
63,Mahjong,2,760,7.0,6.5,6439,36.9%
64,Lords of Waterdeep,2,71,7.8,8.5,45819,36.9%
65,Here I Stand,2,277,7.9,10.0,3561,36.9%
66,Hanabi,2,391,7.1,9.0,38808,36.9%
67,Fun Farm,2,5661,6.2,8.5,470,36.9%
68,Freedom: The Underground Railroad,2,396,7.6,8.5,3860,36.9%
