,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,7 Wonders Duel,20,17,8.1,9.0,59932,99.0%
1,The Castles of Burgundy,19,15,8.1,9.0,46330,98.7%
2,Agricola,19,31,7.9,10.0,63367,98.7%
3,Pandemic Legacy: Season 1,18,2,8.6,9.0,41490,98.4%
4,Wingspan,17,20,8.1,9.0,42672,98.0%
5,Roll for the Galaxy,16,94,7.7,9.0,26342,97.4%
6,Patchwork,14,88,7.7,9.0,46298,96.0%
7,Macao,14,328,7.4,9.0,6953,96.0%
8,Lords of Waterdeep,13,71,7.8,7.0,45819,94.9%
9,Near and Far,12,150,7.8,7.0,7190,93.6%
10,Troyes,11,83,7.8,9.0,18847,92.0%
11,Pandemic,10,99,7.6,9.0,101865,90.0%
12,Dominion,10,98,7.6,7.0,77920,90.0%
13,Viticulture Essential Edition,9,23,8.1,9.0,29285,87.4%
14,The Rise of Queensdale,8,1557,7.6,8.0,932,84.1%
15,Kingsburg,8,354,7.2,8.0,18324,84.1%
16,Race for the Galaxy,7,59,7.8,9.0,46293,80.0%
17,Sushi Go!,6,444,7.1,7.0,34649,74.8%
18,Innovation,6,334,7.2,8.0,14811,74.8%
19,Vikings,5,432,7.3,8.0,7930,68.3%
20,Catan,5,395,7.2,8.0,101212,68.3%
21,King of Tokyo,5,313,7.2,7.0,57483,68.3%
22,Ubongo: Duel,4,2235,6.9,6.0,1035,60.1%
23,Stone Age,4,111,7.6,8.0,44874,60.1%
24,Puerto Rico,4,28,8.0,8.0,63032,60.1%
25,Glass Road,4,270,7.4,9.0,9013,60.1%
26,Zombie Dice,3,2090,6.2,7.0,16146,49.8%
27,Village,3,156,7.5,8.0,20214,49.8%
28,Ticket to Ride: Europe,3,119,7.5,7.0,58364,49.8%
29,Spirit Island,3,13,8.3,8.0,25448,49.8%
30,Sequence,3,3221,6.0,6.0,7464,49.8%
31,Quarriors!,3,886,6.8,6.0,13141,49.8%
32,Nusfjord,3,365,7.6,8.0,4091,49.8%
33,"Hey, That's My Fish!",3,855,6.7,7.0,19341,49.8%
34,D-Day Dice,3,1184,6.8,6.0,3425,49.8%
35,Agricola: All Creatures Big and Small,3,279,7.4,7.0,12301,49.8%
36,Wok Star,2,2421,6.7,8.0,1127,36.9%
37,Wits & Wagers Party,2,1432,6.9,7.0,2082,36.9%
38,Western Legends,2,243,7.7,-1.0,6540,36.9%
39,Tobago,2,488,7.1,8.0,10608,36.9%
40,Ticket to Ride,2,174,7.4,8.0,71408,36.9%
41,Splendor,2,167,7.5,8.0,58499,36.9%
42,Shadows over Camelot,2,406,7.1,7.0,25418,36.9%
43,SET,2,1438,6.5,7.0,10813,36.9%
44,Rummikub,2,1638,6.4,7.0,13147,36.9%
45,Power Grid: The First Sparks,2,1215,6.8,8.0,3399,36.9%
46,Outdoor Survival,2,20221,4.8,4.0,950,36.9%
47,Lost Valley: The Yukon Goldrush 1896,2,3318,6.8,8.0,583,36.9%
48,Dixit,2,278,7.3,8.0,50499,36.9%
49,Copper Country,2,5876,6.8,8.0,210,36.9%
50,Citadels,2,403,7.1,8.0,48290,36.9%
51,Carcassonne,2,181,7.4,8.0,101546,36.9%
52,Arboretum,2,254,7.4,7.0,13034,36.9%
53,Treehouse,1,7235,5.8,7.0,834,20.5%
54,Ticket to Ride: Rails & Sails,1,750,7.4,5.0,2947,20.5%
55,Sorry! Sliders,1,2004,6.4,7.0,3647,20.5%
56,Small World,1,255,7.3,7.0,61593,20.5%
57,Slide 5,1,2851,6.5,6.0,1046,20.5%
58,Saboteur,1,1075,6.6,8.0,25602,20.5%
59,Megastar,1,18417,5.4,5.0,492,20.5%
60,Lost Cities,1,322,7.2,7.0,37164,20.5%
61,Imperial Settlers,1,212,7.4,7.0,21043,20.5%
62,If I'm Going Down...,1,13681,6.0,6.0,113,20.5%
63,Forbidden Island,1,721,6.8,7.0,41883,20.5%
64,Doodle Dice,1,16015,5.6,4.0,450,20.5%
65,Coloretto,1,542,7.0,6.0,17960,20.5%
66,Can't Stop,1,739,6.8,7.0,13213,20.5%
67,Ca$h 'n Gun$,1,1154,6.6,7.0,9760,20.5%
68,Bora Bora,1,205,7.6,6.0,9086,20.5%
69,Bohnanza,1,450,7.0,7.0,38186,20.5%
70,Wok Star: Paige Turner Promo Character,0,-1,6.5,-1.0,34,0.0%
71,Wingspan: European Expansion,0,-1,8.4,-1.0,5981,0.0%
72,Ticket to Ride: USA 1910,0,-1,8.0,9.0,10064,0.0%
73,Ticket to Ride: Nordic Countries,0,154,7.6,7.0,11593,0.0%
74,Shadows over Camelot: Merlin's Company,0,-1,7.4,6.0,2819,0.0%
75,Saint Malo,0,2195,6.5,6.0,2135,0.0%
76,Roll for the Galaxy: Ambition,0,-1,8.1,-1.0,3144,0.0%
77,RoboRally,0,441,7.1,7.0,22444,0.0%
78,Race for the Galaxy: The Gathering Storm,0,-1,8.1,9.0,9575,0.0%
79,Race for the Galaxy: Rebel vs Imperium,0,-1,7.9,-1.0,5715,0.0%
80,Puerto Rico: Expansion I – New Buildings,0,-1,7.6,6.0,2677,0.0%
81,Polarity,0,2766,6.4,6.0,1718,0.0%
82,Pass the Pigs,0,20117,5.4,-1.0,5293,0.0%
83,Pandemic: On the Brink,0,-1,8.1,9.0,16131,0.0%
84,Onirim,0,1188,6.7,5.0,5773,0.0%
85,Once Upon a Time: The Storytelling Card Game,0,1630,6.4,7.0,8092,0.0%
86,Nightmare House,0,14360,6.0,4.0,58,0.0%
87,Lord of the Rings: The Confrontation,0,362,7.5,-1.0,5651,0.0%
88,The Lord of the Rings,0,876,6.8,-1.0,14258,0.0%
89,Kingsburg: To Forge a Realm,0,-1,7.9,8.0,4148,0.0%
90,Ishtar: Gardens of Babylon,0,1378,7.1,-1.0,1657,0.0%
91,Hive,0,246,7.3,-1.0,29494,0.0%
92,Hanabi,0,391,7.1,7.0,38808,0.0%
93,Go,0,171,7.6,6.0,14810,0.0%
94,Ghost Stories,0,275,7.3,-1.0,19378,0.0%
95,Fury of Dracula (Second Edition),0,536,7.1,6.0,8973,0.0%
96,Fluxx,0,8877,5.7,5.0,15803,0.0%
97,Fields of Arle,0,58,8.1,-1.0,8085,0.0%
98,Eminent Domain,0,556,7.0,7.0,9502,0.0%
99,Elasund: The First City,0,1556,6.6,7.0,3201,0.0%
100,Dune,0,307,7.6,7.0,5488,0.0%
101,Cranium Hoopla,0,4217,6.2,5.0,945,0.0%
102,6 nimmt!,0,597,6.9,7.0,20527,0.0%
103,Catan: Seafarers – 5-6 Player Extension,0,-1,7.0,5.0,3924,0.0%
104,Catan: Seafarers,0,-1,7.2,7.0,16346,0.0%
105,Catan: Event Cards,0,-1,6.5,5.0,864,0.0%
106,Catan: Cities & Knights – 5-6 Player Extension,0,-1,7.1,6.0,3618,0.0%
107,Catan: Cities & Knights,0,-1,7.5,8.0,17116,0.0%
108,Catan: 5-6 Player Extension,0,-1,7.0,6.0,14665,0.0%
109,Catan Card Game,0,960,6.7,6.0,13003,0.0%
110,Carcassonne: Expansion 2 – Traders & Builders,0,-1,7.6,7.0,15539,0.0%
111,Carcassonne: Expansion 1 – Inns & Cathedrals,0,-1,7.6,8.0,19773,0.0%
112,The Bridges of Shangri-La,0,1518,6.8,6.0,2320,0.0%
113,Blokus Trigon,0,1207,6.9,6.0,2912,0.0%
114,Betrayal at House on the Hill,0,519,7.1,6.0,36940,0.0%
115,Archaeology: The Card Game,0,1522,6.7,6.0,3083,0.0%
116,Apples to Apples,0,4760,5.8,3.0,17556,0.0%
117,Agricola: Farmers of the Moor,0,-1,8.1,8.0,5599,0.0%
118,7 Wonders Duel: Pantheon,0,-1,8.0,-1.0,8984,0.0%
119,4 Gods,0,5077,6.0,6.0,837,0.0%
