,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,109,59,7.8,10.0,46293,99.9%
1,Star Wars: Destiny,96,474,7.5,8.0,4582,99.9%
2,One Night Ultimate Werewolf,90,413,7.1,8.6,21419,99.9%
3,Crokinole,77,66,7.9,9.5,12136,99.9%
4,Tumblin-Dice,75,716,7.2,8.5,3886,99.9%
5,Fuji Flush,75,1887,6.6,8.0,2348,99.9%
6,Coup,68,501,7.0,7.0,35884,99.9%
7,Archaeology: The Card Game,65,1522,6.7,7.5,3083,99.9%
8,Jungle Speed,63,1382,6.5,8.0,11283,99.9%
9,Timeline: Events,62,1147,6.8,7.0,4202,99.9%
10,10 Days in Africa,62,2178,6.6,7.0,1912,99.9%
11,For Sale,61,301,7.2,8.0,23815,99.9%
12,Coloretto,60,542,7.0,7.5,17960,99.9%
13,Fast Forward: FORTRESS,56,3120,6.3,8.0,1275,99.9%
14,Race for the Galaxy: The Gathering Storm,53,-1,8.1,9.0,9575,99.9%
15,Spyfall,50,639,6.9,8.4,18191,99.9%
16,Fjords,48,1428,6.7,8.5,2972,99.9%
17,Flipping Flags,46,18111,4.9,5.0,31,99.9%
18,Coconuts,46,933,7.0,9.0,3702,99.9%
19,"Win, Lose, or Banana",44,19699,5.4,8.0,835,99.9%
20,Jump Drive,42,1001,7.0,8.0,3209,99.9%
21,Exago,42,16476,5.6,6.0,196,99.9%
22,Blokus 3D,41,1183,6.8,8.0,3819,99.9%
23,Circus Flohcati,40,1751,6.6,8.0,2542,99.9%
24,Codenames,39,93,7.6,7.9,67424,99.9%
25,City Square Off,39,6352,6.6,8.0,210,99.9%
26,Star Realms,37,115,7.6,9.5,35855,99.9%
27,Splendor,37,167,7.5,7.5,58499,99.9%
28,Cockroach Poker,37,1027,6.7,8.0,8610,99.9%
29,UNO: X-Men,36,-1,5.4,6.0,22,99.9%
30,No Thanks!,36,449,7.1,7.5,20289,99.9%
31,Perudo,36,684,6.9,7.5,12572,99.9%
32,Hive,35,246,7.3,9.0,29494,99.9%
33,SET,34,1438,6.5,7.0,10813,99.9%
34,Cardline: Marvel,34,19690,5.2,4.0,308,99.9%
35,Zooloretto,33,755,6.8,7.5,13881,99.9%
36,Flicochet,33,7788,7.0,9.0,87,99.9%
37,Sushi Go!,32,444,7.1,7.5,34649,99.9%
38,Roll for the Galaxy,32,94,7.7,9.0,26342,99.9%
39,Race for the Galaxy: The Brink of War,32,-1,7.8,8.9,3439,99.9%
40,Tac Tac Jack,31,1962,6.4,6.5,3452,99.9%
41,Pickomino,31,1252,6.6,7.5,8983,99.9%
