,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Red7,58,657,6.9,9.0,12645,99.9%
1,7 Wonders,43,60,7.8,8.0,84104,99.9%
2,Silver & Gold,24,601,7.4,9.0,3612,99.6%
3,Glory to Rome,24,200,7.5,7.0,12957,99.6%
4,Deus,20,388,7.3,8.0,7272,99.0%
5,No Thanks!,19,449,7.1,8.0,20289,98.7%
6,Ginkgopolis,18,412,7.4,9.0,4963,98.4%
7,Sushi Go!,17,444,7.1,8.0,34649,98.0%
8,Ghost Stories,17,275,7.3,9.0,19378,98.0%
9,BANG! The Dice Game,16,567,7.0,8.0,19765,97.4%
10,Eminent Domain,15,556,7.0,7.0,9502,96.8%
11,Diamant,15,718,6.8,9.0,17037,96.8%
12,Linko!,14,895,7.0,8.0,4099,96.0%
13,The Crew: The Quest for Planet Nine,14,41,8.0,9.0,14567,96.0%
14,Karuba,13,465,7.2,8.0,8663,94.9%
15,Azul,13,50,7.8,8.0,53207,94.9%
16,Pictomania,12,720,7.3,9.0,3230,93.6%
17,Mysterium,12,256,7.3,8.0,31970,93.6%
18,Isle of Skye: From Chieftain to King,12,195,7.4,9.0,20353,93.6%
19,Pictures,11,2198,7.2,9.0,757,92.0%
20,The Mind,11,618,6.9,7.0,19186,92.0%
21,For Sale,11,301,7.2,9.0,23815,92.0%
22,Biblios,11,366,7.2,8.0,14969,92.0%
23,Sanssouci,10,1551,7.1,8.0,1388,90.0%
24,Samurai Spirit,10,1324,6.7,7.0,4351,90.0%
25,Rhino Hero,10,722,6.9,8.0,8330,90.0%
26,Polterfass,10,5263,6.3,8.0,400,90.0%
27,Istanbul,10,117,7.6,8.0,25157,90.0%
28,Deep Sea Adventure,10,619,7.0,8.0,10690,90.0%
29,Concordia,10,18,8.1,9.0,27940,90.0%
30,Arboretum,10,254,7.4,8.0,13034,90.0%
31,Kobayakawa,9,2703,6.3,8.0,1792,87.4%
32,Dohdles!,9,7630,6.7,8.0,156,87.4%
33,Cockroach Poker,9,1027,6.7,8.0,8610,87.4%
34,BANG!,9,1270,6.5,6.0,26411,87.4%
35,Trajan,8,95,7.8,8.0,14678,84.1%
36,That's Pretty Clever!,8,130,7.6,9.0,14225,84.1%
37,Startups,8,1388,7.1,8.0,1653,84.1%
38,Ra,8,177,7.5,9.0,19077,84.1%
39,A Fake Artist Goes to New York,8,656,7.2,9.0,4768,84.1%
40,Dungeon Raiders,8,1986,6.7,8.0,1872,84.1%
41,Dixit,8,278,7.3,9.0,50499,84.1%
42,Codenames,8,93,7.6,8.0,67424,84.1%
43,Antidote,8,3374,6.4,7.0,1172,84.1%
44,Rise to Power,7,5128,6.4,8.0,427,80.0%
45,Nova Luna,7,740,7.4,9.0,2681,80.0%
46,Five Tribes,7,65,7.8,8.0,32178,80.0%
47,Fearsome Floors,7,1115,6.7,9.0,7539,80.0%
48,Coconuts,7,933,7.0,8.0,3702,80.0%
49,Awkward Guests,7,375,7.7,9.0,3608,80.0%
50,Walk the Plank!,6,2291,6.6,8.0,1692,74.8%
51,Tzolk'in: The Mayan Calendar,6,40,7.9,9.0,30663,74.8%
52,The Search for Planet X,6,950,8.2,9.0,1005,74.8%
53,Scharfe Schoten,6,5420,6.7,8.0,237,74.8%
54,Quantum,6,487,7.3,8.0,6523,74.8%
55,Port Royal,6,456,7.1,8.0,12914,74.8%
56,Mord im Arosa,6,2278,6.6,7.0,1619,74.8%
57,Fuji,6,2371,6.7,7.0,1255,74.8%
58,Byzanz,6,2572,6.6,9.0,1120,74.8%
59,Space Alert,5,219,7.4,6.0,14751,68.3%
60,Skull,5,381,7.2,8.0,14130,68.3%
61,Riff Raff,5,1544,6.9,9.0,1700,68.3%
62,Love Letter: Batman,5,565,7.3,8.0,5028,68.3%
63,Last Will,5,443,7.2,7.0,9026,68.3%
64,High Society,5,566,7.1,8.0,8875,68.3%
65,Herbaceous,5,938,7.1,8.0,3375,68.3%
66,Concept,5,756,6.8,7.0,15389,68.3%
67,COGZ,5,5708,7.0,8.0,184,68.3%
68,Archer: Once You Go Blackmail...,5,2304,7.1,8.0,793,68.3%
69,Aliens: Another Glorious Day in the Corps,5,3206,7.8,9.0,430,68.3%
70,Wingspan,4,20,8.1,8.0,42672,60.1%
71,Traders of Osaka,4,1198,6.8,8.0,3208,60.1%
72,Skull King,4,548,7.4,7.0,4083,60.1%
73,Say Anything,4,1098,6.7,8.0,5588,60.1%
74,San Juan,4,293,7.3,8.0,22214,60.1%
75,The Quacks of Quedlinburg,4,67,7.8,7.0,22044,60.1%
76,Mottainai,4,937,7.0,7.0,3486,60.1%
77,The Manhattan Project,4,323,7.4,8.0,9100,60.1%
78,Love Letter,4,282,7.2,8.0,55827,60.1%
79,Imhotep,4,409,7.2,8.0,11737,60.1%
80,Grand Austria Hotel,4,87,7.8,8.0,12516,60.1%
81,Gizmos,4,320,7.5,8.0,7321,60.1%
82,Fairy Tale,4,970,6.7,7.0,8457,60.1%
83,Dogs of War,4,681,7.5,8.0,2518,60.1%
84,Dodekka,4,7224,6.3,8.0,234,60.1%
85,Carpe Diem,4,357,7.6,8.0,4642,60.1%
86,Canvas,4,2036,7.8,-1.0,630,60.1%
87,Burgle Bros.,4,238,7.5,8.0,8386,60.1%
88,AquaSphere,4,470,7.3,8.0,6463,60.1%
89,Uchronia,3,2802,6.5,7.0,1171,49.8%
90,Tier auf Tier: Jetzt geht's rund!,3,6018,6.5,8.0,233,49.8%
91,Tapestry,3,233,7.5,5.0,11480,49.8%
92,Taj Mahal,3,436,7.3,8.0,7085,49.8%
93,Suspend,3,3660,6.3,6.0,1076,49.8%
94,Snow Tails,3,763,7.0,8.0,6008,49.8%
95,ShipShape,3,4418,6.9,-1.0,305,49.8%
96,Roll for Adventure,3,3006,6.9,-1.0,687,49.8%
97,Puerto Rico,3,28,8.0,7.0,63032,49.8%
98,Point Salad,3,384,7.3,6.0,7896,49.8%
99,The Pillars of the Earth,3,298,7.3,6.0,16300,49.8%
100,Modern Art,3,221,7.4,9.0,16670,49.8%
101,Medici,3,537,7.1,9.0,7133,49.8%
102,Love Letter: The Hobbit – The Battle of the Five Armies,3,1444,7.1,7.0,1649,49.8%
103,Lost Ruins of Arnak,3,291,8.3,-1.0,2496,49.8%
104,Lords of Scotland,3,1763,6.8,7.0,1843,49.8%
105,Kingdomino,3,217,7.4,8.0,32067,49.8%
106,Junk Art,3,412,7.4,8.0,5426,49.8%
107,In a Grove,3,4384,6.3,6.0,671,49.8%
108,Illusion,3,1392,6.8,9.0,2711,49.8%
109,Forgotten Waters,3,505,8.2,9.0,1743,49.8%
