,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,The Crew: The Quest for Planet Nine,24,41,8.0,9.0,14567,99.6%
1,Codenames,20,93,7.6,8.0,67424,99.0%
2,Billionaire,20,19773,5.2,4.0,291,99.0%
3,Pandemic Legacy: Season 1,17,2,8.6,9.5,41490,98.0%
4,Pandemic Legacy: Season 2,16,35,8.2,9.2,12031,97.4%
5,Trivial Pursuit: Genus 5,15,17368,5.5,6.5,644,96.8%
6,Time's Up! Title Recall!,15,408,7.7,7.5,3114,96.8%
7,One Night Ultimate Werewolf,13,413,7.1,8.0,21419,94.9%
8,Love Letter,13,282,7.2,7.0,55827,94.9%
9,Werewords,11,785,7.2,7.4,3484,92.0%
10,Pandemic,11,99,7.6,8.0,101865,92.0%
11,Trivial Pursuit: Bet You Know It,10,7214,5.9,7.0,574,90.0%
12,Scrabble,10,1807,6.3,4.0,26658,90.0%
13,7 Wonders,8,60,7.8,8.0,84104,84.1%
14,Scattergories,7,2336,6.2,6.0,8503,80.0%
15,Pandemic: On the Brink,7,-1,8.1,9.0,16131,80.0%
16,Menara,7,816,7.5,7.0,2100,80.0%
17,Guillotine,7,1182,6.5,6.0,19362,80.0%
18,Coconuts,7,933,7.0,-1.0,3702,80.0%
19,Santorini,6,166,7.5,7.0,27705,74.8%
20,Forbidden Island,6,721,6.8,6.5,41883,74.8%
21,7 Wonders Duel,6,17,8.1,8.0,59932,74.8%
22,Telestrations: 12 Player Party Pack,5,595,7.8,7.5,2156,68.3%
23,Star Wars: Imperial Assault,5,43,8.0,7.5,20456,68.3%
24,No Thanks!,5,449,7.1,7.0,20289,68.3%
25,The Great Heartland Hauling Co.,5,1340,6.9,6.0,2339,68.3%
26,Flash Point: Fire Rescue,5,344,7.2,7.0,20894,68.3%
27,Animal Upon Animal,5,908,6.8,6.0,7101,68.3%
28,Shadows over Camelot,4,406,7.1,6.5,25418,60.1%
29,Second Chance,4,2257,6.7,-1.0,1294,60.1%
30,The Resistance: Avalon,4,131,7.6,8.0,27053,60.1%
31,Red7,4,657,6.9,-1.0,12645,60.1%
32,Paranormal Detectives,4,1911,7.2,-1.0,1014,60.1%
33,Mansions of Madness: Second Edition,4,33,8.1,9.0,24995,60.1%
34,Lovecraft Letter,4,838,7.2,7.0,2958,60.1%
35,Just One,4,163,7.6,7.1,11621,60.1%
36,Happy Salmon,4,1227,6.8,6.0,4035,60.1%
37,Drop It,4,1428,6.9,6.6,1989,60.1%
38,Between Two Cities,4,588,7.0,7.0,9466,60.1%
39,That's Pretty Clever!,3,130,7.6,-1.0,14225,49.8%
40,Thanos Rising: Avengers Infinity War,3,1345,7.2,7.0,1860,49.8%
41,Space Base,3,214,7.6,6.9,8287,49.8%
42,Scythe,3,14,8.2,8.6,57625,49.8%
43,Rococo,3,227,7.6,7.5,7494,49.8%
44,Railroad Ink: Blazing Red Edition,3,752,7.2,-1.0,3749,49.8%
45,Pandemic: The Cure,3,361,7.3,7.5,9373,49.8%
46,Pandemic: Reign of Cthulhu,3,374,7.4,7.0,7857,49.8%
47,The Game of Life: Twists & Turns,3,13171,5.7,5.0,459,49.8%
48,CV,3,1241,6.6,6.5,5830,49.8%
49,Awkward Guests,3,375,7.7,8.0,3608,49.8%
50,Welcome To...,2,126,7.6,-1.0,17195,36.9%
51,Too Many Cinderellas,2,4348,6.4,6.8,553,36.9%
52,Ticket to Ride: Europe,2,119,7.5,7.0,58364,36.9%
53,Takenoko,2,280,7.3,7.0,35084,36.9%
54,T.I.M.E Stories,2,143,7.6,8.5,23672,36.9%
55,Robinson Crusoe: Adventures on the Cursed Island,2,54,7.8,7.5,34031,36.9%
56,Patchwork,2,88,7.7,6.5,46298,36.9%
57,One Night Ultimate Alien,2,2123,7.0,6.5,1010,36.9%
58,Legends of Andor,2,397,7.2,8.0,14950,36.9%
59,Legendary Encounters: A Firefly Deck Building Game,2,1314,7.2,7.9,1713,36.9%
60,Last Will,2,443,7.2,7.5,9026,36.9%
61,Kingdom Builder,2,545,7.0,6.5,19618,36.9%
62,Heroes Wanted,2,2140,6.8,7.0,1505,36.9%
63,Harry Potter: Hogwarts Battle,2,288,7.5,7.1,11884,36.9%
64,Hanabi,2,391,7.1,7.5,38808,36.9%
65,Gaia Project,2,8,8.5,10.0,16244,36.9%
66,Escape Room: The Game,2,950,7.1,7.5,3225,36.9%
67,Draftosaurus,2,676,7.2,6.5,4546,36.9%
68,Disney Villainous,2,649,7.1,6.9,9825,36.9%
69,Dark Darker Darkest,2,4271,6.3,6.0,903,36.9%
70,Colt Express,2,392,7.1,7.0,24660,36.9%
71,Chronicles of Crime,2,141,7.8,7.5,14109,36.9%
72,Cartographers,2,122,7.8,-1.0,10489,36.9%
73,The Builders: Middle Ages,2,1703,6.5,6.5,3938,36.9%
74,Bloom,2,5851,6.6,-1.0,239,36.9%
75,Betrayal at House on the Hill: Widow's Walk,2,-1,7.5,-1.0,3450,36.9%
76,Betrayal at House on the Hill,2,519,7.1,7.2,36940,36.9%
77,Yggdrasil,1,885,7.1,7.2,3756,20.5%
78,Yamataï,1,558,7.2,7.1,5428,20.5%
79,Would I Lie to You?,1,16688,5.5,-1.0,36,20.5%
80,Word Slam,1,2242,7.0,6.8,896,20.5%
81,Witch of Salem,1,2050,6.6,6.5,1818,20.5%
82,Viticulture,1,188,7.6,7.7,10152,20.5%
83,Vindication,1,241,7.9,-1.0,4559,20.5%
84,Viceroy,1,1016,6.8,7.0,5061,20.5%
85,Unspeakable Words,1,3350,6.2,4.0,1480,20.5%
86,Tzolk'in: The Mayan Calendar,1,40,7.9,8.0,30663,20.5%
87,Tribes: Early Civilization,1,4790,6.6,6.0,369,20.5%
88,Treasure Trove,1,-1,5.9,2.0,23,20.5%
89,Trapwords,1,1493,7.0,-1.0,1657,20.5%
90,Tiny Epic Galaxies,1,271,7.4,6.6,15645,20.5%
91,Timeline: Music & Cinema,1,1395,6.8,6.0,3081,20.5%
92,Time's Up! Deluxe,1,1502,7.5,6.5,960,20.5%
93,Ticket to Ride Map Collection: Volume 4 – Nederland,1,-1,7.4,6.0,2311,20.5%
94,Ticket to Ride Map Collection: Volume 3 – The Heart of Africa,1,-1,7.4,6.0,2708,20.5%
95,This War of Mine: The Board Game,1,149,7.8,-1.0,8487,20.5%
96,Tapestry,1,233,7.5,-1.0,11480,20.5%
97,T.I.M.E Stories: Under the Mask,1,-1,7.3,8.5,3465,20.5%
98,T.I.M.E Stories: The Marcy Case,1,-1,7.6,7.5,6072,20.5%
99,T.I.M.E Stories: Lumen Fidei,1,-1,7.5,7.5,1927,20.5%
100,T.I.M.E Stories: Expedition – Endurance,1,-1,7.4,7.0,2669,20.5%
101,T.I.M.E Stories: Estrella Drive,1,-1,7.2,-1.0,1449,20.5%
102,T.I.M.E Stories: Brotherhood of the Coast,1,-1,7.8,-1.0,966,20.5%
103,T.I.M.E Stories: A Prophecy of Dragons,1,-1,7.6,8.0,4731,20.5%
104,Steampunk Rally,1,554,7.2,6.0,5718,20.5%
105,Spyrium,1,661,7.1,7.0,5766,20.5%
106,Sheriff of Nottingham,1,368,7.1,-1.0,29544,20.5%
107,Seasons,1,210,7.4,6.9,20745,20.5%
108,Scoville,1,657,7.2,7.0,4756,20.5%
109,Saloon Tycoon,1,2348,7.1,6.5,788,20.5%
110,Sagrada,1,147,7.5,7.4,25897,20.5%
111,Russian Railroads,1,90,7.8,7.9,14806,20.5%
112,Roland Wright: The Dice Game,1,7059,6.9,-1.0,123,20.5%
113,Qwinto,1,1105,7.1,6.7,2480,20.5%
114,Queen's Architect,1,1981,6.9,7.1,1214,20.5%
115,The Pillars of the Earth,1,298,7.3,7.0,16300,20.5%
116,Pictomania,1,720,7.3,7.0,3230,20.5%
117,Pandemic: State of Emergency,1,-1,7.6,6.6,1478,20.5%
118,Pandemic: Rising Tide,1,734,7.6,7.65,2068,20.5%
119,Pandemic: Rapid Response,1,1940,6.7,7.2,1733,20.5%
120,Pandemic: In the Lab,1,-1,7.9,8.0,4736,20.5%
121,Pandemic: Iberia,1,100,7.9,8.0,8332,20.5%
122,Pandemic: Fall of Rome,1,355,7.7,7.64,3818,20.5%
123,Orléans: Invasion,1,-1,8.3,-1.0,2510,20.5%
124,One Night Ultimate Werewolf Daybreak,1,505,7.4,8.0,4864,20.5%
125,On Tour,1,1068,7.1,7.7,2651,20.5%
126,The Networks,1,562,7.2,6.5,5243,20.5%
127,Menara: The Chameleon,1,-1,7.6,-1.0,47,20.5%
128,Mansions of Madness,1,382,7.3,-1.0,12741,20.5%
129,The Manhattan Project: Chain Reaction,1,2488,6.5,6.0,1698,20.5%
130,Lords of Vegas,1,408,7.3,6.5,6532,20.5%
131,London Dread,1,2817,6.7,6.5,897,20.5%
132,Legendary: A Marvel Deck Building Game,1,175,7.6,7.0,19734,20.5%
133,Keyflower,1,72,7.8,7.5,18952,20.5%
134,Karuba,1,465,7.2,-1.0,8663,20.5%
135,Junk Art,1,412,7.4,7.0,5426,20.5%
136,Imagineers,1,9277,6.6,6.8,100,20.5%
137,Historia,1,1383,6.9,7.0,2244,20.5%
138,"Heist: One Team, One Mission",1,7933,6.8,6.0,122,20.5%
