,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,NEOM,195,1250,7.4,9.0,1394,100.0%
1,Star Realms,83,115,7.6,7.7,35855,99.9%
2,Ticket to Ride,81,174,7.4,7.9,71408,99.9%
3,Wingspan,55,20,8.1,8.0,42672,99.9%
4,Descent: Journeys in the Dark (Second Edition) – Road to Legend,37,-1,8.6,9.0,1055,99.9%
5,Descent: Journeys in the Dark (Second Edition),37,116,7.7,10.0,22661,99.9%
6,Concordia,34,18,8.1,10.0,27940,99.9%
7,Love Letter,27,282,7.2,7.9,55827,99.8%
8,Ascension: Deckbuilding Game,25,598,7.0,8.0,11777,99.6%
9,Battle Line,23,224,7.4,8.0,15624,99.4%
10,Magic: The Gathering,20,158,7.5,7.0,32365,99.0%
11,6 nimmt!,18,597,6.9,7.3,20527,98.4%
12,Sushi Go!,17,444,7.1,7.0,34649,98.0%
13,Hanabi,14,391,7.1,7.0,38808,96.0%
14,Forbidden Island,13,721,6.8,7.0,41883,94.9%
15,Clubs,13,3232,6.5,6.6,825,94.9%
16,Trajan,12,95,7.8,9.5,14678,93.6%
17,Tajemnicze Domostwo,12,633,7.2,8.5,4875,93.6%
18,Just One,12,163,7.6,6.0,11621,93.6%
19,Five Tribes,12,65,7.8,8.0,32178,93.6%
20,Lords of Vegas,11,408,7.3,9.0,6532,92.0%
21,Gloomhaven,11,1,8.8,9.0,41815,92.0%
22,Underwater Cities,10,45,8.1,8.5,9835,90.0%
23,Strike,10,1562,6.8,7.0,2155,90.0%
24,One Night Ultimate Werewolf,10,413,7.1,7.9,21419,90.0%
25,Elder Sign,10,548,7.0,7.5,22122,90.0%
26,Amyitis,10,1114,6.9,8.5,2939,90.0%
27,Sultan,9,7169,6.0,7.4,385,87.4%
28,La Granja,9,168,7.7,8.5,8724,87.4%
29,Grand Austria Hotel,9,87,7.8,8.0,12516,87.4%
30,Alhambra,9,468,7.0,7.5,28607,87.4%
31,Survive: Escape from Atlantis!,8,285,7.3,8.0,20407,84.1%
32,Skull,8,381,7.2,7.0,14130,84.1%
33,Karesansui,8,5545,6.5,7.5,293,84.1%
34,De Vulgari Eloquentia,7,1120,7.2,8.3,1871,80.0%
35,Viticulture,7,188,7.6,8.5,10152,80.0%
36,NHL Ice Breaker: The Card Hockey Board Game,7,7043,6.2,6.5,293,80.0%
37,Kingsburg,7,354,7.2,8.0,18324,80.0%
38,China,7,860,7.0,7.5,4330,80.0%
39,Champions of Midgard,7,101,7.8,8.0,13298,80.0%
40,ZhanGuo,6,525,7.6,8.5,2863,74.8%
41,Teotihuacan: City of Gods,6,62,8.0,9.0,12877,74.8%
42,Tekhenu: Obelisk of the Sun,6,470,8.0,9.0,2263,74.8%
43,Seikatsu,6,1731,7.2,7.8,1178,74.8%
44,Roll for the Galaxy,6,94,7.7,7.5,26342,74.8%
45,Noah,6,2929,6.5,6.0,1097,74.8%
46,Long Shot,6,1727,6.7,7.0,2098,74.8%
47,Dragon Island,6,10299,6.3,7.0,119,74.8%
48,Divinare,6,1998,6.7,6.8,1523,74.8%
49,Broom Service,6,485,7.2,8.5,8067,74.8%
50,1st & Goal,6,2319,6.6,6.8,1574,74.8%
51,Zombie Dice,5,2090,6.2,6.0,16146,68.3%
52,Wendake,5,889,7.6,7.2,1742,68.3%
53,Tiny Epic Galaxies,5,271,7.4,8.0,15645,68.3%
54,Terraforming Mars,5,4,8.4,9.0,64485,68.3%
55,Shakespeare,5,515,7.4,8.3,3820,68.3%
56,Sanssouci,5,1551,7.1,7.3,1388,68.3%
57,Patrician,5,2280,6.6,6.9,1459,68.3%
58,Maracaibo,5,38,8.3,9.0,7481,68.3%
