,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Love Letter,56,282,7.2,7.5,55827,99.9%
1,Blokus,22,646,6.9,9.0,22840,99.3%
2,Qwixx,21,764,6.9,7.0,9443,99.2%
3,Monty Python Fluxx,21,3239,6.1,8.0,4831,99.2%
4,Monty Python Fluxx: Castle Expansion,19,-1,6.7,8.0,305,98.7%
5,Ingenious,19,426,7.1,9.0,15617,98.7%
6,Splendor,17,167,7.5,7.0,58499,98.0%
7,The Castles of Burgundy,15,15,8.1,9.0,46330,96.8%
8,Apples to Apples,15,4760,5.8,7.0,17556,96.8%
9,Fantasy Realms,14,478,7.4,7.5,4304,96.0%
10,Spot it!,14,1109,6.6,7.0,12801,96.0%
11,Discworld: Ankh-Morpork,14,466,7.2,8.0,9231,96.0%
12,Roll for the Galaxy,13,94,7.7,9.0,26342,94.9%
13,Fliegen klatschen,13,6438,6.0,6.0,566,94.9%
14,6 nimmt!,13,597,6.9,7.0,20527,94.9%
15,Friday the 13th,12,1852,6.4,7.0,3784,93.6%
16,Takenoko,12,280,7.3,7.0,35084,93.6%
17,Mansions of Madness: Second Edition,12,33,8.1,8.0,24995,93.6%
18,Castles of Mad King Ludwig,12,133,7.6,9.0,22082,93.6%
19,Azul,11,50,7.8,8.0,53207,92.0%
20,Quarriors!,10,886,6.8,8.0,13141,90.0%
21,Coloretto,10,542,7.0,7.0,17960,90.0%
22,Duplik,10,1421,7.0,7.0,1952,90.0%
23,Ghost Stories,10,275,7.3,8.0,19378,90.0%
24,Codenames,10,93,7.6,8.0,67424,90.0%
25,7 Wonders,10,60,7.8,7.5,84104,90.0%
26,Terra Mystica,9,16,8.1,9.0,39166,87.4%
27,Suburbia,9,146,7.5,8.0,21531,87.4%
28,Seasons,9,210,7.4,8.0,20745,87.4%
29,Russian Railroads,9,90,7.8,9.0,14806,87.4%
30,The Lord of the Rings: The Card Game,9,129,7.6,8.0,20755,87.4%
31,Glen More,9,346,7.3,9.0,8672,87.4%
32,Fluxx Promo Cards,9,-1,6.6,6.0,282,87.4%
33,Concordia,9,18,8.1,9.0,27940,87.4%
34,Carcassonne,9,181,7.4,8.0,101546,87.4%
35,Anachrony,9,46,8.1,10.0,11501,87.4%
36,Valley of the Kings,8,799,7.1,8.0,4235,84.1%
37,Small World Underground,8,401,7.3,8.0,9772,84.1%
38,A Game of Thrones: The Card Game,8,991,6.8,7.0,5980,84.1%
39,Android: Netrunner,8,53,7.9,8.0,26700,84.1%
40,Yspahan,8,576,7.1,8.0,7744,84.1%
41,Welcome To...,7,126,7.6,9.0,17195,80.0%
42,Viticulture: Complete Collector's Edition,7,-1,8.4,9.0,762,80.0%
43,Trans Europa,7,1528,6.6,7.0,3228,80.0%
44,Ticket to Ride: Nordic Countries,7,154,7.6,8.0,11593,80.0%
45,Terraforming Mars,7,4,8.4,9.0,64485,80.0%
46,Glory to Rome,7,200,7.5,8.0,12957,80.0%
47,No Thanks!,7,449,7.1,6.0,20289,80.0%
48,Fauna,7,871,7.0,8.0,4009,80.0%
49,The Boss,7,1496,6.8,7.0,2295,80.0%
50,Timeline: Inventions,6,1059,6.7,7.0,7245,74.8%
51,Small World: Grand Dames of Small World,6,-1,7.4,7.0,5551,74.8%
52,Small World: Cursed!,6,-1,7.5,7.0,5720,74.8%
53,Small World: Be Not Afraid...,6,-1,7.6,8.0,5286,74.8%
54,Mansions of Madness,6,382,7.3,7.0,12741,74.8%
55,Hanamikoji,6,206,7.5,9.0,10948,74.8%
56,Everdell,6,36,8.1,8.0,19285,74.8%
57,Caverna: The Cave Farmers,6,30,8.0,8.0,28040,74.8%
58,The Voyages of Marco Polo,6,55,7.9,8.0,20157,74.8%
59,The Witches: A Discworld Game,5,3667,6.1,6.5,1739,68.3%
