,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Start Player,449,3587,6.3,7.6,888,100.0%
1,7 Wonders,28,60,7.8,8.9,84104,99.8%
2,Power Grid,26,39,7.9,10.0,56129,99.7%
3,Rummikub XP,19,9741,6.6,6.9,91,98.7%
4,Notre Dame,19,289,7.3,9.0,12221,98.7%
5,Catan,15,395,7.2,8.2,101212,96.8%
6,Power Grid: Flux Generator,15,-1,7.4,7.0,603,96.8%
7,Power Grid: Transformer Station,13,-1,7.5,7.0,521,94.9%
8,Nauticus,12,1857,6.9,7.5,1247,93.6%
9,Love Letter,12,282,7.2,7.2,55827,93.6%
10,Cockroach Salad,10,2961,6.2,6.0,2605,90.0%
11,R-Eco,9,1876,6.6,7.0,2116,87.4%
12,Danger 13,9,9080,6.0,8.5,203,87.4%
13,Rummikub,8,1638,6.4,7.0,13147,84.1%
14,Jungle Speed,8,1382,6.5,6.5,11283,84.1%
15,No Thanks!,8,449,7.1,7.0,20289,84.1%
16,The Castles of Burgundy,8,15,8.1,9.2,46330,84.1%
17,Connect Four,7,20254,4.9,8.0,6894,80.0%
18,Trans Europa,7,1528,6.6,7.9,3228,80.0%
19,TieBreaker,7,13712,5.8,6.0,114,80.0%
20,Gipsy King,7,3544,6.5,8.0,665,80.0%
21,Tichu,6,170,7.6,9.0,13267,74.8%
22,El Grande,6,78,7.8,9.9,23511,74.8%
23,Vikings,5,432,7.3,7.9,7930,68.3%
24,Cornerstone Essential,5,6102,6.6,6.9,205,68.3%
25,Barnyard Buddies,5,12651,5.7,8.0,223,68.3%
26,Qwixx,5,764,6.9,7.0,9443,68.3%
27,Municipium,5,2915,6.7,8.5,799,68.3%
28,Carolus Magnus,5,1204,6.8,9.0,3405,68.3%
29,The Bucket King,5,2875,6.3,9.0,1549,68.3%
30,Santiago,4,700,7.1,9.1,4817,60.1%
31,Heimlich & Co.,4,1911,6.4,8.0,3368,60.1%
32,Giro d'Italia: The Game,4,3977,7.1,8.1,315,60.1%
33,Power Grid: France/Italy,4,-1,7.9,8.0,3081,60.1%
