,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Telestrations,26,258,7.4,7.5,12793,99.7%
1,My City,21,770,7.9,8.0,1578,99.2%
2,No Thanks!,16,449,7.1,8.5,20289,97.4%
3,Pandemic Legacy: Season 1,12,2,8.6,8.5,41490,93.6%
4,Escape: The Curse of the Temple,12,544,7.0,8.0,15459,93.6%
5,Crokinole,12,66,7.9,8.5,12136,93.6%
6,Ingenious,9,426,7.1,8.0,15617,87.4%
7,Coloretto,9,542,7.0,7.5,17960,87.4%
8,Android: Netrunner,9,53,7.9,9.0,26700,87.4%
9,Tumblin-Dice,8,716,7.2,8.0,3886,84.1%
10,Space Alert,8,219,7.4,8.0,14751,84.1%
11,MicroMacro: Crime City,8,1254,8.0,8.0,850,84.1%
12,Lost Cities,8,322,7.2,7.5,37164,84.1%
13,7 Wonders,8,60,7.8,9.0,84104,84.1%
14,Roll for the Galaxy,7,94,7.7,9.0,26342,80.0%
15,Pandemic,7,99,7.6,8.5,101865,80.0%
16,Dominion,7,98,7.6,9.0,77920,80.0%
17,Battle Line,7,224,7.4,8.0,15624,80.0%
18,Atlantic Star,7,1681,6.9,7.5,1743,80.0%
19,Race for the Galaxy,6,59,7.8,8.0,46293,74.8%
20,Mhing,6,3322,6.7,8.0,670,74.8%
21,Loopin' Louie,6,922,6.8,6.0,8390,74.8%
22,The City,6,2035,6.5,8.0,2091,74.8%
23,Ziegen Kriegen,6,3771,6.2,7.0,1238,74.8%
24,La Boca,6,1372,7.0,8.5,1909,74.8%
25,6 nimmt!,6,597,6.9,7.5,20527,74.8%
26,Wingspan,5,20,8.1,9.0,42672,68.3%
27,Trains,5,503,7.2,8.5,7653,68.3%
28,Wits & Wagers,5,622,6.9,7.5,13343,68.3%
29,Suburbia,5,146,7.5,8.5,21531,68.3%
30,Splendor,5,167,7.5,8.5,58499,68.3%
31,Seasons,5,210,7.4,8.5,20745,68.3%
32,Poker,5,1030,6.7,6.0,9254,68.3%
33,Onirim,5,1188,6.7,7.0,5773,68.3%
34,Mäuse-Rallye,5,10860,6.7,7.0,61,68.3%
35,Lords of Waterdeep,5,71,7.8,8.5,45819,68.3%
36,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,5,2100,6.8,8.5,1399,68.3%
37,King of Tokyo,5,313,7.2,8.0,57483,68.3%
38,Hive,5,246,7.3,7.0,29494,68.3%
39,Le Havre,5,47,7.9,9.5,26395,68.3%
40,Hanabi,5,391,7.1,7.5,38808,68.3%
41,Pyramid of Pengqueen,5,1593,6.9,7.0,1749,68.3%
42,Dominion: Prosperity,5,-1,8.3,9.0,13433,68.3%
43,Dominion: Dark Ages,5,-1,8.0,9.0,5506,68.3%
44,Balloon Cup,5,1143,6.7,7.5,5751,68.3%
45,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,4,-1,7.8,8.0,5206,60.1%
46,Thunderstone Advance: Worlds Collide,4,1552,7.8,8.5,799,60.1%
47,Notre Dame,4,289,7.3,8.5,12221,60.1%
48,Ticket to Ride,4,174,7.4,8.5,71408,60.1%
49,Mage Knight Board Game,4,26,8.1,8.5,27775,60.1%
50,Let's Catch the Lion!,4,3697,6.7,6.5,531,60.1%
51,Kingdom Builder,4,545,7.0,7.5,19618,60.1%
52,Gang of Four,4,1955,6.6,7.5,2250,60.1%
53,Emerald,4,3045,6.4,6.5,1296,60.1%
54,Dominion: Hinterlands,4,-1,8.0,9.0,5757,60.1%
55,Decrypto,4,104,7.8,7.5,11595,60.1%
56,Concept,4,756,6.8,7.0,15389,60.1%
57,Codenames,4,93,7.6,7.5,67424,60.1%
58,Ghost Blitz,4,1099,6.7,6.5,6841,60.1%
59,The 7th Continent,4,32,8.2,8.5,16777,60.1%
60,7 Wonders: Leaders,4,-1,7.8,8.0,13462,60.1%
61,Forbidden Island,3,721,6.8,7.5,41883,49.8%
62,Unlock!: Secret Adventures,3,-1,7.7,8.0,1664,49.8%
63,Ubongo,3,1052,6.7,7.0,7781,49.8%
64,Trans Europa,3,1528,6.6,7.0,3228,49.8%
65,Ticket to Ride: USA 1910,3,-1,8.0,8.0,10064,49.8%
66,Sushi Go!,3,444,7.1,7.0,34649,49.8%
67,Stone Age,3,111,7.6,8.5,44874,49.8%
68,Castles of Mad King Ludwig,3,133,7.6,8.0,22082,49.8%
69,RoboRally,3,441,7.1,8.0,22444,49.8%
70,Roads & Boats,3,399,7.7,9.5,3075,49.8%
71,PitchCar Mini,3,1315,7.0,7.0,2086,49.8%
72,Mystery Rummy: Jack the Ripper,3,1074,6.9,7.5,3316,49.8%
73,Love Letter,3,282,7.2,7.0,55827,49.8%
74,Last Will,3,443,7.2,8.5,9026,49.8%
75,Innovation,3,334,7.2,8.0,14811,49.8%
76,Imperial Settlers,3,212,7.4,8.0,21043,49.8%
77,Halli Galli,3,5570,5.8,6.5,2471,49.8%
78,Guildhall,3,1006,6.9,8.0,3911,49.8%
79,GiftTRAP,3,2273,6.4,7.5,2504,49.8%
80,For Sale,3,301,7.2,7.5,23815,49.8%
81,Felicity: The Cat in the Sack,3,1428,6.6,7.0,4723,49.8%
82,Animal Upon Animal,3,908,6.8,6.5,7101,49.8%
83,Dragonheart,3,1726,6.5,7.5,3258,49.8%
84,Dragon's Gold,3,1977,6.4,7.5,3062,49.8%
85,Dixit,3,278,7.3,8.0,50499,49.8%
86,Diamant,3,718,6.8,7.0,17037,49.8%
87,Chronicles of Crime,3,141,7.8,-1.0,14109,49.8%
88,Carcassonne,3,181,7.4,7.0,101546,49.8%
89,Can't Stop,3,739,6.8,6.0,13213,49.8%
90,Agricola: All Creatures Big and Small,3,279,7.4,8.0,12301,49.8%
91,Frank's Zoo,2,1561,6.6,7.0,3391,36.9%
92,Yspahan,2,576,7.1,8.0,7744,36.9%
93,Wings of War: Deluxe Set,2,1626,7.3,7.5,1130,36.9%
94,Vikings,2,432,7.3,8.0,7930,36.9%
95,The Downfall of Pompeii,2,541,7.1,8.0,7368,36.9%
96,Tzolk'in: The Mayan Calendar,2,40,7.9,9.0,30663,36.9%
97,Tumblin' Monkeys,2,19523,5.4,4.5,599,36.9%
98,Troyes,2,83,7.8,8.5,18847,36.9%
99,Ticket to Ride: Nordic Countries,2,154,7.6,8.0,11593,36.9%
100,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,2,-1,7.7,8.0,5150,36.9%
101,Thunderstone Advance: Caverns of Bane,2,-1,7.8,8.5,1027,36.9%
102,Terra Mystica,2,16,8.1,9.0,39166,36.9%
103,Rhino Hero,2,722,6.9,7.0,8330,36.9%
104,Savannah Tails,2,4775,6.3,7.0,521,36.9%
105,The Strategy Game (2 player),2,-1,7.5,7.5,6,36.9%
106,Star Realms,2,115,7.6,8.0,35855,36.9%
107,The Speicherstadt,2,788,7.0,8.0,4750,36.9%
108,Small World,2,255,7.3,8.0,61593,36.9%
109,Shogun,2,192,7.5,8.5,12819,36.9%
110,Schatz der Drachen,2,5926,6.6,6.0,217,36.9%
111,Samurai,2,209,7.5,8.0,14736,36.9%
112,Russian Railroads,2,90,7.8,9.0,14806,36.9%
113,Rory's Story Cubes,2,2433,6.3,6.0,3215,36.9%
114,Roll Through the Ages: The Bronze Age,2,712,6.9,7.0,11484,36.9%
