,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Codenames: Pictures,41,319,7.3,-1.0,16964,99.9%
1,Mysterium,19,256,7.3,-1.0,31970,98.7%
2,Codenames,19,93,7.6,-1.0,67424,98.7%
3,Magic Maze,14,497,7.1,-1.0,15564,96.0%
4,Magic: The Gathering,11,158,7.5,-1.0,32365,92.0%
5,Star Realms,10,115,7.6,-1.0,35855,90.0%
6,Mechs vs. Minions,10,42,8.0,-1.0,14015,90.0%
7,Decrypto,7,104,7.8,-1.0,11595,80.0%
8,The Resistance: Avalon,6,131,7.6,-1.0,27053,74.8%
9,Steampunk Rally,5,554,7.2,-1.0,5718,68.3%
10,Captain Sonar,5,157,7.6,-1.0,15954,68.3%
11,Paperback,4,457,7.2,-1.0,8906,60.1%
12,Splendor,3,167,7.5,-1.0,58499,49.8%
13,Oh Hell!,3,2146,6.8,-1.0,1176,49.8%
14,Maze Racers,3,5842,6.6,-1.0,284,49.8%
15,Food Chain Magnate,3,30,8.1,-1.0,13806,49.8%
16,Alchemists,3,110,7.7,-1.0,18203,49.8%
17,Ultimate Werewolf: Inquisition,2,3150,6.5,-1.0,878,36.9%
18,Trivial Pursuit: Genus Edition,2,20216,5.2,-1.0,7455,36.9%
19,Subdivision,2,2732,6.5,-1.0,1283,36.9%
20,Space Cadets,2,1608,6.6,-1.0,3219,36.9%
21,Mage Knight Board Game,2,26,8.1,-1.0,27775,36.9%
22,Keyflower,2,72,7.8,-1.0,18952,36.9%
23,La Glace et le Ciel,2,8187,6.6,-1.0,122,36.9%
24,Fast Forward: FLEE,2,5502,5.9,-1.0,1024,36.9%
25,Codenames: Duet,2,160,7.6,-1.0,13865,36.9%
26,Chronicles of Crime,2,141,7.8,-1.0,14109,36.9%
27,Castles of Mad King Ludwig,2,133,7.6,-1.0,22082,36.9%
28,Bios:Genesis,2,1687,7.2,-1.0,1239,36.9%
29,Triominos Challenge,1,13478,5.9,-1.0,138,20.5%
30,Trapwords,1,1493,7.0,-1.0,1657,20.5%
31,Telestrations,1,258,7.4,-1.0,12793,20.5%
32,Stellar Conflict,1,3261,6.5,-1.0,843,20.5%
33,Space Race: The Card Game,1,3180,6.9,-1.0,596,20.5%
34,Sid Meier's Civilization: The Boardgame,1,17014,5.6,-1.0,2677,20.5%
35,Pandemic Legacy: Season 1,1,2,8.6,-1.0,41490,20.5%
36,Mystic Vale,1,387,7.3,-1.0,8936,20.5%
37,Like: The Social Game,1,19008,5.7,-1.0,63,20.5%
38,Lap Dance,1,13980,5.6,-1.0,365,20.5%
39,Labyrinth,1,1612,6.4,-1.0,10468,20.5%
40,Honshū,1,896,7.0,-1.0,4301,20.5%
41,Fog of Love,1,877,7.0,-1.0,5302,20.5%
42,Ex Libris,1,610,7.2,-1.0,4993,20.5%
43,Edo,1,1416,7.1,-1.0,1606,20.5%
44,Dexikon,1,8797,6.3,-1.0,148,20.5%
45,The Castles of Burgundy,1,15,8.1,-1.0,46330,20.5%
46,Bohnanza,1,450,7.0,-1.0,38186,20.5%
47,Battlestar Galactica: The Board Game,1,81,7.7,-1.0,32861,20.5%
48,"...and then, we held hands.",1,3573,6.1,-1.0,1814,20.5%
49,Yahtzee,0,20114,5.4,-1.0,11803,0.0%
50,World Without End,0,591,7.3,-1.0,4627,0.0%
51,World of Warcraft: The Boardgame,0,1393,6.7,-1.0,5379,0.0%
52,Warriors: Dragon Hordes Expansion,0,-1,5.3,-1.0,272,0.0%
53,Warriors,0,20124,5.0,-1.0,603,0.0%
54,Trismegistus: The Ultimate Formula,0,767,7.7,-1.0,2008,0.0%
55,Tash-Kalar: Arena of Legends,0,563,7.2,-1.0,6054,0.0%
56,Suburbia Inc,0,-1,8.0,-1.0,2725,0.0%
57,Suburbia,0,146,7.5,-1.0,21531,0.0%
58,Spirit Island,0,13,8.3,-1.0,25448,0.0%
59,Space Cadets: Dice Duel,0,1326,6.8,-1.0,2910,0.0%
60,Seasons,0,210,7.4,-1.0,20745,0.0%
61,Scrabble,0,1807,6.3,-1.0,26658,0.0%
62,Rummikub,0,1638,6.4,-1.0,13147,0.0%
63,Risk,0,19446,5.6,-1.0,30178,0.0%
64,Pizarro & Co.,0,2504,6.5,-1.0,1375,0.0%
65,The Pillars of the Earth,0,298,7.3,-1.0,16300,0.0%
66,One Night Ultimate Werewolf,0,413,7.1,-1.0,21419,0.0%
67,No Thanks!,0,449,7.1,-1.0,20289,0.0%
68,Nightmare III,0,-1,5.9,-1.0,168,0.0%
69,Nightmare II,0,-1,6.1,-1.0,233,0.0%
70,Nightmare,0,8919,5.9,-1.0,892,0.0%
71,Nautilus,0,2974,6.4,-1.0,1383,0.0%
72,Mystic Vale: Vale of Magic,0,-1,7.7,-1.0,1144,0.0%
73,Mysterium: Hidden Signs,0,-1,7.8,-1.0,2423,0.0%
74,Muse: Awakenings,0,5349,7.1,-1.0,194,0.0%
75,Munchkin,0,4419,5.9,-1.0,41521,0.0%
76,Mr. Jack,0,530,7.0,-1.0,15314,0.0%
77,Monsters Menace America,0,4070,6.0,-1.0,2260,0.0%
78,Monopoly,0,20278,4.4,-1.0,28927,0.0%
79,The Manhattan Project: Second Stage,0,-1,7.5,-1.0,737,0.0%
80,The Manhattan Project,0,323,7.4,-1.0,9100,0.0%
81,Manga Manga,0,20115,4.2,-1.0,211,0.0%
82,Magic Maze: Maximum Security,0,-1,7.6,-1.0,479,0.0%
83,Mage Wars Arena,0,245,7.6,-1.0,7372,0.0%
84,Mage Knight Board Game: The Lost Legion Expansion,0,-1,8.8,-1.0,3503,0.0%
85,Mage Knight Board Game: Shades of Tezla Expansion,0,-1,8.0,-1.0,985,0.0%
