,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Roll For It!,91,3237,6.1,6.0,2619,99.9%
1,Splendor,33,167,7.5,8.0,58499,99.9%
2,Descent: Journeys in the Dark (Second Edition),22,116,7.7,9.0,22661,99.3%
3,Descent: Journeys in the Dark (Second Edition) – Road to Legend,20,-1,8.6,9.0,1055,99.0%
4,Sushi Go!,18,444,7.1,7.0,34649,98.4%
5,Century: Spice Road,17,250,7.4,7.25,18492,98.0%
6,Forbidden Desert,15,380,7.1,7.0,25536,96.8%
7,Ticket to Ride,14,174,7.4,7.5,71408,96.0%
8,Sequence,14,3221,6.0,6.5,7464,96.0%
9,Formula D,14,520,7.0,7.5,17119,96.0%
10,Roll for the Galaxy,12,94,7.7,7.5,26342,93.6%
11,Ticket to Ride: USA 1910,11,-1,8.0,7.5,10064,92.0%
12,Yahtzee,8,20114,5.4,5.5,11803,84.1%
13,Zombicide: Toxic City Mall,7,-1,7.7,6.5,2541,80.0%
14,Zombicide,7,481,7.2,7.5,16522,80.0%
15,Wits & Wagers,6,622,6.9,7.0,13343,74.8%
16,Pandemic,6,99,7.6,8.0,101865,74.8%
17,Betrayal at House on the Hill,6,519,7.1,7.0,36940,74.8%
18,Jaipur,4,135,7.5,7.75,37008,60.1%
19,Firefly: The Game,4,343,7.4,7.5,10507,60.1%
20,Pass the Pigs,3,20117,5.4,5.5,5293,49.8%
21,Title Bout,2,5415,6.7,7.5,284,36.9%
22,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,2,-1,7.7,7.0,5150,36.9%
23,T.I.M.E Stories,2,143,7.6,8.0,23672,36.9%
24,Small World,2,255,7.3,7.75,61593,36.9%
25,Gloom,2,1776,6.3,6.75,13569,36.9%
26,Dungeons & Dragons: Wrath of Ashardalon Board Game,2,731,7.1,7.5,5846,36.9%
27,Betrayal at House on the Hill: Widow's Walk,2,-1,7.5,7.0,3450,36.9%
28,Tripoley,1,17127,5.5,6.5,798,20.5%
29,T.I.M.E Stories: The Marcy Case,1,-1,7.6,-1.0,6072,20.5%
30,Sanctuary: Thieves World,1,14953,5.6,6.5,271,20.5%
31,Risk,1,19446,5.6,6.5,30178,20.5%
32,Firefly: The Game – Pirates & Bounty Hunters,1,-1,7.8,7.0,1609,20.5%
33,Arkham Horror,1,333,7.3,7.5,36754,20.5%
34,Zombie Dice,0,2090,6.2,4.75,16146,0.0%
35,Zombicide: Box of Zombies – Set #1: Walk of the Dead,0,-1,7.2,7.0,270,0.0%
36,Trivial Pursuit: Genus Edition,0,20216,5.2,6.0,7455,0.0%
37,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,0,305,7.8,-1.0,4111,0.0%
38,Risk: The Lord of the Rings Trilogy Edition,0,2031,6.5,-1.0,3423,0.0%
39,Pictionary,0,4640,5.8,7.0,6898,0.0%
40,Monopoly: Family Game Night Championship Edition,0,17432,5.3,5.75,46,0.0%
41,Mechs vs. Minions,0,42,8.0,8.0,14015,0.0%
42,Heroscape Master Set: Rise of the Valkyrie,0,351,7.4,7.0,7795,0.0%
43,Gladiator: Quest for the Rudis,0,12246,6.9,3.0,52,0.0%
44,Firefly: The Game – Esmeralda,0,-1,7.8,6.75,623,0.0%
45,Firefly: The Game – Breakin' Atmo,0,-1,7.8,6.75,1643,0.0%
46,Dixit: Odyssey,0,212,7.5,5.75,16662,0.0%
47,Descent: Journeys in the Dark (Second Edition) – The Trollfens,0,-1,8.0,9.0,1187,0.0%
48,Descent: Journeys in the Dark (Second Edition) – The Chains That Rust,0,-1,8.3,8.0,376,0.0%
49,Descent: Journeys in the Dark (Second Edition) – Shadow of Nerekhall,0,-1,8.4,9.0,1304,0.0%
50,Descent: Journeys in the Dark (Second Edition) – Mists of Bilehall,0,-1,8.2,-1.0,449,0.0%
51,Descent: Journeys in the Dark (Second Edition) – Lair of the Wyrm,0,-1,7.9,9.0,1894,0.0%
52,Descent: Journeys in the Dark (Second Edition) – Labyrinth of Ruin,0,-1,8.2,9.0,1466,0.0%
53,Cosmic Encounter: Cosmic Incursion,0,-1,8.2,-1.0,3253,0.0%
54,Cosmic Encounter,0,144,7.5,-1.0,27327,0.0%
55,Connect Four,0,20254,4.9,4.0,6894,0.0%
56,Clue Mysteries,0,16104,5.6,5.5,335,0.0%
57,Black Seas: Master & Commander Starter Set,0,-1,7.8,-1.0,22,0.0%
58,Battleship,0,20265,4.6,4.5,8540,0.0%
59,Balderdash,0,1749,6.5,7.0,5396,0.0%
60,Arkham Horror: The King in Yellow Expansion,0,-1,7.6,-1.0,4105,0.0%
61,Apples to Apples,0,4760,5.8,4.5,17556,0.0%
62,7 Wonders,0,60,7.8,7.5,84104,0.0%
63,13 Dead End Drive,0,4661,6.0,-1.0,1942,0.0%
