,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Android: Netrunner,70,53,7.9,10.0,26700,99.9%
1,Coup,45,501,7.0,9.25,35884,99.9%
2,Hanabi,34,391,7.1,8.75,38808,99.9%
3,A Feast for Odin,24,21,8.2,9.5,17278,99.6%
4,BraveRats,23,2202,6.5,8.75,2156,99.4%
5,Santorini,21,166,7.5,8.5,27705,99.2%
6,No Thanks!,18,449,7.1,7.75,20289,98.4%
7,King of Tokyo,18,313,7.2,9.25,57483,98.4%
8,Finished!,18,2393,6.8,7.25,1112,98.4%
9,D-Day Dice,17,1184,6.8,6.75,3425,98.0%
10,Whacky Wit,13,7473,6.6,9.75,142,94.9%
11,Ghost Blitz 2,13,1979,6.8,8.0,1599,94.9%
12,Pandemic,11,99,7.6,8.0,101865,92.0%
13,The Resistance,10,267,7.3,8.25,35861,90.0%
14,KLASK,10,261,7.7,8.75,5624,90.0%
15,Agricola: All Creatures Big and Small,10,279,7.4,9.25,12301,90.0%
16,Agricola,9,31,7.9,8.75,63367,87.4%
17,The Grizzled,8,402,7.2,8.25,12202,84.1%
18,Animal Upon Animal,8,908,6.8,6.5,7101,84.1%
19,PitchCar,7,386,7.3,8.75,9625,80.0%
20,Morels,7,706,7.0,7.0,7266,80.0%
21,Memoir '44,7,138,7.6,8.5,25667,80.0%
22,Lost Cities,7,322,7.2,8.25,37164,80.0%
23,Kingdomino,7,217,7.4,-1.0,32067,80.0%
24,KeyForge: Call of the Archons,7,423,7.3,7.75,9308,80.0%
25,Imperial Settlers,7,212,7.4,7.5,21043,80.0%
26,ICECOOL,7,863,6.8,9.0,8165,80.0%
27,Diamant,7,718,6.8,6.5,17037,80.0%
28,Carcassonne,7,181,7.4,7.5,101546,80.0%
29,7 Wonders,7,60,7.8,8.75,84104,80.0%
30,5-Minute Dungeon,7,751,7.1,8.0,6600,80.0%
31,Ubongo: Duel,6,2235,6.9,8.0,1035,74.8%
32,Ubongo,6,1052,6.7,8.5,7781,74.8%
33,Ticket to Ride: Europe,6,119,7.5,8.5,58364,74.8%
34,Pandemic Legacy: Season 1,6,2,8.6,9.5,41490,74.8%
35,One Night Ultimate Werewolf,6,413,7.1,8.0,21419,74.8%
36,Nine Tiles Panic,6,2447,7.1,-1.0,732,74.8%
37,Magic Maze,6,497,7.1,8.25,15564,74.8%
38,Ingenious,6,426,7.1,7.75,15617,74.8%
39,Forbidden Island,6,721,6.8,7.75,41883,74.8%
40,Excape,6,2814,6.3,8.25,1570,74.8%
41,Bohnanza,6,450,7.0,7.0,38186,74.8%
42,Architects of the West Kingdom,6,79,7.8,8.5,16705,74.8%
43,Summoner Wars: Master Set,5,226,7.5,6.75,10344,68.3%
44,Stick 'Em,5,1012,7.0,8.25,2921,68.3%
45,Say Anything,5,1098,6.7,7.5,5588,68.3%
46,Rollet,5,8072,7.0,8.5,90,68.3%
47,Ricochet Robots,5,686,7.0,7.75,7998,68.3%
48,Pandemic: Fall of Rome,5,355,7.7,-1.0,3818,68.3%
49,Loopin' Louie,5,922,6.8,8.5,8390,68.3%
50,Keyflower,5,72,7.8,9.75,18952,68.3%
51,Istanbul,5,117,7.6,8.25,25157,68.3%
52,"Hey, That's My Fish!",5,855,6.7,7.25,19341,68.3%
53,For Sale,5,301,7.2,7.25,23815,68.3%
54,First Orchard,5,2644,6.7,7.75,989,68.3%
55,Deep Sea Adventure,5,619,7.0,7.5,10690,68.3%
56,The Crew: The Quest for Planet Nine,5,41,8.0,-1.0,14567,68.3%
57,Colt Express,5,392,7.1,8.0,24660,68.3%
58,Carcassonne Junior,5,1478,6.7,7.25,3305,68.3%
59,BANG! The Dice Game,5,567,7.0,7.75,19765,68.3%
60,Wingspan,4,20,8.1,8.75,42672,60.1%
61,Two Rooms and a Boom,4,901,7.0,7.5,4292,60.1%
62,Ticket to Ride: Nordic Countries,4,154,7.6,9.0,11593,60.1%
63,Sushizock im Gockelwok,4,2205,6.5,5.75,2202,60.1%
64,Sushi Go!,4,444,7.1,6.0,34649,60.1%
65,Splendor,4,167,7.5,8.25,58499,60.1%
66,Power Grid,4,39,7.9,8.5,56129,60.1%
67,Patchwork,4,88,7.7,6.75,46298,60.1%
68,Las Vegas,4,502,7.1,7.25,9208,60.1%
69,Karuba,4,465,7.2,7.75,8663,60.1%
70,Le Havre: The Inland Port,4,1129,6.9,7.5,3346,60.1%
71,Glass Road,4,270,7.4,7.25,9013,60.1%
72,Dancing Eggs,4,2394,6.4,7.0,2223,60.1%
73,Coup: Reformation,4,-1,7.3,-1.0,4570,60.1%
74,Codenames,4,93,7.6,8.0,67424,60.1%
75,Viva Topo!,3,2107,6.8,6.0,1238,49.8%
76,Tammany Hall,3,743,7.3,7.25,3378,49.8%
77,Star Wars: X-Wing Miniatures Game,3,108,7.7,8.0,23036,49.8%
78,SOS Titanic,3,2174,6.7,6.0,1399,49.8%
79,Der schwarze Pirat,3,3641,6.5,8.25,662,49.8%
80,Rattus,3,1020,6.8,7.5,5669,49.8%
81,Qwirkle,3,796,6.8,6.25,16075,49.8%
82,Pandemic: The Cure,3,361,7.3,6.75,9373,49.8%
83,Mai-Star,3,2943,6.5,7.0,1042,49.8%
84,Love Letter,3,282,7.2,7.25,55827,49.8%
85,Fresco,3,331,7.3,8.25,11812,49.8%
86,A Few Acres of Snow,3,339,7.4,8.25,7415,49.8%
87,Divinare,3,1998,6.7,5.75,1523,49.8%
88,Concordia,3,18,8.1,8.5,27940,49.8%
89,Codenames: Duet,3,160,7.6,7.5,13865,49.8%
90,Catan,3,395,7.2,6.5,101212,49.8%
91,The Castles of Burgundy,3,15,8.1,8.0,46330,49.8%
92,Camel Up,3,477,7.0,7.75,22756,49.8%
93,Biblios,3,366,7.2,6.5,14969,49.8%
94,Bananagrams,3,1762,6.4,6.5,8614,49.8%
95,Agricola: All Creatures Big and Small – More Buildings Big and Small,3,-1,7.7,9.25,1870,49.8%
96,7 Wonders Duel,3,17,8.1,7.75,59932,49.8%
97,Wits & Wagers,2,622,6.9,7.25,13343,36.9%
98,Web of Power,2,714,7.3,8.0,3342,36.9%
99,Tumblin-Dice Jr.,2,5359,6.7,8.0,248,36.9%
100,Ticket to Ride: New York,2,861,7.0,7.75,4487,36.9%
101,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,2,-1,7.7,-1.0,5150,36.9%
102,Ticket to Ride,2,174,7.4,8.25,71408,36.9%
103,Through the Desert,2,499,7.1,6.5,12705,36.9%
104,Terror in Meeple City,2,857,6.9,7.5,7117,36.9%
105,Telestrations,2,258,7.4,9.0,12793,36.9%
106,Targi,2,123,7.6,7.0,14453,36.9%
107,Snow Tails,2,763,7.0,7.25,6008,36.9%
108,Secret Hitler,2,185,7.6,8.75,18104,36.9%
109,Reef Encounter,2,650,7.1,7.5,4966,36.9%
110,Pickomino,2,1252,6.6,5.75,8983,36.9%
111,Panic Station,2,3713,6.0,7.0,2933,36.9%
112,Pandemic: Iberia,2,100,7.9,8.5,8332,36.9%
113,Octopus' Garden,2,5160,6.6,6.5,301,36.9%
114,Monza,2,2108,6.6,-1.0,1820,36.9%
115,Mint Works,2,804,7.0,7.0,4905,36.9%
116,Mamma Mia!,2,1566,6.5,-1.0,5678,36.9%
117,Loco Motive,2,3507,6.5,7.75,760,36.9%
118,Linko!,2,895,7.0,6.25,4099,36.9%
119,Ka-Boom,2,6062,6.2,7.25,339,36.9%
120,Jamaica,2,493,7.1,7.5,16227,36.9%
121,Innovation,2,334,7.2,7.75,14811,36.9%
122,High Society,2,566,7.1,7.25,8875,36.9%
123,Fearsome Floors,2,1115,6.7,7.0,7539,36.9%
124,The Downfall of Pompeii,2,541,7.1,6.25,7368,36.9%
125,Dice Town,2,868,6.9,6.75,6778,36.9%
126,Coloretto,2,542,7.0,7.25,17960,36.9%
127,Coconuts,2,933,7.0,8.0,3702,36.9%
128,Cockroach Poker,2,1027,6.7,-1.0,8610,36.9%
129,Coal Baron,2,583,7.3,8.75,4295,36.9%
130,Chicken Cha Cha Cha,2,1785,6.6,-1.0,2805,36.9%
131,Cable Car,2,2405,6.7,7.25,1188,36.9%
132,Bruges,2,260,7.4,7.25,10254,36.9%
133,Boom Boom Balloon,2,9241,5.9,6.0,282,36.9%
134,Android: Mainframe,2,2150,6.6,7.0,1660,36.9%
135,Zooloretto,1,755,6.8,6.0,13881,20.5%
136,Xanadú,1,4415,6.5,-1.0,483,20.5%
137,Welcome To...,1,126,7.6,7.0,17195,20.5%
138,Viticulture,1,188,7.6,7.75,10152,20.5%
139,Unlock!: Mystery Adventures – The Tonipal's Treasure,1,1457,7.1,-1.0,1588,20.5%
140,Unlock!: Mystery Adventures – The Nautilus' Traps,1,4223,6.0,-1.0,1724,20.5%
141,Unlock!: Mystery Adventures – The House on the Hill,1,1338,7.1,-1.0,1773,20.5%
142,Unlock!: Escape Adventures – The Island of Doctor Goorse,1,1901,6.7,-1.0,1667,20.5%
143,Unlock!: Escape Adventures – The Formula,1,1069,7.1,-1.0,2501,20.5%
144,Unlock!: Escape Adventures – Squeek & Sausage,1,909,7.2,-1.0,2600,20.5%
145,Undaunted: Normandy,1,244,7.9,-1.0,4210,20.5%
146,Trambahn,1,1427,7.0,-1.0,1874,20.5%
147,Tokaido,1,546,7.0,6.75,20583,20.5%
148,Tigris & Euphrates,1,92,7.7,9.0,25297,20.5%
149,Tichu,1,170,7.6,5.75,13267,20.5%
150,Terraforming Mars,1,4,8.4,9.25,64485,20.5%
151,Survive: Escape from Atlantis!,1,285,7.3,7.5,20407,20.5%
152,Strong Stuff!,1,7817,6.4,-1.0,171,20.5%
153,Spyfall,1,639,6.9,6.0,18191,20.5%
154,Spot it!,1,1109,6.6,-1.0,12801,20.5%
155,Spinderella,1,2803,6.5,-1.0,1311,20.5%
156,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1,96,7.7,7.0,17180,20.5%
157,Rolling Japan,1,5008,6.2,6.25,514,20.5%
158,Robinson Crusoe: Adventures on the Cursed Island,1,54,7.8,6.25,34031,20.5%
159,Rhino Hero,1,722,6.9,7.25,8330,20.5%
160,Red7,1,657,6.9,7.0,12645,20.5%
161,Race for the Galaxy,1,59,7.8,7.5,46293,20.5%
162,Qwixx,1,764,6.9,6.25,9443,20.5%
163,The Quest for El Dorado,1,165,7.6,6.75,11988,20.5%
164,Polterfass,1,5263,6.3,-1.0,400,20.5%
165,The Pillars of the Earth: Builders Duel,1,2449,6.6,6.0,1416,20.5%
