,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Wabash Cannonball: Nickel Plate Expansion,0,-1,6.9,-1.0,19,0.0%
1,Twilight Struggle,0,10,8.3,7.5,40694,0.0%
2,Ticket to Ride: USA 1910,0,-1,8.0,8.0,10064,0.0%
3,Ticket to Ride: Switzerland,0,-1,7.5,-1.0,4602,0.0%
4,Ticket to Ride: Märklin,0,309,7.4,8.0,8709,0.0%
5,Ticket to Ride: Europe,0,119,7.5,8.0,58364,0.0%
6,Ticket to Ride: Europa 1912,0,-1,7.6,-1.0,4752,0.0%
7,Ticket to Ride,0,174,7.4,8.0,71408,0.0%
8,Thurn and Taxis,0,428,7.1,8.5,18091,0.0%
9,Ta Yü,0,1716,7.0,-1.0,1473,0.0%
10,La Strada,0,3532,6.2,6.0,1336,0.0%
11,Silverton,0,1908,7.1,6.0,1024,0.0%
12,The Scepter of Zavandor,0,1213,7.0,9.5,2482,0.0%
13,Roads & Boats,0,399,7.7,9.5,3075,0.0%
14,Rail Baron,0,2513,6.6,7.0,1560,0.0%
15,Power Grid: The New Power Plant Cards,0,-1,7.8,-1.0,3448,0.0%
16,Power Grid: France/Italy,0,-1,7.9,-1.0,3081,0.0%
17,Power Grid: Benelux/Central Europe,0,-1,8.0,-1.0,3082,0.0%
18,Power Grid,0,39,7.9,9.5,56129,0.0%
19,Outpost,0,2158,6.8,10.0,1160,0.0%
20,Naval Battles,0,6141,5.9,-1.0,733,0.0%
21,Mhing,0,3322,6.7,8.5,670,0.0%
22,Maria,0,329,8.0,-1.0,2773,0.0%
23,Mahjong,0,760,7.0,10.0,6439,0.0%
24,Die Macher,0,286,7.6,8.5,5222,0.0%
25,Löwenherz,0,1137,7.0,7.0,2424,0.0%
26,Iron Dragon,0,1720,7.0,9.0,1572,0.0%
27,German Rails,0,-1,7.3,-1.0,14,0.0%
28,Gang of Four,0,1955,6.6,7.5,2250,0.0%
29,Friedrich,0,670,7.6,8.8,2506,0.0%
30,Freight Train,0,4388,6.4,7.0,517,0.0%
31,Expedition,0,2237,6.8,7.0,1086,0.0%
32,Commands & Colors: Napoleonics,0,371,8.0,8.5,2627,0.0%
33,Commands & Colors: Ancients Expansion Pack #5 – Epic Ancients II,0,-1,8.4,-1.0,387,0.0%
34,Commands & Colors: Ancients Expansion Pack #4 – Imperial Rome,0,-1,8.4,-1.0,380,0.0%
35,Commands & Colors: Ancients Expansion Pack #3 – The Roman Civil Wars,0,-1,8.3,-1.0,559,0.0%
36,Commands & Colors: Ancients Expansion Pack #2 – Rome vs the Barbarians,0,-1,8.3,-1.0,745,0.0%
37,Commands & Colors: Ancients Expansion Pack #1 – Greece & Eastern Kingdoms,0,-1,8.3,-1.0,1157,0.0%
38,Commands & Colors: Ancients,0,142,7.8,8.9,7975,0.0%
39,Coin Rail Yard,0,-1,6.0,-1.0,1,0.0%
40,Circus Maximus,0,2061,6.7,8.8,1579,0.0%
41,Chicago Express: Narrow Gauge & Erie Railroad Company,0,-1,7.1,-1.0,445,0.0%
42,Chicago Express,0,453,7.2,8.0,7392,0.0%
43,Auf Achse,0,3149,6.2,7.9,1634,0.0%
44,Age of Steam Expansion #4: France and Italy,0,-1,7.4,8.0,341,0.0%
45,Age of Steam Expansion #3: Scandinavia and Korea,0,-1,7.8,8.9,454,0.0%
46,Age of Steam,0,118,7.8,10.0,8840,0.0%
47,African Rails,0,-1,7.1,-1.0,12,0.0%
48,4 Player Chess,0,9120,6.0,-1.0,421,0.0%
49,&Cetera,0,-1,7.9,-1.0,281,0.0%
