,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Chess,34,439,7.1,7.847,28655,99.9%
1,Sorry!,22,20272,4.5,6.263,5834,99.3%
2,Monza,22,2108,6.6,8.363999999999999,1820,99.3%
3,Catan,22,395,7.2,9.79,101212,99.3%
4,Perudo,21,684,6.9,9.667,12572,99.2%
5,Ticket to Ride,19,174,7.4,9.827,71408,98.7%
6,Carcassonne,19,181,7.4,9.0,101546,98.7%
7,6 nimmt!,19,597,6.9,9.642999999999999,20527,98.7%
8,Carcassonne: Expansion 1 – Inns & Cathedrals,18,-1,7.6,9.9,19773,98.4%
9,No Thanks!,15,449,7.1,8.247,20289,96.8%
10,Love Letter,15,282,7.2,9.606,55827,96.8%
11,Hisss,14,13232,5.6,7.483,1161,96.0%
12,Lost Cities,13,322,7.2,9.863,37164,94.9%
13,Carcassonne Junior,12,1478,6.7,7.345,3305,93.6%
14,Dominion,12,98,7.6,9.814,77920,93.6%
15,For Sale,11,301,7.2,6.312,23815,92.0%
16,TransAmerica,10,1104,6.7,9.471,7688,90.0%
17,Memoir '44,10,138,7.6,9.741,25667,90.0%
18,Labyrinth,10,1612,6.4,9.263,10468,90.0%
19,Coloretto,10,542,7.0,7.846,17960,90.0%
20,Sushi Go!,9,444,7.1,7.856,34649,87.4%
21,Red7,9,657,6.9,8.354,12645,87.4%
22,Rat-a-Tat Cat,9,2827,6.2,6.3839999999999995,2857,87.4%
23,Pit,9,1665,6.4,7.624,8269,87.4%
24,Go Away Monster!,9,3685,6.5,6.8229999999999995,726,87.4%
25,Hive,8,246,7.3,9.594,29494,84.1%
26,Halli Galli,8,5570,5.8,6.3260000000000005,2471,84.1%
27,Catan: Seafarers,8,-1,7.2,8.736,16346,84.1%
28,Sequence,7,3221,6.0,6.928,7464,80.0%
29,Scrabble,7,1807,6.3,6.234,26658,80.0%
30,Mystery of the Abbey,7,1339,6.5,8.249,7675,80.0%
31,Machi Koro,7,987,6.6,7.252000000000001,26165,80.0%
32,Lords of Waterdeep,7,71,7.8,9.68,45819,80.0%
33,Loopin' Louie,7,922,6.8,7.691,8390,80.0%
34,Gulo Gulo,7,1311,6.8,5.835,2753,80.0%
35,Coup,7,501,7.0,7.4270000000000005,35884,80.0%
36,Clans,7,1451,6.6,9.177,4861,80.0%
37,Checkers,7,20255,4.9,4.362,7160,80.0%
38,Cartagena,7,1078,6.7,9.447000000000001,7477,80.0%
39,10 Days in Asia,7,2481,6.7,5.263999999999999,1113,80.0%
40,Tapple,6,3578,6.4,5.313,901,74.8%
41,Shadows over Camelot,6,406,7.1,6.263999999999999,25418,74.8%
42,The Resistance,6,267,7.3,8.282,35861,74.8%
43,PitchCar,6,386,7.3,7.154,9625,74.8%
44,Heroscape Master Set: Rise of the Valkyrie,6,351,7.4,7.437,7795,74.8%
45,Get Bit!,6,2435,6.2,7.273,6007,74.8%
46,Friday,6,413,7.1,7.257000000000001,16438,74.8%
47,The Crew: The Quest for Planet Nine,6,41,8.0,9.165,14567,74.8%
48,Cards Against Humanity,6,4284,5.9,6.3229999999999995,23175,74.8%
49,Tsuro,5,933,6.7,9.618,23277,68.3%
50,Thurn and Taxis,5,428,7.1,9.582,18091,68.3%
51,Rent a Hero,5,2835,6.3,8.231,1581,68.3%
52,Pandemic Legacy: Season 1,5,2,8.6,8.491,41490,68.3%
53,Loot,5,1982,6.3,9.251,5922,68.3%
54,King of Tokyo,5,313,7.2,7.2170000000000005,57483,68.3%
55,Jungle Speed,5,1382,6.5,7.372000000000001,11283,68.3%
56,Imhotep,5,409,7.2,7.827000000000001,11737,68.3%
57,El Grande,5,78,7.8,9.888,23511,68.3%
58,Gloomhaven: Jaws of the Lion,5,7,8.9,8.431000000000001,7952,68.3%
59,Forbidden Island,5,721,6.8,7.362,41883,68.3%
60,Eight Epics,5,7807,5.9,5.882999999999999,421,68.3%
61,Dixit,5,278,7.3,9.226,50499,68.3%
62,Diamant,5,718,6.8,6.682,17037,68.3%
63,David & Goliath,5,2553,6.4,7.484,1568,68.3%
64,Connect Four,5,20254,4.9,5.922999999999999,6894,68.3%
65,Carcassonne Big Box,5,-1,7.6,7.251,952,68.3%
66,Betrayal Legacy,5,420,7.8,8.296,3159,68.3%
67,BANG! The Dice Game,5,567,7.0,8.957,19765,68.3%
68,Alhambra: Family Box,5,-1,7.3,8.994,508,68.3%
69,Top Trumps,4,20253,4.2,4.675,955,60.1%
70,Ticket to Ride: USA 1910,4,-1,8.0,8.241,10064,60.1%
71,Thunderbirds International Rescue Game,4,-1,4.6,5.257000000000001,20,60.1%
72,Startups,4,1388,7.1,7.0520000000000005,1653,60.1%
73,Star Wars: Imperial Assault,4,43,8.0,9.753,20456,60.1%
74,Spyfall,4,639,6.9,7.191,18191,60.1%
75,Splendor,4,167,7.5,7.739,58499,60.1%
76,Sorry! Sliders,4,2004,6.4,6.142,3647,60.1%
77,Sleuth,4,1205,6.9,7.0329999999999995,2734,60.1%
78,Sherlock,4,4766,6.3,6.732,577,60.1%
79,Puerto Rico,4,28,8.0,8.123,63032,60.1%
80,Onirim,4,1188,6.7,7.814,5773,60.1%
81,Once Upon a Time: The Storytelling Card Game,4,1630,6.4,5.276,8092,60.1%
82,"Hey, That's My Fish!",4,855,6.7,7.329,19341,60.1%
83,The Great Dalmuti,4,1381,6.6,9.692,6862,60.1%
84,Eldritch Horror,4,82,7.8,7.722,29279,60.1%
85,Eight-Minute Empire,4,1244,6.6,7.331,7558,60.1%
86,Citadels,4,403,7.1,9.386000000000001,48290,60.1%
87,Century: Spice Road,4,250,7.4,7.772,18492,60.1%
88,Carcassonne: The Dice Game,4,20169,5.0,4.388999999999999,809,60.1%
89,Can't Stop,4,739,6.8,7.836,13213,60.1%
90,Beowulf: The Movie Board Game,4,2911,6.4,7.904,1543,60.1%
91,Alien Frontiers,4,232,7.4,9.141,14122,60.1%
92,Agricola,4,31,7.9,9.765,63367,60.1%
93,Two Rooms and a Boom,3,901,7.0,8.521,4292,49.8%
94,Ticket to Ride: London,3,1077,7.3,7.641,2024,49.8%
95,Talisman (Revised 4th Edition),3,1476,6.5,5.1770000000000005,13215,49.8%
96,Steam,3,186,7.6,9.814,9546,49.8%
97,Star Realms,3,115,7.6,6.755,35855,49.8%
98,Stadium Checkers,3,15595,5.6,5.153,153,49.8%
99,Space Beans,3,3875,6.1,7.837999999999999,1423,49.8%
100,Royals,3,1061,7.1,9.361,2295,49.8%
101,Roll For It! Deluxe Edition,3,2196,6.6,6.932,1852,49.8%
102,Reiner Knizia's Amazing Flea Circus,3,7802,5.8,5.251,588,49.8%
103,Quoridor,3,1211,6.7,6.832000000000001,6372,49.8%
104,Power Grid,3,39,7.9,9.876,56129,49.8%
105,PitchCar Mini,3,1315,7.0,7.153,2086,49.8%
106,Patchwork,3,88,7.7,7.862,46298,49.8%
107,Modern Art,3,221,7.4,8.263,16670,49.8%
108,The Mind,3,618,6.9,7.187,19186,49.8%
109,Mechs vs. Minions,3,42,8.0,9.508,14015,49.8%
110,Lord of the Rings: The Confrontation,3,362,7.5,6.824,5651,49.8%
111,LCR,3,20277,3.4,5.165,1830,49.8%
112,Jambo,3,642,7.0,6.751,7958,49.8%
113,Hanabi,3,391,7.1,7.354,38808,49.8%
114,Guildhall,3,1006,6.9,7.6370000000000005,3911,49.8%
115,Gizmos,3,320,7.5,-1.0,7321,49.8%
116,Discworld: Ankh-Morpork,3,466,7.2,8.312000000000001,9231,49.8%
117,Deep Space D-6,3,907,7.3,8.777000000000001,2588,49.8%
118,Colt Express,3,392,7.1,7.178,24660,49.8%
119,Codenames,3,93,7.6,7.7829999999999995,67424,49.8%
120,Circus Flohcati,3,1751,6.6,7.279,2542,49.8%
121,Ca$h 'n Guns (Second Edition),3,688,6.9,7.287000000000001,12597,49.8%
122,The Builders: Middle Ages,3,1703,6.5,7.481,3938,49.8%
123,Broom Service,3,485,7.2,8.875,8067,49.8%
124,Bohnanza,3,450,7.0,7.324,38186,49.8%
125,Blitzkrieg!: World War Two in 20 Minutes,3,834,7.7,7.352,1626,49.8%
126,Between Two Cities,3,588,7.0,8.871,9466,49.8%
127,Altiplano,3,287,7.5,8.773,6872,49.8%
128,7 Wonders,3,60,7.8,8.381,84104,49.8%
129,Zombie Dice,2,2090,6.2,6.212999999999999,16146,36.9%
130,Witness,2,888,7.3,7.832000000000001,2399,36.9%
131,Werewords Deluxe Edition,2,1297,7.6,7.829,1089,36.9%
132,Weekeewachee,2,-1,5.5,5.187,4,36.9%
133,Vikings,2,432,7.3,7.556,7930,36.9%
134,Turbo Taxi,2,4525,6.1,6.767,1085,36.9%
135,Tipp-Kick,2,4676,6.5,6.291,433,36.9%
136,Tiny Epic Galaxies,2,271,7.4,9.19,15645,36.9%
137,Time's Up! Title Recall!,2,408,7.7,5.841,3114,36.9%
138,Star Wars: X-Wing Miniatures Game,2,108,7.7,8.184,23036,36.9%
139,Spot it!,2,1109,6.6,7.142,12801,36.9%
140,Say Anything,2,1098,6.7,5.678,5588,36.9%
141,Rummikub,2,1638,6.4,6.692,13147,36.9%
142,Risk,2,19446,5.6,5.672000000000001,30178,36.9%
143,Race for the Galaxy,2,59,7.8,-1.0,46293,36.9%
144,The Quest for El Dorado,2,165,7.6,9.3,11988,36.9%
145,Quartermaster General,2,870,7.4,9.484,2370,36.9%
146,Pokémon Trading Card Game,2,2578,6.3,4.857,3441,36.9%
147,Pandemic,2,99,7.6,5.492000000000001,101865,36.9%
148,Pan Am,2,1175,7.8,9.631,1090,36.9%
149,Pairs,2,2578,6.4,6.733,2064,36.9%
150,One Zero One,2,4639,6.5,6.638,432,36.9%
151,One Deck Dungeon,2,636,7.1,-1.0,7994,36.9%
152,Navegador,2,229,7.6,9.557,8013,36.9%
153,Monopoly Deal Card Game,2,2088,6.3,6.666,8703,36.9%
154,Mint Works,2,804,7.0,-1.0,4905,36.9%
