,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Twilight Struggle,41,10,8.3,10.0,40694,99.9%
1,King of Tokyo,36,313,7.2,9.0,57483,99.9%
2,The Chameleon,35,1899,6.7,8.0,2226,99.9%
3,Memoir '44,33,138,7.6,7.0,25667,99.9%
4,King of Tokyo: Promo Cards,28,-1,7.5,7.0,1072,99.8%
5,Spot it!,26,1109,6.6,7.0,12801,99.7%
6,Through the Ages: A New Story of Civilization,20,6,8.4,10.0,22963,99.0%
7,Star Wars: X-Wing Miniatures Game,19,108,7.7,7.0,23036,98.7%
8,Wiz-War (Eighth Edition),17,805,7.1,9.0,4642,98.0%
9,Titan,17,1057,7.0,9.0,3861,98.0%
10,Once Upon a Time: The Storytelling Card Game,17,1630,6.4,9.0,8092,98.0%
11,Once Upon a Time: Dark Tales,17,-1,6.8,4.0,648,98.0%
12,Codenames,16,93,7.6,7.0,67424,97.4%
13,Rise of Augustus,15,983,6.7,5.0,7564,96.8%
14,Memoir '44: Eastern Front,15,-1,8.0,8.0,2769,96.8%
15,Hanabi,15,391,7.1,8.0,38808,96.8%
16,Commands & Colors: Ancients,15,142,7.8,9.0,7975,96.8%
17,Hannibal: Rome vs. Carthage,14,237,7.8,8.0,4780,96.0%
18,Rainbow Rage,13,14974,5.8,6.0,110,94.9%
19,Love Letter,13,282,7.2,6.0,55827,94.9%
20,Dungeon!,13,4087,6.0,4.0,3776,94.9%
21,Automobiles,13,790,7.3,9.0,2632,94.9%
22,PitchCar,12,386,7.3,8.0,9625,93.6%
23,KeyForge: Call of the Archons,12,423,7.3,6.0,9308,93.6%
24,Dungeons & Dragons: Wrath of Ashardalon Board Game,12,731,7.1,9.0,5846,93.6%
25,Cartographers,12,122,7.8,7.0,10489,93.6%
26,Attika,12,746,7.0,8.0,6328,93.6%
27,Perudo,11,684,6.9,7.0,12572,92.0%
28,Junk Art,11,412,7.4,8.0,5426,92.0%
29,DungeonQuest,11,1657,6.7,9.0,2655,92.0%
30,Wiz-War: Malefic Curses,10,-1,7.8,7.0,415,90.0%
31,Village Green,10,3894,7.2,6.0,312,90.0%
32,UNO,10,20170,5.4,5.0,21129,90.0%
33,Thunder & Lightning,10,1735,7.2,5.0,1057,90.0%
