,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Splendor,13,167,7.5,8.5,58499,94.9%
1,Lost Cities,9,322,7.2,9.0,37164,87.4%
2,Cockroach Poker,9,1027,6.7,8.0,8610,87.4%
3,Tapple,7,3578,6.4,7.5,901,80.0%
4,Hive,7,246,7.3,7.0,29494,80.0%
5,Pandemic,6,99,7.6,9.0,101865,74.8%
6,Slide 5,5,2851,6.5,8.5,1046,68.3%
7,Gin Rummy,5,3506,6.3,7.5,1206,68.3%
8,Suburbia,4,146,7.5,9.0,21531,60.1%
9,Ingenious,4,426,7.1,7.5,15617,60.1%
10,Ave Caesar,4,1379,6.6,7.25,4372,60.1%
11,Wits & Wagers,3,622,6.9,9.25,13343,49.8%
12,No Thanks!,3,449,7.1,8.5,20289,49.8%
13,Mush! Mush!: Snow Tails 2,3,3859,7.0,7.5,357,49.8%
14,Jaipur,3,135,7.5,8.25,37008,49.8%
15,Innovation,3,334,7.2,7.75,14811,49.8%
16,The Downfall of Pompeii,3,541,7.1,7.5,7368,49.8%
17,Atlantis Rising,3,3051,6.5,9.0,940,49.8%
18,Alhambra,3,468,7.0,8.0,28607,49.8%
19,The Adventurers: The Temple of Chac,3,1414,6.6,7.5,4614,49.8%
20,Timeline: Diversity,2,1216,6.8,7.0,3782,36.9%
21,Ticket to Ride,2,174,7.4,8.0,71408,36.9%
22,Stick 'Em,2,1012,7.0,7.25,2921,36.9%
23,Sentinels of the Multiverse,2,398,7.2,7.0,14738,36.9%
24,Saboteur 2 (expansion-only editions),2,-1,7.0,7.5,4553,36.9%
25,Rattus,2,1020,6.8,7.75,5669,36.9%
26,Portobello Market,2,2283,6.4,6.5,2443,36.9%
27,Lifeboat,2,2420,6.3,8.0,2792,36.9%
28,King of Tokyo,2,313,7.2,6.5,57483,36.9%
29,Grave Robbers II: Skippy's Revenge,2,6909,6.2,6.5,315,36.9%
30,Grave Robbers From Outer Space,2,7692,5.8,6.5,966,36.9%
31,Gemblo,2,1999,6.8,8.0,1407,36.9%
32,Firenze,2,833,7.2,7.5,2740,36.9%
33,Cardline: Animals,2,2150,6.6,7.0,1818,36.9%
34,Bohnanza,2,450,7.0,8.25,38186,36.9%
35,Biblios,2,366,7.2,7.0,14969,36.9%
36,Animal Upon Animal: Balancing Bridge,2,3474,7.0,8.0,424,36.9%
37,Among the Stars,2,603,7.1,8.0,6669,36.9%
38,What's My Word?,1,3780,7.1,7.75,330,20.5%
39,Wallenstein,1,532,7.5,7.25,3497,20.5%
40,Torres,1,528,7.1,7.75,8723,20.5%
41,Ticket to Ride: Nordic Countries,1,154,7.6,8.0,11593,20.5%
42,Through the Desert,1,499,7.1,7.5,12705,20.5%
43,Survive: Escape from Atlantis!,1,285,7.3,8.0,20407,20.5%
44,Suburbia Inc,1,-1,8.0,9.0,2725,20.5%
45,Speculation,1,3022,6.7,7.5,757,20.5%
46,Small World,1,255,7.3,7.5,61593,20.5%
47,Shadows over Camelot,1,406,7.1,7.5,25418,20.5%
48,Rattus: Africanus,1,-1,7.1,8.0,407,20.5%
49,Ra,1,177,7.5,6.0,19077,20.5%
50,Qwirkle,1,796,6.8,6.25,16075,20.5%
51,Quarto,1,956,6.9,6.5,5849,20.5%
52,Pandemic: On the Brink,1,-1,8.1,8.5,16131,20.5%
53,Munchkin,1,4419,5.9,7.0,41521,20.5%
54,Loot,1,1982,6.3,7.0,5922,20.5%
55,Letters from Whitechapel,1,264,7.4,7.5,13687,20.5%
56,Kemet,1,102,7.7,7.5,16243,20.5%
57,Jamaica,1,493,7.1,7.5,16227,20.5%
58,Le Havre,1,47,7.9,10.0,26395,20.5%
59,Ghost Stories,1,275,7.3,9.0,19378,20.5%
60,Finca,1,636,7.1,6.0,6811,20.5%
61,Fauna,1,871,7.0,5.5,4009,20.5%
62,Eldritch Horror,1,82,7.8,8.0,29279,20.5%
63,Dungeons & Dragons: The Legend of Drizzt Board Game,1,627,7.3,7.25,5548,20.5%
64,Dragon's Hoard,1,2918,6.5,6.5,1201,20.5%
65,Dragon's Gold,1,1977,6.4,8.0,3062,20.5%
66,Defenders of the Realm,1,525,7.3,8.0,5212,20.5%
67,Cutthroat Caverns,1,1541,6.5,8.5,4771,20.5%
68,Crokinole,1,66,7.9,9.0,12136,20.5%
69,The Castles of Burgundy,1,15,8.1,8.5,46330,20.5%
70,Castellan,1,3879,6.3,7.0,924,20.5%
71,Carcassonne,1,181,7.4,7.5,101546,20.5%
72,Captain Sonar,1,157,7.6,9.0,15954,20.5%
73,Beyond Balderdash,1,1319,6.8,7.0,2976,20.5%
74,Bausack,1,1142,6.8,8.5,3860,20.5%
75,BattleLore (Second Edition),1,240,7.7,7.0,5628,20.5%
76,Apples to Apples,1,4760,5.8,6.0,17556,20.5%
77,Animal Upon Animal,1,908,6.8,7.25,7101,20.5%
78,Zooloretto: Three Extra Enclosures,0,-1,6.8,7.0,362,0.0%
79,Zooloretto: Three Additional Buildings,0,-1,6.6,7.0,327,0.0%
80,Zooloretto: The Petting Zoo,0,-1,6.9,7.0,499,0.0%
81,Zooloretto: The Gorilla,0,-1,6.6,7.0,188,0.0%
82,Zooloretto: Polar Bear,0,-1,6.6,7.0,509,0.0%
83,Zooloretto: King K.,0,-1,6.7,7.0,47,0.0%
84,Zooloretto: Grizzly,0,-1,6.7,7.0,84,0.0%
85,Zooloretto: Glücksschwein,0,-1,6.5,7.0,19,0.0%
86,Zooloretto: Building Sites,0,-1,6.2,-1.0,315,0.0%
87,Zombicide: Toxic City Mall,0,-1,7.7,7.5,2541,0.0%
88,Zombicide Season 3: Rue Morgue,0,779,7.5,6.5,2444,0.0%
89,Zombicide Season 2: Prison Outbreak,0,582,7.4,7.0,4247,0.0%
90,Zombicide,0,481,7.2,7.0,16522,0.0%
91,Yspahan,0,576,7.1,-1.0,7744,0.0%
92,Yedo,0,631,7.4,9.25,3468,0.0%
93,Yardmaster,0,2971,6.4,7.0,1428,0.0%
94,Xia: Legends of a Drift System,0,145,7.9,9.5,7323,0.0%
95,World's Fair 1893,0,820,7.2,-1.0,3170,0.0%
96,Wizard,0,759,6.9,6.0,8341,0.0%
97,Wiz-War: Expansion Set #1,0,-1,7.6,7.0,118,0.0%
98,Wiz-War,0,1848,6.9,7.5,1606,0.0%
99,Wits & Wagers Party,0,1432,6.9,9.25,2082,0.0%
100,Wiraqocha,0,4139,6.6,-1.0,470,0.0%
101,Wingspan,0,20,8.1,8.5,42672,0.0%
102,Welcome to the Dungeon,0,1086,6.6,6.5,11699,0.0%
103,Welcome Back to the Dungeon,0,1304,6.8,6.0,3240,0.0%
104,Wasteland Express Delivery Service,0,741,7.4,-1.0,2696,0.0%
105,Wallenstein Big Box,0,-1,7.7,7.75,102,0.0%
106,Wallenstein (Second Edition),0,1135,7.6,7.5,1226,0.0%
107,The Voyages of Marco Polo,0,55,7.9,8.25,20157,0.0%
108,Viticulture Essential Edition,0,23,8.1,8.0,29285,0.0%
109,Viticulture,0,188,7.6,8.75,10152,0.0%
110,Villages,0,5615,6.5,7.0,348,0.0%
111,Vikings,0,432,7.3,-1.0,7930,0.0%
112,Vegas Showdown,0,549,7.2,8.75,6077,0.0%
113,Vast: The Crystal Caverns,0,613,7.2,7.0,5816,0.0%
114,Valley of the Kings: Afterlife,0,1122,7.3,5.5,1750,0.0%
115,Valley of the Kings,0,799,7.1,5.0,4235,0.0%
116,UNO,0,20170,5.4,6.0,21129,0.0%
117,Unlock!: Escape Adventures – Squeek & Sausage,0,909,7.2,-1.0,2600,0.0%
118,Uchronia,0,2802,6.5,7.0,1171,0.0%
119,Ubongo,0,1052,6.7,-1.0,7781,0.0%
120,Tzolk'in: The Mayan Calendar,0,40,7.9,7.75,30663,0.0%
121,TSCHAK!,0,3885,6.3,7.0,745,0.0%
122,Trivial Pursuit: Genus IV,0,18595,5.5,4.0,997,0.0%
123,Trivial Pursuit: Genus Edition,0,20216,5.2,5.0,7455,0.0%
124,Trickerion: Legends of Illusion,0,127,7.9,-1.0,6640,0.0%
125,Trajan,0,95,7.8,-1.0,14678,0.0%
126,Tobago,0,488,7.1,7.5,10608,0.0%
127,Tiny Epic Kingdoms,0,1278,6.6,-1.0,7035,0.0%
